Player,Pos
Russell Wilson,QB
Marshawn Lynch,RB
Sidney Rice,WR
Michael Robinson,WR
Golden Tate,WR
Zach Miller,TE
Russell Okung,LT
James Carpenter,LG
Max Unger,C
Paul McQuistan,RG
Breno Giacomini,RT
Red Bryant,LDE
Alan Branch,LDT
Brandon Mebane,RDT
Chris Clemons,RDE
K.J. Wright,OLB
Malcolm Smith,OLB
Bobby Wagner,MLB
Richard Sherman,LCB
Brandon Browner,RCB
Kam Chancellor,SS
Earl Thomas,FS
