Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
1,8:05,1,10,PHI 40,7,7,"Dak Prescott pass incomplete short right intended for CeeDee Lamb. Penalty on Darius Slay: Defensive Pass Interference, 6 yards (accepted) (no play)",,
1,8:01,1,10,PHI 34,7,7,Dak Prescott pass incomplete deep middle intended for Dalton Schultz (defended by Marcus Epps),,
1,7:55,2,10,PHI 34,7,7,Tony Pollard right tackle for 7 yards (tackle by Eric Wilson),,
1,7:32,3,3,PHI 27,7,7,"Dak Prescott pass complete short middle to Blake Jarwin for 8 yards (tackle by Eric Wilson and Anthony Harris). Penalty on Marcus Epps: Face Mask (15 Yards), 10 yards (accepted)",,
1,7:14,1,9,PHI 9,7,7,Ezekiel Elliott left guard for 5 yards (tackle by Anthony Harris),,
1,6:32,2,4,PHI 4,7,7,CeeDee Lamb left end for -1 yards (tackle by Darius Slay),,
1,5:58,3,5,PHI 5,7,7,"Dak Prescott pass complete short right to Ezekiel Elliott for no gain, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Dak Prescott pass complete short right to Ezekiel Elliott for 4 yards (tackle by Darius Slay)",,
1,5:50,4,1,PHI 1,7,7,"Dak Prescott up the middle for no gain (tackle by Alex Singleton and Derek Barnett) DAL challenged the runner broke the plane ruling, and the play was upheld.",,
1,5:43,1,10,PHI 1,7,7,Jalen Hurts pass incomplete short middle intended for Zach Ertz,,
1,5:40,2,10,PHI 1,7,7,Jalen Hurts pass complete short left to DeVonta Smith for 5 yards (tackle by Trevon Diggs),,
1,4:59,3,5,PHI 6,7,7,Jalen Hurts pass incomplete deep right,,
1,4:48,4,5,PHI 6,7,7,"Arryn Siposs punts 49 yards, returned by Cedrick Wilson for 5 yards (tackle by Andre Chachere)",,
1,4:37,1,10,DAL 50,7,7,Tony Pollard left tackle for 6 yards (tackle by Eric Wilson),,
1,4:06,2,4,PHI 44,7,7,Tony Pollard up the middle for 5 yards (tackle by Eric Wilson and Alex Singleton),,
1,3:35,1,10,PHI 39,7,7,Tony Pollard left tackle for 7 yards (tackle by Marcus Epps and Eric Wilson),,
1,3:05,2,3,PHI 32,7,7,Dak Prescott pass complete short right to Dalton Schultz for 12 yards (tackle by Marcus Epps),,
1,2:24,1,10,PHI 20,7,7,"Penalty on Amari Cooper: False Start, 5 yards (accepted) (no play)",,
1,2:08,1,15,PHI 25,7,7,Tony Pollard up the middle for 6 yards (tackle by Alex Singleton and Hassan Ridgeway),,
1,1:37,2,9,PHI 19,7,13,"Dak Prescott pass complete deep right to Dalton Schultz for 19 yards, touchdown",,
1,1:31,,,PHI 15,7,14,Greg Zuerlein kicks extra point good,,
1,1:31,,,DAL 35,7,14,"Greg Zuerlein kicks off 65 yards, touchback.",,
1,1:31,1,10,PHI 25,7,14,Jalen Hurts pass complete short left to Miles Sanders for 9 yards (tackle by Jayron Kearse and Quinton Bohanna),,
1,0:54,2,1,PHI 34,7,14,Jalen Hurts left end for -2 yards (tackle by Micah Parsons),,
1,0:07,3,3,PHI 32,7,14,Jalen Hurts pass incomplete short right intended for Zach Ertz (defended by Jayron Kearse),,
1,0:01,4,3,PHI 32,7,14,"Arryn Siposs punts 41 yards, returned by CeeDee Lamb for 8 yards (tackle by T.J. Edwards)",,
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 35,7,14,"Dak Prescott pass complete short right to Ezekiel Elliott for no gain. Penalty on Connor Williams: Offensive Holding, 10 yards (accepted) (no play)",,
2,14:31,1,20,DAL 25,7,14,Ezekiel Elliott left guard for 4 yards (tackle by Javon Hargrave),,
2,14:00,2,16,DAL 29,7,14,Dak Prescott pass complete short right to Noah Brown for 9 yards,,
2,13:23,3,7,DAL 38,7,14,"Penalty on Derek Barnett: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
2,13:07,3,2,DAL 43,7,14,Dak Prescott pass complete short left to Dalton Schultz for 8 yards (tackle by Alex Singleton),,
2,12:40,1,10,PHI 49,7,14,Ezekiel Elliott up the middle for 9 yards (tackle by Steven Nelson and Anthony Harris),,
2,12:03,2,1,PHI 40,7,14,Tony Pollard right guard for 5 yards (tackle by Anthony Harris),,
2,11:30,1,10,PHI 35,7,14,Tony Pollard up the middle for 8 yards (tackle by Tarron Jackson and Hassan Ridgeway),,
2,11:04,2,2,PHI 27,7,14,Tony Pollard left tackle for 1 yard (tackle by Alex Singleton and Anthony Harris),,
2,10:33,3,1,PHI 26,7,14,Dak Prescott pass complete short right to Blake Jarwin for 6 yards (tackle by Alex Singleton),,
2,9:54,1,10,PHI 20,7,14,Ezekiel Elliott up the middle for 2 yards (tackle by Javon Hargrave and Derek Barnett),,
2,9:20,2,8,PHI 18,7,14,Dak Prescott pass complete short right to Ezekiel Elliott for 9 yards (tackle by Anthony Harris and Darius Slay),,
2,8:55,1,9,PHI 9,7,14,"Ezekiel Elliott left tackle for no gain (tackle by Avonte Maddox and Steven Nelson). Penalty on Connor Williams: Offensive Holding, 10 yards (accepted) (no play)",,
2,8:26,1,19,PHI 19,7,14,Dak Prescott pass complete short right to Amari Cooper for 6 yards (tackle by Darius Slay),,
2,7:50,2,13,PHI 13,7,14,Ezekiel Elliott up the middle for 10 yards (tackle by Anthony Harris and Avonte Maddox),,
2,7:13,3,3,PHI 3,7,20,"Ezekiel Elliott up the middle for 3 yards, touchdown",,
2,7:10,,,PHI 15,7,20,Greg Zuerlein kicks extra point no good,,
2,7:10,,,DAL 35,7,20,"Greg Zuerlein kicks off 65 yards, touchback.",,
2,7:10,1,10,PHI 25,7,20,Miles Sanders up the middle for 24 yards (tackle by Damontae Kazee and Jayron Kearse),,
2,6:29,1,10,PHI 49,7,20,Jalen Hurts scrambles right end for 2 yards (tackle by Jaylon Smith),,
2,5:56,2,8,DAL 49,7,20,Miles Sanders up the middle for 3 yards (tackle by Leighton Vander Esch),,
2,5:13,3,5,DAL 46,7,20,Jalen Hurts pass incomplete short left intended for Dallas Goedert (defended by Malik Hooker),,
2,5:10,4,5,DAL 46,7,20,Arryn Siposs punts 40 yards downed by Andre Chachere,,
2,5:00,1,10,DAL 6,7,20,Tony Pollard right guard for no gain (tackle by Patrick Johnson),,
2,4:24,2,10,DAL 6,7,20,Dak Prescott pass incomplete short right,,
2,4:17,3,10,DAL 6,7,20,"Dak Prescott pass complete deep left to Cedrick Wilson for no gain (tackle by Avonte Maddox) PHI challenged the pass completion ruling, and the original play was overturned. Dak Prescott pass incomplete intended for Cedrick Wilson (defended by Avonte Maddox)",,
2,4:11,4,10,DAL 6,7,20,"Bryan Anger punts 56 yards, returned by Jalen Reagor for -4 yards (tackle by Jake McQuaide and Azur Kamara). Penalty on Greg Ward: Offensive Holding, 10 yards (accepted)",,
2,3:57,1,10,PHI 24,7,20,Jalen Hurts left end for 3 yards (tackle by Micah Parsons),,
2,3:28,2,7,PHI 27,7,20,Jalen Hurts pass complete short right to DeVonta Smith for 19 yards (tackle by Damontae Kazee and Jourdan Lewis),,
2,2:47,1,10,PHI 46,7,20,Jalen Hurts sacked by Osa Odighizuwa for -11 yards,,
2,2:03,2,21,PHI 35,7,20,"Jalen Hurts pass complete to Quez Watkins for no gain. Penalty on Isaac Seumalo: Offensive Holding, 10 yards (accepted) (no play)",,
2,1:55,2,31,PHI 25,7,20,Jalen Hurts pass complete short right to Jalen Reagor for 7 yards (tackle by Anthony Brown),,
2,1:11,3,24,PHI 32,7,20,Jalen Hurts pass complete short left to Miles Sanders for 19 yards (tackle by Micah Parsons),,
2,0:20,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:20,4,5,DAL 49,7,20,Arryn Siposs punts 38 yards downed by Shaun Bradley,,
2,0:11,1,10,DAL 11,7,20,Dak Prescott kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,7,20,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,15:00,1,10,PHI 25,7,20,Jalen Hurts pass complete short left to Dallas Goedert for 28 yards (tackle by Jourdan Lewis),,
3,14:23,1,10,DAL 47,7,20,Jalen Hurts pass incomplete short right intended for Dallas Goedert,,
3,14:17,2,10,DAL 47,7,26,"Jalen Hurts pass short left intended for DeVonta Smith is intercepted by Trevon Diggs at DAL-41 and returned for 59 yards, touchdown",,
3,14:07,,,PHI 15,7,27,Greg Zuerlein kicks extra point good,,
3,14:07,,,DAL 35,7,27,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,14:07,1,10,PHI 25,7,27,Jalen Hurts pass incomplete intended for Kenneth Gainwell,,
3,14:03,2,10,PHI 25,7,27,Jalen Hurts scrambles right end for 1 yard (tackle by Chauncey Golston),,
3,13:23,3,9,PHI 26,7,27,Jalen Hurts scrambles left end for 3 yards (tackle by Maurice Canady),,
3,12:50,4,6,PHI 29,7,27,"Arryn Siposs punts 39 yards, fair catch by CeeDee Lamb at DAL-32",,
3,12:45,1,10,DAL 32,7,27,"Dak Prescott aborted snap, recovered by Dak Prescott at DAL-28 and returned for -4 yards Dak Prescott for no gain",,
3,12:13,2,14,DAL 28,7,27,"Dak Prescott sacked by Javon Hargrave for -3 yards. Penalty on Connor Williams: Offensive Holding, 10 yards (declined)",,
3,11:47,3,17,DAL 25,7,27,Ezekiel Elliott left tackle for 13 yards (tackle by Anthony Harris),,
3,11:10,4,4,DAL 38,7,27,"Bryan Anger punts 49 yards, returned by Jalen Reagor for -3 yards (tackle by C.J. Goodwin)",,
3,11:03,1,10,PHI 10,7,27,Jalen Hurts pass incomplete short right intended for Zach Ertz (defended by Brent Urban),,
3,10:57,2,10,PHI 10,7,27,Jalen Hurts scrambles up the middle for 7 yards (tackle by Chauncey Golston),,
3,10:15,3,3,PHI 17,7,27,"Penalty on Zach Ertz: False Start, 5 yards (accepted) (no play)",,
3,9:48,,,,,,Timeout #1 by Dallas Cowboys,,
3,9:48,3,8,PHI 12,7,27,"Jalen Hurts pass complete deep left to Quez Watkins for 41 yards (tackle by Maurice Canady). Penalty on Maurice Canady: Defensive Holding, 5 yards (declined) . Penalty on Maurice Canady: Defensive Pass Interference, 15 yards (declined)",,
3,9:21,1,10,DAL 47,7,27,Jalen Hurts scrambles right end for 9 yards (tackle by Jaylon Smith),,
3,8:56,2,1,DAL 38,7,27,Jalen Hurts pass complete short right to Zach Ertz for 27 yards (tackle by Leighton Vander Esch),,
3,8:15,1,10,DAL 11,7,27,Jalen Hurts pass complete short left to Miles Sanders for no gain (tackle by Jaylon Smith),,
3,7:39,2,10,DAL 11,7,27,Jalen Hurts scrambles up the middle for 8 yards (tackle by Jaylon Smith),,
3,7:12,3,2,DAL 3,13,27,"Jalen Hurts pass complete short right to Zach Ertz for 3 yards, touchdown",,
3,7:08,,,DAL 15,14,27,Jake Elliott kicks extra point good,,
3,7:08,,,PHI 35,14,27,"Jake Elliott kicks off 65 yards, touchback.",,
3,7:08,1,10,DAL 25,14,27,Ezekiel Elliott left guard for 2 yards (tackle by Genard Avery),,
3,6:42,2,8,DAL 27,14,27,Dak Prescott pass complete short middle to Cedrick Wilson for 15 yards (tackle by Marcus Epps),,
3,6:10,1,10,DAL 42,14,27,Dak Prescott pass complete to CeeDee Lamb for 15 yards (tackle by Steven Nelson),,
3,5:25,1,10,PHI 43,14,27,Dak Prescott left end for -1 yards (tackle by Genard Avery),,
3,4:49,2,11,PHI 44,14,27,Dak Prescott pass incomplete short right intended for Cedrick Wilson,,
3,4:45,3,11,PHI 44,14,27,Dak Prescott sacked by and Josh Sweat for -7 yards and Avonte Maddox for -7 yards,,
3,4:10,4,18,DAL 49,14,27,"Bryan Anger punts 40 yards, fair catch by Jalen Reagor at PHI-11",,
3,4:02,1,10,PHI 11,14,27,"Jalen Hurts pass complete short left to DeVonta Smith for no gain (tackle by Jaylon Smith). Penalty on Andre Dillard: Ineligible Downfield Pass, 5 yards (accepted) (no play)",,
3,3:31,1,15,PHI 6,14,27,Jalen Hurts pass complete short left to DeVonta Smith for 4 yards (tackle by Trevon Diggs),,
3,2:57,2,11,PHI 10,14,27,Jalen Hurts pass incomplete short left intended for Miles Sanders (defended by Micah Parsons),,
3,2:52,3,11,PHI 10,14,27,Jalen Hurts pass incomplete deep left intended for DeVonta Smith (defended by Trevon Diggs),,
3,2:46,4,11,PHI 10,14,27,"Arryn Siposs punts 51 yards, fair catch by CeeDee Lamb at DAL-39",,
3,2:38,1,10,DAL 39,14,27,Dak Prescott pass complete short left to Amari Cooper for 13 yards (tackle by Anthony Harris and Eric Wilson),,
3,2:18,1,10,PHI 48,14,27,Ezekiel Elliott up the middle for 5 yards (tackle by Milton Williams and Genard Avery),,
3,1:41,2,5,PHI 43,14,27,Dak Prescott pass incomplete deep right intended for Amari Cooper,,
3,1:34,3,5,PHI 43,14,27,Dak Prescott pass complete short right to Dalton Schultz for 11 yards (tackle by Alex Singleton),,
3,0:55,1,10,PHI 32,14,27,Ezekiel Elliott up the middle for 4 yards (tackle by Javon Hargrave and Fletcher Cox),,
3,0:19,2,6,PHI 28,14,27,Ezekiel Elliott up the middle for 8 yards (tackle by Anthony Harris and Marcus Epps),,
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 20,14,27,Dak Prescott pass complete short left to CeeDee Lamb for 7 yards (tackle by Steven Nelson and T.J. Edwards),,
4,14:30,2,3,PHI 13,14,27,Ezekiel Elliott up the middle for 3 yards (tackle by Derek Barnett),,
4,13:51,1,10,PHI 10,14,27,Dak Prescott scrambles right tackle for 1 yard (tackle by Patrick Johnson),,
4,13:14,2,9,PHI 9,14,27,Dak Prescott sacked by T.J. Edwards for -3 yards,,
4,12:34,3,12,PHI 12,14,27,"Dak Prescott pass complete to Ezekiel Elliott for no gain. Penalty on Milton Williams: Defensive Offside, 5 yards (accepted) (no play)",,
4,12:19,3,7,PHI 7,14,27,Dak Prescott scrambles up the middle for 5 yards (tackle by Alex Singleton and Josh Sweat),,
4,11:36,4,2,PHI 2,14,33,"Dak Prescott pass complete to Cedrick Wilson for 2 yards, touchdown",,
4,11:26,,,PHI 15,14,34,Greg Zuerlein kicks extra point good,,
4,11:26,,,DAL 35,14,34,"Greg Zuerlein kicks off 65 yards, touchback.",,
4,11:26,1,10,PHI 25,14,34,Jalen Hurts pass complete short right to Kenneth Gainwell for 1 yard (tackle by Osa Odighizuwa and Leighton Vander Esch),,
4,10:51,2,9,PHI 26,14,34,Jalen Hurts pass complete short right to Jalen Reagor for 5 yards (tackle by Anthony Brown),,
4,10:20,3,4,PHI 31,14,34,Jalen Hurts pass complete short left to Jalen Reagor for 12 yards (tackle by Anthony Brown),,
4,9:53,1,10,PHI 43,14,34,"Jalen Hurts pass complete to Quez Watkins for no gain (tackle by Jourdan Lewis). Penalty on Landon Dickerson: Ineligible Downfield Pass, 5 yards (accepted) (no play)",,
4,9:34,1,15,PHI 38,14,34,Jalen Hurts pass incomplete short left intended for Jalen Reagor (defended by Trevon Diggs),,
4,9:30,2,15,PHI 38,14,34,"Jalen Hurts pass incomplete deep right intended for DeVonta Smith (defended by Damontae Kazee). Penalty on Lane Johnson: Offensive Holding, 10 yards (declined)",,
4,9:22,3,15,PHI 38,14,34,Jalen Hurts pass complete short right to Jalen Reagor for 5 yards (tackle by Jayron Kearse),,
4,8:26,4,10,PHI 43,14,34,"Jalen Hurts sacked by and Osa Odighizuwa for -12 yards and Micah Parsons for -12 yards. Penalty on Andre Dillard: Offensive Holding, 10 yards (declined)",,
4,8:16,1,10,PHI 31,14,34,Tony Pollard up the middle for 4 yards (tackle by Alex Singleton),,
4,7:45,2,6,PHI 27,14,34,Dak Prescott pass complete short right to Tony Pollard for 5 yards (tackle by Anthony Harris),,
4,7:07,3,1,PHI 22,14,40,"Dak Prescott pass complete short right to Dalton Schultz for 22 yards, touchdown",,
4,6:56,,,PHI 15,14,41,Greg Zuerlein kicks extra point good,,
4,6:56,,,DAL 35,14,41,"Greg Zuerlein kicks off 65 yards, touchback.",,
4,6:56,1,10,PHI 25,14,41,Kenneth Gainwell up the middle for 2 yards (tackle by Quinton Bohanna),,
4,6:20,2,8,PHI 27,14,41,Jalen Hurts pass complete short right to Zach Ertz for 7 yards (tackle by Jayron Kearse),,
4,5:53,3,1,PHI 34,14,41,Jalen Hurts pass complete deep left to Jalen Reagor for 24 yards (tackle by Anthony Brown),,
4,5:21,1,10,DAL 42,14,41,"Jalen Hurts pass complete to Kenneth Gainwell for no gain. Penalty on Lane Johnson: Offensive Holding, 10 yards (accepted) (no play)",,
4,4:48,1,20,PHI 48,14,41,"Jalen Hurts pass complete to Dallas Goedert for no gain (tackle by Anthony Brown and Jourdan Lewis). Penalty on Nate Herbig: Offensive Holding, 10 yards (accepted) (no play)",,
4,4:36,1,30,PHI 38,14,41,Jalen Hurts pass complete short right to Kenneth Gainwell for 19 yards (tackle by Osa Odighizuwa),,
4,4:08,2,11,DAL 43,14,41,Jalen Hurts pass complete short middle to Zach Ertz for 16 yards (tackle by Jayron Kearse),,
4,3:49,1,10,DAL 27,14,41,Jalen Hurts pass complete short left to Kenneth Gainwell for 12 yards (tackle by Leighton Vander Esch),,
4,3:20,1,10,DAL 15,20,41,"Jalen Hurts pass complete short right to Greg Ward for 15 yards, touchdown",,
4,3:09,,,DAL 15,21,41,Jake Elliott kicks extra point good,,
4,3:09,,,PHI 35,21,41,"Jake Elliott kicks off 65 yards, touchback.",,
4,3:09,1,10,DAL 25,21,41,Corey Clement up the middle for 1 yard (tackle by Alex Singleton),,
4,2:27,2,9,DAL 26,21,41,Corey Clement up the middle for 5 yards (tackle by Anthony Harris),,
4,2:00,3,4,DAL 31,21,41,Corey Clement left end for -6 yards (tackle by Josh Sweat),,
4,2:00,4,10,DAL 25,21,41,"Penalty on Tyler Biadasz: Unnecessary Roughness / Offense, 12 yards (accepted) (no play)",,
4,1:51,4,22,DAL 13,21,41,"Bryan Anger punts 57 yards, returned by Jalen Reagor for 5 yards (tackle by Nick Ralston and Noah Brown)",,
4,1:38,1,10,PHI 35,21,41,Jalen Hurts pass complete to Boston Scott for -4 yards (tackle by Luke Gifford),,
4,1:05,2,14,PHI 31,21,41,Jalen Hurts pass incomplete short left intended for Jalen Reagor,,
4,1:00,3,14,PHI 31,21,41,Jalen Hurts pass complete short left to Boston Scott for 9 yards (tackle by Luke Gifford),,
4,0:54,4,5,PHI 40,21,41,Jalen Hurts scrambles up the middle for 4 yards (tackle by Chauncey Golston),,
4,0:46,1,10,PHI 44,21,41,Dak Prescott kneels for -1 yards,,
4,0:17,2,11,PHI 45,21,41,Dak Prescott kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
