Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,10,6,65,1,2,48,8.0,17,2.8,12.4,0,,2,20.0,0,112.5
Adam Thielen,MIN,7,6,39,1,3,19,3.2,20,3.3,4.0,0,,0,0.0,0,129.5
K.J. Osborn,MIN,6,5,91,1,2,49,9.8,42,8.4,7.8,0,,0,0.0,0,158.3
Tyler Conklin,MIN,4,2,15,0,1,-3,-1.5,18,9.0,1.8,0,,0,0.0,0,59.4
Dalvin Cook,MIN,3,2,17,0,1,0,0.0,17,8.5,-1.7,0,,1,33.3,0,81.2
Alexander Mattison,MIN,1,1,17,0,1,-2,-2.0,19,19.0,-2.0,1,1.0,0,0.0,0,118.7
Ameer Abdullah,MIN,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rondale Moore,ARI,8,7,114,1,3,23,3.3,91,13.0,3.6,1,7.0,0,0.0,1,118.7
Maxx Williams,ARI,7,7,94,0,4,37,5.3,57,8.1,5.3,0,,0,0.0,0,118.7
Chase Edmonds,ARI,5,5,29,0,1,17,3.4,12,2.4,3.4,0,,0,0.0,0,90.8
DeAndre Hopkins,ARI,4,4,54,1,3,41,10.3,13,3.3,10.3,0,,0,0.0,0,158.3
A.J. Green,ARI,6,3,44,1,2,30,10.0,14,4.7,8.7,1,3.0,1,16.7,0,113.9
Christian Kirk,ARI,4,3,65,0,3,61,20.3,4,1.3,23.8,0,,0,0.0,1,77.1
