Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Alex Lewis,T,71,100%,0,0%,3,11%
John Urschel,G,71,100%,0,0%,3,11%
Marshal Yanda,G,71,100%,0,0%,3,11%
Joe Flacco,QB,71,100%,0,0%,0,0%
Jeremy Zuttah,C,71,100%,0,0%,0,0%
Mike Wallace,WR,61,86%,0,0%,0,0%
Dennis Pitta,TE,53,75%,0,0%,4,14%
Crockett Gillmore,TE,48,68%,0,0%,7,25%
Kyle Juszczyk,FB,42,59%,0,0%,19,68%
Kamar Aiken,WR,40,56%,0,0%,14,50%
Ricky Wagner,T,39,55%,0,0%,3,11%
Breshad Perriman,WR,36,51%,0,0%,0,0%
Ryan Jensen,C,32,45%,0,0%,7,25%
Terrance West,RB,30,42%,0,0%,0,0%
Darren Waller,TE,18,25%,0,0%,21,75%
Steve Smith Sr.,WR,13,18%,0,0%,0,0%
Javorius Allen,RB,9,13%,0,0%,6,21%
Kenneth Dixon,RB,4,6%,0,0%,0,0%
Devin Hester,WR,1,1%,0,0%,10,36%
Zach Orr,LB,0,0%,66,100%,15,54%
Eric Weddle,SS,0,0%,66,100%,3,11%
Jimmy Smith,CB,0,0%,66,100%,0,0%
Lardarius Webb,FS,0,0%,66,100%,0,0%
Tavon Young,CB,0,0%,62,94%,10,36%
Terrell Suggs,LB,0,0%,54,82%,0,0%
Za'Darius Smith,LB,0,0%,47,71%,7,25%
Brandon Williams,NT,0,0%,46,70%,6,21%
C.J. Mosley,LB,0,0%,42,64%,5,18%
Timmy Jernigan,DT,0,0%,41,62%,0,0%
Jerraud Powers,CB,0,0%,35,53%,3,11%
Albert McClellan,LB,0,0%,34,52%,15,54%
Michael Pierce,NT,0,0%,27,41%,0,0%
Elvis Dumervil,LB,0,0%,25,38%,0,0%
Lawrence Guy,DE,0,0%,24,36%,6,21%
Brent Urban,DE,0,0%,11,17%,6,21%
Anthony Levine,FS,0,0%,10,15%,25,89%
Sheldon Price,CB,0,0%,4,6%,4,14%
Chris Carter,LB,0,0%,0,0%,25,89%
Kendrick Lewis,FS,0,0%,0,0%,25,89%
Daniel Brown,WR,0,0%,0,0%,14,50%
Morgan Cox,LS,0,0%,0,0%,11,39%
Sam Koch,P,0,0%,0,0%,11,39%
Will Davis,CB,0,0%,0,0%,8,29%
Justin Tucker,K,0,0%,0,0%,6,21%
James Hurst,T,0,0%,0,0%,3,11%
