0,1
Game Info,Game Info
Won Toss,Raiders (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,66486
Weather,"50 degrees, relative humidity 80%, wind 3 mph"
Vegas Line,San Diego Chargers -8.0
Over/Under,41.5 (over)
