Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tony Pollard,DAL,17,70,1,4,23,1.4,47,2.8,1,17.0
Rico Dowdle,DAL,9,46,0,2,13,1.4,33,3.7,1,9.0
Brandin Cooks,DAL,1,3,0,0,2,2.0,1,1.0,0,
CeeDee Lamb,DAL,1,7,0,0,2,2.0,5,5.0,1,1.0
KaVontae Turpin,DAL,1,5,0,,3,3.0,2,2.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Brian Robinson Jr.,WAS,9,25,0,1,8,0.9,17,1.9,1,9.0
Sam Howell,WAS,4,-1,0,0,-3,-0.8,2,0.5,0,
Antonio Gibson,WAS,2,8,0,1,4,2.0,4,2.0,0,
Derrick Gore,WAS,1,3,0,,0,0.0,3,3.0,0,
Curtis Samuel,WAS,1,15,0,1,10,10.0,5,5.0,0,
