Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,13:23,2,3,DAL 42,7,7,Dak Prescott pass complete short right to Brandin Cooks for 4 yards (tackle by Terrell Burgess),1.670,1.990
2,12:46,1,10,DAL 46,7,7,Dak Prescott pass complete short right to Jake Ferguson for 11 yards (tackle by Terrell Burgess),1.990,2.720
2,12:17,1,10,WAS 43,7,7,Dak Prescott pass complete short middle to Tony Pollard for 4 yards (tackle by Cody Barton),2.720,2.720
2,11:44,2,6,WAS 39,7,7,Dak Prescott pass short middle (defended by Jalen Harris) intended for Michael Gallup is intercepted by Quan Martin at WAS-38 and returned for 7 yards (tackle by Tyler Biadasz),2.720,-1.930
2,11:30,1,10,WAS 45,7,7,Sam Howell pass incomplete deep right intended for John Bates,1.930,1.380
2,11:25,2,10,WAS 45,7,7,Sam Howell pass complete short middle to Logan Thomas for 9 yards (tackle by Donovan Wilson),1.380,1.880
2,10:52,3,1,DAL 46,7,7,Sam Howell left tackle for no gain (tackle by Damone Clark),1.880,0.200
2,10:16,4,1,DAL 46,7,7,Brian Robinson right guard for 2 yards (tackle by Donovan Wilson and Damone Clark),0.200,2.650
2,9:28,1,10,DAL 44,7,7,Sam Howell pass complete short middle to Terry McLaurin for 19 yards (tackle by Donovan Wilson),2.650,3.910
2,8:45,1,10,DAL 25,7,7,Sam Howell pass complete short left to Curtis Samuel for 9 yards (tackle by Jourdan Lewis),3.910,4.750
2,7:59,2,1,DAL 16,7,7,Sam Howell pass incomplete deep left intended for Curtis Samuel,4.750,4.060
2,7:52,,,,,,Timeout #1 by Washington Commanders,,
2,7:52,3,1,DAL 16,7,7,"Penalty on John Bates: False Start, 4 yards (accepted) (no play)",4.060,3.340
2,7:52,3,5,DAL 20,7,7,"Penalty on Samuel Cosmi: False Start, 5 yards (accepted) (no play)",3.340,2.680
2,7:52,3,10,DAL 25,7,7,Sam Howell pass complete short middle to Jamison Crowder for 8 yards (tackle by DaRon Bland),2.680,2.440
2,7:07,4,2,DAL 17,7,10,Joey Slye 36 yard field goal good,2.440,3.000
2,7:04,,,WAS 35,7,10,"Joey Slye kicks off 65 yards, returned by KaVontae Turpin for 29 yards (tackle by Joey Slye)",0.000,0.870
2,6:58,1,10,DAL 29,7,10,"Dak Prescott pass complete short right to CeeDee Lamb for 8 yards (tackle by Emmanuel Forbes). Penalty on Cody Barton: Unnecessary Roughness / Defense, 15 yards (accepted)",0.870,2.390
2,6:48,1,10,WAS 48,7,10,Dak Prescott pass complete short left to Jake Ferguson for 12 yards (tackle by Khaleke Hudson and David Mayo),2.390,3.180
2,6:08,1,10,WAS 36,7,10,Tony Pollard left guard for 9 yards (tackle by Sean Chandler),3.180,3.850
2,5:35,2,1,WAS 27,7,10,Rico Dowdle left tackle for 5 yards (tackle by Daron Payne),3.850,4.110
2,5:10,1,10,WAS 22,7,10,Tony Pollard left guard for 9 yards (tackle by Cody Barton and Daron Payne),4.110,5.060
2,4:36,2,1,WAS 13,7,10,Tony Pollard left end for 12 yards (tackle by Quan Martin),5.060,6.970
2,4:15,1,1,WAS 1,13,10,"Tony Pollard right tackle for 1 yard, touchdown",6.970,7.000
2,4:12,,,WAS 15,14,10,Brandon Aubrey kicks extra point good,0.000,0.000
2,4:12,,,DAL 35,14,10,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
2,4:12,1,10,WAS 25,14,10,Sam Howell pass complete short right to Curtis Samuel for 6 yards (tackle by Damone Clark),0.610,0.870
2,3:38,2,4,WAS 31,14,10,Sam Howell pass complete short left to Jahan Dotson for 11 yards (tackle by DaRon Bland),0.870,1.730
2,2:53,1,10,WAS 42,14,10,Sam Howell pass complete short right to Jahan Dotson for 6 yards (tackle by Stephon Gilmore),1.730,2.000
2,2:15,2,4,WAS 48,14,10,Sam Howell sacked by Dante Fowler for -8 yards,2.000,0.230
2,2:00,3,12,WAS 40,14,10,Sam Howell pass complete short right to Terry McLaurin for 13 yards (tackle by Stephon Gilmore),0.230,2.460
2,1:55,,,,,,Timeout #1 by Dallas Cowboys,,
2,1:55,1,10,DAL 47,14,10,Sam Howell pass incomplete short middle intended for Logan Thomas (defended by Markquese Bell),2.460,1.910
2,1:51,2,10,DAL 47,14,10,Sam Howell pass incomplete short left intended for Antonio Gibson (defended by DeMarcus Lawrence),1.910,1.220
2,1:47,3,10,DAL 47,14,10,Sam Howell pass short middle (defended by DeMarcus Lawrence) intended for Curtis Samuel is intercepted by Donovan Wilson at DAL-35 and returned for no gain (tackle by Curtis Samuel),1.220,-1.270
2,1:40,1,10,DAL 35,14,10,Dak Prescott pass incomplete short left intended for Rico Dowdle,1.270,0.720
2,1:37,2,10,DAL 35,14,10,Dak Prescott pass complete short left to Rico Dowdle for 32 yards (tackle by Benjamin St-Juste),0.720,3.380
2,1:07,1,10,WAS 33,14,10,Dak Prescott pass complete short right to CeeDee Lamb for 15 yards (tackle by Emmanuel Forbes),3.380,4.370
2,1:00,1,10,WAS 18,14,10,Dak Prescott pass complete short left to CeeDee Lamb for 6 yards (tackle by Khaleke Hudson),4.370,4.810
2,0:36,2,4,WAS 12,14,10,Dak Prescott pass complete short middle to Brandin Cooks for 8 yards (tackle by Khaleke Hudson),4.810,6.280
2,0:29,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:29,1,4,WAS 4,20,10,"Dak Prescott pass complete short middle to CeeDee Lamb for 4 yards, touchdown",6.280,7.000
2,0:23,,,WAS 15,21,10,Brandon Aubrey kicks extra point good,0.000,0.000
2,0:23,,,DAL 35,21,10,"Brandon Aubrey kicks off 67 yards, returned by Byron Pringle for 21 yards (tackle by Buddy Johnson)",0.000,0.150
2,0:19,1,10,WAS 19,21,10,Sam Howell kneels for -1 yards,0.150,-0.560
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,21,10,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,21,10,Dak Prescott pass complete short left to CeeDee Lamb for 12 yards (tackle by Kyu Blu Kelly),0.610,1.400
3,14:25,1,10,DAL 37,21,10,Tony Pollard right tackle for 4 yards (tackle by Daron Payne and Khaleke Hudson),1.400,1.400
3,13:51,2,6,DAL 41,21,10,Dak Prescott pass complete short left to CeeDee Lamb for 7 yards (tackle by Khaleke Hudson),1.400,2.130
3,13:13,1,10,DAL 48,21,10,Rico Dowdle left tackle for -2 yards (tackle by Khaleke Hudson),2.130,1.310
3,12:42,2,12,DAL 46,21,10,Dak Prescott pass complete short middle to Rico Dowdle for 7 yards (tackle by Cody Barton),1.310,1.550
3,12:02,3,5,WAS 47,21,10,Dak Prescott pass complete short left to CeeDee Lamb for 10 yards (tackle by Benjamin St-Juste),1.550,3.120
3,11:30,1,10,WAS 37,21,10,Tony Pollard left tackle for 6 yards (tackle by Khaleke Hudson),3.120,3.380
3,10:58,2,4,WAS 31,21,10,Tony Pollard up the middle for -1 yards (tackle by Khaleke Hudson),3.380,2.540
3,10:20,3,5,WAS 32,21,10,Dak Prescott pass complete short middle to Jake Ferguson for 7 yards (tackle by Benjamin St-Juste),2.540,3.910
3,9:47,1,10,WAS 25,21,10,Rico Dowdle left end for 20 yards (tackle by Kyu Blu Kelly),3.910,6.060
3,9:22,1,5,WAS 5,21,10,Dak Prescott pass complete short right to CeeDee Lamb for -1 yards (tackle by Kyu Blu Kelly),6.060,4.950
3,8:37,2,6,WAS 6,27,10,"Dak Prescott pass complete short middle to CeeDee Lamb for 6 yards, touchdown",4.950,7.000
3,8:28,,,WAS 15,28,10,Brandon Aubrey kicks extra point good,0.000,0.000
3,8:28,,,DAL 35,28,10,"Brandon Aubrey kicks off 64 yards, returned by Byron Pringle for 27 yards (tackle by Buddy Johnson and Juanyeh Thomas)",0.000,0.810
3,8:20,1,10,WAS 28,28,10,Brian Robinson left end for 1 yard (tackle by Damone Clark),0.810,0.400
3,7:40,2,9,WAS 29,28,10,Brian Robinson right guard for 6 yards (tackle by Chauncey Golston and Jayron Kearse),0.400,0.500
3,6:53,3,3,WAS 35,28,10,Sam Howell sacked by Micah Parsons for -9 yards,0.500,-1.630
3,6:07,4,12,WAS 26,28,10,Tress Way punts blocked by Peyton Hendershot,-1.630,-5.140
3,6:00,1,9,WAS 9,28,10,"Tony Pollard for no gain (tackle by Sean Chandler). Penalty on Jake Ferguson: Offensive Holding, 10 yards (accepted) (no play)",5.140,4.230
3,5:45,1,19,WAS 19,28,10,Dak Prescott pass complete short middle to Jake Ferguson for 16 yards (tackle by Terrell Burgess),4.230,5.530
3,5:20,2,3,WAS 3,28,10,"Dak Prescott scrambles for no gain. Penalty on Brock Hoffman: Offensive Holding, 10 yards (accepted) (no play)",5.530,3.720
3,5:04,2,13,WAS 13,28,10,Rico Dowdle left end for 8 yards (tackle by Cody Barton),3.720,4.260
3,4:11,3,5,WAS 5,34,10,"Dak Prescott pass complete short right to Brandin Cooks for 5 yards, touchdown",4.260,7.000
3,4:06,,,WAS 15,35,10,Brandon Aubrey kicks extra point good,0.000,0.000
3,4:06,,,DAL 35,35,10,"Brandon Aubrey kicks off 65 yards, returned by Byron Pringle for 29 yards (tackle by Juanyeh Thomas and Peyton Hendershot)",0.000,0.870
3,4:00,1,10,WAS 29,35,10,Sam Howell pass complete short left to Terry McLaurin for no gain (tackle by Micah Parsons and DaRon Bland),0.870,0.330
3,3:12,2,10,WAS 29,35,10,Sam Howell pass complete short middle to Antonio Gibson for 13 yards (tackle by Jayron Kearse),0.330,1.730
3,2:33,1,10,WAS 42,35,10,Antonio Gibson right tackle for 2 yards (tackle by Sam Williams),1.730,1.460
3,1:54,2,8,WAS 44,35,10,Sam Howell pass complete short left to Antonio Gibson for 12 yards (tackle by Jourdan Lewis),1.460,2.650
3,1:09,1,10,DAL 44,35,10,Sam Howell pass deep left intended for Terry McLaurin is intercepted by DaRon Bland at DAL-8 and returned for no gain (tackle by Terry McLaurin),2.650,0.380
3,1:00,1,10,DAL 8,35,10,Tony Pollard up the middle for 3 yards (tackle by Terrell Burgess and Cody Barton),-0.380,-0.560
3,0:21,2,7,DAL 11,35,10,Tony Pollard right tackle for 5 yards (tackle by John Ridgeway),-0.560,-0.480
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,DAL 16,35,10,Dak Prescott pass complete short left to Brandin Cooks for 3 yards (tackle by Kyu Blu Kelly),-0.480,0.150
4,14:24,1,10,DAL 19,35,10,Tony Pollard left tackle for no gain (tackle by Abdullah Anderson),0.150,-0.390
4,13:42,2,10,DAL 19,35,10,Dak Prescott pass complete short right to Jake Ferguson for 15 yards (tackle by Khaleke Hudson),-0.390,1.200
4,13:03,1,10,DAL 34,35,10,Rico Dowdle right end for 6 yards (tackle by Cody Barton and Terrell Burgess),1.200,1.470
4,12:25,2,4,DAL 40,35,10,"Dak Prescott pass incomplete intended for Jalen Brooks. Penalty on Emmanuel Forbes: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",1.470,2.590
4,12:20,1,10,WAS 45,35,10,Dak Prescott pass complete short middle to CeeDee Lamb for 6 yards (tackle by David Mayo),2.590,2.850
4,11:41,2,4,WAS 39,35,10,Rico Dowdle left end for 3 yards (tackle by Jalen Harris),2.850,2.540
4,11:01,3,1,WAS 36,35,10,Dak Prescott pass complete short middle to Rico Dowdle for 15 yards (tackle by Kyu Blu Kelly),2.540,4.170
4,10:22,1,10,WAS 21,35,10,Dak Prescott pass complete short middle to Brandin Cooks for 4 yards (tackle by Cody Barton),4.170,4.200
4,9:49,2,6,WAS 17,35,10,Tony Pollard right guard for -1 yards (tackle by Khaleke Hudson),4.200,3.310
4,9:12,3,7,WAS 18,35,10,Dak Prescott pass incomplete deep right intended for Brandin Cooks,3.310,2.250
4,9:00,4,7,WAS 18,35,10,Brandon Aubrey 36 yard field goal no good,2.250,-0.670
4,8:57,1,10,WAS 26,35,10,Sam Howell pass complete short right to Terry McLaurin for 4 yards (tackle by Nahshon Wright),0.670,0.670
4,8:23,2,6,WAS 30,35,10,Antonio Gibson right tackle for 6 yards (tackle by Markquese Bell and Neville Gallimore),0.670,1.330
4,7:43,1,10,WAS 36,35,10,Sam Howell sacked by Dorance Armstrong for -7 yards,1.330,-0.160
4,7:03,2,17,WAS 29,35,10,Sam Howell up the middle for -4 yards (tackle by Sam Williams),-0.160,-1.350
4,6:20,3,21,WAS 25,35,10,Sam Howell sacked by and Dante Fowler for -3 yards and Sam Williams for -3 yards,-1.350,-1.900
4,5:25,4,24,WAS 22,35,10,"Tress Way punts 50 yards, returned by KaVontae Turpin for 4 yards (tackle by Tucker Addington)",-1.900,-1.070
4,5:11,1,10,DAL 32,35,10,Rico Dowdle left guard for 4 yards (tackle by Terrell Burgess),1.070,1.070
4,4:31,2,6,DAL 36,35,10,Rico Dowdle right end for 2 yards (tackle by Benning Potoa'e and James Smith-Williams),1.070,0.630
4,3:49,3,4,DAL 38,35,10,Cooper Rush pass complete short left to Jalen Tolbert for 5 yards (tackle by Khaleke Hudson),0.630,1.800
4,3:11,1,10,DAL 43,35,10,Cooper Rush pass complete short right to Peyton Hendershot for 24 yards (tackle by Terrell Burgess),1.800,3.380
4,2:25,1,10,WAS 33,35,10,Rico Dowdle right end for no gain (tackle by Cody Barton and David Mayo),3.380,2.840
4,2:00,2,10,WAS 33,35,10,Cooper Rush pass complete short left to Jalen Brooks for 1 yard (tackle by Emmanuel Forbes),2.840,2.280
4,1:17,3,9,WAS 32,35,10,Cooper Rush pass incomplete deep right intended for Jalen Tolbert,2.280,1.240
4,1:11,4,9,WAS 32,38,10,Brandon Aubrey 50 yard field goal good,1.240,3.000
4,1:06,,,DAL 35,38,10,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
4,1:06,1,10,WAS 25,38,10,Sam Howell pass complete short right to Terry McLaurin for 15 yards (tackle by Buddy Johnson),0.610,1.600
4,0:22,,,,,,Timeout #1 by Washington Commanders,,
4,0:22,1,10,WAS 40,38,10,Derrick Gore right end for 3 yards (tackle by Buddy Johnson),1.600,1.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
