Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
1,9:54,2,10,TEN 25,3,0,Chad Henne sacked by Akeem Ayers for -7 yards,3.360,1.750
1,9:17,3,17,TEN 32,3,0,Chad Henne sacked by Jurrell Casey for -10 yards,1.750,0.460
1,9:07,4,27,TEN 42,3,0,"Bryan Anger punts 31 yards, fair catch by Darius Reynaud",0.460,0.370
1,9:00,1,10,TEN 11,3,0,Chris Johnson up the middle for 5 yards (tackle by Paul Posluszny),-0.370,-0.300
1,8:25,2,5,TEN 16,3,0,Chris Johnson up the middle for 2 yards (tackle by Russell Allen),-0.300,-0.600
1,7:45,3,3,TEN 18,3,0,Jake Locker pass incomplete short left intended for Kenny Britt (defended by Derek Cox),-0.600,-2.240
1,7:40,4,3,TEN 18,3,0,"Brett Kern punts 57 yards, out of bounds",-2.240,-0.610
1,7:31,1,10,JAX 25,3,0,Rashad Jennings left end for 9 yards (tackle by Jordan Babineaux),0.610,1.280
1,7:31,2,1,JAX 34,3,0,Rashad Jennings right end for no gain (tackle by SenDerrick Marks),1.280,0.560
1,7:31,3,1,JAX 34,3,0,Chad Henne up the middle for 1 yard (tackle by Zach Brown),0.560,1.270
1,7:31,1,10,JAX 35,3,0,Rashad Jennings left end for no gain (tackle by SenDerrick Marks),1.270,0.720
1,7:31,2,10,JAX 35,3,0,Chad Henne pass complete short left to Justin Blackmon for 21 yards (tackle by Alterraun Verner),0.720,2.650
1,4:16,1,10,TEN 44,3,0,Chad Henne pass complete short left to Will Ta'ufo'ou for 5 yards (tackle by Akeem Ayers),2.650,2.780
1,3:39,2,5,TEN 39,3,0,Rashad Jennings up the middle for 4 yards (tackle by Markelle Martin),2.780,0.000
1,2:53,,,,3,0,Timeout #1 by Jacksonville Jaguars,0.000,2.610
1,2:53,3,1,TEN 35,3,0,Rashad Jennings left end for 2 yards (tackle by Jordan Babineaux),2.610,3.380
1,2:19,1,10,TEN 33,3,0,Chad Henne pass complete short left to Marcedes Lewis for 23 yards (tackle by Michael Griffin),3.380,4.910
1,1:30,1,10,TEN 10,3,0,Rashad Jennings up the middle for 8 yards (tackle by Jordan Babineaux),4.910,5.720
1,0:54,2,2,TEN 2,3,0,Rashad Jennings up the middle for 1 yard (tackle by Akeem Ayers),5.720,5.170
1,0:16,3,1,TEN 1,3,6,"Rashad Jennings up the middle for 1 yard, touchdown",5.170,7.000
1,0:16,,,TEN 2,3,7,Josh Scobee kicks extra point good,0.000,0.000
1,0:12,,,JAX 35,3,7,"Josh Scobee kicks off 65 yards, returned by Darius Reynaud for 18 yards (tackle by Kyle Bosworth)",0.000,0.040
1,0:05,1,10,TEN 18,3,7,Jake Locker right end for 5 yards (tackle by Russell Allen),0.040,0.280
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,TEN 23,3,7,Chris Johnson up the middle for 4 yards (tackle by Paul Posluszny),0.280,-0.020
2,14:22,3,1,TEN 27,3,7,Chris Johnson left end for 6 yards (tackle by Dawan Landry),-0.020,1.140
2,13:46,1,10,TEN 33,3,7,Jake Locker pass incomplete deep middle intended for Kendall Wright (defended by Mike Harris),1.140,0.590
2,13:41,2,10,TEN 33,3,7,Jake Locker pass complete short right to Jared Cook for -1 yards (tackle by Aaron Ross),0.590,-0.230
2,12:56,3,11,TEN 32,3,7,Jake Locker pass complete short middle to Chris Johnson for 14 yards (tackle by Mike Harris),-0.230,1.990
2,12:12,1,10,TEN 46,3,7,Darius Reynaud right end for 2 yards (tackle by Austen Lane and Aaron Ross),1.990,1.720
2,11:37,2,8,TEN 48,3,7,Jake Locker pass complete deep left to Nate Washington for 21 yards (tackle by Derek Cox),1.720,3.510
2,10:57,1,10,JAX 31,3,7,Chris Johnson up the middle for 4 yards (tackle by C.J. Mosley),3.510,3.510
2,10:14,2,6,JAX 27,3,7,Jake Locker left end for 3 yards (tackle by Paul Posluszny),3.510,3.200
2,9:39,3,3,JAX 24,3,7,Jake Locker pass incomplete short right intended for Nate Washington,3.200,1.970
,,,,,,,"JAX challenged the ruling, and the original play was overturned.",,
2,9:34,4,3,JAX 24,3,7,Rob Bironas 42 yard field goal no good,1.970,-1.070
2,9:31,1,10,JAX 32,3,7,Justin Blackmon left end for 12 yards (tackle by Colin McCarthy),1.070,1.860
2,9:01,1,10,JAX 44,3,7,Rashad Jennings up the middle for 1 yard (tackle by Akeem Ayers),1.860,1.450
2,8:22,2,9,JAX 45,3,7,"Rashad Jennings right guard for 6 yards (tackle by Coty Sensabaugh). Penalty on Uche Nwaneri: Offensive Holding, 10 yards (no play)",1.450,0.100
2,7:58,2,19,JAX 35,3,7,Chad Henne sacked by Kamerion Wimbley for -2 yards,0.100,-0.820
2,7:24,3,21,JAX 33,3,7,Chad Henne pass complete short left to Rashad Jennings for 2 yards (tackle by Derrick Morgan),-0.820,-1.040
2,6:51,4,19,JAX 35,3,7,Bryan Anger punts 62 yards,-1.040,0.380
2,6:40,1,10,TEN 3,3,7,Chris Johnson up the middle for 2 yards (tackle by Julian Stanford),-0.380,-0.630
2,5:58,2,8,TEN 5,3,7,Chris Johnson right end for -4 yards (tackle by Terrance Knighton),-0.630,-1.650
2,5:15,3,12,TEN 1,3,7,Jake Locker pass complete short right to Craig Stevens for 12 yards (tackle by Russell Allen and Aaron Ross),-1.650,-0.320
2,4:47,1,10,TEN 13,3,7,Chris Johnson up the middle for 3 yards (tackle by Paul Posluszny),-0.320,-0.440
2,4:05,2,7,TEN 16,3,7,Jake Locker pass incomplete short middle intended for Jared Cook,-0.440,-1.060
2,3:59,3,7,TEN 16,3,7,Jake Locker pass complete short middle to Chris Johnson for 22 yards (tackle by Dwight Lowery),-1.060,1.470
2,3:09,1,10,TEN 38,3,7,Jake Locker up the middle for 4 yards (tackle by Paul Posluszny),1.470,1.460
2,2:30,2,6,TEN 42,3,7,Darius Reynaud left end for 3 yards (tackle by Derek Cox),1.460,1.160
2,2:00,3,3,TEN 45,3,7,Jake Locker pass incomplete short left intended for Kendall Wright,1.160,-0.390
2,1:54,4,3,TEN 45,3,7,Brett Kern punts 36 yards,-0.390,-0.150
2,1:47,1,10,JAX 19,3,7,Chad Henne pass complete short left to Justin Blackmon for 5 yards (tackle by Ryan Mouton),0.150,0.340
2,1:24,2,5,JAX 24,3,7,Chad Henne pass complete deep right to Jordan Shipley for 24 yards (tackle by Coty Sensabaugh). Penalty on Coty Sensabaugh: Defensive Pass Interference (Declined),0.340,2.130
2,1:19,1,10,JAX 48,3,7,Chad Henne pass complete short middle to Jalen Parmele for 7 yards (tackle by Ryan Mouton),2.130,2.530
2,1:01,2,3,TEN 45,3,7,Chad Henne pass incomplete deep left intended for Kevin Elliott,2.530,1.820
2,0:56,3,3,TEN 45,3,7,Chad Henne pass incomplete deep left intended for Kevin Elliott,1.820,0.000
2,0:52,,,,3,7,Timeout #2 by Jacksonville Jaguars,0.000,0.270
2,0:52,4,3,TEN 45,3,7,Chad Henne pass incomplete deep middle intended for Justin Blackmon,0.270,-1.930
2,0:47,1,10,TEN 45,3,7,Jake Locker pass complete short left to Kenny Britt for 12 yards (tackle by Aaron Ross),1.930,0.000
2,0:41,,,,3,7,Timeout #1 by Tennessee Titans,0.000,2.720
2,0:41,1,10,JAX 43,3,7,Jake Locker pass complete short right to Jared Cook for 15 yards (tackle by Dwight Lowery),2.720,0.000
2,0:32,,,,3,7,Timeout #2 by Tennessee Titans,0.000,3.710
2,0:32,1,10,JAX 28,3,7,Jake Locker pass incomplete short middle intended for Chris Johnson,3.710,3.170
2,0:26,2,10,JAX 28,3,7,Jake Locker pass complete short right to Jared Cook for 6 yards (tackle by Dawan Landry),3.170,0.000
2,0:20,,,,3,7,Timeout #3 by Tennessee Titans,0.000,3.270
2,0:20,3,4,JAX 22,3,7,Jake Locker pass incomplete deep left intended for Darius Reynaud,3.270,2.070
2,0:15,4,4,JAX 22,6,7,Rob Bironas 40 yard field goal good,2.070,3.000
2,0:11,,,TEN 35,6,7,"Rob Bironas kicks off 68 yards, returned by Micheal Spurlock for 24 yards (tackle by Tim Shaw)",0.000,0.340
2,0:06,1,10,JAX 21,6,7,Chad Henne kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,6,7,"Josh Scobee kicks off 69 yards, returned by Darius Reynaud for 18 yards (tackle by Montell Owens)",0.000,-0.280
3,14:56,1,10,TEN 14,6,7,Chris Johnson up the middle for 2 yards (tackle by Russell Allen),-0.280,-0.510
3,14:22,2,8,TEN 16,6,7,Chris Johnson right guard for 7 yards (tackle by Paul Posluszny),-0.510,-0.320
3,13:46,3,1,TEN 23,6,7,Chris Johnson left end for 3 yards (tackle by Dawan Landry),-0.320,0.670
3,13:06,1,10,TEN 26,6,7,Jake Locker pass incomplete short middle intended for Kenny Britt,0.670,0.130
3,13:01,2,10,TEN 26,6,7,Chris Johnson up the middle for 3 yards (tackle by George Selvie),0.130,-0.160
3,12:21,3,7,TEN 29,6,7,Jake Locker sacked by Mike Harris for -11 yards,-0.160,-2.240
3,11:47,4,18,TEN 18,6,7,"Brett Kern punts 57 yards, out of bounds",-2.240,-0.610
3,11:39,1,10,JAX 25,6,7,Jalen Parmele right end for 2 yards (tackle by Zach Brown and Jason McCourty),0.610,0.330
3,11:03,2,8,JAX 27,6,7,Chad Henne pass complete short right to Marcedes Lewis for 7 yards (tackle by Zach Brown),0.330,0.560
3,10:18,3,1,JAX 34,6,7,Jalen Parmele up the middle for 4 yards (tackle by Jason McCourty),0.560,1.470
3,9:39,1,10,JAX 38,6,7,Chad Henne pass incomplete short right intended for Marcedes Lewis,1.470,0.920
3,9:32,2,10,JAX 38,6,7,Rashad Jennings up the middle for 3 yards (tackle by Jurrell Casey),0.920,0.630
3,8:53,3,7,JAX 41,6,7,"Chad Henne pass incomplete short right intended for Micheal Spurlock (defended by Jurrell Casey). Penalty on Micheal Spurlock: Illegal Formation (Offsetting), Penalty on Derrick Morgan: Defensive Offside (Offsetting) (no play)",0.630,0.630
3,8:49,3,7,JAX 41,6,13,"Chad Henne pass complete deep right to Cecil Shorts for 59 yards, touchdown",0.630,7.000
3,8:49,,,TEN 2,6,14,Josh Scobee kicks extra point good,0.000,0.000
3,8:40,,,JAX 35,6,14,"Josh Scobee kicks off 73 yards, returned by Darius Reynaud for 23 yards (tackle by Greg Jones)",0.000,-0.220
3,8:34,1,10,TEN 15,6,14,"Penalty on Michael Roos: False Start, 5 yards (no play)",-0.220,-0.570
3,8:34,1,15,TEN 10,6,14,Jake Locker pass complete short left to Kendall Wright for 1 yard (tackle by Chris Prosinski),-0.570,-1.070
3,7:56,2,14,TEN 11,6,14,Jake Locker pass incomplete deep right intended for Nate Washington (defended by Rashean Mathis),-1.070,-1.890
3,7:49,3,14,TEN 11,6,14,Jake Locker pass complete short middle to Jared Cook for 15 yards (tackle by Dawan Landry),-1.890,0.670
3,7:04,1,10,TEN 26,6,14,"Chris Johnson left end for 7 yards (tackle by Chris Prosinski). Penalty on Julian Stanford: Illegal Use of Hands, 5 yards",0.670,1.470
3,6:44,1,10,TEN 38,6,14,Chris Johnson right guard for 7 yards (tackle by Dawan Landry),1.470,1.870
3,6:02,2,3,TEN 45,6,14,Jake Locker pass complete deep left to Damian Williams for 27 yards,1.870,3.710
3,5:39,1,10,JAX 28,6,14,Chris Johnson left end for -1 yards (tackle by Mike Harris),3.710,3.030
3,5:01,2,11,JAX 29,6,14,Jake Locker for 4 yards (tackle by Dawan Landry),3.030,2.870
3,4:32,3,7,JAX 25,6,14,"Jake Locker pass incomplete short left intended for Nate Washington. Penalty on Paul Posluszny: Defensive Holding, 5 yards (no play)",2.870,4.240
3,4:26,1,10,JAX 20,6,14,Chris Johnson up the middle for -1 yards (tackle by Russell Allen),4.240,3.560
3,3:42,2,11,JAX 21,6,14,Jake Locker pass incomplete deep left intended for Nate Washington (defended by Mike Harris),3.560,2.870
3,3:34,3,11,JAX 21,6,14,Jake Locker pass incomplete short left intended for Damian Williams,2.870,2.060
3,3:34,4,11,JAX 21,9,14,Rob Bironas 39 yard field goal good,2.060,3.000
3,3:26,,,TEN 35,9,14,"Rob Bironas kicks off 69 yards, touchback",0.000,0.280
3,3:26,1,10,JAX 20,9,14,Jalen Parmele right end for 4 yards (tackle by Jurrell Casey),0.280,0.270
3,2:49,2,6,JAX 24,9,14,Jalen Parmele up the middle for 2 yards (tackle by Zach Brown),0.270,-0.160
3,2:08,3,4,JAX 26,9,14,Chad Henne sacked by Zach Brown for -9 yards,-0.160,-2.320
3,2:04,4,13,JAX 17,9,14,"Bryan Anger punts 65 yards, returned by Darius Reynaud for 12 yards (tackle by Jeremy Cain). Penalty on Tracy Wilson: Offensive Holding, 9 yards",-2.320,0.380
3,1:49,1,10,TEN 9,9,14,Chris Johnson up the middle for 7 yards (tackle by Mike Harris),-0.380,-0.160
3,1:16,2,3,TEN 16,9,14,Chris Johnson right end for -11 yards (tackle by Russell Allen),-0.160,-1.890
3,0:24,3,14,TEN 5,9,14,"Penalty on Jake Locker: Delay of Game, 3 yards (no play)",-1.890,-2.240
3,0:24,3,17,TEN 2,9,14,Jake Locker pass complete short middle to Jared Cook for 4 yards (tackle by Dawan Landry),-2.240,-2.490
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,13,TEN 6,9,14,"Brett Kern punts 51 yards, returned by Jordan Shipley for 5 yards (tackle by Taylor Thompson)",-2.490,-2.130
4,14:50,1,10,JAX 48,9,14,Jalen Parmele left guard for 16 yards (tackle by Robert Johnson),2.130,3.180
4,14:12,1,10,TEN 36,9,14,Jalen Parmele up the middle for 4 yards (tackle by Zach Brown),3.180,3.180
4,13:35,2,6,TEN 32,9,14,Chad Henne pass incomplete short left intended for Marcedes Lewis (defended by Alterraun Verner),3.180,2.480
4,13:31,3,6,TEN 32,9,14,Chad Henne sacked by Michael Griffin for -8 yards,2.480,0.590
4,13:03,4,14,TEN 40,9,14,"Bryan Anger punts 27 yards, fair catch by Darius Reynaud",0.590,0.320
4,12:56,1,10,TEN 13,9,14,Jake Locker pass complete short right to Nate Washington for 6 yards (tackle by Russell Allen),-0.320,0.030
4,12:28,2,4,TEN 19,9,14,Jake Locker pass complete short right to Kendall Wright for 10 yards (tackle by Austen Lane),0.030,0.870
4,12:04,1,10,TEN 29,9,14,Jake Locker pass complete short right to Kendall Wright for 23 yards (tackle by Dwight Lowery),0.870,2.390
4,11:44,1,10,JAX 48,9,14,Jake Locker pass complete deep right to Damian Williams for 19 yards (tackle by Dawan Landry),2.390,3.640
4,11:25,1,10,JAX 29,9,14,Jake Locker up the middle for 5 yards (tackle by Tyson Alualu),3.640,3.780
4,10:54,2,5,JAX 24,9,14,Jake Locker pass complete short left to Jared Cook for 9 yards (tackle by Chris Prosinski),3.780,4.580
4,10:28,1,10,JAX 15,9,14,Jake Locker pass incomplete short right intended for Damian Williams,4.580,3.950
,,,,,,,"TEN challenged the pass completion ruling, and the play was upheld.",,
4,10:21,2,10,JAX 15,9,14,Jake Locker pass incomplete short left intended for Darius Reynaud (defended by John Chick),3.950,3.100
4,10:17,3,10,JAX 15,9,14,Jake Locker pass incomplete short right intended for Kendall Wright,3.100,2.440
4,10:09,4,10,JAX 15,12,14,Rob Bironas 33 yard field goal good,2.440,3.000
4,10:05,,,TEN 35,12,14,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
4,10:05,1,10,JAX 20,12,14,"Chad Henne pass incomplete short right intended for Marcedes Lewis. Penalty on Akeem Ayers: Defensive Pass Interference, 5 yards (no play)",0.280,0.610
4,9:59,1,10,JAX 25,12,14,Jalen Parmele right end for no gain (tackle by Colin McCarthy),0.610,0.060
4,9:19,2,10,JAX 25,12,14,Chad Henne pass complete short right to Justin Blackmon for 6 yards (tackle by Jason McCourty),0.060,0.170
4,8:43,3,4,JAX 31,12,14,"Chad Henne pass complete short right to Cecil Shorts for 23 yards (tackle by Coty Sensabaugh). Penalty on Michael Griffin: Roughing the Passer, 15 yards",0.170,3.510
4,8:20,1,10,TEN 31,12,14,Rashad Jennings up the middle for 1 yard (tackle by Derrick Morgan),3.510,3.100
4,7:41,2,9,TEN 30,12,14,Chad Henne pass incomplete deep left intended for Cecil Shorts,3.100,2.410
4,7:41,3,9,TEN 30,12,14,Chad Henne pass complete deep right to Justin Blackmon for 23 yards (tackle by Coty Sensabaugh),2.410,5.600
4,7:03,1,7,TEN 7,12,14,Chad Henne pass incomplete short left intended for Micheal Spurlock,5.600,4.760
4,6:57,2,7,TEN 7,12,20,"Chad Henne pass complete short middle to Justin Blackmon for 7 yards, touchdown",4.760,7.000
4,6:57,,,TEN 2,12,21,Josh Scobee kicks extra point good,0.000,0.000
4,6:50,,,JAX 35,12,21,"Josh Scobee kicks off 72 yards, returned by Darius Reynaud for 29 yards (tackle by Kevin Rutland)",0.000,0.410
4,6:44,1,10,TEN 22,12,21,Jake Locker pass complete short left to Nate Washington for 7 yards (tackle by Mike Harris),0.410,0.810
4,6:27,2,3,TEN 29,12,21,Jake Locker pass complete short right to Kendall Wright for 5 yards (tackle by Rashean Mathis),0.810,1.200
4,6:06,1,10,TEN 34,12,21,Jake Locker pass complete short middle to Nate Washington for 20 yards (tackle by Chris Prosinski),1.200,2.520
4,5:34,1,10,JAX 46,12,21,Jake Locker pass complete short right to Kendall Wright for 9 yards (tackle by Chris Prosinski),2.520,3.190
4,5:06,2,1,JAX 37,12,21,Chris Johnson up the middle for 31 yards (tackle by Dwight Lowery),3.190,5.830
4,4:57,1,6,JAX 6,18,21,"Jake Locker pass complete short left to Kenny Britt for 6 yards, touchdown",5.830,7.000
4,4:57,,,JAX 2,19,21,Rob Bironas kicks extra point good,0.000,0.000
4,4:52,,,TEN 35,19,21,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
4,4:52,1,10,JAX 20,19,21,Chad Henne pass incomplete short right intended for Cecil Shorts,0.280,-0.270
4,4:47,2,10,JAX 20,19,21,Chad Henne pass complete short right to Cecil Shorts for no gain,-0.270,-0.960
4,4:07,3,10,JAX 20,19,21,Chad Henne sacked by Karl Klug for -2 yards,-0.960,-2.240
4,3:40,4,12,JAX 18,19,21,"Penalty on Antwon Blake: False Start, 5 yards (no play)",-2.240,-2.490
4,3:40,4,17,JAX 13,19,21,Bryan Anger punts 50 yards,-2.490,-1.400
4,3:28,1,10,TEN 37,19,21,Chris Johnson up the middle for no gain (tackle by John Chick),1.400,0.860
4,2:53,2,10,TEN 37,19,21,Jake Locker pass incomplete deep middle intended for Jared Cook is intercepted by Dwight Lowery at JAX-43 and returned for 21 yards (tackle by Jake Locker),0.860,-3.180
4,2:40,1,10,TEN 36,19,21,Rashad Jennings up the middle for 6 yards (tackle by Michael Griffin),3.180,0.000
4,2:29,,,,19,21,Timeout #2 by Tennessee Titans,0.000,3.450
4,2:28,2,4,TEN 30,19,21,Rashad Jennings up the middle for 6 yards (tackle by Michael Griffin),3.450,0.000
4,2:22,,,,19,21,Timeout #3 by Tennessee Titans,0.000,3.970
4,2:22,1,10,TEN 24,19,21,Rashad Jennings up the middle for no gain (tackle by Zach Brown),3.970,3.430
4,2:00,2,10,TEN 24,19,21,Rashad Jennings up the middle for no gain (tackle by Jurrell Casey),3.430,0.000
4,1:15,,,,19,21,Timeout #1 by Jacksonville Jaguars,0.000,2.740
4,1:15,3,10,TEN 24,19,21,Rashad Jennings right end for 1 yard (tackle by Michael Griffin),2.740,0.000
4,0:29,,,,19,21,Timeout #2 by Jacksonville Jaguars,0.000,1.930
4,0:29,4,9,TEN 23,19,24,Josh Scobee 41 yard field goal good,1.930,3.000
4,0:24,,,JAX 35,19,24,"Josh Scobee kicks off 72 yards, returned by Jason McCourty for 14 yards, lateral to Damian Williams for 6 yards (tackle by Antwon Blake)",0.000,-0.320
4,0:19,1,10,TEN 13,19,24,"Jake Locker pass complete short left to Kenny Britt for 7 yards, lateral to Kenny Britt for -9 yards. Jared Cook fumbles (forced by Paul Posluszny), recovered by Kenny Britt at TEN-12, lateral to Jake Locker for 7 yards",-0.320,-1.000
4,0:04,2,13,TEN 10,19,24,Jake Locker pass incomplete deep right intended for Nate Washington is intercepted by Mike Harris at JAX-42,-1.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
