Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,10:53,4,3,GNB 27,0,7,"Penalty on Brandon Bostick: False Start, 5 yards (no play)",-1.570,-1.900
1,10:53,4,8,GNB 22,0,7,"Tim Masthay punts 48 yards, out of bounds",-1.900,-0.940
1,10:46,1,10,DET 30,0,7,Matthew Stafford pass complete short right to Joseph Fauria for 3 yards (tackle by Jamari Lattimore),0.940,0.800
1,10:16,2,7,DET 33,0,7,Reggie Bush up the middle for 2 yards (tackle by Morgan Burnett),0.800,0.370
1,9:33,3,5,DET 35,0,7,Matthew Stafford pass incomplete short right intended for Eric Ebron,0.370,-1.040
1,9:29,4,5,DET 35,0,7,"Sam Martin punts 49 yards, returned by Randall Cobb for 1 yard (tackle by Jeremy Ross). Penalty on DET: Illegal Shift, 5 yards",-1.040,-0.410
1,9:22,1,10,GNB 22,0,7,Eddie Lacy up the middle for 6 yards (tackle by George Johnson),0.410,0.680
1,8:53,2,4,GNB 28,0,7,Aaron Rodgers pass complete short right to Randall Cobb for 9 yards (tackle by Darius Slay),0.680,1.400
1,8:38,1,10,GNB 37,0,7,Eddie Lacy left end for no gain (tackle by Stephen Tulloch),1.400,0.860
1,8:03,2,10,GNB 37,0,7,Aaron Rodgers pass incomplete short right intended for Jarrett Boykin (defended by Darius Slay),0.860,0.170
1,7:59,3,10,GNB 37,0,7,Aaron Rodgers sacked by Stephen Tulloch for -7 yards,0.170,-1.370
1,7:24,4,17,GNB 30,0,7,"Tim Masthay punts 42 yards, returned by Jeremy Ross for 4 yards (tackle by Davon House)",-1.370,-1.070
1,7:14,1,10,DET 32,0,7,Matthew Stafford pass complete short left to Jeremy Ross for 8 yards (tackle by Clay Matthews),1.070,1.610
1,6:36,2,2,DET 40,0,7,Theo Riddick left tackle for 5 yards (tackle by Josh Boyd),1.610,1.930
1,5:58,1,10,DET 45,0,7,Matthew Stafford pass complete short middle to Golden Tate for 17 yards (tackle by Jamari Lattimore),1.930,3.050
1,5:17,1,10,GNB 38,0,7,Matthew Stafford pass complete short right to Golden Tate for 1 yard (tackle by Sam Shields),3.050,2.640
1,4:37,2,9,GNB 37,0,7,Jeremy Ross right end for -5 yards (tackle by Clay Matthews),2.640,1.290
1,3:55,3,14,GNB 42,0,7,"Matthew Stafford pass incomplete deep left intended for Corey Fuller is intercepted by Ha Ha Clinton-Dix at GNB-17 and returned for 9 yards. Penalty on Joique Bell: Low Block, 15 yards",1.290,-1.660
1,3:46,1,10,GNB 41,0,7,James Starks right end for 2 yards (tackle by Ezekiel Ansah),1.660,1.390
1,3:16,2,8,GNB 43,0,7,"James Starks left tackle for 3 yards (tackle by C.J. Mosley). Penalty on Danny Gorrer: Illegal Use of Hands, 5 yards",1.390,2.320
1,2:56,1,10,DET 49,0,7,Aaron Rodgers pass complete short right to Jordy Nelson for 14 yards (tackle by Tahir Whitehead),2.320,3.250
1,2:29,1,10,DET 35,0,7,Aaron Rodgers pass incomplete short right intended for James Starks,3.250,2.700
1,2:23,2,10,DET 35,0,7,James Starks right tackle for no gain (tackle by DeAndre Levy),2.700,2.010
1,1:41,3,10,DET 35,0,7,Aaron Rodgers pass complete deep right to Jordy Nelson for 16 yards,2.010,4.310
1,1:24,1,10,DET 19,0,7,James Starks right end for 9 yards (tackle by George Johnson),4.310,5.360
1,0:45,2,1,DET 10,0,7,Aaron Rodgers pass incomplete short right intended for Davante Adams,5.360,4.690
1,0:43,3,1,DET 10,6,7,"Aaron Rodgers pass complete short middle to Andrew Quarless for 10 yards, touchdown",4.690,7.000
1,0:43,,,DET 2,7,7,Mason Crosby kicks extra point good,0.000,0.000
1,0:43,,,GNB 35,7,7,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
1,0:39,1,10,DET 20,7,7,Joique Bell up the middle for 5 yards (tackle by A.J. Hawk and Jamari Lattimore),0.280,0.410
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,DET 25,7,7,Matthew Stafford pass complete deep left to Calvin Johnson for 26 yards (tackle by Sam Shields),0.410,2.320
2,14:19,1,10,GNB 49,7,7,Reggie Bush right end for no gain (tackle by A.J. Hawk),2.320,1.780
2,13:40,2,10,GNB 49,7,7,Matthew Stafford pass incomplete short left intended for Golden Tate,1.780,1.090
2,13:36,3,10,GNB 49,7,7,Matthew Stafford pass incomplete deep right intended for Calvin Johnson is intercepted by Davon House at GNB-1,1.090,0.380
,,,,,,,"Replay Assistant challenged the touchback ruling, and the original play was overturned.",,
2,13:26,1,10,GNB 1,7,9,"Eddie Lacy for -1 yards, safety",-0.380,-2.000
2,13:26,,,GNB 20,7,9,"Tim Masthay kicks off 69 yards, returned by Jeremy Ross for 34 yards (tackle by Davon House)",0.000,-1.930
2,13:13,1,10,DET 45,7,9,Reggie Bush right tackle for no gain (tackle by A.J. Hawk and Morgan Burnett),1.930,1.380
2,12:32,2,10,DET 45,7,9,Matthew Stafford up the middle for 5 yards (tackle by Jamari Lattimore),1.380,1.360
2,11:46,3,5,,7,9,Matthew Stafford pass complete short middle to Calvin Johnson for 12 yards (tackle by Sam Shields),1.360,3.050
2,11:02,1,10,GNB 38,7,9,Joique Bell left tackle for 3 yards (tackle by Micah Hyde),3.050,2.910
2,10:25,2,7,GNB 35,7,9,Joique Bell up the middle for 2 yards (tackle by Tramon Williams),2.910,2.480
2,9:42,3,5,GNB 33,7,9,Matthew Stafford pass complete short middle to Reggie Bush for 15 yards (tackle by Micah Hyde),2.480,4.370
2,9:00,1,10,GNB 18,7,9,Reggie Bush right tackle for 7 yards (tackle by Jamari Lattimore),4.370,5.010
2,8:19,2,3,GNB 11,7,9,Matthew Stafford pass incomplete short right intended for Calvin Johnson,5.010,4.260
2,8:14,3,3,GNB 11,7,9,Matthew Stafford pass complete short right to Reggie Bush for 5 yards (tackle by Davon House),4.260,5.830
2,7:44,1,6,GNB 6,7,9,Reggie Bush left tackle for -4 yards (tackle by Julius Peppers),5.830,4.190
2,7:24,2,10,GNB 10,7,9,Matthew Stafford pass incomplete short right intended for Reggie Bush (defended by Clay Matthews),4.190,3.130
2,7:02,3,10,GNB 10,7,9,Matthew Stafford sacked by Mike Neal for -2 yards,3.130,2.630
2,6:21,4,12,GNB 12,7,12,Nate Freese 30 yard field goal good,2.630,3.000
2,6:21,,,DET 35,7,12,"Sam Martin kicks off 71 yards, returned by DuJuan Harris for 25 yards (tackle by Jed Collins)",0.000,-0.150
2,6:10,1,10,GNB 19,7,12,Aaron Rodgers pass incomplete short left intended for Jarrett Boykin,0.150,-0.390
2,6:03,2,10,GNB 19,7,12,Eddie Lacy up the middle for 7 yards (tackle by Ezekiel Ansah),-0.390,-0.160
2,5:30,3,3,GNB 26,7,12,Aaron Rodgers pass complete short right to Randall Cobb for 13 yards (tackle by Danny Gorrer),-0.160,1.530
2,5:00,1,10,GNB 39,7,12,Eddie Lacy left tackle for 7 yards (tackle by Darius Slay),1.530,1.930
2,4:31,2,3,GNB 46,7,12,James Starks right tackle for 2 yards (tackle by George Johnson and Isa Abdul-Quddus),1.930,1.930
2,3:50,2,3,GNB 46,7,12,Timeout #1 by Green Bay Packers,1.930,1.490
2,3:50,3,1,GNB 48,7,12,James Starks right tackle for 15 yards (tackle by DeAndre Levy),1.490,3.120
2,3:18,1,10,DET 37,7,12,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson (defended by Isa Abdul-Quddus),3.120,2.570
2,3:11,2,10,DET 37,7,12,"Penalty on Josh Sitton: False Start, 5 yards (no play)",2.570,1.900
2,3:11,2,15,DET 42,7,12,Aaron Rodgers pass complete short right to Jordy Nelson for 4 yards (tackle by Darius Slay),1.900,1.750
2,2:28,3,11,DET 38,7,12,Aaron Rodgers sacked by Ndamukong Suh for -8 yards,1.750,0.200
2,1:59,4,19,DET 46,7,12,"Tim Masthay punts 36 yards, fair catch by Jeremy Ross",0.200,0.380
2,1:53,1,10,DET 10,7,12,Matthew Stafford pass complete short right to Reggie Bush for no gain,-0.380,-0.780
2,1:11,2,10,DET 10,7,12,Reggie Bush right tackle for 8 yards (tackle by Ha Ha Clinton-Dix),-0.780,-0.480
2,0:34,3,2,DET 18,7,12,Matthew Stafford pass complete short right to Reggie Bush for 4 yards (tackle by Davon House),-0.480,0.410
2,0:28,1,10,DET 22,7,12,Matthew Stafford pass incomplete short middle intended for Reggie Bush,0.410,-0.130
2,0:25,2,10,DET 22,7,12,Matthew Stafford up the middle for 3 yards (tackle by Datone Jones),-0.130,-0.130
2,0:17,2,10,DET 22,7,12,Timeout #2 by Green Bay Packers,-0.130,-0.430
2,0:17,3,7,DET 25,7,12,Matthew Stafford pass complete deep left to Corey Fuller for 52 yards (tackle by Morgan Burnett),-0.430,-0.430
2,0:08,3,7,DET 25,7,12,Timeout #1 by Detroit Lions,-0.430,-0.430
2,0:08,3,7,DET 25,7,12,Timeout #3 by Green Bay Packers,-0.430,4.040
2,0:08,1,10,GNB 23,7,12,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,4.040,3.500
2,0:03,2,10,GNB 23,7,12,Nate Freese 41 yard field goal no good,3.500,0.940
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,7,12,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,GNB 20,7,12,Aaron Rodgers pass complete short right to Andrew Quarless for 7 yards (tackle by DeAndre Levy),0.280,0.680
3,14:28,2,3,GNB 27,7,12,Aaron Rodgers pass complete short right to Andrew Quarless for 8 yards (tackle by DeAndre Levy),0.680,1.270
3,14:07,1,10,GNB 35,7,12,Aaron Rodgers pass complete short right to Jordy Nelson for 7 yards (tackle by Darius Slay and Isa Abdul-Quddus),1.270,1.670
3,13:36,2,3,GNB 42,7,12,Eddie Lacy right end for -2 yards (tackle by Jason Jones),1.670,0.700
3,12:54,3,5,GNB 40,7,12,Aaron Rodgers pass incomplete short right intended for Randall Cobb,0.700,-0.720
3,12:47,4,5,GNB 40,7,12,"Tim Masthay punts 47 yards, fair catch by Jeremy Ross",-0.720,0.320
3,12:40,1,10,DET 13,7,12,Joique Bell up the middle for no gain (tackle by Mike Daniels and Mike Neal),-0.320,-0.770
3,12:01,2,10,DET 13,7,12,Matthew Stafford pass complete short middle to Calvin Johnson for 17 yards (tackle by Sam Shields),-0.770,0.940
3,11:22,1,10,DET 30,7,12,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,0.940,0.390
3,11:17,2,10,DET 30,7,12,Matthew Stafford pass complete short right to Reggie Bush for 6 yards (tackle by Jamari Lattimore),0.390,0.500
3,10:45,3,4,DET 36,7,12,"Matthew Stafford left end for 3 yards (tackle by Mike Neal). Penalty on Tramon Williams: Defensive Holding, 5 yards",0.500,1.860
3,10:11,1,10,DET 44,7,12,Reggie Bush up the middle for 6 yards (tackle by A.J. Hawk),1.860,2.130
3,9:30,2,4,,7,12,Matthew Stafford pass complete deep left to Golden Tate for 16 yards (tackle by Micah Hyde),2.130,3.310
3,8:44,1,10,GNB 34,7,12,Joique Bell up the middle for 1 yard (tackle by Nick Perry and Micah Hyde),3.310,2.910
3,8:06,2,9,GNB 33,7,12,Matthew Stafford pass complete short left to Calvin Johnson for 15 yards (tackle by Davon House),2.910,4.370
3,7:38,1,10,GNB 18,7,12,Matthew Stafford pass complete short left to Reggie Bush for 8 yards (tackle by Sam Barrington),4.370,5.230
3,7:09,2,2,GNB 10,7,12,Joique Bell left tackle for 1 yard (tackle by Sam Barrington),5.230,4.740
3,6:30,3,1,GNB 9,7,12,Jed Collins up the middle for 2 yards (tackle by Josh Boyd),4.740,5.600
3,5:48,1,7,GNB 7,7,12,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,5.600,4.760
3,5:45,2,7,GNB 7,7,12,"Matthew Stafford sacked by Julius Peppers for -6 yards. Matthew Stafford fumbles (forced by Julius Peppers), recovered by Julius Peppers at GNB-13 (tackle by Matthew Stafford)",4.760,0.320
3,5:40,1,10,GNB 13,7,12,Aaron Rodgers pass complete short left to Randall Cobb for 7 yards (tackle by Rashean Mathis),-0.320,0.220
3,5:15,2,3,GNB 20,7,12,DuJuan Harris left tackle for 4 yards (tackle by DeAndre Levy),0.220,0.540
3,4:31,1,10,GNB 24,7,12,Aaron Rodgers pass complete short left to Jarrett Boykin for 11 yards (tackle by Isa Abdul-Quddus),0.540,1.270
3,4:05,1,10,GNB 35,7,12,Aaron Rodgers pass complete short right to Davante Adams for 2 yards (tackle by Mohammed Seisay and Tahir Whitehead),1.270,0.990
3,3:32,2,8,GNB 37,7,12,DuJuan Harris up the middle for 1 yard (tackle by Nick Fairley),0.990,0.430
3,3:17,3,7,GNB 38,7,12,"Aaron Rodgers pass incomplete deep middle intended for Jordy Nelson (defended by Glover Quin). Penalty on DET: Defensive 12 On-field, 5 yards (no play)",0.430,1.090
3,3:09,3,2,GNB 43,7,12,"Aaron Rodgers sacked by Nick Fairley and George Johnson for 0 yards. Penalty on Mohammed Seisay: Defensive Holding, 5 yards (no play)",1.090,2.130
3,2:35,1,10,GNB 48,7,12,DuJuan Harris right tackle for -3 yards (tackle by Mohammed Seisay),2.130,1.180
3,1:52,2,13,GNB 45,7,12,Aaron Rodgers pass incomplete short middle intended for Randall Cobb,1.180,0.500
3,1:48,3,13,GNB 45,7,12,Aaron Rodgers pass incomplete deep left intended for Jarrett Boykin,0.500,-0.390
3,1:43,4,13,GNB 45,7,12,"Tim Masthay punts 42 yards, returned by Jeremy Ross for 12 yards (tackle by Ryan Taylor)",-0.390,-0.610
3,1:33,1,10,DET 25,7,12,Matthew Stafford pass complete short right to Calvin Johnson for 8 yards (tackle by Sam Shields),0.610,1.140
3,0:59,2,2,DET 33,7,12,Joique Bell right tackle for -1 yards (tackle by Casey Hayward),1.140,0.300
3,0:17,3,3,DET 32,7,12,"Matthew Stafford pass incomplete short left intended for Calvin Johnson (defended by Tramon Williams). Penalty on Tramon Williams: Defensive Pass Interference, 5 yards (no play)",0.300,1.400
3,0:13,1,10,DET 37,7,12,Matthew Stafford pass complete short right to Jeremy Ross for 7 yards (tackle by Sam Shields and Casey Hayward),1.400,1.800
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,DET 44,7,12,Matthew Stafford pass complete short right to Calvin Johnson for 4 yards (tackle by Tramon Williams),1.800,2.130
4,14:20,1,10,DET 48,7,12,Reggie Bush left tackle for 4 yards (tackle by A.J. Hawk and Sam Barrington),2.130,2.120
4,13:39,2,6,GNB 48,7,12,Matthew Stafford pass complete short right to Jeremy Ross for 5 yards (tackle by Tramon Williams and Jamari Lattimore),2.120,2.080
4,12:51,3,1,GNB 43,7,12,Matthew Stafford pass complete short right to Golden Tate for 9 yards (tackle by Tramon Williams),2.080,3.310
4,12:05,1,10,GNB 34,7,12,Joique Bell left tackle for 2 yards (tackle by Nick Perry),3.310,3.040
4,11:26,2,8,GNB 32,7,12,Theo Riddick left end for 6 yards (tackle by Jamari Lattimore and Nick Perry),3.040,3.040
4,10:47,2,8,GNB 32,7,12,Timeout #1 by Green Bay Packers,3.040,3.140
4,10:47,3,2,GNB 26,7,18,"Reggie Bush left end for 26 yards, touchdown",3.140,7.000
4,10:47,,,GNB 2,7,19,Nate Freese kicks extra point good,0.000,0.000
4,10:47,,,DET 35,7,19,"Sam Martin kicks off 65 yards, touchback. Penalty on Ashlee Palmer: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,10:47,,,DET 30,7,19,"Sam Martin kicks off 76 yards, returned by DuJuan Harris for 32 yards (tackle by Tahir Whitehead). Penalty on Brandon Bostick: Offensive Holding, 10 yards",0.000,0.380
4,10:32,1,10,GNB 10,7,19,Aaron Rodgers pass complete short left to Davante Adams for 9 yards (tackle by Isa Abdul-Quddus),-0.380,0.240
4,9:55,2,1,GNB 19,7,19,Eddie Lacy up the middle for 17 yards (tackle by Isa Abdul-Quddus),0.240,1.330
4,9:27,1,10,GNB 36,7,19,Eddie Lacy left tackle for 3 yards (tackle by DeAndre Levy),1.330,1.200
4,8:52,2,7,GNB 39,7,19,Aaron Rodgers pass complete short right to Jordy Nelson for 18 yards (tackle by Darius Slay),1.200,2.720
4,8:32,1,10,DET 43,7,19,Aaron Rodgers pass complete short middle to Andrew Quarless for 18 yards (tackle by Darius Slay and DeAndre Levy),2.720,3.910
4,8:08,1,10,DET 25,7,19,Aaron Rodgers pass complete short middle to Eddie Lacy for 9 yards (tackle by Tahir Whitehead),3.910,4.750
4,7:47,2,1,DET 16,7,19,Eddie Lacy left tackle for -4 yards (tackle by George Johnson),4.750,3.340
4,7:06,3,5,DET 20,7,19,Aaron Rodgers pass incomplete short left intended for Andrew Quarless (defended by DeAndre Levy),3.340,2.170
4,6:59,4,5,DET 20,7,19,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,2.170,-0.280
4,6:54,1,10,DET 20,7,19,Joique Bell right tackle for no gain (tackle by Datone Jones),0.280,-0.270
4,6:11,2,10,DET 20,7,19,Joique Bell left tackle for 3 yards (tackle by Morgan Burnett),-0.270,-0.560
4,5:24,3,7,DET 23,7,19,Matthew Stafford pass complete short right to Golden Tate for 8 yards (tackle by Tramon Williams and Datone Jones),-0.560,1.000
4,4:40,1,10,DET 31,7,19,Theo Riddick right end for 5 yards (tackle by Mike Daniels),1.000,1.140
4,3:54,2,5,DET 36,7,19,Joique Bell right tackle for 2 yards (tackle by A.J. Hawk),1.140,0.700
4,3:08,3,3,DET 38,7,19,Reggie Bush right tackle for 4 yards (tackle by Jamari Lattimore),0.700,0.700
4,3:02,3,3,DET 38,7,19,Timeout #2 by Green Bay Packers,0.700,1.730
4,3:02,1,10,DET 42,7,19,Joique Bell right end for 5 yards (tackle by Tramon Williams and Josh Boyd),1.730,1.730
4,2:55,1,10,DET 42,7,19,Timeout #3 by Green Bay Packers,1.730,1.860
4,2:55,2,5,DET 47,7,19,Joique Bell right end for 1 yard (tackle by Tramon Williams),1.860,1.290
4,2:10,3,4,DET 48,7,19,Joique Bell left tackle for 4 yards (tackle by Sam Barrington),1.290,2.390
4,1:59,1,10,GNB 48,7,19,Matthew Stafford kneels for -1 yards,2.390,1.710
4,1:18,2,11,GNB 49,7,19,Matthew Stafford kneels for -1 yards,1.710,0.890
4,0:39,3,12,,7,19,Matthew Stafford kneels for -1 yards,0.890,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
