Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
2,12:28,4,13,KAN 35,0,10,Adam Vinatieri 53 yard field goal good,0.970,3.000
2,,,,IND 35,0,10,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
2,12:23,1,10,KAN 20,0,10,Matt Cassel pass incomplete short middle intended for Thomas Jones (defended by Ricardo Mathews),0.280,-0.270
2,12:18,2,10,KAN 20,0,10,Dexter McCluster left end for 4 yards (tackle by Terrence Johnson and Dwight Freeney),-0.270,-0.430
2,11:35,3,6,KAN 24,0,10,Matt Cassel pass incomplete deep left intended for Steve Breaston (defended by Ricardo Mathews),-0.430,-1.770
2,11:30,4,6,KAN 24,0,10,"Dustin Colquitt punts 43 yards, fair catch by Blair White",-1.770,-1.140
2,11:23,1,10,IND 33,0,16,"Curtis Painter pass complete deep right to Pierre Garcon for 67 yards, touchdown",1.140,7.000
2,,,,KAN 2,0,17,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 35,0,17,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
2,11:13,1,10,KAN 20,0,17,Thomas Jones up the middle for 3 yards (tackle by Jamaal Anderson),0.280,0.140
2,10:41,2,7,KAN 23,0,17,Thomas Jones up the middle for 4 yards (tackle by Kavell Conner and Pat Angerer),0.140,-0.030
2,9:58,3,3,KAN 27,0,17,Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Jacob Lacey),-0.030,-1.570
2,9:53,4,3,KAN 27,0,17,Dustin Colquitt punts 60 yards,-1.570,0.320
2,9:41,1,10,IND 13,0,17,Delone Carter right tackle for 6 yards (tackle by Brandon Flowers and Derrick O. Johnson),-0.320,0.030
2,9:04,2,4,IND 19,0,17,Delone Carter right end for 3 yards (tackle by Glenn Dorsey and Amon Gordon),0.030,-0.350
2,8:23,3,1,IND 22,0,17,Curtis Painter pass incomplete short right intended for Pierre Garcon,-0.350,-1.900
2,8:19,4,1,IND 22,0,17,"Pat McAfee punts 55 yards, returned by Javier Arenas for 7 yards (tackle by Stevie Brown)",-1.900,-0.940
2,8:08,1,10,KAN 30,0,17,Jackie Battle right guard for 6 yards (tackle by Antoine Bethea and Pat Angerer),0.940,1.200
2,7:37,2,4,KAN 36,0,17,Jackie Battle right end for 6 yards (tackle by Terrence Johnson),1.200,1.730
2,7:00,1,10,KAN 42,0,17,Jackie Battle up the middle for 5 yards (tackle by Antoine Bethea),1.730,1.860
2,6:26,2,5,KAN 47,0,17,Jackie Battle left end for 2 yards (tackle by Robert Mathis),1.860,1.420
2,5:45,3,3,KAN 49,0,17,Matt Cassel pass complete short left to Dexter McCluster for 10 yards,1.420,2.850
2,5:20,1,10,IND 41,6,17,"Matt Cassel pass complete short right to Dwayne Bowe for 41 yards, touchdown",2.850,7.000
2,,,,IND 2,7,17,Ryan Succop kicks extra point good,0.000,0.000
2,,,,KAN 35,7,17,"Ryan Succop kicks off 70 yards, touchback",0.000,0.280
2,5:11,1,10,IND 20,7,17,Curtis Painter pass complete deep right to Reggie Wayne for 21 yards,0.280,1.660
2,4:46,1,10,IND 41,7,17,Donald Brown right end for 5 yards (tackle by Jon McGraw and Jovan Belcher),1.660,1.800
2,4:07,2,5,IND 46,7,17,Curtis Painter pass complete short middle to Dallas Clark for 7 yards (tackle by Derrick O. Johnson),1.800,2.460
2,3:33,1,10,KAN 47,7,17,Donald Brown left end for 16 yards (tackle by Kendrick Lewis),2.460,3.510
2,3:10,1,10,KAN 31,7,17,"Curtis Painter pass incomplete short left intended for Reggie Wayne. Penalty on Amon Gordon: Defensive 12 On-field, 5 yards, Penalty on Amon Gordon: Defensive Offside (Declined) (no play)",3.510,4.240
2,3:06,1,5,KAN 26,7,17,Donald Brown left tackle for 1 yard (tackle by Andy Studebaker and Derrick O. Johnson),4.240,3.780
2,2:28,2,4,KAN 25,7,17,Curtis Painter pass complete deep left to Austin Collie for 23 yards (tackle by Kendrick Lewis),3.780,6.740
2,2:00,1,2,KAN 2,7,17,Delone Carter up the middle for -1 yards (tackle by Kelly Gregg and Glenn Dorsey),6.740,5.530
2,1:15,2,3,KAN 3,7,23,"Delone Carter up the middle for 3 yards, touchdown",5.530,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,,,,KAN 2,7,24,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 35,7,24,"Pat McAfee kicks off 74 yards, touchback",0.000,0.280
2,1:09,1,10,KAN 20,7,24,Matt Cassel pass complete short right to Leonard Pope for 4 yards (tackle by Antoine Bethea),0.280,0.270
2,1:03,2,6,KAN 24,7,24,Matt Cassel pass complete short right to Steve Breaston for 11 yards,0.270,1.270
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:57,1,10,KAN 35,7,24,Matt Cassel pass complete deep right to Dwayne Bowe for 29 yards (tackle by Jacob Lacey),1.270,3.180
2,0:50,1,10,IND 36,7,24,Jackie Battle up the middle for 15 yards (tackle by Joe Lefeged and Antoine Bethea),3.180,4.170
2,0:42,,,,7,24,Timeout #2 by Kansas City Chiefs,0.000,4.170
2,0:42,1,10,IND 21,7,24,Matt Cassel up the middle for 5 yards (tackle by Ernie Sims and Joe Lefeged),4.170,4.370
2,0:19,2,5,IND 16,13,24,"Matt Cassel pass complete short left to Steve Breaston for 16 yards, touchdown",4.370,7.000
2,,,,IND 2,14,24,Ryan Succop kicks extra point good,0.000,0.000
2,,,,KAN 35,14,24,"Ryan Succop kicks off 74 yards, touchback",0.000,0.280
2,0:13,1,10,IND 20,14,24,Curtis Painter kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,24,"Pat McAfee kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,14,24,Matt Cassel pass complete short right to Thomas Jones for 3 yards (tackle by Kavell Conner),0.280,0.140
3,14:17,2,7,KAN 23,14,24,Thomas Jones left end for 6 yards (tackle by David Caldwell),0.140,0.230
3,13:36,3,1,KAN 29,14,24,Matt Cassel pass complete short right to Dwayne Bowe for 15 yards (tackle by Antoine Bethea),0.230,1.860
3,12:59,1,10,KAN 44,14,24,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,1.860,1.320
3,12:52,2,10,KAN 44,14,24,Jackie Battle up the middle for 4 yards (tackle by Jamaal Anderson),1.320,1.160
3,12:16,3,6,KAN 48,14,24,"Matt Cassel pass complete short middle to Keary Colbert for 9 yards (tackle by Jacob Lacey). Keary Colbert fumbles (forced by Jacob Lacey), recovered by Dwayne Bowe at IND-43",1.160,2.720
3,11:34,1,10,IND 43,14,24,"Thomas Jones right end for 13 yards (tackle by Jacob Lacey and Kavell Conner). Penalty on Barry Richardson: Offensive Holding (Offsetting), Penalty on Jacob Lacey: Face Mask (15 Yards) (Offsetting) (no play)",2.720,2.720
3,11:07,1,10,IND 43,14,24,Dexter McCluster right end for 4 yards (tackle by Dwight Freeney),2.720,2.720
3,10:27,2,6,IND 39,14,24,"Thomas Jones right end for 11 yards (tackle by Antoine Bethea). Penalty on Leonard Pope: Offensive Holding, 10 yards (no play)",2.720,1.370
3,10:05,2,16,IND 49,14,24,Matt Cassel sacked by Dwight Freeney for -8 yards,1.370,-0.360
3,9:25,3,24,KAN 43,14,24,Matt Cassel pass complete short right to Jackie Battle for 12 yards (tackle by Jerraud Powers),-0.360,0.270
3,9:04,4,12,IND 45,14,24,"Dustin Colquitt punts 45 yards, touchback",0.270,-0.280
3,8:55,1,10,IND 20,14,24,Donald Brown up the middle for 4 yards (tackle by Kelly Gregg and Tyson Jackson),0.280,0.270
3,8:18,2,6,IND 24,14,24,Donald Brown up the middle for 5 yards (tackle by Jovan Belcher and Tyson Jackson),0.270,0.230
3,7:44,3,1,IND 29,14,24,Delone Carter up the middle for no gain (tackle by Brandon Flowers and Tamba Hali),0.230,-1.440
3,7:02,4,1,IND 29,14,24,Pat McAfee punts 64 yards,-1.440,0.380
3,6:47,1,10,KAN 7,14,24,Matt Cassel pass complete short right to Dwayne Bowe for 12 yards (tackle by Jacob Lacey and Pat Angerer),-0.380,0.150
3,6:15,1,10,KAN 19,14,24,Jackie Battle left end for 11 yards (tackle by Pat Angerer),0.150,0.940
3,5:43,1,10,KAN 30,14,24,Jackie Battle left tackle for 11 yards (tackle by Pat Angerer),0.940,1.660
3,5:09,1,10,KAN 41,14,24,Thomas Jones up the middle for 21 yards (tackle by Antoine Bethea),1.660,3.050
3,4:33,1,10,IND 38,14,24,Matt Cassel pass complete short right to Terrance Copper for 9 yards (tackle by Antoine Bethea),3.050,3.720
3,3:52,2,1,IND 29,14,24,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,3.720,3.010
3,3:47,,,,14,24,Timeout #1 by Kansas City Chiefs,0.000,3.010
3,3:47,3,1,IND 29,14,24,Jackie Battle left guard for 2 yards (tackle by Kavell Conner),3.010,3.780
3,3:12,1,10,IND 27,14,24,Thomas Jones left tackle for 2 yards (tackle by Antoine Bethea),3.780,3.500
3,2:34,2,8,IND 25,14,24,Jackie Battle up the middle for 9 yards (tackle by Philip Wheeler and David Caldwell),3.500,4.510
3,1:59,1,10,IND 16,14,24,Jackie Battle right end for 8 yards (tackle by Antoine Bethea and Jacob Lacey),4.510,5.350
3,1:20,2,2,IND 8,14,24,Thomas Jones left end for 3 yards (tackle by Pat Angerer),5.350,6.060
3,0:45,1,5,IND 5,20,24,"Matt Cassel pass complete short right to Dwayne Bowe for 5 yards, touchdown. Penalty on Jacob Lacey: Defensive Pass Interference (Declined)",6.060,7.000
3,,,,IND 2,21,24,Ryan Succop kicks extra point good,0.000,0.000
3,,,,KAN 35,21,24,"Ryan Succop kicks off 62 yards, returned by Joe Lefeged for 18 yards (tackle by Kendrick Lewis)",0.000,0.340
3,0:33,1,10,IND 21,21,24,Curtis Painter pass incomplete short left intended for Dallas Clark,0.340,-0.200
3,0:30,2,10,IND 21,21,24,Curtis Painter pass complete short right to Delone Carter for 7 yards (tackle by Andy Studebaker and Jon McGraw),-0.200,0.040
Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,IND 28,21,24,Curtis Painter pass complete short right to Pierre Garcon for 6 yards (tackle by Brandon Flowers). Penalty on Brandon Flowers: Defensive Holding (Declined),0.040,1.200
4,14:26,1,10,IND 34,21,24,Delone Carter left end for 3 yards (tackle by Brandon Carr),1.200,1.060
4,13:58,2,7,IND 37,21,24,Delone Carter left tackle for 2 yards (tackle by Glenn Dorsey and Tyson Jackson),1.060,0.630
4,13:16,3,5,IND 39,21,24,Curtis Painter pass incomplete deep left intended for Reggie Wayne,0.630,-0.780
4,13:11,4,5,IND 39,21,24,"Pat McAfee punts 52 yards, returned by Javier Arenas for 11 yards (tackle by Adrian Moten)",-0.780,-0.280
4,12:59,1,10,KAN 20,21,24,Matt Cassel pass complete deep middle to Dwayne Bowe for 17 yards (tackle by Pat Angerer and Antoine Bethea),0.280,1.400
4,12:23,1,10,KAN 37,21,24,Jackie Battle left end for -1 yards (tackle by David Caldwell and Jerraud Powers),1.400,0.720
4,11:56,2,11,KAN 36,21,24,"Matt Cassel pass incomplete short right intended for Leonard Pope. Penalty on Matt Cassel: Intentional Grounding, 14 yards",0.720,-1.810
4,11:50,3,25,KAN 22,21,24,Matt Cassel pass complete short left to Jackie Battle for 9 yards (tackle by Ricardo Mathews and Ernie Sims),-1.810,-1.310
4,11:11,4,16,KAN 31,21,24,"Dustin Colquitt punts 46 yards, returned by Blair White for 2 yards (tackle by Cory Greenwood)",-1.310,-0.610
4,10:59,1,10,IND 25,21,24,Delone Carter right end for 3 yards (tackle by Tyson Jackson),0.610,0.470
4,10:20,2,7,IND 28,21,24,Curtis Painter pass incomplete short middle intended for Dallas Clark (defended by Jovan Belcher),0.470,-0.230
4,10:12,,,,21,24,Timeout #2 by Kansas City Chiefs,0.000,-0.230
4,10:12,3,7,IND 28,21,24,Curtis Painter pass incomplete deep left intended for Reggie Wayne,-0.230,-1.500
4,10:07,4,7,IND 28,21,24,"Pat McAfee punts 55 yards, returned by Javier Arenas for 14 yards (tackle by Philip Wheeler). Penalty on Philip Wheeler: Horse Collar Tackle, 15 yards",-1.500,-1.990
4,9:54,1,10,KAN 46,21,24,Jackie Battle right tackle for 1 yard (tackle by Kavell Conner and Philip Wheeler),1.990,1.590
4,9:18,2,9,KAN 47,21,24,"Matt Cassel pass complete short right to Dwayne Bowe for 9 yards (tackle by Jacob Lacey). Penalty on Dwayne Bowe: Delay of Game, 5 yards",1.590,2.320
4,8:44,1,10,IND 49,21,24,Thomas Jones up the middle for 3 yards (tackle by Pat Angerer and Philip Wheeler),2.320,2.190
4,8:04,2,7,IND 46,21,24,"Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Jacob Lacey). Penalty on Jacob Lacey: Defensive Pass Interference, 10 yards (no play)",2.190,3.180
4,8:00,1,10,IND 36,21,24,Jackie Battle up the middle for 2 yards (tackle by David Caldwell),3.180,2.910
4,7:26,2,8,IND 34,21,24,Thomas Jones right guard for no gain (tackle by Ricardo Mathews and Pat Angerer),2.910,2.210
4,6:46,3,8,IND 34,21,24,Matt Cassel pass complete short middle to Keary Colbert for 15 yards (tackle by Jerraud Powers),2.210,4.310
4,6:06,1,10,IND 19,21,24,Matt Cassel pass incomplete short right intended for Dwayne Bowe,4.310,3.750
4,6:03,2,10,IND 19,21,24,Matt Cassel right end for 8 yards (tackle by Antonio Johnson and Pat Angerer),3.750,4.430
4,5:21,,,,21,24,Timeout #3 by Kansas City Chiefs,0.000,4.430
4,5:21,3,2,IND 11,27,24,"Matt Cassel pass complete short left to Steve Breaston for 11 yards, touchdown",4.430,7.000
4,,,,IND 2,28,24,Ryan Succop kicks extra point good,0.000,0.000
4,,,,KAN 35,28,24,"Ryan Succop kicks off 74 yards, touchback",0.000,0.280
4,5:15,1,10,IND 20,28,24,Donald Brown up the middle for 5 yards (tackle by Allen Bailey and Wallace Gilberry),0.280,0.410
4,4:47,2,5,IND 25,28,24,Donald Brown left tackle for 3 yards (tackle by Derrick O. Johnson),0.410,0.100
4,4:09,3,2,IND 28,28,24,Curtis Painter pass complete deep right to Austin Collie for 27 yards (tackle by Javier Arenas),0.100,2.590
4,3:23,1,10,KAN 45,28,24,Donald Brown left tackle for -1 yards (tackle by Allen Bailey and Derrick O. Johnson),2.590,1.910
4,2:47,2,11,KAN 46,28,24,Curtis Painter pass incomplete deep left intended for Dallas Clark,1.910,1.220
4,2:43,3,11,KAN 46,28,24,Curtis Painter pass incomplete deep left intended for Reggie Wayne (defended by Brandon Carr),1.220,0.200
4,2:37,4,11,KAN 46,28,24,"Pat McAfee punts 46 yards, touchback. Penalty on Jalil Brown: Defensive Offside, 5 yards (no play)",0.200,0.530
4,2:29,4,6,KAN 41,28,24,Curtis Painter pass incomplete short left intended for Anthony Gonzalez (defended by Jon McGraw),0.530,-1.660
4,2:24,1,10,KAN 41,28,24,Jackie Battle up the middle for 1 yard (tackle by Antonio Johnson and Robert Mathis),1.660,1.260
4,2:21,,,,28,24,Timeout #1 by Indianapolis Colts,0.000,1.260
4,2:21,2,9,KAN 42,28,24,Jackie Battle up the middle for 24 yards (tackle by Terrence Johnson),1.260,3.310
4,2:00,1,10,IND 34,28,24,Jackie Battle up the middle for no gain (tackle by Pat Angerer and Kavell Conner),3.310,2.770
4,1:56,,,,28,24,Timeout #2 by Indianapolis Colts,0.000,2.770
4,1:56,2,10,IND 34,28,24,Jackie Battle left end for 9 yards (tackle by David Caldwell),2.770,3.270
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
4,1:15,3,1,IND 25,28,24,Matt Cassel up the middle for 1 yard (tackle by Pat Angerer and Antoine Bethea),3.270,3.970
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
4,1:02,,,,28,24,Timeout #3 by Indianapolis Colts,0.000,3.970
4,1:02,1,10,IND 24,28,24,Matt Cassel kneels for -1 yards,3.970,3.300
4,0:31,2,11,IND 25,28,24,Matt Cassel kneels for -1 yards,3.300,2.480
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
