0,1
Game Info,Game Info
Won Toss,Giants (deferred)
Roof,outdoors
Surface,grass
Duration,2:53
Attendance,65643
Weather,"68 degrees, relative humidity 61%, wind 6 mph"
Vegas Line,Tampa Bay Buccaneers -11.0
Over/Under,50.0 (under)
