Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Will Hernandez,G,58,100%,0,0%,2,8%
Billy Price,C,58,100%,0,0%,2,8%
Nate Solder,T,58,100%,0,0%,2,8%
Daniel Jones,QB,58,100%,0,0%,0,0%
Andrew Thomas,T,58,100%,0,0%,0,0%
Matt Skura,C,58,100%,0,0%,0,0%
Evan Engram,TE,52,90%,0,0%,0,0%
Kenny Golladay,WR,44,76%,0,0%,0,0%
Saquon Barkley,RB,36,62%,0,0%,0,0%
Kadarius Toney,WR,35,60%,0,0%,0,0%
Darius Slayton,WR,34,59%,0,0%,0,0%
Devontae Booker,RB,21,36%,0,0%,4,16%
Kyle Rudolph,TE,14,24%,0,0%,2,8%
Chris Myarick,TE,14,24%,0,0%,0,0%
Pharoh Cooper,WR,13,22%,0,0%,13,52%
John Ross,WR,11,19%,0,0%,0,0%
Collin Johnson,WR,7,12%,0,0%,12,48%
Matt Peart,T,5,9%,0,0%,2,8%
Elijhaa Penny,RB,3,5%,0,0%,17,68%
Gary Brightwell,RB,1,2%,0,0%,16,64%
Julian Love,SS,0,0%,78,100%,14,56%
James Bradberry,CB,0,0%,78,100%,6,24%
Tae Crowder,LB,0,0%,78,100%,6,24%
Xavier McKinney,FS,0,0%,78,100%,0,0%
Adoree' Jackson,CB,0,0%,78,100%,0,0%
Azeez Ojulari,LB,0,0%,61,78%,1,4%
Leonard Williams,DT,0,0%,58,74%,7,28%
Dexter Lawrence,DE,0,0%,54,69%,9,36%
Quincy Roche,LB,0,0%,50,64%,11,44%
Reggie Ragland,LB,0,0%,40,51%,17,68%
Darnay Holmes,CB,0,0%,38,49%,0,0%
Austin Johnson,NT,0,0%,37,47%,7,28%
Benardrick McKinney,LB,0,0%,25,32%,0,0%
Aaron Robinson,CB,0,0%,22,28%,3,12%
J.R. Reed,SS,0,0%,20,26%,13,52%
Danny Shelton,NT,0,0%,18,23%,8,32%
Elerson Smith,LB,0,0%,17,22%,0,0%
Raymond Johnson,DE,0,0%,15,19%,0,0%
Trent Harris,LB,0,0%,13,17%,23,92%
Cam Brown,LB,0,0%,0,0%,23,92%
Keion Crossen,CB,0,0%,0,0%,23,92%
Steven Parker,FS,0,0%,0,0%,12,48%
Casey Kreiter,LS,0,0%,0,0%,6,24%
Riley Dixon,P,0,0%,0,0%,6,24%
Graham Gano,K,0,0%,0,0%,5,20%
Korey Cunningham,T,0,0%,0,0%,2,8%
