Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marvin Jones,DET,12,10,112,1,7,92,9.2,20,2.0,10.3,0,,1,8.3,0,133.3
D'Andre Swift,DET,5,4,15,0,1,-9,-2.3,24,6.0,-2.8,0,,1,20.0,0,79.2
Mohamed Sanu,DET,5,4,38,0,4,30,7.5,8,2.0,8.0,0,,0,0.0,0,98.3
Danny Amendola,DET,4,3,20,0,1,14,4.7,6,2.0,8.3,0,,0,0.0,1,45.8
T.J. Hockenson,DET,4,2,18,0,1,10,5.0,8,4.0,9.3,0,,0,0.0,0,62.5
Hunter Bryant,DET,2,1,44,0,1,32,32.0,12,12.0,27.5,0,,0,0.0,0,95.8
Quintez Cephus,DET,3,1,36,0,1,26,26.0,10,10.0,26.3,0,,0,0.0,0,79.9
Jesse James,DET,1,1,11,0,1,0,0.0,11,11.0,0.0,0,,0,0.0,0,112.5
Jamal Agnew,DET,1,1,13,0,1,0,0.0,13,13.0,0.0,1,1.0,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,TEN,6,5,44,1,5,27,5.4,17,3.4,6.2,1,5.0,0,0.0,0,136.8
Jonnu Smith,TEN,5,5,52,0,4,24,4.8,28,5.6,4.8,0,,0,0.0,0,110.0
Corey Davis,TEN,6,4,110,1,4,70,17.5,40,10.0,15.5,0,,0,0.0,0,149.3
Darrynton Evans,TEN,2,2,27,1,2,-2,-1.0,29,14.5,-1.0,0,,0,0.0,0,158.3
Derrick Henry,TEN,2,2,5,0,0,-3,-1.5,8,4.0,-1.5,0,,0,0.0,0,79.2
Anthony Firkser,TEN,1,1,20,0,1,14,14.0,6,6.0,14.0,0,,0,0.0,0,118.7
Jeremy McNichols,TEN,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
MyCole Pruitt,TEN,2,1,10,0,1,8,8.0,2,2.0,18.0,0,,0,0.0,0,64.6
Cameron Batson,TEN,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
