#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:08,CHI 16,3,1:47,5,Punt
2,1,8:49,CHI 17,3,1:35,5,Punt
3,1,4:48,CHI 19,6,2:43,30,Punt
4,1,0:39,CHI 40,3,1:35,8,Punt
5,2,13:17,CLE 1,4,2:23,1,Touchdown
6,2,3:48,CHI 25,3,1:30,6,Punt
7,2,0:59,CHI 2,10,0:59,61,Interception
8,3,15:00,CHI 25,3,0:59,-4,Punt
9,3,11:45,CHI 30,9,4:38,47,Field Goal
10,3,6:05,CHI 42,3,1:27,-9,Punt
11,3,2:17,CHI 35,7,2:21,32,Downs
12,4,12:27,CHI 25,3,1:52,6,Punt
13,4,8:39,CHI 33,6,3:21,14,Punt
14,4,3:08,CHI 25,3,1:18,-2,Punt
15,4,0:32,CHI 25,5,0:32,30,Interception
