#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 25,9,4:29,75,Touchdown
2,1,8:55,MIN 32,4,2:02,4,Punt
3,1,3:40,CIN 38,4,2:10,3,Field Goal
4,2,15:00,MIN 40,4,2:02,2,Punt
5,2,11:05,MIN 23,8,4:24,77,Touchdown
6,2,4:31,MIN 31,5,3:24,14,Punt
7,2,0:38,MIN 29,1,0:38,0,End of Half
8,3,12:03,MIN 12,10,5:29,71,Field Goal
9,3,6:27,CIN 25,3,2:38,-12,Punt
10,3,1:31,MIN 17,7,3:38,83,Touchdown
11,4,10:38,MIN 16,3,1:20,10,Interception
12,4,6:22,MIN 25,3,1:38,6,Punt
13,4,2:00,MIN 44,3,2:00,-3,End of Game
