#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 31,5,2:46,23,Punt
2,1,10:14,JAX 20,3,1:26,9,Punt
3,1,7:07,JAX 6,15,8:57,64,Field Goal
4,2,12:02,JAX 42,6,3:28,38,Field Goal
5,2,8:23,PIT 47,9,4:46,22,Field Goal
6,2,1:41,JAX 20,3,0:25,-7,Punt
7,2,1:08,PIT 46,3,0:27,0,Punt
8,3,13:21,JAX 26,3,2:38,-13,Punt
9,3,7:59,JAX 20,10,5:50,80,Touchdown
10,3,1:17,JAX 25,3,2:03,6,Punt
11,4,12:43,PIT 41,3,2:22,-14,Punt
12,4,6:47,JAX 44,3,1:41,-1,Punt
13,4,2:28,JAX 25,3,0:46,6,Punt
14,4,0:05,JAX 25,1,0:05,0,Fumble
