Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Willie Snead,BAL,7,5,61,0,5,55,11.0,6,1.2,11.0,0,,0,0.0,0,97.9
Michael Crabtree,BAL,4,3,31,0,3,26,8.7,5,1.7,10.8,0,,0,0.0,0,96.9
John Brown,BAL,6,2,23,1,2,23,11.5,0,0.0,11.2,0,,0,0.0,0,85.4
Maxx Williams,BAL,1,1,10,1,1,3,3.0,7,7.0,3.0,0,,0,0.0,0,147.9
Ty Montgomery,BAL,3,1,1,0,,-3,-3.0,4,4.0,1.0,0,,0,0.0,0,42.4
Kenneth Dixon,BAL,1,1,21,0,1,4,4.0,17,17.0,4.0,0,,0,0.0,0,118.7
Chris Moore,BAL,2,0,0,0,,0,,0,,49.5,0,,0,0.0,0,39.6
Mark Andrews,BAL,2,0,0,0,,0,,0,,5.5,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,14,8,139,0,6,48,6.0,91,11.4,13.7,0,,2,14.3,1,61.3
Travis Kelce,KAN,9,7,77,1,6,60,8.6,17,2.4,9.1,0,,1,11.1,0,139.4
Demarcus Robinson,KAN,7,5,42,0,1,16,3.2,26,5.2,12.0,0,,0,0.0,0,86.6
Spencer Ware,KAN,5,5,54,0,2,-12,-2.4,66,13.2,-2.4,3,1.7,0,0.0,0,111.7
Damien Williams,KAN,5,4,16,1,1,-3,-0.8,19,4.8,0.2,1,4.0,0,0.0,0,119.6
Demetrius Harris,KAN,3,3,28,0,2,-2,-0.7,30,10.0,-0.7,1,3.0,0,0.0,0,105.6
Chris Conley,KAN,3,2,13,0,,3,1.5,10,5.0,6.7,0,,0,0.0,0,75.7
Darrel Williams,KAN,1,1,8,0,,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Anthony Sherman,KAN,1,0,0,0,0,0,,0,,4.0,0,,1,100.0,0,39.6
