0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Won OT Toss,Chiefs
Roof,outdoors
Surface,grass
Duration,3:28
Attendance,74336
Weather,"27 degrees, no wind"
Vegas Line,Kansas City Chiefs -6.5
Over/Under,48.5 (over)
