Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
1,1:42,1,10,GNB 18,0,0,Ty Montgomery middle for 7 yards (tackle by Everson Griffen),0.040,0.550
1,1:02,2,3,GNB 25,0,0,Ty Montgomery middle for 1 yard (tackle by Terence Newman),0.550,0.000
1,0:12,,,,,,Timeout #1 by Green Bay Packers,0.000,0.140
1,0:12,3,2,GNB 26,0,0,"Brett Hundley pass incomplete short left intended for Geronimo Allison is intercepted by Xavier Rhodes at GNB-29 and returned for 2 yards. Penalty on Anthony Barr: Unsportsmanlike Conduct, 15 yards",-0.140,-2.790
1,0:04,1,10,GNB 42,0,0,"Jerick McKinnon left end for no gain (tackle by Jake Ryan). Penalty on Jake Ryan: Horse Collar Tackle, 15 yards (no play)",2.790,3.780
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 27,0,6,"Case Keenum pass complete short right to Jerick McKinnon for 27 yards, touchdown",3.780,7.000
2,14:53,,,GNB 15,0,7,Kai Forbath kicks extra point good,0.000,0.000
2,14:53,,,MIN 35,0,7,"Kai Forbath kicks off 59 yards, returned by Jeff Janis for 11 yards (tackle by Tramaine Brock)",0.000,0.060
2,14:45,1,10,GNB 17,0,7,Aaron Jones left tackle for 2 yards (tackle by Brian Robison and Danielle Hunter),-0.060,-0.250
2,14:06,2,8,GNB 19,0,7,Brett Hundley right end for 3 yards (tackle by Terence Newman),-0.250,-0.620
2,13:16,3,5,GNB 22,0,7,Brett Hundley sacked by Brian Robison and Harrison Smith for -6 yards,-0.620,-2.390
2,12:55,4,11,GNB 16,0,7,"Justin Vogel punts 26 yards, out of bounds",-2.390,-2.790
2,12:47,1,10,GNB 42,0,7,Jerick McKinnon middle for 20 yards (tackle by Kentrell Brice and Jake Ryan),2.790,4.110
2,12:19,1,10,GNB 22,0,7,"Jerick McKinnon middle for 3 yards (tackle by Kenny Clark). Jerick McKinnon fumbles (forced by Kenny Clark), recovered by Clay Matthews at GNB-19 and returned for 63 yards (tackle by Laquon Treadwell). Clay Matthews fumbles (forced by Laquon Treadwell), recovered by Clay Matthews at MIN-18 for 63 yards (tackle by Laquon Treadwell)",4.110,-4.370
2,12:04,1,10,MIN 18,0,7,Ty Montgomery right tackle for 5 yards (tackle by Eric Kendricks),4.370,4.610
2,11:28,2,5,MIN 13,0,7,Ty Montgomery left end for -1 yards (tackle by Trae Waynes),4.610,3.630
2,10:47,3,6,MIN 14,6,7,"Brett Hundley pass complete short left to Davante Adams for 14 yards, touchdown",3.630,7.000
2,10:40,,,MIN 15,7,7,Mason Crosby kicks extra point good,0.000,0.000
2,10:40,,,GNB 35,7,7,"Mason Crosby kicks off 68 yards, returned by Stacy Coley for 19 yards (tackle by Trevor Davis)",0.000,0.140
2,10:36,1,10,MIN 16,7,7,"Case Keenum pass incomplete deep left intended for Adam Thielen. Penalty on Josh Hawkins: Defensive Pass Interference, 42 yards (no play)",-0.140,2.790
2,10:28,1,10,GNB 42,7,7,Case Keenum pass incomplete short left intended for Kyle Rudolph,2.790,2.240
,,,,,,,"GNB challenged the pass completion ruling, and the original play was overturned.",,
2,10:23,2,10,GNB 42,7,7,Case Keenum pass complete short left to Adam Thielen for 11 yards (tackle by Josh Hawkins),2.240,3.510
2,9:45,1,10,GNB 31,7,7,Case Keenum pass complete short right to Kyle Rudolph for 16 yards (tackle by Ha Ha Clinton-Dix),3.510,4.580
2,9:02,1,10,GNB 15,7,7,Latavius Murray right tackle for 7 yards (tackle by Lenzy Pipkins),4.580,5.220
2,8:37,2,3,GNB 8,7,7,Case Keenum pass complete short middle to Kyle Rudolph for 6 yards (tackle by Ha Ha Clinton-Dix),5.220,6.740
2,8:11,1,2,GNB 2,7,7,Latavius Murray middle for -1 yards (tackle by Clay Matthews and Jake Ryan),6.740,5.530
2,7:32,2,3,GNB 3,7,7,Case Keenum pass incomplete,5.530,4.720
2,7:26,3,3,GNB 3,7,13,"Jerick McKinnon left guard for 3 yards, touchdown",4.720,7.000
2,7:22,,,GNB 15,7,14,Kai Forbath kicks extra point good,0.000,0.000
2,7:22,,,MIN 35,7,14,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
2,7:22,1,10,GNB 25,7,14,Brett Hundley pass incomplete deep right intended for Jordy Nelson,0.610,0.060
2,7:15,2,10,GNB 25,7,14,Aaron Jones left guard for 3 yards (tackle by Eric Kendricks and Terence Newman),0.060,-0.230
2,6:33,3,7,GNB 28,7,14,"Brett Hundley pass incomplete short left intended for Richard Rodgers. Penalty on Corey Linsley: Offensive Holding (Offsetting), Penalty on Harrison Smith: Defensive Pass Interference (Offsetting) (no play)",-0.230,-0.230
2,6:28,3,7,GNB 28,7,14,Brett Hundley sacked by Harrison Smith for -7 yards,-0.230,-1.960
2,5:52,4,14,GNB 21,7,14,"Justin Vogel punts 56 yards, returned by Marcus Sherels for -5 yards (tackle by Lance Kendricks)",-1.960,-0.040
2,5:39,1,10,MIN 18,7,14,Jerick McKinnon right end for -1 yards (tackle by Mike Daniels and Kenny Clark),0.040,-0.650
2,5:10,2,11,MIN 17,7,14,Case Keenum pass complete short middle to Kyle Rudolph for 1 yard (tackle by Lenzy Pipkins),-0.650,-1.170
2,4:36,3,10,MIN 18,7,14,Case Keenum pass complete deep right to Adam Thielen for 20 yards (tackle by Kentrell Brice),-1.170,1.470
,,,,,,,"GNB challenged the pass completion ruling, and the play was upheld.",,
2,4:10,1,10,MIN 38,7,14,Case Keenum pass incomplete short right intended for Michael Floyd is intercepted by Damarious Randall at GNB-48 and returned for 14 yards,1.470,-3.050
2,4:02,1,10,MIN 38,7,14,Ty Montgomery right guard for 1 yard (tackle by Shamar Stephen and Everson Griffen),3.050,2.640
2,3:28,2,9,MIN 37,7,14,Brett Hundley pass complete short right to Ty Montgomery for 3 yards (tackle by Anthony Barr and Eric Kendricks),2.640,2.340
2,2:48,3,6,MIN 34,7,14,Brett Hundley pass complete deep right to Jordy Nelson for 26 yards (tackle by Trae Waynes),2.340,5.370
2,2:14,1,8,MIN 8,7,14,Brett Hundley pass complete short left to Jordy Nelson for no gain,5.370,4.570
2,2:00,2,8,MIN 8,7,14,Brett Hundley pass incomplete short left intended for Aaron Jones,4.570,3.580
2,1:57,3,8,MIN 8,7,14,Brett Hundley pass incomplete short middle intended for Ty Montgomery,3.580,2.950
2,1:53,4,8,MIN 8,10,14,Mason Crosby 26 yard field goal good,2.950,3.000
2,1:51,,,GNB 35,10,14,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
2,1:51,1,10,MIN 25,10,14,Jerick McKinnon right guard for 11 yards (tackle by Damarious Randall),0.610,1.330
2,1:45,1,10,MIN 36,10,14,Case Keenum pass complete short middle to Adam Thielen for 3 yards (tackle by Blake Martinez),1.330,1.200
2,1:21,2,7,MIN 39,10,14,Case Keenum pass complete short left to Laquon Treadwell for 18 yards (tackle by Lenzy Pipkins),1.200,2.720
2,1:15,1,10,GNB 43,10,14,Case Keenum pass complete short right to Adam Thielen for 9 yards (tackle by Damarious Randall),2.720,3.390
2,1:08,2,1,GNB 34,10,14,Jerick McKinnon right tackle for 4 yards (tackle by Josh Jones),3.390,3.580
2,0:48,1,10,GNB 30,10,14,"Case Keenum pass incomplete short middle intended for Kyle Rudolph (defended by Blake Martinez). Penalty on Mike Remmers: Face Mask (15 Yards), 15 yards (no play)",3.580,2.590
2,0:44,1,25,GNB 45,10,14,"Case Keenum pass complete short left to Jerick McKinnon for no gain. Penalty on Laquon Treadwell: Illegal Blindside Block, 15 yards (no play)",2.590,1.600
2,0:37,1,40,MIN 40,10,14,Jerick McKinnon middle for no gain (tackle by Nick Perry and Ricky Jean-Francois),1.600,0.000
2,0:32,,,,,,Timeout #1 by Minnesota Vikings,0.000,1.020
2,0:32,2,40,MIN 40,10,14,"Penalty on Ricky Jean-Francois: Neutral Zone Infraction, 5 yards (no play)",-1.020,-0.340
2,0:32,2,35,MIN 45,10,14,Case Keenum pass incomplete short right intended for Jerick McKinnon,-0.340,-0.960
2,0:26,3,35,MIN 45,10,14,Jerick McKinnon middle for 10 yards (tackle by Nick Perry and Blake Martinez),-0.960,0.000
2,0:04,,,,,,Timeout #2 by Minnesota Vikings,0.000,-0.270
2,0:04,4,25,GNB 45,10,14,"Penalty on Riley Reiff: False Start, 5 yards (no play)",0.270,-0.060
2,0:04,4,30,,10,14,Case Keenum pass incomplete deep right intended for Adam Thielen (defended by Josh Jones),-0.060,2.260
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,10,14,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIN 25,10,14,Latavius Murray left tackle for 4 yards (tackle by Kenny Clark),0.610,0.600
3,14:20,2,6,MIN 29,10,14,"Case Keenum pass complete short left to Adam Thielen for 6 yards (tackle by Josh Hawkins). Adam Thielen fumbles (forced by Josh Hawkins), ball out of bounds at MIN-35",0.600,1.270
3,13:52,1,10,MIN 35,10,14,Latavius Murray middle for -2 yards (tackle by Kenny Clark),1.270,0.450
3,13:15,2,12,MIN 33,10,14,Case Keenum pass complete short left to Kyle Rudolph for 15 yards (tackle by Blake Martinez),0.450,2.130
3,12:44,1,10,MIN 48,10,14,Latavius Murray middle for -3 yards (tackle by Blake Martinez),2.130,1.180
3,12:09,2,13,MIN 45,10,14,Case Keenum pass complete short left to Adam Thielen for 6 yards (tackle by Blake Martinez),1.180,1.290
3,11:36,3,7,GNB 49,10,14,Case Keenum pass complete short left to Jerick McKinnon for 8 yards (tackle by Josh Jones),1.290,0.000
3,11:07,,,,,,Timeout #1 by Minnesota Vikings,0.000,-2.850
3,11:07,1,10,GNB 41,10,14,Case Keenum pass complete deep left to Adam Thielen for 23 yards,2.850,4.370
3,10:37,1,10,GNB 18,10,14,Case Keenum pass incomplete short right intended for Adam Thielen,4.370,3.800
3,10:32,2,10,GNB 18,10,14,Latavius Murray left guard for no gain (tackle by Mike Daniels and Jake Ryan),3.800,3.050
3,9:46,3,10,GNB 18,10,14,Case Keenum pass incomplete short left intended for Kyle Rudolph (defended by Ha Ha Clinton-Dix),3.050,2.250
3,9:39,4,10,GNB 18,10,17,Kai Forbath 36 yard field goal good,2.250,3.000
3,9:35,,,MIN 35,10,17,"Kai Forbath kicks off 66 yards, returned by Trevor Davis for 26 yards (tackle by Ben Gedeon)",0.000,-0.610
3,9:27,1,10,GNB 25,10,17,Ty Montgomery right end for 2 yards (tackle by Eric Kendricks),0.610,0.330
3,8:44,2,8,GNB 27,10,17,Ty Montgomery right end for 1 yard (tackle by Emmanuel Lamur),0.330,-0.230
3,8:04,3,7,GNB 28,10,17,Brett Hundley pass complete short middle to Randall Cobb for 9 yards (tackle by Mackensie Alexander),-0.230,1.400
3,7:28,1,10,GNB 37,10,17,Brett Hundley pass complete short right to Jordy Nelson for 9 yards (tackle by Trae Waynes),1.400,2.070
3,6:57,2,1,GNB 46,10,17,Aaron Jones left tackle for no gain (tackle by Danielle Hunter),2.070,1.360
3,6:23,3,1,GNB 46,10,17,Aaron Jones middle for no gain (tackle by Eric Kendricks),1.360,-0.320
3,6:23,4,1,GNB 46,10,17,"Penalty on Justin Vogel: Delay of Game, 5 yards (no play)",-0.320,-0.650
3,5:20,4,6,GNB 41,10,17,"Justin Vogel punts 42 yards, fair catch by Marcus Sherels",-0.650,0.060
3,5:13,1,10,MIN 17,10,17,Jerick McKinnon left end for 5 yards (tackle by Josh Hawkins),-0.060,0.210
3,4:38,2,5,MIN 22,10,17,Case Keenum pass complete deep left to Laquon Treadwell for 25 yards (tackle by Ha Ha Clinton-Dix),0.210,2.060
3,4:09,1,10,MIN 47,10,17,Jerick McKinnon left guard for 9 yards (tackle by Blake Martinez),2.060,2.730
3,3:45,2,1,GNB 44,10,17,Jerick McKinnon left guard for 1 yard (tackle by Nick Perry),2.730,2.720
3,3:11,1,10,GNB 43,10,17,Case Keenum pass incomplete short right intended for Stacy Coley,2.720,2.180
3,3:04,2,10,GNB 43,10,17,Case Keenum pass complete short right to Laquon Treadwell for 8 yards (tackle by Blake Martinez and Lenzy Pipkins),2.180,2.540
3,2:34,3,2,GNB 35,10,17,Case Keenum pass complete short right to Kyle Rudolph for 9 yards (tackle by Marwin Evans),2.540,3.840
3,1:54,1,10,GNB 26,10,17,Latavius Murray right guard for 4 yards (tackle by Blake Martinez),3.840,3.840
3,1:16,2,6,GNB 22,10,17,Latavius Murray left end for -2 yards (tackle by Josh Hawkins and Dean Lowry),3.840,2.870
3,0:31,3,8,GNB 24,10,17,Case Keenum pass complete short right to Adam Thielen for 7 yards (tackle by Lenzy Pipkins),2.870,2.460
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,GNB 17,10,20,Kai Forbath 34 yard field goal good,2.460,3.000
4,14:57,,,MIN 35,10,20,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
4,14:57,1,10,GNB 25,10,20,Aaron Jones right tackle for 9 yards (tackle by Anthony Harris),0.610,1.280
4,14:17,2,1,GNB 34,10,20,"Aaron Jones for 6 yards (tackle by Terence Newman). Brett Hundley fumbles, recovered by Brett Hundley at GNB-33",1.280,1.400
4,13:39,1,10,GNB 37,10,20,Brett Hundley pass complete short right to Davante Adams for 9 yards (tackle by Xavier Rhodes),1.400,2.070
4,13:04,2,1,GNB 46,10,20,Aaron Jones left guard for -1 yards (tackle by Linval Joseph),2.070,1.220
4,12:27,3,2,GNB 45,10,20,Brett Hundley pass incomplete short left intended for Jordy Nelson is intercepted by Harrison Smith at MIN-46 and returned for 19 yards,1.220,-3.250
4,12:16,1,10,GNB 35,10,20,Jerick McKinnon right end for -2 yards (tackle by Kyler Fackrell),3.250,2.430
4,11:34,2,12,GNB 37,10,20,Jerick McKinnon middle for 2 yards (tackle by Damarious Randall),2.430,2.010
4,10:56,3,10,GNB 35,10,20,Case Keenum pass incomplete short middle intended for Adam Thielen,2.010,0.970
4,10:52,4,10,GNB 35,10,23,Kai Forbath 53 yard field goal good,0.970,3.000
4,10:47,,,MIN 35,10,23,"Kai Forbath kicks off 67 yards, returned by Trevor Davis for 29 yards (tackle by Ben Gedeon)",0.000,-0.740
4,10:42,1,10,GNB 27,10,23,Brett Hundley pass complete short left to Aaron Ripkowski for no gain,0.740,0.200
4,10:05,2,10,GNB 27,10,23,Ty Montgomery left guard for 6 yards (tackle by Everson Griffen and Shamar Stephen),0.200,0.300
4,9:28,3,4,GNB 33,10,23,Brett Hundley pass incomplete deep right intended for Jordy Nelson (defended by Harrison Smith),0.300,-1.180
4,9:17,4,4,GNB 33,10,23,"Justin Vogel punts 54 yards, fair catch by Marcus Sherels",-1.180,0.320
4,9:10,1,10,MIN 13,10,23,Case Keenum pass incomplete,-0.320,-0.770
4,9:04,2,10,MIN 13,10,23,Latavius Murray middle for 3 yards (tackle by Dean Lowry and Jake Ryan),-0.770,-1.060
4,8:21,3,7,MIN 16,10,23,Case Keenum pass complete short right to Jerick McKinnon for -6 yards (tackle by Lenzy Pipkins),-1.060,-2.490
4,7:37,4,13,MIN 10,10,23,"Ryan Quigley punts 54 yards, returned by Trevor Davis for 8 yards (tackle by Kentrell Brothers). Penalty on Marwin Evans: Illegal Block Above the Waist, 10 yards",-2.490,-1.200
4,7:22,1,10,GNB 34,10,23,Brett Hundley pass incomplete short right intended for Ty Montgomery,1.200,0.660
4,7:19,2,10,GNB 34,10,23,Ty Montgomery left guard for 6 yards (tackle by Eric Kendricks),0.660,0.760
4,6:49,3,4,GNB 40,10,23,Brett Hundley pass incomplete short middle intended for Davante Adams (defended by Brian Robison),0.760,-0.720
4,6:47,4,4,GNB 40,10,23,Brett Hundley pass complete short left to Jordy Nelson for 4 yards (tackle by Harrison Smith),-0.720,1.860
4,6:24,1,10,GNB 44,10,23,Brett Hundley pass complete short left to Jordy Nelson for 11 yards (tackle by Eric Kendricks),1.860,2.590
4,5:55,1,10,MIN 45,10,23,Brett Hundley pass incomplete short right intended for Davante Adams,2.590,2.040
4,5:47,2,10,MIN 45,10,23,Brett Hundley pass incomplete short left intended for Aaron Jones,2.040,1.360
4,5:44,3,10,MIN 45,10,23,Brett Hundley pass incomplete deep left intended for Davante Adams,1.360,0.270
4,5:37,4,10,MIN 45,10,23,Brett Hundley sacked by Everson Griffen for -6 yards,0.270,-2.320
4,5:32,1,10,GNB 49,10,23,Latavius Murray middle for 3 yards (tackle by Kenny Clark),2.320,2.190
4,4:49,2,7,GNB 46,10,23,Latavius Murray middle for 1 yard (tackle by Kyler Fackrell and Jake Ryan),2.190,1.620
4,4:08,3,6,GNB 45,10,23,Case Keenum pass complete short left to Jerick McKinnon for 1 yard (tackle by Josh Hawkins),1.620,0.330
4,3:27,4,5,GNB 44,10,23,"Ryan Quigley punts 40 yards, out of bounds",0.330,0.380
4,3:20,1,10,GNB 4,10,23,Aaron Jones middle for 7 yards (tackle by Emmanuel Lamur),-0.380,-0.270
4,2:59,2,3,GNB 11,10,23,Aaron Jones middle for 6 yards (tackle by Jaleel Johnson and Emmanuel Lamur),-0.270,-0.060
4,2:32,1,10,GNB 17,10,23,Brett Hundley pass complete short middle to Randall Cobb for 14 yards (tackle by Anthony Harris),-0.060,1.000
4,2:08,1,10,GNB 31,10,23,Brett Hundley pass complete short right to Randall Cobb for 5 yards (tackle by Mackensie Alexander),1.000,1.140
4,2:00,2,5,GNB 36,10,23,Brett Hundley pass incomplete deep left intended for Davante Adams,1.140,0.430
4,1:55,3,5,GNB 36,10,23,Brett Hundley pass complete short left to Aaron Jones for 1 yard (tackle by Eric Kendricks),0.430,-0.910
4,1:18,4,4,GNB 37,10,23,Brett Hundley pass complete short right to Davante Adams for 5 yards (tackle by Xavier Rhodes),-0.910,1.730
4,1:11,1,10,GNB 42,10,23,Brett Hundley pass complete deep left to Davante Adams for 19 yards,1.730,2.980
4,1:04,1,10,MIN 39,10,23,Brett Hundley pass complete short middle to Martellus Bennett for 14 yards (tackle by Eric Kendricks and Emmanuel Lamur),2.980,3.910
4,0:42,1,10,MIN 25,10,23,Brett Hundley pass complete short right to Geronimo Allison for 7 yards,3.910,4.370
4,0:39,2,3,MIN 18,10,23,Brett Hundley pass incomplete short right intended for Aaron Jones,4.370,3.660
4,0:35,3,3,MIN 18,10,23,Brett Hundley pass complete short right to Davante Adams for 7 yards,3.660,4.840
4,0:31,1,10,MIN 11,10,23,Brett Hundley sacked by Brian Robison and Linval Joseph for -1 yards,4.840,0.000
4,0:26,,,,,,Timeout #1 by Green Bay Packers,0.000,-3.980
4,0:26,2,11,MIN 12,10,23,Brett Hundley pass incomplete short right intended for Davante Adams,3.980,3.110
4,0:21,3,11,MIN 12,10,23,Brett Hundley pass incomplete short left intended for Jordy Nelson is intercepted by Trae Waynes at MIN-5 and returned for 3 yards,3.110,0.380
4,0:15,1,10,MIN 8,10,23,Case Keenum kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
