Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,3:41,3,5,BAL 37,14,3,Joe Flacco pass incomplete short middle intended for Ben Watson (defended by Jordan Evans),0.500,-0.910
2,3:32,4,5,BAL 37,14,3,"Sam Koch punts 41 yards, returned by Alex Erickson for 1 yard (tackle by Vince Mayle)",-0.910,-0.480
2,3:22,1,10,CIN 23,14,3,Joe Mixon right guard for 1 yard (tackle by Za'Darius Smith),0.480,0.070
2,2:55,2,9,CIN 24,14,3,Joe Mixon right guard for 3 yards (tackle by Brandon Williams),0.070,-0.230
2,2:20,3,6,CIN 27,14,3,Andy Dalton pass complete deep left to Brandon LaFell for 22 yards,-0.230,2.190
2,2:00,1,10,CIN 49,14,3,"Giovani Bernard left tackle for 3 yards (tackle by Tony Jefferson). Penalty on Alex Redmond: Offensive Holding, 10 yards",2.190,1.730
2,1:52,1,17,CIN 42,14,3,Andy Dalton pass complete short left to Giovani Bernard for 2 yards (tackle by Marlon Humphrey),1.730,0.970
2,1:17,2,15,CIN 44,14,3,Andy Dalton pass complete short middle to Tyler Kroft for 16 yards (tackle by Patrick Onwuasor),0.970,2.920
2,0:55,1,10,BAL 40,14,3,Andy Dalton pass complete short left to Tyler Kroft for 8 yards,2.920,3.450
2,0:50,2,2,BAL 32,14,3,Andy Dalton pass complete deep middle to Tyler Boyd for 18 yards (tackle by Maurice Canady),3.450,4.650
2,0:35,1,10,BAL 14,14,3,Andy Dalton spiked the ball,4.650,4.000
2,0:34,2,10,BAL 14,14,3,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Brandon Carr),4.000,3.110
2,0:30,3,10,BAL 14,14,3,Andy Dalton pass incomplete short right intended for A.J. Green,3.110,2.510
2,0:26,4,10,BAL 14,17,3,Randy Bullock 32 yard field goal good,2.510,3.000
2,0:23,,,CIN 35,17,3,"Randy Bullock kicks off 58 yards, returned by Chris Moore for 87 yards (tackle by Darqueze Dennard)",0.000,-5.830
2,0:08,1,6,CIN 6,17,9,"Joe Flacco pass complete short middle to Chris Moore for 6 yards, touchdown",5.830,7.000
2,0:04,,,CIN 15,17,10,Justin Tucker kicks extra point good,0.000,0.000
2,0:04,,,BAL 35,17,10,Justin Tucker kicks off 47 yards,0.000,-0.040
2,0:02,1,10,CIN 18,17,10,Andy Dalton kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,17,10,"Randy Bullock kicks off 59 yards, returned by Michael Campanaro for 17 yards (tackle by Brian Hill)",0.000,-0.480
3,14:56,1,10,BAL 23,17,10,Joe Flacco pass complete short middle to Mike Wallace for 6 yards (tackle by Hardy Nickerson),0.480,0.740
3,14:21,2,4,BAL 29,17,10,Joe Flacco pass complete short left to Ben Watson for 11 yards (tackle by Jordan Evans),0.740,1.600
3,13:57,1,10,BAL 40,17,10,Joe Flacco pass complete short middle to Danny Woodhead for 9 yards (tackle by Brandon Bell),1.600,2.270
3,13:23,2,1,BAL 49,17,10,Alex Collins left guard for 2 yards (tackle by Andrew Billings),2.270,2.320
3,12:50,1,10,CIN 49,17,10,Joe Flacco pass complete short right to Nick Boyle for 8 yards (tackle by Vincent Rey),2.320,2.860
3,12:11,2,2,CIN 41,17,10,Alex Collins left tackle for 3 yards (tackle by Hardy Nickerson),2.860,3.050
3,11:33,1,10,CIN 38,17,10,Joe Flacco pass complete short left to Ben Watson for 11 yards (tackle by Vincent Rey and George Iloka),3.050,3.780
3,11:11,1,10,CIN 27,17,10,Javorius Allen left tackle for 5 yards (tackle by George Iloka),3.780,3.910
3,10:36,2,5,CIN 22,23,10,"Joe Flacco pass incomplete short middle intended for Chris Moore is intercepted by Darqueze Dennard at CIN-11 and returned for 89 yards, touchdown",3.910,-7.000
3,,,,BAL 15,24,10,Randy Bullock kicks extra point good,,
3,10:17,,,CIN 35,24,10,"Randy Bullock kicks off 56 yards, returned by Michael Campanaro for 30 yards (tackle by Tony McRae)",0.000,-1.530
3,10:11,1,10,BAL 39,24,10,Joe Flacco pass complete short middle to Alex Collins for 11 yards (tackle by Hardy Nickerson),1.530,2.260
3,9:34,1,10,,24,10,Joe Flacco pass incomplete deep right intended for Mike Wallace (defended by Shawn Williams),2.260,1.710
,,,,,,,"CIN challenged the pass completion ruling, and the original play was overturned.",,
3,9:28,2,10,,24,10,Alex Collins right tackle for 8 yards (tackle by Dre Kirkpatrick),1.710,2.080
3,8:55,3,2,CIN 42,24,10,Javorius Allen left tackle for 18 yards (tackle by George Iloka),2.080,3.970
3,8:21,1,10,CIN 24,24,10,Alex Collins left guard for 2 yards (tackle by Hardy Nickerson),3.970,3.700
3,7:42,2,8,CIN 22,24,10,Joe Flacco pass complete short left to Patrick Ricard for 2 yards (tackle by Vincent Rey),3.700,3.270
3,7:06,3,6,CIN 20,24,10,Joe Flacco pass complete short left to Danny Woodhead for 3 yards (tackle by Shawn Williams),3.270,0.000
3,6:28,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-2.410
3,6:28,4,3,CIN 17,24,16,"Alex Collins left tackle for 17 yards, touchdown",2.410,7.000
3,6:16,,,CIN 15,24,17,Justin Tucker kicks extra point good,0.000,0.000
3,6:16,,,BAL 35,24,17,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
3,6:16,1,10,CIN 25,24,17,Joe Mixon right guard for 1 yard (tackle by Terrell Suggs),0.610,0.200
3,5:47,2,9,CIN 26,24,17,Joe Mixon left guard for 11 yards (tackle by Patrick Onwuasor),0.200,1.400
3,5:09,1,10,CIN 37,24,17,Joe Mixon left tackle for 3 yards (tackle by Tony Jefferson),1.400,1.260
3,4:25,2,7,CIN 40,24,17,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Brandon Carr),1.260,0.000
3,4:18,,,,,,Timeout #2 by Cincinnati Bengals,0.000,-0.560
3,4:18,3,7,CIN 40,24,17,Andy Dalton pass incomplete short left intended for A.J. Green,0.560,-0.720
3,4:14,4,7,CIN 40,24,17,"Kevin Huber punts 40 yards, returned by Michael Campanaro for 2 yards (tackle by C.J. Uzomah)",-0.720,-0.410
3,4:03,1,10,BAL 22,24,17,Alex Collins left tackle for -2 yards (tackle by Ryan Glasgow). Penalty on James Hurst: Offensive Holding (Declined),0.410,-0.400
3,3:40,2,12,BAL 20,24,17,"Joe Flacco pass incomplete deep middle intended for Mike Wallace. Penalty on Shawn Williams: Unnecessary Roughness, 15 yards (no play)",-0.400,1.270
3,3:35,1,10,BAL 35,24,17,Javorius Allen left tackle for -5 yards (tackle by Pat Sims),1.270,0.050
3,3:03,2,15,BAL 30,24,17,Joe Flacco pass complete short middle to Ben Watson for 8 yards (tackle by Vincent Rey),0.050,0.430
3,2:31,3,7,BAL 38,24,17,Joe Flacco pass complete short middle to Nick Boyle for 16 yards (tackle by Josh Shaw),0.430,2.520
3,1:52,1,10,CIN 46,24,17,Alex Collins left guard for 5 yards (tackle by Brandon Bell),2.520,2.650
3,1:10,2,5,CIN 41,24,17,Joe Flacco pass incomplete short right intended for Ben Watson (defended by Dre Kirkpatrick),2.650,1.950
3,1:01,3,5,CIN 41,24,17,Joe Flacco pass complete short middle to Mike Wallace for 12 yards (tackle by Carl Lawson),1.950,3.640
3,0:21,1,10,CIN 29,24,17,"Penalty on Maxx Williams: False Start, 5 yards (no play)",3.640,3.310
3,0:05,1,15,CIN 34,24,17,Alex Collins left guard for -4 yards (tackle by Pat Sims),3.310,1.890
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,19,CIN 38,24,17,Joe Flacco pass complete short right to Ben Watson for 8 yards (tackle by Vincent Rey),1.890,2.280
4,14:34,3,11,CIN 30,24,17,Joe Flacco pass complete short middle to Michael Campanaro for 15 yards (tackle by Hardy Nickerson),2.280,4.580
4,13:58,1,10,CIN 15,24,17,Joe Flacco pass incomplete short middle intended for Nick Boyle (defended by Josh Shaw),4.580,3.950
4,13:49,2,10,CIN 15,24,17,Alex Collins right guard for -1 yards (tackle by Jordan Willis),3.950,3.040
4,13:18,3,11,CIN 16,24,17,Joe Flacco pass incomplete short right intended for Ben Watson,3.040,2.380
4,13:12,4,11,CIN 16,24,20,Justin Tucker 34 yard field goal good,2.380,3.000
4,13:08,,,BAL 35,24,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,13:08,1,10,CIN 25,24,20,Andy Dalton pass incomplete short right intended for C.J. Uzomah (defended by Brandon Williams),0.610,0.060
4,13:03,2,10,CIN 25,24,20,Giovani Bernard right guard for 2 yards (tackle by Michael Pierce),0.060,-0.360
4,12:23,3,8,CIN 27,24,20,Andy Dalton pass incomplete,-0.360,-1.570
4,12:17,4,8,CIN 27,24,20,"Kevin Huber punts 51 yards, returned by Michael Campanaro for 18 yards (tackle by Brian Hill). Penalty on Brian Hill: Unnecessary Roughness, 15 yards",-1.570,-2.590
4,12:05,1,10,CIN 45,24,20,Joe Flacco pass complete short middle to Mike Wallace for 10 yards (tackle by Brandon Bell),2.590,3.250
4,11:26,1,10,CIN 35,24,20,Joe Flacco pass complete short middle to Michael Campanaro for 11 yards (tackle by George Iloka),3.250,3.970
4,10:43,1,10,CIN 24,24,20,Alex Collins middle for 3 yards (tackle by George Iloka and Brandon Bell),3.970,3.840
4,10:06,2,7,CIN 21,24,20,Joe Flacco pass complete short middle to Michael Campanaro for 10 yards (tackle by Brandon Bell and William Jackson),3.840,4.840
4,9:25,1,10,CIN 11,24,20,Joe Flacco pass complete short right to Danny Woodhead for no gain,4.840,4.140
4,9:00,2,10,CIN 11,24,20,"Joe Flacco pass incomplete short right intended for Patrick Ricard. Penalty on Carlos Dunlap: Defensive 12 On-field, 5 yards (no play)",4.140,5.080
4,8:56,2,5,CIN 6,24,20,Joe Flacco pass incomplete short middle intended for Mike Wallace,5.080,4.210
4,8:52,3,5,CIN 6,24,26,"Joe Flacco pass complete short right to Mike Wallace for 6 yards, touchdown",4.210,7.000
4,8:48,,,CIN 15,24,27,Justin Tucker kicks extra point good,0.000,0.000
4,8:48,,,BAL 35,24,27,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,8:48,1,10,CIN 25,24,27,Joe Mixon right guard for 4 yards (tackle by Matt Judon),0.610,0.600
4,8:12,2,6,CIN 29,24,27,Giovani Bernard right guard for no gain (tackle by Brandon Williams),0.600,-0.100
4,7:28,3,6,CIN 29,24,27,Andy Dalton sacked by Matt Judon for -9 yards,-0.100,-2.030
4,6:45,4,15,CIN 20,24,27,"Kevin Huber punts 55 yards, returned by Michael Campanaro for 4 yards. Penalty on Vince Mayle: Offensive Holding, 10 yards",-2.030,0.220
4,6:33,1,10,BAL 15,24,27,Alex Collins right guard for 6 yards (tackle by Josh Shaw),-0.220,0.210
4,5:49,2,4,BAL 21,24,27,Alex Collins right tackle for 6 yards (tackle by Dre Kirkpatrick),0.210,0.740
4,5:05,1,10,BAL 27,24,27,Javorius Allen left guard for 19 yards (tackle by Hardy Nickerson),0.740,1.990
4,4:20,1,10,BAL 46,24,27,Javorius Allen right guard for no gain (tackle by Michael Johnson),1.990,1.450
4,3:39,2,10,BAL 46,24,27,Alex Collins right guard for 3 yards (tackle by Geno Atkins and Pat Sims),1.450,1.160
4,2:56,3,7,BAL 49,24,27,Joe Flacco pass incomplete short middle intended for Danny Woodhead,1.160,-0.130
4,2:51,4,7,BAL 49,24,27,"Sam Koch punts 36 yards, muffed catch by Darqueze Dennard, ball out of bounds at CIN-10",-0.130,0.380
4,2:43,1,10,CIN 10,24,27,Andy Dalton pass complete short right to Giovani Bernard for 3 yards (tackle by Brandon Carr),-0.380,-0.560
4,2:37,2,7,CIN 13,24,27,Andy Dalton pass complete short left to Tyler Boyd for 9 yards (tackle by Maurice Canady),-0.560,0.410
4,2:30,1,10,CIN 22,24,27,Andy Dalton pass incomplete short middle intended for Giovani Bernard,0.410,-0.130
4,2:28,2,10,CIN 22,24,27,Andy Dalton pass complete short middle to A.J. Green for 11 yards (tackle by Maurice Canady),-0.130,1.140
4,2:05,1,10,CIN 33,24,27,Andy Dalton pass incomplete short right intended for Tyler Boyd (defended by Matt Judon),1.140,0.590
4,2:00,2,10,CIN 33,24,27,"Andy Dalton pass incomplete short right intended for Brandon LaFell. Penalty on Brandon Carr: Defensive Pass Interference, 10 yards (no play)",0.590,1.800
4,1:53,1,10,CIN 43,24,27,Andy Dalton pass complete short right to Giovani Bernard for 5 yards (tackle by Chuck Clark),1.800,1.930
4,1:28,2,5,CIN 48,24,27,Andy Dalton pass incomplete deep left intended for A.J. Green (defended by Marlon Humphrey),1.930,1.220
4,1:23,3,5,CIN 48,24,27,"Andy Dalton pass incomplete deep middle intended for Brandon LaFell is intercepted by Eric Weddle at BAL-32. Penalty on Marlon Humphrey: Defensive Holding, 5 yards (no play)",1.220,2.460
4,1:13,1,10,BAL 47,24,27,"Andy Dalton pass incomplete deep right intended for A.J. Green. Penalty on A.J. Green: Illegal Shift, 5 yards (no play)",2.460,2.130
4,1:09,1,15,CIN 48,24,27,Andy Dalton pass incomplete short right intended for Tyler Kroft (defended by Chuck Clark),2.130,1.240
4,1:04,2,15,CIN 48,24,27,Andy Dalton pass incomplete short left intended for Brandon LaFell,1.240,0.560
4,0:58,3,15,CIN 48,24,27,Andy Dalton pass complete short left to Tyler Kroft for 3 yards (tackle by Chuck Clark),0.560,0.000
4,0:53,,,,,,Timeout #3 by Cincinnati Bengals,0.000,0.000
4,0:53,4,12,BAL 49,30,27,"Andy Dalton pass complete deep middle to Tyler Boyd for 49 yards, touchdown",0.000,7.000
4,0:44,,,BAL 15,31,27,Randy Bullock kicks extra point good,0.000,0.000
4,0:44,,,CIN 35,31,27,"Randy Bullock kicks off 64 yards, returned by Michael Campanaro for 26 yards (tackle by Brandon Bell)",0.000,-0.740
4,0:38,1,10,BAL 27,31,27,Joe Flacco pass complete short right to Ben Watson for 5 yards (tackle by Darqueze Dennard),0.740,0.870
4,0:32,2,5,BAL 32,31,27,Joe Flacco sacked by Carlos Dunlap for -9 yards,0.870,0.000
4,0:28,,,,,,Timeout #1 by Baltimore Ravens,0.000,1.020
4,0:28,3,14,BAL 23,31,27,Joe Flacco pass incomplete short middle intended for Mike Wallace,-1.020,-1.830
4,0:24,4,14,BAL 23,31,27,Joe Flacco pass complete short middle to Ben Watson for 13 yards (tackle by Vincent Rey),-1.830,-3.180
4,0:14,1,10,BAL 36,31,27,Andy Dalton kneels for -1 yards,3.180,2.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
