0,1
Game Info,Game Info
Won Toss,Dolphins (deferred)
Roof,outdoors
Surface,grass
Duration,2:57
Attendance,83436
Weather,"74 degrees, relative humidity 56%, wind 6 mph, wind chill 0"
Vegas Line,Miami Dolphins -3.5
Over/Under,40.5 (over)
