Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,NYG,0,0,,0,0,1,25,25.0,0,25
Domenik Hixon,NYG,3,93,31.0,0,45,0,0,,0,0
Ahmad Bradshaw,NYG,1,13,13.0,0,13,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Crayton,DAL,0,0,,0,0,2,8,4.0,0,8
Miles Austin,DAL,3,67,22.3,0,29,0,0,,0,0
Nate Jones,DAL,1,21,21.0,0,21,0,0,,0,0
