Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,CLE,4,3,105,2,3,47,15.7,58,19.3,17.8,1,3.0,0,0.0,0,156.2
Harrison Bryant,CLE,3,2,19,0,1,-1,-0.5,20,10.0,0.0,0,,1,33.3,0,84.0
Nick Chubb,CLE,1,1,12,0,1,-3,-3.0,15,15.0,-3.0,0,,0,0.0,0,116.7
Kareem Hunt,CLE,1,1,-1,0,,-5,-5.0,4,4.0,-5.0,0,,0,0.0,0,79.2
David Njoku,CLE,3,1,21,0,1,20,20.0,1,1.0,11.3,0,,0,0.0,0,59.0
Donovan Peoples-Jones,CLE,3,1,13,1,1,5,5.0,8,8.0,5.3,0,,0,0.0,0,87.5
Jack Conklin,CLE,1,0,0,0,,0,,0,,-9.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Logan Thomas,WAS,7,6,56,0,3,31,5.2,25,4.2,4.7,0,,1,14.3,0,100.0
Jahan Dotson,WAS,7,3,37,0,2,37,12.3,0,0.0,17.1,0,,2,28.6,1,20.2
Jonathan Williams,WAS,5,3,3,0,1,-4,-1.3,7,2.3,-0.4,0,,1,20.0,0,64.6
Terry McLaurin,WAS,5,2,25,0,1,15,7.5,10,5.0,7.6,0,,0,0.0,1,16.7
Curtis Samuel,WAS,2,1,6,0,1,-2,-2.0,8,8.0,20.0,0,,0,0.0,1,16.7
Cam Sims,WAS,1,1,16,0,1,16,16.0,0,0.0,16.0,0,,0,0.0,0,118.7
Brian Robinson Jr.,WAS,1,0,0,0,0,0,,0,,-4.0,0,,0,0.0,0,39.6
