Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2,15:00,1,10,DAL 42,0,0,Donovan McNabb pass incomplete deep right intended for Reggie Brown,2.790,2.240
2,14:55,2,10,DAL 42,0,0,Donovan McNabb pass complete short left to Brian Westbrook for 7 yards (tackle by Terence Newman),2.240,2.480
2,14:09,3,3,DAL 35,0,0,Donovan McNabb sacked by Jay Ratliff for -5 yards,2.480,0.590
2,13:47,4,8,DAL 40,0,0,"Saverio Rocca punts 40 yards, touchback",0.590,-0.280
2,13:38,1,10,DAL 20,0,0,"Penalty on Flozell Adams: False Start, 5 yards (no play)",0.280,-0.310
2,13:38,1,15,DAL 15,0,0,Marion Barber up the middle for 5 yards (tackle by Takeo Spikes and Chris Gocong),-0.310,-0.270
2,13:00,2,10,DAL 20,0,0,Tony Romo pass complete short left to Jason Witten for 8 yards (tackle by Lito Sheppard),-0.270,0.100
2,12:14,3,2,DAL 28,0,0,Marion Barber right guard for 11 yards (tackle by Juqua Parker),0.100,1.530
2,11:32,1,10,DAL 39,0,0,Tony Romo pass complete deep right to Jason Witten for 53 yards (tackle by Sheldon Brown),1.530,5.370
2,10:44,1,8,PHI 8,0,0,Marion Barber right tackle for 4 yards (tackle by Omar Gaither),5.370,5.340
2,10:02,2,4,PHI 4,0,0,Tony Romo pass incomplete short middle intended for Terrell Owens,5.340,4.490
2,9:57,3,4,PHI 4,0,0,"Tony Romo pass incomplete intended for Terrell Owens is intercepted by Quintin Mikell and returned for 20 yards (tackle by Tony Curtis). Quintin Mikell fumbles (forced by Tony Curtis), recovered by Marion Barber at PHI-14 (tackle by Joselio Hanson)",4.490,4.650
,,,,,,,"PHI challenged the fumble ruling, and the play was upheld.",,
2,9:42,1,10,PHI 14,0,0,Marion Barber up the middle for -1 yards (tackle by Brian Dawkins),4.650,3.850
2,9:05,2,11,PHI 15,0,0,Tony Romo pass incomplete short right intended for Marion Barber,3.850,3.060
2,8:59,3,11,PHI 15,0,0,Tony Romo pass incomplete short middle intended for Terrell Owens,3.060,2.440
2,8:55,4,11,PHI 15,0,3,Nick Folk 33 yard field goal good,2.440,3.000
2,,,,DAL 30,0,3,"Nick Folk kicks off 62 yards, returned by J.R. Reed for 26 yards (tackle by Justin Rogers)",0.000,1.200
2,8:45,1,10,PHI 34,0,3,Donovan McNabb pass incomplete intended for Brian Westbrook. Penalty on Jamaal Jackson: Illegal Receiver Pass (Declined),1.200,0.660
2,8:40,2,10,PHI 34,0,3,Donovan McNabb pass complete short right to Reggie Brown for 15 yards (tackle by Roy Williams),0.660,2.190
2,8:08,1,10,PHI 49,0,3,Donovan McNabb pass complete short middle to Brian Westbrook for 3 yards (tackle by Kevin Burnett),2.190,2.050
2,7:30,2,7,DAL 48,0,3,Brian Westbrook up the middle for 2 yards (tackle by Marcus R. Spears),2.050,1.620
2,6:50,3,5,DAL 46,0,3,Donovan McNabb pass incomplete short middle intended for Brent Celek,1.620,0.200
2,6:45,4,5,DAL 46,0,3,"Saverio Rocca punts 28 yards, fair catch by Patrick Crayton",0.200,-0.040
2,6:37,1,10,DAL 18,0,3,"Tony Romo pass incomplete deep left intended for Jason Witten. Penalty on PHI: Unsportsmanlike Conduct, 15 yards",0.040,1.140
2,6:28,1,10,DAL 33,0,3,Julius Jones up the middle for 1 yard (tackle by Omar Gaither),1.140,0.730
2,5:56,2,9,DAL 34,0,3,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Chris Gocong),0.730,1.860
2,5:17,1,10,DAL 44,0,3,Julius Jones right end for no gain (tackle by Trent Cole),1.860,1.320
2,4:38,2,10,DAL 44,0,3,Tony Romo pass complete short left to Jason Witten for 10 yards (tackle by Lito Sheppard),1.320,2.520
2,3:49,1,10,PHI 46,0,3,Julius Jones right end for -4 yards (tackle by Takeo Spikes),2.520,1.440
2,3:04,2,14,,0,3,Tony Romo pass complete short left to Anthony Fasano for 10 yards (tackle by Lito Sheppard),1.440,2.080
2,2:28,3,4,PHI 40,0,3,Tony Romo pass incomplete short right intended for Terrell Owens is intercepted by Lito Sheppard at PHI-35 and returned for 16 yards (tackle by Julius Jones),2.080,-2.320
2,2:20,1,10,DAL 49,0,3,Brian Westbrook right tackle for 9 yards (tackle by Greg Ellis and Jay Ratliff),2.320,3.000
2,2:00,2,1,DAL 40,0,3,Brian Westbrook right guard for 3 yards (tackle by DeMarcus Ware),3.000,3.120
2,1:31,1,10,DAL 37,0,3,Donovan McNabb up the middle for 2 yards (tackle by Jay Ratliff),3.120,2.840
2,1:31,2,8,DAL 35,0,3,"Penalty on Jamaal Jackson: False Start, 5 yards (no play)",2.840,2.170
2,1:07,2,13,DAL 40,0,3,Donovan McNabb up the middle for 28 yards (tackle by Terence Newman),2.170,4.780
2,0:48,1,10,DAL 12,0,3,Brian Westbrook right tackle for 6 yards (tackle by Ken Hamlin),4.780,5.210
2,0:41,,,,0,3,Timeout #3 by Philadelphia Eagles,0.000,5.210
2,0:41,2,4,DAL 6,0,3,Donovan McNabb up the middle for 5 yards (tackle by Kevin Burnett),5.210,6.970
2,0:41,1,1,DAL 1,0,3,Donovan McNabb spiked the ball,6.970,5.910
2,0:20,2,1,DAL 1,6,3,"Donovan McNabb pass complete short middle to Reggie Brown for 1 yard, touchdown",5.910,7.000
2,,,,DAL 2,7,3,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,3,"David Akers kicks off 48 yards, returned by Pat McQuistan for 12 yards (tackle by Pago Togafau)",0.000,1.200
2,0:16,1,10,DAL 34,7,3,Tony Romo kneels for -1 yards,1.200,0.520
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,3,"David Akers kicks off 64 yards, returned by Nate Jones for 27 yards (tackle by Jason Avant)",0.000,1.140
3,14:54,1,10,DAL 33,7,3,Tony Romo pass complete short right to Jason Witten for 7 yards (tackle by Sheldon Brown),1.140,1.540
3,14:28,2,3,DAL 40,7,3,Julius Jones up the middle for -1 yards (tackle by Omar Gaither),1.540,0.700
3,13:44,3,4,DAL 39,7,3,"Julius Jones left tackle for 9 yards (tackle by Takeo Spikes and Quintin Mikell). Penalty on Kyle Kosier: Offensive Holding, 10 yards (no play)",0.700,-0.620
3,13:12,3,14,DAL 29,7,3,Tony Romo pass incomplete short left intended for Terrell Owens,-0.620,-1.440
3,13:06,4,14,DAL 29,7,3,"Mat McBriar punts 49 yards, returned by Reno Mahe for 5 yards (tackle by Anthony Spencer). Reno Mahe fumbles, ball out of bounds at PHI-26",-1.440,-0.670
3,12:55,1,10,PHI 26,7,3,Donovan McNabb pass incomplete short right intended for Reggie Brown,0.670,0.130
3,12:52,2,10,PHI 26,7,3,Brian Westbrook right end for -5 yards (tackle by DeMarcus Ware),0.130,-1.220
3,12:02,3,15,PHI 21,7,3,"Donovan McNabb sacked by Anthony Spencer for -2 yards. Donovan McNabb fumbles (forced by Anthony Spencer), recovered by Jon Runyan at PHI-15",-1.220,-2.440
3,11:21,4,21,PHI 15,7,3,"Saverio Rocca punts 50 yards, returned by Patrick Crayton for -1 yards (tackle by Brent Celek)",-2.440,-1.200
3,11:08,1,10,DAL 34,7,3,Tony Romo pass complete deep right to Patrick Crayton for 41 yards (tackle by Sheldon Brown),1.200,3.910
3,10:20,1,10,PHI 25,7,3,Tony Romo pass complete short right to Patrick Crayton for 13 yards (tackle by Sheldon Brown),3.910,4.780
3,9:32,1,10,PHI 12,7,3,Tony Romo pass incomplete intended for Sam Hurd,4.780,4.100
3,9:24,2,10,PHI 12,7,3,Marion Barber right tackle for 7 yards (tackle by Chris Gocong),4.100,4.610
3,8:35,3,3,PHI 5,7,3,Tony Romo pass incomplete short right intended for Sam Hurd,4.610,3.020
3,8:30,4,3,PHI 5,7,6,Nick Folk 23 yard field goal good,3.020,3.000
3,,,,DAL 30,7,6,"Nick Folk kicks off 62 yards, returned by J.R. Reed for 34 yards (tackle by Courtney L. Brown)",0.000,1.730
3,8:19,1,10,PHI 42,7,6,Donovan McNabb pass complete short right to Thomas Tapeh for 9 yards (tackle by Anthony Henry),1.730,2.400
3,7:45,2,1,DAL 49,7,6,Brian Westbrook up the middle for 2 yards (tackle by Jason Hatcher),2.400,2.460
3,7:04,1,10,DAL 47,7,6,Donovan McNabb pass complete short left to Brian Westbrook for 7 yards (tackle by Roy Williams),2.460,2.860
3,6:27,2,3,DAL 40,7,6,Donovan McNabb pass incomplete deep left intended for Kevin Curtis,2.860,2.150
3,6:21,3,3,DAL 40,7,6,(tackle by DeMarcus Ware),2.150,0.000
3,5:55,4,12,DAL 49,7,6,"Saverio Rocca punts 37 yards, fair catch by Patrick Crayton",0.000,0.350
3,5:47,1,10,DAL 12,7,6,Tony Romo pass incomplete short middle intended for Terrell Owens,-0.350,-0.780
3,5:42,2,10,DAL 12,7,6,Tony Romo pass complete short right to Jason Witten for 6 yards (tackle by Lito Sheppard),-0.780,-0.720
3,5:05,3,4,DAL 18,7,6,Tony Romo pass incomplete short middle intended for Sam Hurd (defended by Takeo Spikes),-0.720,-2.240
3,5:00,4,4,DAL 18,7,6,"Mat McBriar punts 58 yards, returned by Reno Mahe for 12 yards (tackle by Akin Ayodele)",-2.240,-1.330
3,4:48,1,10,PHI 36,7,6,Donovan McNabb pass complete short middle to Brent Celek for 14 yards (tackle by Roy Williams),1.330,2.260
3,4:13,1,10,,7,6,Donovan McNabb pass complete short middle to Kevin Curtis for 7 yards (tackle by Anthony Henry),2.260,2.660
3,3:33,2,3,DAL 43,7,6,Donovan McNabb pass complete short right to Brian Westbrook for 2 yards (tackle by Roy Williams),2.660,2.210
3,2:47,3,1,DAL 41,7,6,Donovan McNabb up the middle for 2 yards (tackle by Bradie James),2.210,2.980
3,2:24,1,10,DAL 39,7,6,Brian Westbrook up the middle for 3 yards (tackle by Bradie James),2.980,2.850
3,1:45,2,7,DAL 36,7,6,Donovan McNabb pass complete short left to Brian Westbrook for 18 yards (tackle by Anthony Henry),2.850,4.370
3,1:07,1,10,DAL 18,7,6,Donovan McNabb pass complete short left to Kevin Curtis for 9 yards (tackle by Pat Watkins),4.370,5.420
3,0:20,2,1,DAL 9,7,6,Brian Westbrook left end for -2 yards (tackle by DeMarcus Ware),5.420,4.260
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,DAL 11,7,6,Donovan McNabb pass complete short right to Brian Westbrook for 5 yards (tackle by Roy Williams),4.260,5.830
4,14:21,1,6,DAL 6,7,6,Brian Westbrook right guard for 2 yards (tackle by Stephen Bowen),5.830,5.340
4,13:38,2,4,DAL 4,7,6,Donovan McNabb pass incomplete (defended by Tank Johnson),5.340,4.490
4,13:34,3,4,DAL 4,7,6,Donovan McNabb pass incomplete short middle intended for Kevin Curtis,4.490,3.030
4,13:34,4,4,DAL 4,10,6,David Akers 21 yard field goal good,3.030,3.000
4,,,,PHI 30,10,6,"David Akers kicks off 65 yards, returned by Nate Jones for 22 yards (tackle by J.R. Reed)",0.000,0.740
4,13:21,1,10,DAL 27,10,6,Tony Romo pass complete short middle to Terrell Owens for 19 yards (tackle by Lito Sheppard),0.740,1.990
4,12:39,1,10,DAL 46,10,6,Tony Romo pass complete short right to Jason Witten for 15 yards (tackle by Brian Dawkins),1.990,2.980
4,11:53,1,10,PHI 39,10,6,Tony Romo pass incomplete short middle intended for Marion Barber (defended by Trent Cole),2.980,2.440
4,11:47,2,10,PHI 39,10,6,Tony Romo pass incomplete short right intended for Marion Barber (defended by Juqua Parker),2.440,1.750
4,11:42,3,10,PHI 39,10,6,Tony Romo pass incomplete short middle intended for Jason Witten,1.750,0.660
4,11:37,4,10,PHI 39,10,6,Mat McBriar punts 32 yards,0.660,0.380
4,11:28,1,10,PHI 7,10,6,Donovan McNabb pass complete short middle to Reggie Brown for 3 yards (tackle by Bradie James),-0.380,-0.560
4,10:45,2,7,PHI 10,10,6,Donovan McNabb pass incomplete,-0.560,-1.070
4,10:40,3,7,PHI 10,10,6,Donovan McNabb pass incomplete,-1.070,-2.490
4,10:40,4,7,PHI 10,10,6,"Saverio Rocca punts 46 yards, returned by Patrick Crayton for 11 yards (tackle by Joselio Hanson)",-2.490,-2.590
4,10:26,1,10,PHI 45,10,6,Tony Romo pass incomplete deep left intended for Terrell Owens,2.590,2.040
4,10:18,2,10,PHI 45,10,6,Tony Romo pass incomplete deep right intended for Terrell Owens,2.040,1.360
4,10:12,3,10,PHI 45,10,6,"Penalty on Marc Colombo: False Start, 5 yards (no play)",1.360,0.700
4,10:12,3,15,,10,6,"Tony Romo sacked by Trent Cole for -10 yards. Tony Romo fumbles (forced by Trent Cole), recovered by Jason Witten at DAL-39",0.700,-0.780
4,10:12,4,26,DAL 39,10,6,"Mat McBriar punts 52 yards, returned by Reno Mahe for 14 yards (tackle by Bobby Carpenter)",-0.780,-0.480
4,9:29,1,10,PHI 23,10,6,Brian Westbrook up the middle for 29 yards (tackle by Ken Hamlin),0.480,2.390
4,8:49,1,10,DAL 48,10,6,Brian Westbrook up the middle for 4 yards (tackle by Bradie James),2.390,2.390
4,8:04,2,6,DAL 44,10,6,Donovan McNabb pass incomplete,2.390,1.690
4,7:56,3,6,DAL 44,10,6,Donovan McNabb pass incomplete short left intended for Kevin Curtis (defended by Anthony Henry),1.690,0.330
4,7:51,4,6,DAL 44,10,6,"Saverio Rocca punts 32 yards, fair catch by Patrick Crayton",0.330,0.350
4,7:43,1,10,DAL 12,10,6,Marion Barber left tackle for 3 yards (tackle by Omar Gaither),-0.350,-0.500
4,6:59,2,7,DAL 15,10,6,Tony Romo pass complete short left to Terrell Owens for 18 yards (tackle by Lito Sheppard),-0.500,1.140
4,6:24,1,10,DAL 33,10,6,Tony Romo sacked by Mike Patterson for -3 yards,1.140,0.190
4,5:46,2,13,DAL 30,10,6,"Tony Romo sacked for -5 yards. Tony Romo fumbles, recovered by Flozell Adams at DAL-25",0.190,-1.150
4,4:56,3,18,DAL 25,10,6,Tony Romo up the middle for 16 yards (tackle by Darren Howard),-1.150,-0.650
4,4:09,,,,10,6,Timeout #1 by Dallas Cowboys,0.000,-0.650
4,4:09,4,2,DAL 41,10,6,Tony Romo pass complete short right to Jason Witten for 4 yards (tackle by Quintin Mikell),-0.650,1.930
4,3:29,1,10,DAL 45,10,6,Tony Romo sacked by Brodrick Bunkley for -8 yards,1.930,0.300
4,2:57,2,18,DAL 37,10,6,Tony Romo pass incomplete deep right intended for Terrell Owens is intercepted by Brian Dawkins at PHI-44 and returned for 1 yard,0.300,-1.930
4,2:50,1,10,PHI 45,10,6,Brian Westbrook up the middle for 1 yard (tackle by Akin Ayodele),1.930,1.520
4,2:45,,,,10,6,Timeout #2 by Dallas Cowboys,0.000,1.520
4,2:45,2,9,PHI 46,10,6,Donovan McNabb pass incomplete short right intended for Brian Westbrook,1.520,0.830
4,2:38,3,9,PHI 46,10,6,Donovan McNabb pass complete deep middle to Brent Celek for 29 yards (tackle by Keith Davis),0.830,3.910
4,2:19,,,,10,6,Timeout #3 by Dallas Cowboys,0.000,3.910
4,2:19,1,10,DAL 25,10,6,Brian Westbrook right tackle for 24 yards (tackle by Ken Hamlin),3.910,6.970
4,2:00,1,1,DAL 1,10,6,Donovan McNabb kneels for -1 yards,6.970,5.720
4,1:15,2,2,DAL 2,10,6,Donovan McNabb kneels for -1 yards,5.720,4.720
4,0:30,3,3,DAL 3,10,6,Donovan McNabb kneels for -1 yards,4.720,3.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
