Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Reggie Swinton,ARI,5,83,16.6,0,0,2,16,8.0,0,0
Bryant Johnson,ARI,2,45,22.5,0,0,0,0,,0,0
James Jackson,ARI,1,14,14.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Peter Warrick,SEA,0,0,,0,0,3,14,4.7,0,0
Jimmy Williams,SEA,0,0,,0,0,1,0,0.0,0,0
Josh Scobey,SEA,2,57,28.5,0,0,0,0,,0,0
