Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,6:44,1,10,GNB 44,0,7,Brett Favre pass complete to Robert Ferguson for 17 yards (tackle by Bracy Walker),1.860,2.980
1,6:10,1,10,DET 39,0,7,Ahman Green right tackle for 2 yards (tackle by Barrett Green and Brian Walker),2.980,2.710
1,5:36,2,8,DET 37,0,7,Brett Favre pass complete to Ahman Green for -2 yards (tackle by Earl Holmes),2.710,1.750
1,4:53,3,10,DET 39,0,7,Brett Favre pass incomplete intended for Javon Walker,1.750,0.660
1,4:48,4,10,DET 39,0,7,"Josh Bidwell punts 27 yards, fair catch by Reggie Swinton",0.660,0.350
1,4:41,1,10,DET 12,0,7,Olandis Gary up the middle for no gain (tackle by Hannibal Navies),-0.350,-0.780
1,4:08,2,10,DET 12,0,7,"Joey Harrington pass complete to Casey Fitzsimmons for 2 yards (tackle by Mike McKenzie). Penalty on Mike McKenzie: Unnecessary Roughness, 15 yards",-0.780,0.870
1,3:48,1,10,DET 29,0,7,Olandis Gary left tackle for 3 yards (tackle by Aaron Kampman),0.870,0.730
1,3:12,2,7,DET 32,0,7,Joey Harrington pass complete to Mikhael Ricks for 38 yards (tackle by Marques Anderson),0.730,3.580
1,2:44,1,10,GNB 30,0,7,Joey Harrington right end for 6 yards (tackle by Marques Anderson),3.580,3.840
1,1:59,2,4,GNB 24,0,7,Shawn Bryson right end for -4 yards (tackle by Torrance Marshall),3.840,2.610
1,1:20,3,8,GNB 28,0,7,Joey Harrington pass complete to Shawn Bryson for 4 yards (tackle by Michael Hawthorne),2.610,1.940
1,0:38,4,4,GNB 24,0,10,Jason Hanson 42 yard field goal good,1.940,3.000
1,,,,DET 30,0,10,"Jason Hanson kicks off 72 yards, returned by Najeh Davenport for 18 yards (tackle by Jeff Gooch)",0.000,-0.140
1,0:27,1,10,GNB 16,0,10,"Ahman Green left end for -2 yards (tackle by Earl Holmes). Penalty on James Hall: Defensive Holding, 5 yards (no play)",-0.140,0.340
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 21,0,10,Brett Favre pass complete to Wesley Walls for 30 yards (tackle by Brian Walker),0.340,2.320
2,14:39,1,10,DET 49,0,10,Ahman Green right tackle for 3 yards (tackle by Kalimba Edwards),2.320,2.190
2,14:05,2,7,DET 46,0,10,"Penalty on Robert Porcher: Neutral Zone Infraction, 5 yards (no play)",2.190,2.860
2,13:49,2,2,DET 41,0,10,Ahman Green left tackle for 9 yards (tackle by Kalimba Edwards and Brian Walker),2.860,3.450
2,13:10,1,10,DET 32,0,10,Najeh Davenport left tackle for -2 yards (tackle by Dan Wilkinson),3.450,2.630
2,12:30,2,12,DET 34,0,10,Brett Favre pass complete to Donald Driver for 8 yards (tackle by Otis Smith),2.630,3.010
2,11:51,3,4,DET 26,0,10,"Penalty on Shaun Rogers: Encroachment, 5 yards (no play)",3.010,4.170
2,11:33,1,10,DET 21,0,10,Brett Favre pass complete to Najeh Davenport for 12 yards (tackle by James Hall),4.170,5.140
2,11:09,1,9,DET 9,0,10,Najeh Davenport left tackle for 4 yards (tackle by Boss Bailey and Earl Holmes),5.140,5.150
2,10:33,2,5,DET 5,6,10,"Brett Favre pass complete to Bubba Franks for 5 yards, touchdown",5.150,7.000
2,,,,DET 2,7,10,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,7,10,"Ryan Longwell kicks off 55 yards, returned by Reggie Swinton for 14 yards (tackle by William Henderson)",0.000,0.870
2,10:22,1,10,DET 29,7,10,Joey Harrington pass complete to Bill Schroeder for 13 yards (tackle by Antuan Edwards),0.870,1.730
2,9:54,1,10,DET 42,7,10,"Shawn Bryson up the middle for 1 yard (tackle by Hannibal Navies). Shawn Bryson fumbles (forced by Hannibal Navies), recovered by Shawn Bryson at DET-43",1.730,1.320
2,9:09,2,9,DET 43,7,10,Shawn Bryson right tackle for 1 yard (tackle by Na'il Diggs),1.320,0.760
2,8:34,3,8,DET 44,7,10,Joey Harrington pass complete to Mikhael Ricks for 13 yards (tackle by Antuan Edwards),0.760,2.720
2,7:51,1,10,GNB 43,7,10,Joey Harrington sacked by Torrance Marshall for -4 yards,2.720,1.640
2,7:16,2,14,GNB 47,7,10,Joey Harrington pass complete to Az-Zahir Hakim for 13 yards (tackle by Na'il Diggs),1.640,2.680
2,6:34,3,1,GNB 34,7,10,"Shawn Bryson up the middle for 6 yards (tackle by Antuan Edwards). Penalty on Antuan Edwards: Face Mask (15 Yards), 14 yards",2.680,4.650
2,6:10,1,10,GNB 14,7,10,Joey Harrington up the middle for 1 yard (tackle by Chukie Nwokorie),4.650,4.160
2,5:31,2,9,GNB 13,7,10,Shawn Bryson up the middle for 4 yards (tackle by Mike McKenzie),4.160,4.050
2,4:42,3,5,GNB 9,7,10,Joey Harrington pass complete to Bill Schroeder for 5 yards (tackle by Mike McKenzie),4.050,6.280
2,3:57,1,4,GNB 4,7,10,"Olandis Gary right tackle for 3 yards (tackle by Grady Jackson). Penalty on Aaron Kampman: Unnecessary Roughness (Offsetting), Penalty on Stockar McDougle: Personal Foul (Offsetting)",6.280,5.910
2,3:34,2,1,GNB 1,7,10,"Joey Harrington for no gain. Joey Harrington fumbles, recovered by Joey Harrington at GNB-3",5.910,4.720
2,3:07,3,3,GNB 3,7,10,Joey Harrington for -6 yards (tackle by Antuan Edwards),4.720,2.830
2,2:39,4,9,GNB 9,7,13,Jason Hanson 28 yard field goal good,2.830,3.000
2,,,,DET 30,7,13,"Jason Hanson kicks off 73 yards, touchback",0.000,0.280
2,2:37,1,10,GNB 20,7,13,Brett Favre pass incomplete intended for Javon Walker,0.280,-0.270
2,2:33,2,10,GNB 20,7,13,Brett Favre pass complete to Bubba Franks for 9 yards (tackle by Barrett Green),-0.270,0.230
2,2:02,3,1,GNB 29,7,13,Brett Favre sacked by Robert Porcher for -7 yards,0.230,-1.900
2,1:56,4,8,GNB 22,7,13,Josh Bidwell punts 30 yards,-1.900,-2.130
2,1:44,1,10,DET 48,7,13,Joey Harrington pass complete to Shawn Bryson for -3 yards (tackle by Marques Anderson),2.130,1.180
2,1:10,2,13,DET 45,7,13,Joey Harrington pass incomplete intended for Shawn Bryson,1.180,0.500
2,1:06,3,13,DET 45,7,13,Joey Harrington pass complete to Az-Zahir Hakim for 7 yards (tackle by Michael Hawthorne),0.500,0.070
2,1:00,,,,7,13,Timeout #1 by Green Bay Packers,0.000,0.070
2,1:00,4,6,GNB 48,7,13,Nick Harris punts 38 yards,0.070,0.380
2,0:50,1,10,GNB 10,7,13,Ahman Green up the middle for 21 yards (tackle by Brian Walker),-0.380,1.000
2,0:31,1,10,GNB 31,7,13,Brett Favre pass incomplete intended for Robert Ferguson,1.000,0.460
2,0:28,2,10,GNB 31,7,13,Brett Favre pass complete to Wesley Walls for 9 yards (tackle by Otis Smith),0.460,0.960
2,0:23,,,,7,13,Timeout #2 by Green Bay Packers,0.000,0.960
2,0:23,3,1,GNB 40,7,13,Brett Favre pass incomplete intended for Donald Driver,0.960,-0.720
2,0:13,,,,7,13,Timeout #1 by Detroit Lions,0.000,-0.720
2,0:13,4,1,GNB 40,7,13,Josh Bidwell punts 44 yards,-0.720,0.140
2,0:01,1,10,DET 16,7,13,Joey Harrington kneels for -1 yards,-0.140,-0.780
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,7,13,"Ryan Longwell kicks off 51 yards, returned by Eddie Drummond for 16 yards (tackle by Tony Fisher)",0.000,1.270
3,14:55,1,10,DET 35,7,13,Shawn Bryson right end for 9 yards (tackle by Torrance Marshall and Antuan Edwards). Penalty on Gilbert Brown: Defensive Offside (Declined),1.270,1.940
3,14:35,2,1,DET 44,7,13,Shawn Bryson up the middle for 2 yards (tackle by Kabeer Gbaja-Biamila),1.940,1.990
3,13:53,1,10,DET 46,7,13,Joey Harrington pass complete to Az-Zahir Hakim for 11 yards (tackle by Na'il Diggs),1.990,2.720
3,13:24,1,10,GNB 43,7,13,Joey Harrington pass complete to Cory Schlesinger for 2 yards (tackle by Torrance Marshall),2.720,2.450
3,12:48,2,8,GNB 41,7,13,Joey Harrington pass complete to Casey Fitzsimmons for 6 yards (tackle by Curtis Fuller),2.450,2.540
3,12:07,3,2,GNB 35,7,13,"Joey Harrington pass complete to Shawn Bryson for 10 yards (tackle by Cletidus Hunt). Penalty on Dominic Raiola: Offensive Holding, 10 yards (no play)",2.540,1.220
3,11:37,3,12,GNB 45,7,13,Joey Harrington pass incomplete intended for David Kircus,1.220,0.270
3,11:29,4,12,GNB 45,7,13,"Nick Harris punts 26 yards, fair catch by Antonio Chatman",0.270,-0.150
3,11:22,1,10,GNB 19,7,13,Ahman Green left end for 1 yard (tackle by Dan Wilkinson),0.150,-0.200
3,10:43,2,9,GNB 20,7,13,Brett Favre pass complete to Donald Driver for 13 yards (tackle by Otis Smith),-0.200,1.140
3,10:18,1,10,GNB 33,7,13,Brett Favre pass complete to Wesley Walls for 10 yards (tackle by Boss Bailey),1.140,1.800
3,9:45,1,10,GNB 43,7,13,Ahman Green right end for 1 yard (tackle by Otis Smith),1.800,1.390
3,9:03,2,9,GNB 44,7,13,Brett Favre pass complete to Robert Ferguson for 18 yards (tackle by Otis Smith),1.390,3.050
3,8:29,1,10,DET 38,7,13,Brett Favre pass incomplete intended for Najeh Davenport,3.050,2.510
3,8:23,2,10,DET 38,7,13,Brett Favre pass complete to Donald Driver for 6 yards (tackle by Brian Walker),2.510,2.610
3,7:42,3,4,DET 32,7,13,Brett Favre pass incomplete intended for Antonio Freeman is intercepted by Dre' Bly at DET-26 and returned for 2 yards (tackle by Antonio Freeman),2.610,-0.810
3,7:36,1,10,DET 28,7,13,Olandis Gary right tackle for 5 yards (tackle by Hannibal Navies),0.810,0.940
3,7:03,2,5,DET 33,7,13,Joey Harrington pass complete to Casey Fitzsimmons for 5 yards (tackle by Hannibal Navies),0.940,1.470
3,6:46,1,10,DET 38,7,13,Olandis Gary left tackle for 1 yard (tackle by Paris Lenon),1.470,1.060
3,6:07,2,9,DET 39,7,13,Joey Harrington pass complete to Mikhael Ricks for 5 yards (tackle by Hannibal Navies),1.060,1.020
3,5:26,3,4,DET 44,7,13,Joey Harrington pass incomplete intended for Bill Schroeder (defended by Cletidus Hunt),1.020,-0.460
3,5:21,4,4,DET 44,7,13,"Nick Harris punts 36 yards, returned by Antonio Chatman for 15 yards (tackle by Eddie Drummond)",-0.460,-1.270
3,5:10,1,10,GNB 35,7,13,Ahman Green right end for no gain (tackle by Earl Holmes),1.270,0.720
3,4:31,2,10,GNB 35,7,13,Brett Favre pass complete to Donald Driver for 20 yards (tackle by Otis Smith),0.720,2.590
3,3:55,1,10,DET 45,13,13,"Brett Favre pass complete to Javon Walker for 45 yards, touchdown",2.590,7.000
3,,,,DET 2,14,13,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,GNB 30,14,13,"Ryan Longwell kicks off 65 yards, returned by Eddie Drummond for 28 yards (tackle by Paris Lenon)",0.000,1.140
3,3:40,1,10,DET 33,14,13,Joey Harrington pass incomplete intended for Shawn Bryson,1.140,0.590
3,3:36,2,10,DET 33,14,13,Joey Harrington pass complete to Bill Schroeder for 3 yards (tackle by Al Harris),0.590,0.300
3,2:53,3,7,DET 36,14,13,Joey Harrington pass incomplete intended for Mikhael Ricks (defended by Curtis Fuller),0.300,-0.980
3,2:48,4,7,DET 36,14,13,"Nick Harris punts 44 yards, fair catch by Antonio Chatman",-0.980,-0.280
3,2:40,1,10,GNB 20,14,13,Brett Favre pass incomplete intended for Robert Ferguson,0.280,-0.270
3,2:37,2,10,GNB 20,14,13,Ahman Green right tackle for 3 yards (tackle by Earl Holmes),-0.270,-0.560
3,1:59,3,7,GNB 23,14,13,"Penalty on Mark Tauscher: False Start, 5 yards (no play)",-0.560,-1.330
3,1:51,3,12,GNB 18,14,13,Brett Favre pass incomplete intended for Javon Walker (defended by Terrence Holt),-1.330,-2.240
3,1:47,4,12,GNB 18,14,13,Josh Bidwell punts 47 yards (tackle by Tony Fisher),-2.240,-1.600
3,1:35,1,10,DET 40,14,13,"Joey Harrington sacked by Aaron Kampman for -7 yards. Joey Harrington fumbles (forced by Aaron Kampman), recovered by Stockar McDougle at DET-30 and returned for 3 yards",1.600,0.110
3,0:52,2,17,DET 33,14,13,Joey Harrington pass incomplete intended for Bill Schroeder (defended by Torrance Marshall),0.110,-0.560
3,0:45,3,17,DET 33,14,13,Joey Harrington pass complete to Shawn Bryson for 15 yards (tackle by Chukie Nwokorie),-0.560,-0.190
3,0:26,4,2,DET 48,14,13,"Nick Harris punts 32 yards, fair catch by Antonio Chatman",-0.190,-0.280
3,0:20,1,10,GNB 20,14,13,Brett Favre sacked by Robert Porcher for -10 yards,0.280,-1.510
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,20,GNB 10,14,13,"Brett Favre pass complete to Javon Walker for 18 yards (tackle by Dre' Bly). Javon Walker fumbles (forced by Dre' Bly), recovered by Terrence Holt at GNB-31 (tackle by Javon Walker)",-1.510,-3.510
4,14:53,1,10,GNB 31,14,13,Shawn Bryson up the middle for -1 yards (tackle by Kabeer Gbaja-Biamila),3.510,2.830
4,14:08,2,11,GNB 32,14,13,Joey Harrington pass incomplete intended for Bill Schroeder (defended by Al Harris),2.830,2.150
4,14:05,,,,14,13,Timeout #1 by Detroit Lions,0.000,2.150
4,14:05,3,11,GNB 32,14,13,Joey Harrington pass complete to Bill Schroeder for 1 yard (tackle by Mike McKenzie),2.150,1.320
4,13:15,4,10,GNB 31,14,16,Jason Hanson 49 yard field goal good,1.320,3.000
4,,,,DET 30,14,16,"Jason Hanson kicks off 68 yards, returned by Robert Ferguson for 24 yards (tackle by Brian Walker)",,
4,13:03,1,10,GNB 26,14,16,"Brett Favre pass complete to Ahman Green for -1 yards (tackle by Brian Walker). Penalty on Barrett Green: Unnecessary Roughness, 15 yards",0.670,1.660
4,12:48,1,10,GNB 41,14,16,Ahman Green right tackle for no gain (tackle by Shaun Rogers),1.660,1.120
4,12:15,2,10,GNB 41,14,16,Donald Driver left end for -7 yards (tackle by Bracy Walker),1.120,-0.490
4,11:28,3,17,GNB 34,14,16,Brett Favre pass complete to Ahman Green for 7 yards (tackle by James Hall),-0.490,-0.650
4,11:14,4,10,GNB 41,14,16,Josh Bidwell punts 36 yards (tackle by Hannibal Navies),-0.650,-0.940
4,11:05,1,10,DET 30,14,16,Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Mike McKenzie at GNB-41,0.940,-1.660
4,10:58,1,10,GNB 41,14,16,"Brett Favre sacked by Shaun Rogers and Brian Walker for -5 yards. Brett Favre fumbles (forced by Brian Walker), recovered by Dan Wilkinson at GNB-36 (tackle by Mike Flanagan)",1.660,-3.180
4,10:50,1,10,GNB 36,14,16,Shawn Bryson right end for -5 yards (tackle by Al Harris),3.180,1.960
4,10:05,2,15,GNB 41,14,16,Shawn Bryson up the middle for 13 yards (tackle by Torrance Marshall),1.960,3.010
4,9:27,3,2,GNB 28,14,16,Joey Harrington pass incomplete intended for Bill Schroeder (defended by Al Harris),3.010,1.700
4,9:22,4,2,GNB 28,14,19,Jason Hanson 46 yard field goal good,1.700,3.000
4,,,,DET 30,14,19,"Jason Hanson kicks off 67 yards, returned by Najeh Davenport for 57 yards (tackle by Jason Hanson)",0.000,2.920
4,9:08,1,10,DET 40,14,19,Brett Favre pass incomplete intended for Wesley Walls (defended by Shaun Rogers),2.920,2.370
4,9:05,2,10,DET 40,14,19,Brett Favre pass complete to Ahman Green for 5 yards (tackle by Boss Bailey),2.370,2.340
4,8:22,3,5,DET 35,14,19,Brett Favre pass incomplete intended for Donald Driver is intercepted by Dre' Bly at DET-27 and returned for 19 yards (tackle by Mark Tauscher),2.340,-1.990
4,8:13,1,10,DET 46,14,19,Olandis Gary up the middle for 7 yards (tackle by Marques Anderson and Curtis Fuller),1.990,2.400
4,7:29,2,3,GNB 47,14,19,Olandis Gary right tackle for 1 yard (tackle by Grady Jackson),2.400,1.820
4,6:45,3,2,GNB 46,14,19,Joey Harrington pass complete to Az-Zahir Hakim for 11 yards (tackle by Al Harris),1.820,3.250
4,6:01,1,10,GNB 35,14,19,Olandis Gary left tackle for 17 yards (tackle by Marques Anderson),3.250,4.370
4,5:15,1,10,GNB 18,14,19,Shawn Bryson right end for 3 yards (tackle by Larry Smith and Hannibal Navies),4.370,4.250
4,4:32,2,7,GNB 15,14,19,Joey Harrington right end for 2 yards (tackle by Aaron Kampman),4.250,3.820
4,3:44,3,5,GNB 13,14,19,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Michael Hawthorne),3.820,2.620
4,3:38,4,5,GNB 13,14,22,Jason Hanson 32 yard field goal good,2.620,3.000
4,,,,DET 30,14,22,"Jason Hanson kicks off 62 yards, returned by Robert Ferguson for 18 yards (tackle by Doug Evans)",0.000,0.670
4,3:27,1,10,GNB 26,14,22,Brett Favre pass complete to Bubba Franks for 9 yards (tackle by Barrett Green),0.670,1.350
4,2:56,2,1,GNB 35,14,22,Brett Favre sacked by Dan Wilkinson for -6 yards,1.350,-0.160
4,2:22,3,7,GNB 29,14,22,Brett Favre pass complete to Wesley Walls for 11 yards (tackle by Boss Bailey),-0.160,1.600
4,2:00,1,10,GNB 40,14,22,Brett Favre pass complete to Wesley Walls for 7 yards (tackle by Boss Bailey),1.600,2.000
4,1:38,2,3,GNB 47,14,22,Ahman Green right tackle for 5 yards (tackle by Boss Bailey),2.000,2.390
4,1:38,1,10,DET 48,14,22,"Penalty on Chad Clifton: False Start, 5 yards (no play)",2.390,2.060
4,1:15,1,15,GNB 47,14,22,Brett Favre pass incomplete intended for Robert Ferguson is intercepted by Doug Evans at DET-30 and returned for 2 yards (tackle by Donald Driver),2.060,-1.070
4,1:03,1,10,DET 32,14,22,Shawn Bryson right tackle for 2 yards (tackle by Torrance Marshall),1.070,0.800
4,0:57,,,,14,22,Timeout #1 by Green Bay Packers,0.000,0.800
4,0:57,2,8,DET 34,14,22,Olandis Gary up the middle for 1 yard (tackle by Grady Jackson),0.800,0.230
4,0:50,,,,14,22,Timeout #2 by Green Bay Packers,0.000,0.230
4,0:50,3,7,DET 35,14,22,Olandis Gary left end for -1 yards (tackle by Hannibal Navies),0.230,-1.110
4,0:42,,,,14,22,Timeout #3 by Green Bay Packers,0.000,-1.110
4,0:42,4,8,DET 34,14,22,"Nick Harris punts 41 yards, returned by Antonio Chatman for -10 yards (tackle by Jeff Gooch)",-1.110,0.220
4,0:29,1,10,GNB 15,14,22,Brett Favre pass complete to Javon Walker for 30 yards (tackle by Barrett Green),-0.220,1.930
4,0:10,1,10,GNB 45,14,22,Brett Favre pass incomplete intended for Javon Walker,1.930,1.380
4,0:10,2,10,GNB 45,14,22,"Penalty on Brett Favre: Delay of Game, 5 yards (no play)",1.380,0.710
4,0:04,2,15,GNB 40,14,22,Brett Favre pass incomplete intended for Donald Driver (defended by Dre' Bly),0.710,0.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
