0,1
Game Info,Game Info
Won Toss,Giants (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:05
Attendance,75517
Weather,"41 degrees, relative humidity 53%, wind 10 mph"
Vegas Line,Los Angeles Rams -6.0
Over/Under,43.5 (over)
