0,1
Game Info,Game Info
Won Toss,Redskins
Roof,outdoors
Surface,fieldturf
Duration,3:04
Attendance,63996
Weather,"49 degrees, relative humidity 40%, wind 15 mph"
Vegas Line,Washington Redskins -6.5
Over/Under,36.5 (under)
