Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Will Fuller,HOU,0,0,,0,0,1,16,16.0,0,16
Akeem Hunt,HOU,3,66,22.0,0,29,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Randall Cobb,GNB,0,0,,0,0,2,44,22.0,0,23
Marwin Evans,GNB,0,0,,0,0,1,0,0.0,0,0
Jeff Janis,GNB,1,28,28.0,0,28,0,0,,0,0
Ty Montgomery,GNB,1,39,39.0,0,39,0,0,,0,0
