Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Ekeler,LAC,16,11,85,0,3,-7,-0.6,92,8.4,-0.3,2,5.5,1,6.3,0,81.5
Hunter Henry,LAC,10,7,67,0,3,43,6.1,24,3.4,8.5,1,7.0,0,0.0,1,48.7
Keenan Allen,LAC,10,4,40,1,3,31,7.8,9,2.3,6.1,0,,2,20.0,0,85.4
Jalen Guyton,LAC,4,3,33,0,3,25,8.3,8,2.7,8.5,0,,1,25.0,0,99.0
Mike Williams,LAC,5,3,26,0,2,26,8.7,0,0.0,10.6,0,,0,0.0,0,73.7
Tyron Johnson,LAC,4,2,63,0,2,52,26.0,11,5.5,21.5,1,2.0,0,0.0,0,95.8
Troymaine Pope,LAC,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Donald Parham,LAC,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,9,7,39,0,1,26,3.7,13,1.9,5.0,0,,0,0.0,1,45.1
Gabriel Davis,BUF,4,3,79,1,3,70,23.3,9,3.0,17.5,0,,0,0.0,0,156.2
Devin Singletary,BUF,3,3,20,0,1,-13,-4.3,33,11.0,-4.3,0,,0,0.0,0,94.4
Cole Beasley,BUF,4,2,25,0,2,16,8.0,9,4.5,2.8,0,,0,0.0,0,69.8
Zack Moss,BUF,2,2,9,0,0,1,0.5,8,4.0,0.5,0,,0,0.0,0,85.4
Dawson Knox,BUF,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7
Lee Smith,BUF,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
