Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,3:36,2,9,NYJ 29,3,14,Bilal Powell left tackle for -2 yards (tackle by Ricky Jean-Francois),0.400,-0.560
2,2:50,3,11,NYJ 27,3,14,Bryce Petty sacked by Marquis Flowers for -8 yards,-0.560,-2.140
2,2:10,4,19,NYJ 19,3,14,"Lac Edwards punts 41 yards, returned by Danny Amendola for 2 yards (tackle by Rontez Miles)",-2.140,-1.730
2,2:01,1,10,NWE 42,3,14,Tom Brady pass complete short middle to Phillip Dorsett for 11 yards (tackle by Juston Burris),1.730,2.460
2,1:55,1,10,NYJ 47,3,14,Brandon Bolden left tackle for 9 yards (tackle by David Bass),2.460,3.130
2,1:36,2,1,NYJ 38,3,14,Brandon Bolden left tackle for 2 yards (tackle by Demario Davis),3.130,3.180
2,1:02,1,10,NYJ 36,3,14,"Penalty on Xavier Cooper: Encroachment, 5 yards (no play)",3.180,3.910
2,1:02,1,5,NYJ 31,3,14,Tom Brady pass incomplete deep left intended for Brandin Cooks,3.910,3.310
2,0:57,2,5,NYJ 31,3,14,Tom Brady pass incomplete short left intended for Danny Amendola,3.310,2.610
2,0:51,3,5,NYJ 31,3,14,"Tom Brady pass incomplete short middle intended for Danny Amendola. Penalty on Juston Burris: Defensive Holding, 5 yards (no play)",2.610,3.840
2,0:45,1,10,NYJ 26,3,14,Tom Brady pass incomplete short middle intended for Dion Lewis,3.840,3.300
2,0:41,2,10,NYJ 26,3,14,Tom Brady pass complete short left to Dion Lewis for 9 yards (tackle by Demario Davis),3.300,3.950
2,0:33,3,1,NYJ 17,3,14,Brandin Cooks left end for 12 yards (tackle by Jamal Adams),3.950,0.000
2,0:24,,,,,,Timeout #1 by New England Patriots,0.000,-6.060
2,0:24,1,5,NYJ 5,3,20,"Tom Brady pass complete short right to Dion Lewis for 5 yards, touchdown",6.060,7.000
2,0:20,,,NYJ 15,3,21,Stephen Gostkowski kicks extra point good,0.000,0.000
2,0:20,,,NWE 35,3,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,0:20,1,10,NYJ 25,3,21,Bryce Petty kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,3,21,"Stephen Gostkowski kicks off 50 yards, returned by Elijah McGuire for 16 yards (tackle by Devin McCourty)",0.000,-1.000
3,14:54,1,10,NYJ 31,3,21,Bilal Powell right tackle for 1 yard (tackle by Trey Flowers),1.000,0.600
3,14:16,2,9,NYJ 32,3,21,Bryce Petty pass complete short left to Eric Tomlinson for 4 yards (tackle by Trey Flowers),0.600,0.430
3,13:39,3,5,NYJ 36,3,21,Bryce Petty pass complete short right to Robby Anderson for 2 yards (tackle by James Harrison),0.430,-0.850
3,13:02,4,3,NYJ 38,3,21,"Lac Edwards punts 45 yards, returned by Danny Amendola for 1 yard (tackle by Rontez Miles). Penalty on Jonathan Jones: Illegal Block Above the Waist, 9 yards, Penalty on Johnson Bademosi: Unnecessary Roughness (Declined)",-0.850,0.380
3,12:53,1,10,NWE 9,3,21,Dion Lewis left guard for 7 yards (tackle by Rontez Miles),-0.380,-0.160
3,12:24,2,3,NWE 16,3,21,Dion Lewis left tackle for -1 yards (tackle by Leonard Williams),-0.160,-0.720
3,11:43,3,4,NWE 15,3,21,Tom Brady pass incomplete deep left intended for Brandin Cooks (defended by Morris Claiborne),-0.720,-2.440
3,11:37,4,4,NWE 15,3,21,Ryan Allen punts 45 yards,-2.440,-1.600
3,11:27,1,10,NYJ 40,3,21,Bilal Powell left end for 4 yards (tackle by Stephon Gilmore),1.600,1.590
3,10:50,2,6,NYJ 44,3,21,Bryce Petty pass incomplete deep left intended for Chad Hansen,1.590,0.000
3,10:44,,,,,,Timeout #1 by New York Jets,0.000,-0.890
3,10:44,3,6,NYJ 44,3,21,Bryce Petty pass incomplete deep middle intended for Neal Sterling,0.890,-0.460
3,10:40,4,6,NYJ 44,3,21,"Lac Edwards punts 38 yards, fair catch by Danny Amendola",-0.460,-0.040
3,10:33,1,10,NWE 18,3,21,Tom Brady pass incomplete deep middle intended for Jacob Hollister (defended by Jamal Adams),0.040,-0.490
3,10:28,2,10,NWE 18,3,21,Brandin Cooks left end for -2 yards (tackle by Demario Davis),-0.490,-1.500
3,9:42,3,12,NWE 16,3,21,Tom Brady pass incomplete short left intended for Brandon Bolden,-1.500,-2.390
3,9:35,4,12,NWE 16,3,21,"Ryan Allen punts 40 yards, returned by Jojo Natson for 5 yards (tackle by Johnson Bademosi). Penalty on Jeremy Clark: Illegal Block Above the Waist, 10 yards",-2.390,-1.530
3,9:25,1,10,NYJ 39,3,21,Bilal Powell right tackle for 1 yard (tackle by Malcom Brown and Lawrence Guy),1.530,1.120
3,8:46,2,9,NYJ 40,3,21,Bryce Petty pass incomplete deep left intended for Robby Anderson,1.120,0.430
3,8:41,3,9,NYJ 40,3,21,Bryce Petty pass complete short middle to Eric Tomlinson for 6 yards (tackle by Devin McCourty),0.430,-0.320
3,8:06,4,3,NYJ 46,3,21,"Lac Edwards punts 54 yards, touchback",-0.320,-0.280
3,7:58,1,10,NWE 20,3,21,Tom Brady pass complete short left to Phillip Dorsett for 10 yards (tackle by Juston Burris),0.280,0.940
3,7:21,1,10,NWE 30,3,21,Dion Lewis left tackle for 5 yards (tackle by Demario Davis),0.940,1.070
3,6:49,2,5,NWE 35,3,21,Dion Lewis middle for 1 yard (tackle by Mike Pennel and Jamal Adams),1.070,0.500
3,6:06,3,4,NWE 36,3,21,Tom Brady pass complete short right to Brandon Bolden for 7 yards (tackle by Darron Lee),0.500,1.800
3,5:27,1,10,NWE 43,3,21,Dion Lewis middle for 17 yards (tackle by Jordan Jenkins),1.800,2.920
3,4:49,1,10,NYJ 40,3,21,Tom Brady pass complete deep middle to Brandin Cooks for 21 yards (tackle by Buster Skrine),2.920,4.310
3,4:10,1,10,NYJ 19,3,21,Dion Lewis middle for 5 yards (tackle by Buster Skrine),4.310,4.530
3,3:33,2,5,NYJ 14,3,21,Dion Lewis left guard for 7 yards (tackle by Rontez Miles),4.530,5.600
3,2:55,1,7,NYJ 7,3,21,Dion Lewis left end for 1 yard (tackle by Josh Martin and Demario Davis),5.600,4.950
3,2:15,2,6,NYJ 6,3,21,Brandon Bolden middle for 3 yards (tackle by Jamal Adams and Demario Davis),4.950,4.720
3,1:39,3,3,NYJ 3,3,21,Tom Brady pass incomplete short left intended for Brandin Cooks,4.720,3.040
3,1:32,4,3,NYJ 3,3,24,Stephen Gostkowski 21 yard field goal good,3.040,3.000
3,1:29,,,NWE 35,3,24,"Stephen Gostkowski kicks off 63 yards, returned by Jojo Natson for 19 yards (tackle by Matt Slater)",0.000,-0.340
3,1:23,1,10,NYJ 21,3,24,Bryce Petty pass complete short right to Elijah McGuire for 4 yards (tackle by Stephon Gilmore and James Harrison),0.340,0.340
3,0:48,2,6,NYJ 25,3,24,Bryce Petty pass complete short right to Neal Sterling for 3 yards (tackle by Elandon Roberts),0.340,0.040
3,0:17,3,3,NYJ 28,3,24,Bryce Petty pass incomplete short left intended for Jermaine Kearse,0.040,-1.500
3,0:13,4,3,NYJ 28,3,24,"Lac Edwards punts 44 yards, fair catch by Danny Amendola",-1.500,-0.810
3,0:07,1,10,NWE 28,3,24,Tom Brady pass incomplete short left intended for Brandon Bolden (defended by Jordan Jenkins),0.810,0.260
3,0:03,2,10,NWE 28,3,24,Tom Brady pass complete short left to Dion Lewis for 8 yards (tackle by Buster Skrine and Jamal Adams),0.260,0.630
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NWE 36,3,24,Tom Brady pass complete deep right to Brandin Cooks for 37 yards (tackle by Rontez Miles),0.630,3.780
4,14:29,1,10,NYJ 27,3,24,Dion Lewis left tackle for 3 yards (tackle by Leonard Williams and Jordan Jenkins),3.780,3.640
4,13:47,2,7,NYJ 24,3,24,Tom Brady pass incomplete short right intended for Dwayne Allen,3.640,2.940
4,13:43,3,7,NYJ 24,3,24,"Tom Brady pass incomplete. Penalty on Tom Brady: Intentional Grounding, 10 yards",2.940,0.000
4,13:38,,,,,,Timeout #1 by New England Patriots,0.000,-1.060
4,13:38,4,17,NYJ 34,3,24,Ryan Allen punts 30 yards,1.060,0.380
4,13:31,1,10,NYJ 4,3,24,"Bryce Petty pass incomplete short right intended for Robby Anderson. Penalty on Stephon Gilmore: Unnecessary Roughness, 15 yards",-0.380,0.150
4,13:27,1,10,NYJ 19,3,24,Bryce Petty pass complete deep right to ArDarius Stewart for 46 yards (tackle by Jonathan Jones),0.150,3.250
4,12:40,1,10,NWE 35,3,24,Bryce Petty pass complete short left to Jermaine Kearse for 8 yards (tackle by Stephon Gilmore),3.250,3.780
4,12:01,2,2,NWE 27,3,24,Bryce Petty pass complete short middle to Neal Sterling for 9 yards (tackle by Marquis Flowers),3.780,4.370
4,11:22,1,10,NWE 18,3,24,Bryce Petty pass complete short right to Elijah McGuire for 1 yard (tackle by Deatrich Wise Jr.),4.370,3.940
4,10:41,2,9,NWE 17,3,24,Bryce Petty pass incomplete short right intended for Neal Sterling,3.940,3.170
4,10:37,3,9,NWE 17,3,24,Bryce Petty pass incomplete short middle intended for Jermaine Kearse (defended by Stephon Gilmore),3.170,2.310
4,10:32,4,9,NWE 17,6,24,Chandler Catanzaro 35 yard field goal good,2.310,3.000
4,10:28,,,NYJ 35,6,24,"Chandler Catanzaro kicks off 40 yards, returned by Devin McCourty for 3 yards (tackle by Rontez Miles)",0.000,-0.810
4,10:25,1,10,NWE 28,6,24,Dion Lewis right end for 1 yard (tackle by Jordan Jenkins),0.810,0.400
4,9:47,2,9,NWE 29,6,24,Tom Brady pass incomplete short right intended for Brandin Cooks,0.400,-0.300
4,9:42,3,9,NWE 29,6,24,"Tom Brady sacked by Xavier Cooper and Steve McLendon for -5 yards. Penalty on Jordan Jenkins: Illegal Use of Hands, 5 yards (no play)",-0.300,1.200
4,9:12,1,10,NWE 34,6,24,Brandon Bolden left tackle for 20 yards (tackle by Buster Skrine and Jamal Adams),1.200,2.520
4,8:31,1,10,NYJ 46,6,24,Brandon Bolden middle for 2 yards (tackle by Jamal Adams),2.520,2.250
4,7:49,2,8,NYJ 44,6,24,Brandon Bolden left guard for 5 yards (tackle by Demario Davis),2.250,2.210
4,7:11,3,3,NYJ 39,6,24,Brandin Cooks left end for -2 yards (tackle by Jamal Adams),2.210,0.530
4,6:50,4,5,NYJ 41,6,24,Ryan Allen punts 37 yards,0.530,0.380
4,6:42,1,10,NYJ 4,6,24,Elijah McGuire right tackle for 3 yards (tackle by Devin McCourty and Eric Lee),-0.380,-0.560
4,6:18,2,7,NYJ 7,6,24,Bryce Petty pass incomplete short right intended for Neal Sterling,-0.560,-1.070
4,6:11,3,7,NYJ 7,6,26,"Bryce Petty sacked by Eric Lee for -7 yards, safety",-1.070,-2.000
4,6:04,,,NYJ 20,6,26,"Lac Edwards kicks off 55 yards, returned by Patrick Chung for 4 yards (tackle by Terrence Brooks)",0.000,-0.870
4,5:59,1,10,NWE 29,6,26,Brandon Bolden middle for no gain (tackle by Rontez Miles and Mike Pennel),0.870,0.330
4,5:19,2,10,NWE 29,6,26,Brian Hoyer pass incomplete deep middle intended for Phillip Dorsett,0.330,-0.360
4,5:12,3,10,NWE 29,6,26,Brian Hoyer pass complete short left to Phillip Dorsett for 5 yards (tackle by Buster Skrine),-0.360,-1.110
4,4:40,4,5,NWE 34,6,26,"Penalty on NYJ: Defensive 12 On-field, 5 yards (no play)",-1.110,1.530
4,4:40,1,10,NWE 39,6,26,Brandon Bolden left tackle for 3 yards (tackle by Steve McLendon),1.530,1.390
4,3:57,2,7,NWE 42,6,26,Brandon Bolden middle for 2 yards (tackle by Mike Pennel),1.390,0.960
4,3:15,3,5,NWE 44,6,26,Brian Hoyer pass incomplete short right intended for Kenny Britt,0.960,-0.460
4,3:10,4,5,NWE 44,6,26,"Ryan Allen punts 53 yards, out of bounds",-0.460,0.380
4,3:02,1,10,NYJ 3,6,26,Bilal Powell left guard for 6 yards (tackle by Jordan Richards),-0.380,-0.340
4,2:38,2,4,NYJ 9,6,26,Bryce Petty pass complete short left to Bilal Powell for 10 yards (tackle by Jordan Richards),-0.340,0.150
4,2:31,1,10,NYJ 19,6,26,Bryce Petty pass complete short left to Jermaine Kearse for 6 yards (tackle by Jonathan Jones),0.150,0.480
4,2:04,2,4,NYJ 25,6,26,Bryce Petty pass complete short middle to Jermaine Kearse for 9 yards (tackle by Jonathan Jones),0.480,1.200
4,1:57,1,10,NYJ 34,6,26,Bryce Petty pass incomplete short middle intended for Jojo Natson,1.200,0.660
4,1:51,2,10,NYJ 34,6,26,Bryce Petty pass incomplete deep left intended for Chad Hansen,0.660,-0.030
4,1:46,3,10,NYJ 34,6,26,Bryce Petty pass incomplete deep right intended for ArDarius Stewart,-0.030,-1.110
4,1:40,4,10,NYJ 34,6,26,Bryce Petty pass complete short left to Neal Sterling for 12 yards (tackle by Eric Rowe),-1.110,1.990
4,1:32,1,10,NYJ 46,6,26,Bryce Petty pass incomplete deep left intended for Chad Hansen,1.990,1.450
4,1:27,2,10,NYJ 46,6,26,Bryce Petty pass complete short left to Chad Hansen for 15 yards (tackle by Johnson Bademosi),1.450,2.980
4,1:22,1,10,NWE 39,6,26,"Bryce Petty sacked by James Harrison for -9 yards. Bryce Petty fumbles (forced by James Harrison), recovered by James Carpenter at NWE-48",2.980,1.230
4,0:37,2,19,NWE 48,6,26,Bryce Petty sacked by James Harrison for -1 yards,1.230,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
