Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,11,8,36,0,0,-16,-2.0,52,6.5,-0.3,0,,1,9.1,1,38.4
Michael Thomas,NOR,8,5,40,0,3,27,5.4,13,2.6,6.4,0,,0,0.0,0,75.0
Dan Arnold,NOR,2,2,20,0,2,14,7.0,6,3.0,7.0,0,,0,0.0,0,108.3
Mark Ingram,NOR,3,2,1,0,0,-2,-1.0,3,1.5,-2.7,0,,0,0.0,0,70.1
Keith Kirkwood,NOR,3,1,30,1,1,30,30.0,0,0.0,16.7,0,,0,0.0,0,111.1
Tre'Quan Smith,NOR,1,0,0,0,,0,,0,,2.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,DAL,8,8,76,0,4,51,6.4,25,3.1,6.4,0,,0,0.0,0,106.2
Ezekiel Elliott,DAL,6,6,60,1,2,-3,-0.5,63,10.5,-0.5,0,,0,0.0,0,147.9
Michael Gallup,DAL,7,5,76,0,3,50,10.0,26,5.2,16.0,0,,0,0.0,0,106.8
Cole Beasley,DAL,3,2,9,0,1,3,1.5,6,3.0,3.7,0,,0,0.0,0,70.1
Noah Brown,DAL,1,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2
Blake Jarwin,DAL,1,1,12,0,1,2,2.0,10,10.0,2.0,0,,0,0.0,0,116.7
Dalton Schultz,DAL,2,1,7,0,,5,5.0,2,2.0,5.0,0,,0,0.0,0,58.3
