Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
A.J. Bouye,JAX,0,6,5,83.3%,63,12.6,10.5,0,110.4,9.8,52,11,0,0,0,0.0,0,6,0,0.0%
Tashaun Gipson,JAX,0,5,3,60.0%,32,10.7,6.4,1,118.3,5.2,21,11,2,1,0,0.0,1,6,0,0.0%
Tyler Patmon,JAX,0,3,3,100.0%,38,12.7,12.7,0,118.7,9.3,28,10,1,0,0,0.0,0,4,0,0.0%
Barry Church,JAX,0,3,2,66.7%,20,10.0,6.7,1,125.0,11.7,18,2,0,0,0,0.0,0,5,1,16.7%
Telvin Smith,JAX,0,3,2,66.7%,17,8.5,5.7,0,81.2,12.7,7,10,0,0,0,0.0,0,10,2,16.7%
Malik Jackson,JAX,0,1,1,100.0%,14,14.0,14.0,0,118.7,2.0,2,12,0,1,0,0.0,1,4,0,0.0%
Jalen Ramsey,JAX,0,3,1,33.3%,1,1.0,0.3,0,42.4,11.7,-4,5,0,0,0,0.0,0,4,1,20.0%
Myles Jack,JAX,0,2,1,50.0%,17,17.0,8.5,1,118.7,3.0,6,11,1,0,0,0.0,0,5,1,16.7%
Leon Jacobs,JAX,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,4,0,0.0%
Yannick Ngakoue,JAX,0,0,0,,,,,,,,,,0,1,1,2.0,4,4,0,0.0%
Calais Campbell,JAX,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Dante Fowler,JAX,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Jarrod Wilson,JAX,0,1,0,0.0%,,,0.0,,39.6,19.0,,,0,0,0,0.0,0,1,0,0.0%
Ronnie Harrison,JAX,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Leighton Vander Esch,DAL,0,11,6,54.5%,71,11.8,6.5,1,104.7,7.9,44,27,1,0,0,0.0,0,10,0,0.0%
Jaylon Smith,DAL,0,6,5,83.3%,52,10.4,8.7,0,102.8,4.3,32,20,4,0,0,0.0,0,10,0,0.0%
Anthony Brown,DAL,0,7,4,57.1%,60,15.0,8.6,1,125.0,16.4,38,22,0,0,0,0.0,0,3,1,25.0%
Jourdan Lewis,DAL,0,2,2,100.0%,4,2.0,2.0,0,79.2,0.5,1,3,2,1,0,0.0,1,2,0,0.0%
Xavier Woods,DAL,0,3,2,66.7%,24,12.0,8.0,0,91.0,12.3,16,8,0,0,0,0.0,0,1,1,50.0%
Jeff Heath,DAL,1,1,1,100.0%,20,20.0,20.0,0,79.2,4.0,4,16,0,0,0,0.0,0,2,0,0.0%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,0,2,1.0,3,3,0,0.0%
David Irving,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Tyrone Crawford,DAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Maliek Collins,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Taco Charlton,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Antwaun Woods,DAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Byron Jones,DAL,0,3,0,0.0%,,,0.0,,39.6,17.7,,,0,0,0,0.0,0,1,0,0.0%
