Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,16,10,106,0,4,91,9.1,15,1.5,8.3,0,,2,12.5,0,81.8
Cole Beasley,BUF,6,6,53,0,4,35,5.8,18,3.0,5.8,0,,0,0.0,0,103.5
Gabriel Davis,BUF,9,5,58,0,3,50,10.0,8,1.6,13.9,0,,0,0.0,1,35.6
Isaiah McKenzie,BUF,4,4,7,1,2,-1,-0.3,8,2.0,-0.3,0,,0,0.0,0,118.7
Dawson Knox,BUF,3,1,15,0,1,1,1.0,14,14.0,4.0,0,,1,33.3,0,50.7
T.J. Yeldon,BUF,3,1,22,1,1,22,22.0,0,0.0,6.7,0,,1,33.3,0,100.0
Devin Singletary,BUF,1,1,8,0,0,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Andre Roberts,BUF,2,1,16,0,1,16,16.0,0,0.0,17.5,0,,1,50.0,1,37.5
Taiwan Jones,BUF,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,TEN,9,7,82,1,7,59,8.4,23,3.3,9.7,0,,0,0.0,0,141.7
Jonnu Smith,TEN,7,5,40,2,3,21,4.2,19,3.8,2.9,0,,1,14.3,0,125.0
Anthony Firkser,TEN,5,3,19,0,1,16,5.3,3,1.0,9.8,0,,0,0.0,0,67.9
Kalif Raymond,TEN,2,2,26,0,1,15,7.5,11,5.5,7.5,0,,0,0.0,0,118.7
Cody Hollister,TEN,1,1,12,0,1,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7
Jeremy McNichols,TEN,1,1,3,0,0,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
Derrick Henry,TEN,2,1,6,0,0,2,2.0,4,4.0,-1.5,0,,0,0.0,0,56.2
Nick Westbrook-Ikhine,TEN,1,1,7,0,1,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
