Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lamont Brightful,BAL,0,0,,0,0,3,24,8.0,0,0
Ed Reed,BAL,0,0,,0,0,1,19,19.0,0,0
Chester Taylor,BAL,5,101,20.2,0,0,0,0,,0,0
Musa Smith,BAL,1,15,15.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jeff Burris,CIN,0,0,,0,0,1,13,13.0,0,0
Kenny Watson,CIN,2,34,17.0,0,0,0,0,,0,0
Brandon Bennett,CIN,1,16,16.0,0,0,0,0,,0,0
