Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
1,0:07,2,8,CIN 42,7,14,Kyle Boller pass incomplete intended for Travis Taylor,2.380,1.690
1,0:01,3,8,CIN 42,7,14,Kyle Boller pass incomplete intended for Dedric Ward,1.690,0.460
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,CIN 42,7,14,Dave Zastudil punts 24 yards,0.460,-0.040
2,14:52,1,10,CIN 18,7,20,"Jon Kitna pass complete to Chad Ochocinco for 82 yards, touchdown",0.040,7.000
2,,,,BAL 2,7,21,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,7,21,"Shayne Graham kicks off 69 yards, returned by Chester Taylor for 31 yards (tackle by Artrell Hawkins). Penalty on Chad Williams: Offensive Holding, 10 yards",0.000,-0.350
2,14:29,1,10,BAL 12,7,21,Jamal Lewis left tackle for 3 yards (tackle by Kevin Kaesviharn),-0.350,-0.500
2,13:53,2,7,BAL 15,7,21,Kyle Boller pass complete to Todd Heap for 5 yards (tackle by Jeff Burris),-0.500,-0.480
2,13:14,3,2,BAL 20,7,21,Jamal Lewis left end for -3 yards (tackle by Justin Smith),-0.480,-2.320
2,12:36,4,5,BAL 17,7,21,Dave Zastudil punts 49 yards,-2.320,-1.200
2,12:23,1,10,CIN 34,7,21,Corey Dillon left end for 6 yards (tackle by Kelly Gregg),1.200,1.470
2,11:50,2,4,CIN 40,7,21,Jon Kitna sacked by Ed Hartwell for -10 yards,1.470,-0.560
2,11:19,3,14,CIN 30,7,21,Jon Kitna sacked by Anthony Weaver for -8 yards,-0.560,-1.900
2,10:48,4,22,CIN 22,7,21,Kyle Richardson punts 38 yards,-1.900,-1.600
2,10:37,1,10,BAL 40,7,21,"Penalty on Travis Taylor: False Start, 5 yards (no play)",1.600,1.270
2,10:37,1,15,BAL 35,7,21,"Kyle Boller pass complete to Todd Heap for 23 yards (tackle by Rogers Beckett). Penalty on Rogers Beckett: Face Mask (15 Yards), 15 yards",1.270,3.780
2,10:09,1,10,CIN 27,7,21,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Kyle Boller at CIN-31",3.780,2.690
2,9:38,2,14,CIN 31,7,21,Kyle Boller sacked by Kevin Kaesviharn for -8 yards,2.690,0.960
2,9:05,3,22,CIN 39,7,21,Kyle Boller pass incomplete intended for Frank Sanders is intercepted by Tory James at CIN-23 and returned for 31 yards (tackle by Chester Taylor),0.960,-2.520
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
2,8:51,1,10,BAL 46,7,21,Corey Dillon left tackle for 2 yards (tackle by Anthony Weaver and Ray Lewis),2.520,2.250
2,8:11,2,8,BAL 44,7,21,Jon Kitna pass complete to Chad Ochocinco for 17 yards (tackle by Corey Fuller),2.250,3.780
2,7:29,1,10,BAL 27,7,21,Jon Kitna pass complete to Reggie Kelly for 1 yard (tackle by Ed Reed),3.780,3.370
2,6:42,,,,7,21,Timeout #1 by Cincinnati Bengals,0.000,0.000
2,6:42,,,,7,21,Timeout #3 by Baltimore Ravens,0.000,3.370
2,6:42,2,9,BAL 26,7,21,Jon Kitna pass incomplete intended for Peter Warrick (defended by Chris McAlister),3.370,2.680
2,6:36,3,9,BAL 26,7,21,Jon Kitna pass incomplete intended for Kelley Washington,2.680,1.740
2,6:29,,,,7,21,Timeout #2 by Cincinnati Bengals,0.000,1.740
2,6:29,4,9,BAL 26,7,24,Shayne Graham 44 yard field goal good,1.740,3.000
2,,,,CIN 30,7,24,"Shayne Graham kicks off 67 yards, returned by Chester Taylor for 18 yards (tackle by Brandon Bennett)",0.000,0.340
2,6:19,1,10,BAL 21,7,24,Travis Taylor left end for 1 yard (tackle by Justin Smith and Carl Powell),0.340,-0.070
2,5:37,2,9,BAL 22,7,24,"Penalty on Travis Taylor: False Start, 5 yards (no play)",-0.070,-0.860
2,5:15,2,14,BAL 17,7,24,"Kyle Boller pass complete to Todd Heap for 4 yards (tackle by Adrian Ross). Todd Heap fumbles (forced by Adrian Ross), ball out of bounds at BAL-21",-0.860,-0.890
2,4:44,3,10,BAL 21,7,24,Kyle Boller pass incomplete intended for Frank Sanders,-0.890,-1.960
2,4:40,4,10,BAL 21,7,24,Dave Zastudil punts 54 yards,-1.960,-0.610
2,4:25,1,10,CIN 25,7,24,Corey Dillon right end for 2 yards (tackle by Peter Boulware),0.610,0.330
2,3:48,2,8,CIN 27,7,24,Corey Dillon left end for -1 yards (tackle by Marques Douglas),0.330,-0.490
2,3:07,3,9,CIN 26,7,24,Jon Kitna pass incomplete intended for Chad Ochocinco (defended by Corey Fuller),-0.490,-1.630
2,2:58,4,9,CIN 26,7,24,"Kyle Richardson punts 58 yards, returned by Lamont Brightful for 9 yards (tackle by Kevin Walter)",-1.630,-0.610
2,2:47,1,10,BAL 25,7,24,Jamal Lewis right tackle for 35 yards (tackle by Brian Simmons),0.610,2.920
2,2:10,1,10,CIN 40,7,24,Jamal Lewis right end for no gain (tackle by Justin Smith),2.920,2.370
2,2:00,2,10,CIN 40,7,24,"Kyle Boller pass complete to Frank Sanders for 11 yards. Penalty on Frank Sanders: Offensive Pass Interference, 10 yards (no play)",2.370,1.020
2,1:54,2,20,CIN 50,7,24,"Chester Taylor left guard for 37 yards (tackle by Brian Simmons). Penalty on Edwin Mulitalo: Offensive Holding, 10 yards, Penalty on Chester Taylor: Taunting (Declined) (no play)",1.020,-0.330
2,1:43,2,30,BAL 40,7,24,Jamal Lewis right guard for 7 yards (tackle by Brian Simmons and John Thornton),-0.330,-0.030
2,1:04,3,23,BAL 47,7,24,"Kyle Boller pass complete to Jamal Lewis for 9 yards (tackle by Kevin Hardy). Penalty on Jonathan Ogden: Offensive Holding, 10 yards (no play)",-0.030,-1.350
2,0:56,3,33,BAL 37,7,24,Chester Taylor right tackle for 1 yard (tackle by Kevin Hardy and Brian Simmons),-1.350,-0.850
2,0:49,,,,7,24,Timeout #3 by Cincinnati Bengals,0.000,-0.850
2,0:49,4,32,BAL 38,7,24,"Dave Zastudil punts 42 yards, returned by Jeff Burris for 13 yards (tackle by Gerome Sapp)",-0.850,-1.140
2,0:37,1,10,CIN 33,7,24,Jon Kitna sacked by Anthony Weaver for -6 yards,1.140,-0.220
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,7,24,"Wade Richey kicks off 69 yards, returned by Kenny Watson for 18 yards (tackle by Musa Smith). Penalty on Khalid Abdullah: Offensive Holding, 9 yards",0.000,-0.380
3,14:55,1,10,CIN 9,7,24,Jon Kitna pass complete to Corey Dillon for 2 yards (tackle by Ed Hartwell),-0.380,-0.630
3,14:12,2,8,CIN 11,7,24,Jon Kitna pass incomplete intended for Peter Warrick (defended by Ed Reed),-0.630,-1.190
3,14:08,3,8,CIN 11,7,24,Jon Kitna pass complete to Chad Ochocinco for 9 yards (tackle by Corey Fuller),-1.190,0.280
3,13:25,1,10,CIN 20,7,24,Corey Dillon right guard for 3 yards (tackle by Chris McAlister),0.280,0.140
3,12:48,2,7,CIN 23,7,24,Jon Kitna pass complete to Peter Warrick for -1 yards (tackle by Gary Baxter),0.140,-0.690
3,12:07,3,8,CIN 22,7,24,Jon Kitna for 11 yards,-0.690,1.140
3,11:29,,,,7,24,Timeout #1 by Cincinnati Bengals,0.000,1.140
3,11:29,1,10,CIN 33,7,24,Jon Kitna pass complete to Tony Stewart for 17 yards (tackle by Ed Hartwell),1.140,2.260
3,10:46,1,10,CIN 50,7,24,"Corey Dillon left end for 9 yards (tackle by Marques Douglas). Penalty on Cornell Brown: Unnecessary Roughness, 15 yards",2.260,3.840
3,10:22,1,10,BAL 26,7,24,Jon Kitna pass complete to Jeremi Johnson for 5 yards (tackle by Ray Lewis),3.840,3.970
3,9:42,2,5,BAL 21,7,24,Corey Dillon right guard for 2 yards (tackle by Ray Lewis),3.970,3.570
3,9:02,3,3,BAL 19,7,24,Jon Kitna pass incomplete intended for Jeremi Johnson,3.570,2.280
3,8:56,4,3,BAL 19,7,27,Shayne Graham 37 yard field goal good,2.280,3.000
3,,,,CIN 30,7,27,"Shayne Graham kicks off 55 yards, returned by Musa Smith for 15 yards (tackle by Khalid Abdullah)",0.000,0.940
3,8:47,1,10,BAL 30,7,27,Jamal Lewis right end for 3 yards (tackle by Duane Clemons and Tony Williams),0.940,0.800
3,8:10,2,7,BAL 33,7,27,Kyle Boller pass complete to Terry Jones for 15 yards (tackle by Kevin Kaesviharn),0.800,2.130
3,7:45,1,10,BAL 48,7,27,Kyle Boller sacked by Brian Simmons for -8 yards,2.130,0.500
3,7:12,2,18,BAL 40,7,27,Kyle Boller pass complete to Todd Heap for 24 yards,0.500,3.180
,,,,,,,"BAL challenged the ruling, and the original play was overturned.",,
3,6:52,1,10,CIN 36,7,27,Jamal Lewis left tackle for 3 yards (tackle by Dwayne Levels and Justin Smith),3.180,3.040
3,6:13,2,7,CIN 33,7,27,"Kyle Boller pass incomplete intended for Alan Ricard. Penalty on Adrian Ross: Roughing the Passer, 15 yards (no play)",3.040,4.370
3,6:08,1,10,CIN 18,7,27,"Kyle Boller pass incomplete intended for Todd Heap (defended by Kevin Kaesviharn). Penalty on Adrian Ross: Unnecessary Roughness, 9 yards (no play)",4.370,5.140
3,6:02,1,9,CIN 9,7,27,Jamal Lewis left guard for 2 yards (tackle by Kevin Hardy and Mark Roman),5.140,4.760
3,5:21,2,7,CIN 7,7,27,Kyle Boller pass incomplete intended for Frank Sanders,4.760,3.810
3,5:17,,,,7,27,Timeout #1 by Baltimore Ravens,0.000,3.810
3,5:17,3,7,CIN 7,7,27,Kyle Boller pass incomplete,3.810,2.970
3,5:09,4,7,CIN 7,10,27,Matt Stover 25 yard field goal good,2.970,3.000
3,,,,BAL 30,10,27,"Wade Richey kicks off 70 yards, returned by Kenny Watson for 17 yards (tackle by Bart Scott)",0.000,-0.060
3,4:59,1,10,CIN 17,10,27,Corey Dillon right guard for 3 yards (tackle by Kelly Gregg and Anthony Weaver),-0.060,-0.060
3,4:16,2,7,CIN 20,10,27,Jon Kitna pass incomplete intended for Chad Ochocinco,-0.060,-0.870
3,4:11,3,7,CIN 20,10,27,"Jon Kitna pass complete to Matt Schobel for 17 yards (tackle by Chad Williams). Matt Schobel fumbles (forced by Chad Williams), recovered by Brandon Bennett at CIN-37 and returned for 1 yards",-0.870,1.470
3,3:10,1,10,CIN 38,10,27,Jon Kitna pass incomplete intended for Chad Ochocinco,1.470,0.920
3,3:02,2,10,CIN 38,10,27,Corey Dillon up the middle for 4 yards (tackle by Ed Hartwell),0.920,0.760
3,2:18,3,6,CIN 42,10,27,"Penalty on Levi Jones: False Start, 5 yards (no play)",0.760,0.100
3,2:12,3,11,CIN 37,10,27,Jon Kitna pass complete to Peter Warrick for 16 yards (tackle by Chris McAlister),0.100,2.460
3,1:27,1,10,BAL 47,10,27,Peter Warrick for 3 yards (tackle by Corey Fuller),2.460,2.320
3,1:00,2,7,BAL 44,10,27,Corey Dillon right tackle for 4 yards (tackle by Kelly Gregg),2.320,2.150
3,0:16,3,3,BAL 40,10,27,"Jon Kitna pass incomplete intended for Peter Warrick. Penalty on Ed Reed: Defensive Offside, 5 yards (no play)",2.150,3.250
3,0:13,1,10,BAL 35,10,27,Jon Kitna pass complete to Corey Dillon for 14 yards (tackle by Corey Fuller),3.250,4.170
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 21,10,33,"Jon Kitna pass complete to Peter Warrick for 21 yards, touchdown",4.170,7.000
4,,,,BAL 2,10,34,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,10,34,"Shayne Graham kicks off 62 yards, returned by Chester Taylor for 19 yards (tackle by Kenny Watson)",0.000,0.740
4,14:46,1,10,BAL 27,10,34,Kyle Boller pass incomplete,0.740,0.200
4,14:39,2,10,BAL 27,16,34,"Kyle Boller pass complete to Travis Taylor for 73 yards, touchdown",0.200,7.000
4,,,,,18,34,"Two Point Attempt: Kyle Boller pass complete to Todd Heap, conversion succeeds",1.000,1.000
4,,,,BAL 30,18,34,"Wade Richey kicks off 70 yards, touchback",0.000,0.280
4,14:29,1,10,CIN 20,18,34,Jon Kitna sacked by Ed Hartwell and Peter Boulware for -6 yards,0.280,-1.180
4,13:54,2,16,CIN 14,18,34,Corey Dillon left end for -4 yards (tackle by Marques Douglas),-1.180,-2.590
4,13:11,3,20,CIN 10,18,34,Brandon Bennett left guard for no gain (tackle by Anthony Weaver),-2.590,-2.490
4,12:30,4,20,CIN 10,18,34,"Kyle Richardson punts 42 yards, returned by Lamont Brightful for 19 yards (tackle by Riall Johnson). Penalty on Ed Reed: Illegal Block Above the Waist, 10 yards",-2.490,-1.990
4,12:16,1,10,BAL 46,18,34,Jamal Lewis left end for 6 yards (tackle by Mark Roman and Kevin Hardy),1.990,2.260
4,11:44,2,4,CIN 48,18,34,Jamal Lewis up the middle for -1 yards (tackle by Justin Smith and John Thornton),2.260,1.420
4,11:02,3,5,CIN 49,18,34,Kyle Boller pass incomplete,1.420,0.000
4,10:57,,,,18,34,Timeout #2 by Cincinnati Bengals,0.000,0.000
4,10:57,4,5,CIN 49,18,34,Dave Zastudil punts 30 yards,0.000,-0.150
4,10:53,1,10,CIN 19,18,34,Jon Kitna pass complete to Peter Warrick for 7 yards (tackle by Gary Baxter),0.150,0.610
4,10:13,2,3,CIN 26,18,34,Corey Dillon left guard for 2 yards (tackle by Kelly Gregg),0.610,0.100
4,9:37,,,,18,34,Timeout #2 by Baltimore Ravens,0.000,0.100
4,9:37,3,1,CIN 28,18,34,Corey Dillon right guard for 2 yards (tackle by Marques Douglas),0.100,0.940
4,8:54,1,10,CIN 30,18,34,Rudi Johnson right tackle for 3 yards (tackle by Ray Lewis and Chris McAlister),0.940,0.800
4,8:02,2,7,CIN 33,18,34,Jon Kitna pass complete to Chad Ochocinco for 13 yards (tackle by Chris McAlister),0.800,1.990
4,7:30,1,10,CIN 46,18,34,"Rudi Johnson left end for 2 yards (tackle by Ray Lewis). Penalty on Kelly Gregg: Defensive Holding, 5 yards",1.990,2.460
4,6:51,1,10,BAL 47,18,34,Rudi Johnson up the middle for no gain (tackle by Gary Baxter),2.460,1.910
4,6:08,2,10,BAL 47,18,34,Jon Kitna pass incomplete intended for Reggie Kelly,1.910,1.220
4,6:03,3,10,BAL 47,18,34,Brandon Bennett left end for 5 yards (tackle by Anthony Weaver),1.220,0.460
4,5:20,4,5,BAL 42,18,34,"Kyle Richardson punts 44 yards, returned by Ed Reed for 19 yards (tackle by Tony Stewart)",0.460,0.060
4,5:04,1,10,BAL 17,18,34,Kyle Boller pass complete to Alan Ricard for 4 yards (tackle by Tory James),-0.060,0.080
4,4:27,2,6,BAL 21,18,34,Jamal Lewis up the middle for 3 yards (tackle by Kevin Hardy),0.080,-0.370
4,3:53,3,3,BAL 24,18,34,"Kyle Boller pass incomplete intended for Kyle Boller. Penalty on Kyle Boller: Intentional Grounding, 13 yards",-0.370,-2.490
4,3:46,4,16,BAL 11,18,34,"Kyle Boller pass incomplete intended for Casey Rabach. Penalty on Brian Simmons: Illegal Contact, 5 yards (no play)",-2.490,-0.140
4,3:40,1,10,BAL 16,18,34,Kyle Boller pass complete to Todd Heap for 31 yards (tackle by Artrell Hawkins),-0.140,2.060
4,3:12,1,10,BAL 47,18,34,Kyle Boller pass complete to Travis Taylor for 38 yards (tackle by Marquand Manuel),2.060,4.580
4,2:32,1,10,CIN 15,18,34,Kyle Boller pass incomplete intended for Travis Taylor (defended by Marquand Manuel),4.580,3.950
4,2:27,2,10,CIN 15,18,34,"Penalty on Orlando Brown: False Start, 5 yards (no play)",3.950,3.350
4,2:27,2,15,CIN 20,18,34,Kyle Boller pass complete to Jamal Lewis for 8 yards (tackle by Brian Simmons),3.350,3.580
4,2:00,3,7,CIN 12,18,34,Kyle Boller pass incomplete intended for Frank Sanders,3.580,2.630
4,1:56,4,7,CIN 12,18,34,Kyle Boller pass complete to Travis Taylor for 8 yards (tackle by Kevin Kaesviharn),2.630,6.280
4,1:27,1,4,CIN 4,18,34,"Kyle Boller pass incomplete. Penalty on Tory James: Illegal Contact, 2 yards (no play)",6.280,6.740
4,1:20,1,2,CIN 2,24,34,"Chester Taylor left guard for 2 yards, touchdown",6.740,7.000
4,,,,,26,34,"Two Point Attempt: Kyle Boller pass complete to Todd Heap, conversion succeeds",1.000,1.000
4,,,,BAL 30,26,34,Wade Richey kicks onside 17 yards. Penalty on Bart Scott: Offside on Free Kick (Declined),0.000,2.460
4,1:16,1,10,BAL 47,26,34,Jon Kitna kneels for -1 yards,2.460,1.780
4,1:11,,,,26,34,Timeout #3 by Baltimore Ravens,0.000,1.780
4,1:11,2,11,BAL 48,26,34,Jon Kitna kneels for -2 yards,1.780,0.830
4,0:26,3,13,CIN 50,26,34,Jon Kitna kneels for -1 yards,0.830,-0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
