Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,2:19,3,15,SFO 39,,,"Kurt Warner pass complete to Anquan Boldin for 11 yards (tackle by Julian Peterson). Penalty on Derek Smith: Personal Foul, 14 yards",1.420,4.650
1,1:54,1,10,SFO 14,,,Kurt Warner pass incomplete intended for Anquan Boldin,4.650,4.000
1,1:50,2,10,SFO 14,,,J.J. Arrington left end for 2 yards (tackle by Julian Peterson and Marques Douglas),4.000,3.430
1,1:09,3,8,SFO 12,,,Kurt Warner pass incomplete intended for Adam Bergen,3.430,2.630
1,1:09,4,8,SFO 12,,,Nick Novak 30 yard field goal good,2.630,3.000
1,1:09,,,ARI 30,,,"Nick Novak kicks off 59 yards, returned by Rasheed Marshall for 15 yards (tackle by Harold Morrow)",0.000,0.670
1,0:57,1,10,SFO 26,,,Alex Smith pass complete to Maurice Hicks for 8 yards (tackle by Karlos Dansby),0.670,1.210
1,0:39,2,2,SFO 34,,,Maurice Hicks right guard for 3 yards (tackle by James Darling),1.210,1.400
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 37,,,"Penalty on David Baas: False Start, 5 yards (no play)",1.400,1.070
2,15:00,1,15,SFO 32,,,Alex Smith pass complete to Jason McAddley for 7 yards (tackle by David Macklin and Orlando Huff),1.070,1.130
2,14:22,2,8,SFO 39,,,Alex Smith sacked by Karlos Dansby for -5 yards,1.130,-0.230
2,13:49,3,13,SFO 34,,,"Penalty on Kwame Harris: False Start, 5 yards (no play)",-0.230,-0.890
2,13:27,3,18,SFO 29,,,Alex Smith pass complete to Terry Jackson for 10 yards (tackle by Eric Green),-0.890,-0.780
2,12:52,4,8,SFO 39,,,"Andy Lee punts 47 yards, returned by Reggie Swinton for 10 yards (tackle by Brian Jennings)",-0.780,-0.540
2,12:38,1,10,ARI 24,,,Kurt Warner pass complete to Bryant Johnson for 5 yards (tackle by Mike Adams),0.540,0.670
2,12:04,2,5,ARI 29,,,J.J. Arrington middle for 10 yards (tackle by Derek Smith),0.670,1.530
2,11:33,1,10,ARI 39,,,Kurt Warner sacked by Brandon Moore for -6 yards,1.530,0.180
2,11:05,2,16,ARI 33,,,Kurt Warner pass incomplete intended for J.J. Arrington (defended by Isaac Sopoaga),0.180,-0.490
2,10:58,3,16,ARI 33,,,Kurt Warner pass complete to Anquan Boldin for 14 yards (tackle by Julian Peterson),-0.490,-0.260
2,10:24,4,2,ARI 47,,,"Scott Player punts 39 yards, fair catch by Rasheed Marshall",-0.260,0.280
2,10:18,1,10,SFO 14,,,Maurice Hicks right end for 2 yards (tackle by Chike Okeafor),-0.280,-0.510
2,9:34,2,8,SFO 16,,,Maurice Hicks right guard for 2 yards (tackle by James Darling and Adrian Wilson),-0.510,-0.920
2,8:51,3,6,SFO 18,,,Alex Smith pass incomplete intended for Johnnie Morton,-0.920,-2.240
2,8:44,4,6,SFO 18,,,"Andy Lee punts 44 yards, out of bounds",-2.240,-1.470
2,8:36,1,10,ARI 38,,,J.J. Arrington middle for 9 yards (tackle by Ben Emanuel),1.470,2.140
2,8:04,2,1,ARI 47,,,Kurt Warner pass complete to Anquan Boldin for 8 yards (tackle by Bruce Thornton and Brandon Moore),2.140,2.590
2,7:28,1,10,SFO 45,,,J.J. Arrington middle for 16 yards (tackle by Ben Emanuel),2.590,3.640
2,6:52,1,10,SFO 29,,,"Penalty on Adam Haayer: False Start, 5 yards (no play)",3.640,3.310
2,6:37,1,15,SFO 34,,,J.J. Arrington middle for no gain (tackle by Derek Smith),3.310,2.420
2,6:06,2,15,SFO 34,,,Kurt Warner pass complete to J.J. Arrington for 3 yards (tackle by Derek Smith),2.420,2.150
2,5:26,3,12,SFO 31,,,Kurt Warner pass incomplete intended for LeRon McCoy (defended by Shawntae Spencer),2.150,1.320
2,5:19,4,12,SFO 31,,,Scott Player punts 16 yards,1.320,0.220
2,5:11,1,10,SFO 15,,,Alex Smith pass complete to Johnnie Morton for 24 yards (tackle by David Macklin),-0.220,1.530
2,4:32,1,10,SFO 39,,,Alex Smith pass complete to Johnnie Morton for 24 yards (tackle by Adrian Wilson),1.530,3.120
2,3:49,1,10,ARI 37,,,Frank Gore left guard for 4 yards (tackle by Ross Kolodziej),3.120,3.110
2,3:06,2,6,ARI 33,,,Alex Smith pass complete to Frank Gore for 31 yards (tackle by Adrian Wilson),3.110,6.740
2,2:11,1,2,ARI 2,,,Maurice Hicks left guard for 1 yard (tackle by James Darling),6.740,5.910
2,2:00,2,1,ARI 1,,,"Maurice Hicks middle for 1 yard, touchdown",5.910,7.000
2,2:00,,,ARI 1,,,Joe Nedney kicks extra point good,0.000,0.000
2,2:00,,,SFO 30,,,"Joe Nedney kicks off 69 yards, returned by Reggie Swinton for 27 yards (tackle by Ben Emanuel)",0.000,0.810
2,1:50,1,10,ARI 28,,,J.J. Arrington middle for -1 yards (tackle by Isaac Sopoaga),0.810,0.130
2,1:30,2,11,ARI 27,,,Kurt Warner pass complete to Larry Fitzgerald for 8 yards (tackle by Derrick Johnson),0.130,0.500
2,1:07,3,3,ARI 35,,,"Penalty on LeRon McCoy: False Start, 5 yards (no play)",0.500,-0.160
2,1:04,3,8,ARI 30,,,Kurt Warner pass complete to Anquan Boldin for 21 yards (tackle by Bruce Thornton),-0.160,2.320
2,0:58,1,10,SFO 49,,,Kurt Warner pass complete to Bryant Johnson for 7 yards,2.320,2.730
2,0:54,2,3,SFO 42,,,Kurt Warner pass incomplete intended for Bryant Johnson,2.730,2.020
2,0:49,3,3,SFO 42,,,Kurt Warner pass incomplete intended for Obafemi Ayanbadejo,2.020,0.460
2,0:42,3,3,SFO 42,,,Timeout #1 by Arizona Cardinals,2.020,0.460
2,0:42,4,3,SFO 42,,,Kurt Warner pass incomplete intended for Anquan Boldin is intercepted by Mike Adams at SFO-15,0.460,0.220
2,0:36,1,10,SFO 15,,,Frank Gore left tackle for 5 yards (tackle by Eric Green),-0.220,0.080
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,,,"Joe Nedney kicks off 52 yards, returned by Damien Anderson for 7 yards (tackle by Keith Lewis)",0.000,0.610
3,14:56,1,10,ARI 25,,,J.J. Arrington left end for 2 yards (tackle by Marques Douglas),0.610,0.330
3,14:15,2,8,ARI 27,,,Kurt Warner pass incomplete intended for Larry Fitzgerald,0.330,-0.360
3,14:09,3,8,ARI 27,,,Kurt Warner pass complete to Larry Fitzgerald for 17 yards,-0.360,1.860
3,13:48,1,10,ARI 44,,,Kurt Warner pass complete to Larry Fitzgerald for 30 yards (tackle by Ben Emanuel). Penalty on Julian Peterson: Defensive Holding (Declined),1.860,3.840
3,13:24,1,10,ARI 44,,,Timeout #1 by San Francisco 49ers,1.860,3.840
3,13:24,1,10,SFO 26,,,Kurt Warner pass incomplete intended for Adam Bergen (defended by Ben Emanuel),3.840,3.300
3,13:20,2,10,SFO 26,,,Obafemi Ayanbadejo middle for 9 yards (tackle by Derek Smith and Julian Peterson),3.300,3.950
3,12:46,3,1,SFO 17,,,J.J. Arrington left guard for no gain (tackle by Anthony Adams),3.950,2.460
3,12:07,4,1,SFO 17,,,Nick Novak 35 yard field goal good,2.460,3.000
3,12:07,,,ARI 30,,,Nick Novak kicks off 44 yards,0.000,0.670
3,11:59,1,10,SFO 26,,,Alex Smith pass incomplete is intercepted by James Darling at SFO-36 and returned for 7 yards,0.670,-3.640
3,11:50,1,10,SFO 29,,,Kurt Warner pass incomplete intended for Larry Fitzgerald (defended by Bruce Thornton),3.640,3.100
3,11:43,2,10,SFO 29,,,J.J. Arrington left end for 9 yards (tackle by Derek Smith),3.100,3.600
3,10:59,3,1,SFO 20,,,J.J. Arrington middle for 5 yards (tackle by Marques Douglas),3.600,4.580
3,10:28,1,10,SFO 15,,,"J.J. Arrington middle for 2 yards (tackle by Derek Smith and Julian Peterson). Penalty on Adam Haayer: Offensive Holding, 10 yards (no play)",4.580,3.910
3,10:03,1,20,SFO 25,,,J.J. Arrington middle for 5 yards (tackle by Derek Smith),3.910,3.350
3,9:26,2,15,SFO 20,,,Kurt Warner pass complete to Bryant Johnson for 16 yards (tackle by Bruce Thornton),3.350,6.280
3,8:48,1,4,SFO 4,,,Obafemi Ayanbadejo middle for 2 yards (tackle by Andre Carter and Anthony Adams),6.280,5.720
3,8:12,2,2,SFO 2,,,J.J. Arrington left guard for 1 yard (tackle by Isaac Sopoaga),5.720,5.170
3,7:32,3,1,SFO 1,,,Kurt Warner pass incomplete intended for Eric Edwards,5.170,3.550
3,7:22,4,1,SFO 1,,,Nick Novak 19 yard field goal good,3.550,3.000
3,7:22,,,ARI 30,,,"Nick Novak kicks off 57 yards, returned by Rasheed Marshall for 29 yards (tackle by Quentin Harris)",0.000,1.730
3,7:12,1,10,SFO 42,,,Frank Gore left end for 9 yards (tackle by David Macklin),1.730,2.400
3,6:46,2,1,ARI 49,,,Frank Gore middle for 3 yards (tackle by James Darling),2.400,2.520
3,6:06,1,10,ARI 46,,,Alex Smith pass incomplete intended for Brandon Lloyd (defended by David Macklin),2.520,1.980
3,5:59,2,10,ARI 46,,,Frank Gore left tackle for 2 yards (tackle by Ross Kolodziej),1.980,1.550
3,5:14,3,8,ARI 44,,,Alex Smith pass incomplete (defended by Darnell Dockett),1.550,0.330
3,5:05,4,8,ARI 44,,,"Andy Lee punts 40 yards, returned by Reggie Swinton for 5 yards (tackle by B.J. Tucker)",0.330,0.380
3,4:56,1,10,ARI 9,,,Kurt Warner pass complete to Larry Fitzgerald for 4 yards (tackle by Shawntae Spencer),-0.380,-0.480
3,4:23,2,6,ARI 13,,,Kurt Warner pass complete to Larry Fitzgerald for 10 yards (tackle by Bruce Thornton),-0.480,0.480
3,3:46,1,10,ARI 23,,,Kurt Warner pass complete to Larry Fitzgerald for 34 yards (tackle by Ben Emanuel). Penalty on Bruce Thornton: Illegal Contact (Declined),0.480,2.720
3,3:33,1,10,SFO 43,,,"J.J. Arrington middle for 17 yards (tackle by Ben Emanuel). Penalty on Nick Leckey: Offensive Holding, 10 yards (no play)",2.720,2.060
3,3:22,1,20,ARI 47,,,Kurt Warner pass complete to Obafemi Ayanbadejo for 6 yards (tackle by Derrick Johnson),2.060,1.640
3,3:04,1,20,ARI 47,,,Timeout #1 by Arizona Cardinals,2.060,1.640
3,3:04,2,14,SFO 47,,,Kurt Warner pass complete to Obafemi Ayanbadejo for 2 yards (tackle by Derek Smith),1.640,1.220
3,2:29,3,12,SFO 45,,,Kurt Warner sacked by Brandon Moore for -9 yards,1.220,-0.320
3,2:12,4,21,ARI 46,,,"Scott Player punts 38 yards. Penalty on Damien Anderson: Illegal Touch Kick, 5 yards (no play)",-0.320,-0.650
3,2:03,4,26,ARI 41,,,"Scott Player punts, blocked by Keith Lewis, recovered by Corey Smith",-0.650,-3.840
3,1:49,1,10,ARI 26,,,Maurice Hicks right end for -1 yards (tackle by Eric Green and Karlos Dansby),3.840,3.160
3,1:04,2,11,ARI 27,,,Alex Smith pass complete to Maurice Hicks for -3 yards (tackle by Adrian Wilson),3.160,2.080
3,0:16,3,14,ARI 30,,,Alex Smith pass incomplete intended for Jason McAddley (defended by Adrian Wilson),2.080,1.410
3,0:11,4,14,ARI 30,,,Joe Nedney 48 yard field goal good,1.410,3.000
3,0:11,,,SFO 30,,,"Joe Nedney kicks off 62 yards, returned by Reggie Swinton for 23 yards (tackle by Saleem Rasheed)",0.000,1.000
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 31,,,Kurt Warner pass complete to Anquan Boldin for 9 yards (tackle by Derek Smith and Mike Adams),1.000,1.680
4,14:28,2,1,ARI 40,,,"Penalty on Adam Haayer: False Start, 5 yards (no play)",1.680,1.000
4,14:19,2,6,ARI 35,,,J.J. Arrington right end for -1 yards (tackle by Marques Douglas),1.000,0.170
4,13:45,3,7,ARI 34,,,Kurt Warner pass incomplete intended for Anquan Boldin,0.170,-1.110
4,13:38,4,7,ARI 34,,,"Scott Player punts 39 yards, returned by Rasheed Marshall for 1 yard (tackle by Quentin Harris). Penalty on Ben Emanuel: Offensive Holding, 10 yards",-1.110,-0.040
4,13:28,1,10,SFO 18,,,"Alex Smith sacked by Adrian Wilson for -11 yards. Alex Smith fumbles (forced by Adrian Wilson), recovered by Alex Smith at SFO-7",0.040,-1.580
4,12:56,2,21,SFO 7,,,Alex Smith left end for 3 yards (tackle by Ross Kolodziej),-1.580,-2.360
4,12:30,3,18,SFO 10,,,Alex Smith pass complete to Jason McAddley for 9 yards (tackle by Orlando Huff),-2.360,-2.140
4,11:55,4,9,SFO 19,,,"Andy Lee punts 44 yards, returned by Reggie Swinton for 2 yards (tackle by Derrick Johnson)",-2.140,-1.530
4,11:44,1,10,ARI 39,,,Kurt Warner pass incomplete intended for Larry Fitzgerald is intercepted by Keith Lewis at SFO-43 and returned for 2 yards,1.530,-1.930
4,11:36,1,10,SFO 45,,,"Frank Gore left end for -1 yards (tackle by Darnell Dockett). Frank Gore fumbles (forced by Darnell Dockett), recovered by Adrian Wilson at SFO-44 (tackle by Eric Heitmann)",1.930,-2.650
,,,,,,,"SFO challenged the ruling, and the play was upheld.",,
4,11:28,1,10,SFO 45,,,Timeout #3 by San Francisco 49ers,1.930,-2.650
4,11:28,1,10,SFO 44,,,"J.J. Arrington middle for no gain (tackle by Marques Douglas and Derek Smith). Penalty on Nick Leckey: Offensive Holding, 10 yards (no play)",2.650,1.990
4,11:08,1,20,ARI 46,,,Kurt Warner pass incomplete intended for Anquan Boldin,1.990,0.760
4,11:04,2,20,ARI 46,,,Kurt Warner pass incomplete intended for Jarrod Baxter,0.760,0.100
4,10:58,3,20,ARI 46,,,"Kurt Warner pass complete to Anquan Boldin for 54 yards, touchdown",0.100,7.000
4,10:58,3,,ARI 46,,,"Two Point Attempt: Obafemi Ayanbadejo middle, conversion succeeds",1.000,1.000
4,10:58,,,ARI 30,,,"Nick Novak kicks off 52 yards, returned by Rasheed Marshall for 14 yards (tackle by Harold Morrow)",0.000,1.070
4,10:39,1,10,SFO 32,,,Alex Smith middle for 2 yards (tackle by Chike Okeafor),1.070,0.800
4,10:01,2,8,SFO 34,,,"Alex Smith sacked by Adrian Wilson for -8 yards. Penalty on Antonio Smith: Defensive Offside, 5 yards (no play)",0.800,1.470
4,9:42,2,3,SFO 39,,,Alex Smith pass complete to Johnnie Morton for 18 yards (tackle by Eric Green and Robert Griffith),1.470,2.720
4,9:06,1,10,ARI 43,,,Alex Smith pass complete to Brandon Lloyd for 12 yards (tackle by Eric Green),2.720,3.510
4,8:26,1,10,ARI 31,,,Maurice Hicks left end for no gain (tackle by James Darling and Orlando Huff),3.510,2.970
4,7:38,2,10,ARI 31,,,Alex Smith right end for 1 yard (tackle by Eric Green),2.970,2.410
4,7:23,3,9,ARI 30,,,Alex Smith pass incomplete intended for Jason McAddley is intercepted by Robert Griffith at ARI-13 and returned for 11 yards,2.410,-0.540
4,7:14,1,10,ARI 24,,,J.J. Arrington left guard for 4 yards (tackle by Brandon Moore),0.540,0.540
4,6:33,2,6,ARI 28,,,Kurt Warner pass complete to Eric Edwards for 7 yards (tackle by Julian Peterson). Penalty on Shawntae Spencer: Illegal Use of Hands (Declined),0.540,1.270
4,6:04,1,10,ARI 35,,,J.J. Arrington right guard for 2 yards (tackle by Marques Douglas),1.270,0.990
4,5:21,2,8,ARI 37,,,Kurt Warner pass complete to Anquan Boldin for 6 yards (tackle by Bruce Thornton),0.990,1.090
4,4:33,3,2,ARI 43,,,Kurt Warner pass complete to Anquan Boldin for 6 yards (tackle by Mike Adams),1.090,2.190
4,3:52,3,2,ARI 43,,,Timeout #2 by Arizona Cardinals,1.090,2.190
4,3:52,1,10,ARI 49,,,J.J. Arrington left end for 2 yards (tackle by Brandon Moore),2.190,1.920
4,3:08,2,8,SFO 49,,,J.J. Arrington right guard for 4 yards (tackle by Derek Smith),1.920,1.750
4,2:25,3,4,SFO 45,,,Kurt Warner pass incomplete intended for Larry Fitzgerald (defended by Ben Emanuel),1.750,0.270
4,2:21,4,4,SFO 45,,,"Scott Player punts 37 yards, fair catch by Rasheed Marshall",0.270,0.380
4,2:14,1,10,SFO 8,,,Alex Smith pass incomplete intended for Jason McAddley,-0.380,-0.780
4,2:09,2,10,SFO 8,,,Alex Smith pass complete to Brandon Lloyd for 11 yards (tackle by Quentin Harris),-0.780,0.150
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
4,2:00,1,10,SFO 19,,,Alex Smith middle for 6 yards (tackle by Eric Green),0.150,0.480
4,1:54,2,4,SFO 25,,,Alex Smith pass incomplete is intercepted by Eric Green at SFO-42 and returned for 13 yards,0.480,-3.640
4,1:42,1,10,SFO 29,,,Kurt Warner kneels for -1 yards,3.640,2.970
4,1:00,2,11,SFO 30,,,Kurt Warner kneels for -2 yards,2.970,2.020
4,0:22,3,13,SFO 32,,,Kurt Warner kneels for -2 yards,2.020,1.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
