Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Chris Harris Jr.,NOR,0,7,5,71.4%,36,7.2,5.1,0,83.0,6.1,30,6,0,0,0,0.0,0,6,0,0.0%
Justin Evans,NOR,0,8,5,62.5%,76,15.2,9.5,1,133.3,6.0,43,33,0,0,0,0.0,0,5,2,28.6%
Demario Davis,NOR,0,3,2,66.7%,31,15.5,10.3,0,100.7,4.7,11,20,0,0,0,1.0,1,4,0,0.0%
Pete Werner,NOR,0,3,2,66.7%,-1,-0.5,-0.3,0,70.1,-0.7,-12,11,1,0,0,0.0,0,7,1,12.5%
Bradley Roby,NOR,0,2,2,100.0%,36,18.0,18.0,0,118.7,10.5,21,15,0,0,0,0.0,0,1,0,0.0%
Marcus Maye,NOR,0,2,2,100.0%,9,4.5,4.5,0,85.4,1.0,2,7,0,0,0,0.0,0,5,0,0.0%
Alontae Taylor,NOR,0,4,1,25.0%,17,17.0,4.3,0,44.8,22.5,15,2,0,0,0,0.0,0,3,1,25.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,2,0,0,1.0,1,6,0,0.0%
Kaden Elliss,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Tyrann Mathieu,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Byron Murphy,ARI,0,9,7,77.8%,85,12.1,9.4,2,145.6,4.9,32,53,0,0,0,0.0,0,5,1,16.7%
Antonio Hamilton,ARI,1,11,6,54.5%,105,17.5,9.5,0,49.4,14.2,36,69,1,0,0,0.0,0,6,1,14.3%
Isaiah Simmons,ARI,1,7,6,85.7%,69,11.5,9.9,0,68.2,6.3,41,28,3,0,0,0.0,0,5,1,16.7%
Zaven Collins,ARI,0,5,4,80.0%,27,6.8,5.4,0,89.2,2.2,7,20,2,0,0,0.0,0,9,0,0.0%
Ben Niemann,ARI,0,4,3,75.0%,15,5.0,3.8,0,80.2,2.5,3,12,1,0,0,0.0,0,4,0,0.0%
Marco Wilson,ARI,1,6,3,50.0%,74,24.7,12.3,1,95.1,15.8,55,19,0,0,0,0.0,0,3,1,25.0%
Markus Golden,ARI,0,1,1,100.0%,1,1.0,1.0,0,79.2,1.0,1,0,0,1,1,0.0,2,2,0,0.0%
Myjai Sanders,ARI,0,1,1,100.0%,17,17.0,17.0,1,158.3,-1.0,-1,18,2,1,0,0.0,1,0,1,100.0%
Victor Dimukeje,ARI,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,1,0,0,0.0,0,2,0,0.0%
Zach Allen,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Leki Fotu,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Jesse Luketa,ARI,0,1,0,0.0%,,,0.0,,39.6,,,,1,0,0,0.0,0,1,0,0.0%
Tanner Vallejo,ARI,0,2,0,0.0%,10,,5.0,0,47.9,13.5,6,4,0,0,0,0.0,0,3,0,0.0%
Jalen Thompson,ARI,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,5,0,0.0%
Budda Baker,ARI,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,4,0,0,0.0,0,5,0,0.0%
