Player,Pos
Mark Brunell,QB
Clinton Portis,RB
Taylor Jacobs,HB
Laveranues Coles,WR
Rod Gardner,WR
Walter Rasby,TE
Chris Samuels,LT
Derrick Dockery,LG
Cory Raymer,C
Randy Thomas,RG
Kenyatta Jones,RT
Renaldo Wynn,LDE
Joe Salave'a,LDT
Cornelius Griffin,RDT
Demetric Evans,RDE
Marcus Washington,SLB
Antonio Pierce,MLB
Lemar Marshall,WLB
Shawn Springs,LCB
Fred Smoot,RCB
Matt Bowen,SS
Sean Taylor,FS
