0,1
Officials,Officials
Referee,Terry McAulay
Umpire,Ed Coukart
Head Linesman,Jim Mello
Line Judge,Jeff Bergman
Back Judge,Scott Green
Side Judge,Larry Rose
Field Judge,Eddy Powers
