Player,Pos
Gus Frerotte,QB
Brian Leonard,RB
Torry Holt,WR
Marques Hagans,WR
Aaron Walker,TE
Randy McMichael,TE
Alex Barron,LT
Andy McCollum,LG
Brett Romberg,C
Richie Incognito,RG
Milford Brown,RT
Leonard Little,LDE
La'Roi Glover,UT
Adam Carriker,NT
James Hall,RDE
Brandon Chillar,SLB
Will Witherspoon,MLB
Pisa Tinoisamoa,WLB
Ron Bartell,LCB
Fakhir Brown,RCB
Todd Johnson,FS
O.J. Atogwe,FS
