Quarter,Time,Down,ToGo,Location,ATL,SEA,Detail,EPB,EPA
1,2:16,2,4,ATL 29,14,7,Tevin Coleman left end for -4 yards (tackle by Sheldon Richardson),0.740,-0.490
1,1:32,3,8,ATL 25,14,7,Matt Ryan pass complete short middle to Mohamed Sanu for 11 yards (tackle by Jeremy Lane and Earl Thomas),-0.490,1.330
1,0:56,1,10,ATL 36,14,7,Terron Ward left tackle for 2 yards (tackle by Dion Jordan),1.330,1.060
1,0:16,2,8,ATL 38,14,7,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Byron Maxwell),1.060,0.370
1,0:09,3,8,ATL 38,14,7,"Matt Ryan pass incomplete. Penalty on Neiko Thorpe: Defensive Holding (Offsetting), Penalty on Matt Ryan: Intentional Grounding (Offsetting) (no play)",0.370,0.370
1,0:04,3,8,ATL 38,14,7,Matt Ryan pass incomplete short left intended for Justin Hardy (defended by Neiko Thorpe),0.370,-0.850
Quarter,Time,Down,ToGo,Location,ATL,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,ATL 38,14,7,"Matthew Bosher punts 39 yards, fair catch by Tyler Lockett",-0.850,-0.480
2,14:51,1,10,SEA 23,14,7,Mike Davis left tackle for -3 yards (tackle by Dontari Poe),0.480,-0.470
2,14:13,2,13,SEA 20,20,7,"Russell Wilson sacked by Takkarist McKinley for -9 yards. Russell Wilson fumbles (forced by Takkarist McKinley). (forced by Takkarist McKinley), touchdown, touchdown",-0.470,-7.000
2,,,,SEA 15,21,7,"Matt Bryant kicks extra point good. Penalty on Andy Levitre: False Start, 5 yards (no play)",,
2,14:04,,,ATL 35,21,7,"Matthew Bosher kicks off 65 yards, returned by Tyler Lockett for 39 yards (tackle by Damontae Kazee)",0.000,-1.530
2,13:56,1,10,SEA 39,21,7,Russell Wilson pass complete short right to Doug Baldwin for 11 yards (tackle by Desmond Trufant),1.530,2.260
2,13:16,1,10,,21,7,Russell Wilson pass complete short middle to J.D. McKissic for 5 yards (tackle by Desmond Trufant),2.260,2.390
2,12:40,2,5,ATL 45,21,7,J.D. McKissic left tackle for 4 yards (tackle by De'Vondre Campbell and Courtney Upshaw),2.390,2.210
2,12:04,3,1,ATL 41,21,7,Eddie Lacy right tackle for 2 yards (tackle by Grady Jarrett and Dontari Poe),2.210,2.980
2,11:25,1,10,ATL 39,21,7,Russell Wilson pass complete short left to Mike Davis for 20 yards (tackle by Robert Alford),2.980,4.310
2,10:47,1,10,ATL 19,21,7,Russell Wilson pass incomplete,4.310,3.750
2,10:39,2,10,ATL 19,21,7,Russell Wilson pass complete short right to Jimmy Graham for 12 yards (tackle by Brian Poole),3.750,5.600
2,10:12,1,7,ATL 7,21,7,Mike Davis right tackle for 1 yard (tackle by Keanu Neal and Courtney Upshaw),5.600,4.950
2,9:34,2,6,ATL 6,21,7,Russell Wilson pass complete short left to Tyler Lockett for 4 yards,4.950,4.950
2,8:51,3,2,ATL 2,21,7,"Russell Wilson pass complete short right to Jimmy Graham for 1 yard (tackle by Keanu Neal). Penalty on Tyler Lockett: Offensive Pass Interference, 10 yards (no play)",4.950,3.100
2,8:24,3,12,ATL 12,21,7,Russell Wilson pass incomplete short left intended for Jimmy Graham,3.100,2.630
2,8:15,4,12,ATL 12,21,10,Blair Walsh 30 yard field goal good,2.630,3.000
2,8:11,,,SEA 35,21,10,"Blair Walsh kicks off 50 yards, muffed catch by Andre Roberts, recovered by Tedric Thompson and returned for no gain",0.000,4.840
2,8:08,1,10,ATL 11,21,10,Russell Wilson pass incomplete short right intended for Doug Baldwin (defended by Desmond Trufant),4.840,4.140
2,8:02,2,10,ATL 11,21,10,Mike Davis right tackle for -1 yards (tackle by Desmond Trufant),4.140,0.000
2,7:25,,,,,,Timeout #2 by Atlanta Falcons,0.000,-3.110
2,7:25,3,11,ATL 12,21,10,Russell Wilson pass complete short middle to Jimmy Graham for 11 yards (tackle by Keanu Neal and Brian Poole),3.110,6.970
2,6:40,1,1,ATL 1,21,10,J.D. McKissic left end for no gain (tackle by Kemal Ishmael and Vic Beasley),6.970,5.910
2,5:57,2,1,ATL 1,21,10,Russell Wilson pass incomplete short left intended for Jimmy Graham,5.910,5.170
2,5:54,3,1,ATL 1,21,10,Eddie Lacy middle for no gain (tackle by Derrick Shelby),5.170,0.000
2,5:25,,,,,,Timeout #3 by Atlanta Falcons,0.000,-3.550
2,5:25,4,1,ATL 1,21,16,"Russell Wilson right end for 1 yard, touchdown",3.550,7.000
2,5:21,,,ATL 15,21,17,Blair Walsh kicks extra point good,0.000,0.000
2,5:21,,,SEA 35,21,17,"Blair Walsh kicks off 47 yards, returned by Ben Garland for 11 yards",0.000,-0.870
2,5:17,1,10,ATL 29,21,17,Tevin Coleman left tackle for -2 yards (tackle by Nazair Jones and Terence Garvin),0.870,0.060
2,4:42,2,12,ATL 27,21,17,"Matt Ryan pass incomplete deep left intended for Mohamed Sanu. Penalty on Byron Maxwell: Defensive Pass Interference, 16 yards (no play)",0.060,1.800
2,4:36,1,10,ATL 43,21,17,"Penalty on Eric Saubert: False Start, 5 yards (no play)",1.800,1.470
2,4:36,1,15,ATL 38,21,17,Tevin Coleman right end for 4 yards (tackle by Sheldon Richardson),1.470,1.120
2,3:57,2,11,ATL 42,21,17,Tevin Coleman right end for -3 yards (tackle by K.J. Wright),1.120,0.040
2,3:14,3,14,ATL 39,21,17,Matt Ryan pass complete short middle to Tevin Coleman for 15 yards (tackle by Bobby Wagner and Earl Thomas),0.040,2.520
2,2:31,1,10,SEA 46,21,17,Matt Ryan pass complete deep left to Mohamed Sanu for 21 yards (tackle by Jeremy Lane),2.520,3.910
2,2:00,1,10,SEA 25,21,17,Terron Ward right end for -1 yards (tackle by Dion Jordan),3.910,3.230
2,1:21,2,11,SEA 26,21,17,Matt Ryan pass incomplete deep right intended for Julio Jones,3.230,2.540
2,1:15,3,11,SEA 26,21,17,Matt Ryan pass incomplete short left intended for Tevin Coleman,2.540,1.740
2,1:11,4,11,SEA 26,24,17,Matt Bryant 44 yard field goal good,1.740,3.000
2,1:06,,,ATL 35,24,17,"Matthew Bosher kicks off 63 yards, returned by Tyler Lockett for 39 yards (tackle by Kemal Ishmael)",0.000,-1.660
2,0:58,1,10,SEA 41,24,17,Russell Wilson left tackle for 15 yards (tackle by Keanu Neal),1.660,2.650
2,0:38,1,10,ATL 44,24,17,Russell Wilson pass complete short right to Jimmy Graham for 4 yards (tackle by Deion Jones),2.650,0.000
2,0:33,,,,,,Timeout #2 by Seattle Seahawks,0.000,-2.650
2,0:33,2,6,ATL 40,24,17,Russell Wilson for 14 yards (tackle by Robert Alford),2.650,3.840
2,0:25,1,10,ATL 26,24,17,Russell Wilson pass incomplete deep left intended for J.D. McKissic (defended by Deion Jones),3.840,3.300
2,0:19,2,10,ATL 26,24,17,Russell Wilson pass incomplete short right intended for Jimmy Graham,3.300,2.610
2,0:15,3,10,ATL 26,24,17,Russell Wilson pass complete short right to Paul Richardson for 9 yards,2.610,2.460
2,0:07,4,1,ATL 17,24,17,Jon Ryan pass complete short middle to Luke Willson for -4 yards (tackle by Grady Jarrett),2.460,-0.340
2,0:04,1,10,ATL 21,24,17,Matt Ryan kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,ATL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,24,17,"Matthew Bosher kicks off 62 yards, returned by Tyler Lockett for 25 yards (tackle by Kemal Ishmael)",0.000,-0.810
3,14:53,1,10,SEA 28,24,17,Russell Wilson pass incomplete short left intended for Paul Richardson (defended by Robert Alford),0.810,0.260
3,14:48,2,10,SEA 28,24,17,Russell Wilson pass complete short left to Mike Davis for 21 yards (tackle by Deion Jones),0.260,2.190
3,14:08,1,10,SEA 49,24,17,J.D. McKissic left guard for 7 yards (tackle by Keanu Neal),2.190,2.590
3,13:32,2,3,ATL 44,24,17,"Russell Wilson pass incomplete deep left intended for Paul Richardson. Penalty on Robert Alford: Defensive Pass Interference, 24 yards (no play)",2.590,4.240
3,13:26,1,10,ATL 20,24,17,J.D. McKissic left end for 6 yards (tackle by Robert Alford and Deion Jones),4.240,4.640
3,12:47,2,4,ATL 14,24,17,Russell Wilson sacked by Grady Jarrett for -8 yards,4.640,0.000
3,12:01,,,,,,Timeout #1 by Seattle Seahawks,0.000,-2.740
3,12:01,3,12,ATL 22,24,17,Russell Wilson pass complete short left to J.D. McKissic for 3 yards (tackle by Adrian Clayborn),2.740,2.180
3,11:25,4,9,ATL 19,24,20,Blair Walsh 37 yard field goal good,2.180,3.000
3,11:21,,,SEA 35,24,20,"Blair Walsh kicks off 63 yards, returned by Andre Roberts for 22 yards (tackle by D.J. Alexander)",0.000,-0.540
3,11:13,1,10,ATL 24,24,20,Matt Ryan pass complete short middle to Levine Toilolo for 6 yards (tackle by Bobby Wagner),0.540,0.810
3,10:40,2,4,ATL 30,24,20,"Tevin Coleman right tackle for 9 yards (tackle by K.J. Wright and Bobby Wagner). Penalty on K.J. Wright: Illegal Use of Hands, 5 yards",0.810,1.860
3,10:18,1,10,ATL 44,24,20,Matt Ryan pass incomplete deep left intended for Julio Jones,1.860,1.320
3,10:12,2,10,ATL 44,24,20,Terron Ward right tackle for 2 yards (tackle by Sheldon Richardson and Nazair Jones),1.320,0.890
3,9:30,3,8,ATL 46,24,20,Matt Ryan left end for 14 yards (tackle by Earl Thomas),0.890,2.920
3,8:49,1,10,SEA 40,24,20,Tevin Coleman right tackle for 2 yards (tackle by Nazair Jones),2.920,2.640
3,8:10,2,8,SEA 38,24,20,Matt Ryan pass complete short left to Julio Jones for 13 yards (tackle by Byron Maxwell),2.640,3.910
3,7:33,1,10,SEA 25,30,20,"Matt Ryan pass complete deep left to Levine Toilolo for 25 yards, touchdown. Penalty on Earl Thomas: Unnecessary Roughness, 15 yards",3.910,7.000
3,7:24,,,SEA 15,31,20,Matt Bryant kicks extra point good,0.000,0.000
3,7:24,,,,31,20,"Matthew Bosher kicks off 50 yards, touchback",0.000,-0.610
3,7:24,1,10,SEA 25,31,20,Russell Wilson pass complete short right to Paul Richardson for 18 yards (tackle by Deion Jones),0.610,1.800
3,6:46,1,10,SEA 43,31,20,Russell Wilson right end for 17 yards (tackle by Ahtyba Rubin),1.800,2.920
3,6:06,1,10,ATL 40,31,20,J.D. McKissic right tackle for 5 yards (tackle by Takkarist McKinley),2.920,3.050
3,5:27,2,5,ATL 35,31,20,Russell Wilson pass complete short right to Luke Willson for 3 yards (tackle by Keanu Neal),3.050,2.740
3,4:40,3,2,ATL 32,31,20,"Russell Wilson pass incomplete. Penalty on Duane Brown: Offensive Holding, 10 yards (no play)",2.740,1.420
3,4:33,3,12,ATL 42,31,20,Russell Wilson right end for 13 yards (tackle by Brian Poole),1.420,3.640
3,3:57,1,10,ATL 29,31,20,J.D. McKissic right tackle for 2 yards (tackle by Deion Jones),3.640,3.370
3,3:16,2,8,ATL 27,31,20,Russell Wilson pass complete short middle to Paul Richardson for 11 yards (tackle by De'Vondre Campbell),3.370,4.510
3,2:38,1,10,ATL 16,31,20,Russell Wilson pass incomplete deep right intended for Paul Richardson,4.510,3.900
3,2:30,2,10,ATL 16,31,20,Russell Wilson sacked by Kemal Ishmael for -12 yards,3.900,1.690
3,1:50,3,22,ATL 28,31,20,Russell Wilson pass incomplete deep left intended for Paul Richardson (defended by Robert Alford),1.690,1.590
3,1:45,4,22,ATL 28,31,23,Blair Walsh 46 yard field goal good,1.590,3.000
3,1:40,,,SEA 35,31,23,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
3,1:40,1,10,ATL 25,31,23,Matt Ryan pass complete short left to Taylor Gabriel for no gain,0.610,0.060
3,0:59,2,10,ATL 25,31,23,Tevin Coleman right end for 5 yards (tackle by Dion Jordan and Jeremy Lane),0.060,0.040
3,0:18,3,5,ATL 30,31,23,Matt Ryan pass complete short middle to Julio Jones for 7 yards (tackle by Earl Thomas),0.040,1.400
Quarter,Time,Down,ToGo,Location,ATL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 37,31,23,Matt Ryan pass complete short left to Terron Ward for 11 yards (tackle by Earl Thomas),1.400,2.130
4,14:20,1,10,ATL 48,31,23,Terron Ward right tackle for 9 yards (tackle by Earl Thomas and Jeremy Lane),2.130,2.800
4,13:34,2,1,SEA 43,31,23,Tevin Coleman middle for 6 yards (tackle by Michael Bennett),2.800,3.120
4,12:54,1,10,SEA 37,31,23,Tevin Coleman middle for -2 yards (tackle by Michael Bennett),3.120,2.300
4,12:12,2,12,SEA 39,31,23,Matt Ryan pass complete short left to Austin Hooper for -2 yards (tackle by Bobby Wagner),2.300,1.360
4,11:29,3,14,SEA 41,31,23,"Penalty on Andy Levitre: False Start, 5 yards (no play)",1.360,0.700
4,11:04,3,19,SEA 46,31,23,Matt Ryan pass complete short left to Taylor Gabriel for 7 yards (tackle by Byron Maxwell),0.700,0.660
4,10:24,4,12,SEA 39,31,23,"Matthew Bosher punts 29 yards, fair catch by Tyler Lockett",0.660,0.380
4,10:15,1,10,SEA 10,31,23,Russell Wilson pass complete short left to J.D. McKissic for 9 yards (tackle by Robert Alford),-0.380,0.240
4,9:56,2,1,SEA 19,31,23,Eddie Lacy left tackle for no gain (tackle by Derrick Shelby and Ahtyba Rubin),0.240,-0.370
4,9:12,3,1,SEA 19,31,23,Russell Wilson pass incomplete short right intended for Doug Baldwin (defended by Robert Alford),-0.370,-2.140
,,,,,,,"SEA challenged the incomplete pass ruling, and the play was upheld.",,
4,9:03,4,1,SEA 19,31,23,"Jon Ryan punts 43 yards, fair catch by Andre Roberts",-2.140,-1.470
4,8:57,1,10,ATL 38,31,23,Matt Ryan pass complete short right to Austin Hooper for 1 yard (tackle by Bobby Wagner),1.470,1.060
4,8:20,2,9,ATL 39,31,23,Tevin Coleman left tackle for 3 yards (tackle by Bobby Wagner),1.060,0.760
4,7:39,3,6,ATL 42,31,23,Matt Ryan pass complete deep right to Julio Jones for 29 yards (tackle by Jeremy Lane),0.760,3.640
4,7:07,1,10,SEA 29,31,23,"Terron Ward right tackle for -4 yards (tackle by Michael Bennett). Penalty on Sheldon Richardson: Defensive Holding, 5 yards (no play)",3.640,3.970
4,6:40,1,10,SEA 24,31,23,Terron Ward left tackle for 2 yards (tackle by Bradley McDougald),3.970,3.700
4,5:59,2,8,SEA 22,31,23,Terron Ward left tackle for 17 yards (tackle by Jeremy Lane and Dion Jordan),3.700,6.060
4,5:10,1,5,SEA 5,31,23,Tevin Coleman middle for 2 yards (tackle by Sheldon Richardson and Terence Garvin),6.060,5.530
4,4:29,2,3,SEA 3,31,23,Matt Ryan pass incomplete short right intended for Julio Jones,5.530,4.720
4,4:25,3,3,SEA 3,31,23,Tevin Coleman middle for 2 yards (tackle by Bradley McDougald),4.720,3.550
4,3:52,4,1,SEA 1,31,23,Penalty on Matthew Bosher: Delay of Game (Declined),3.550,3.550
4,3:52,4,1,SEA 1,34,23,Matt Bryant 19 yard field goal good,3.550,3.000
4,3:49,,,ATL 35,34,23,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,3:49,1,10,SEA 25,34,23,Russell Wilson left end for 16 yards (tackle by De'Vondre Campbell),0.610,1.660
4,3:42,1,10,SEA 41,34,23,Russell Wilson pass complete short middle to Jimmy Graham for 11 yards (tackle by Keanu Neal),1.660,2.390
4,3:18,1,10,ATL 48,34,23,"Russell Wilson pass complete short left to J.D. McKissic for 4 yards (tackle by Robert Alford). Penalty on Keanu Neal: Unnecessary Roughness, 15 yards",2.390,3.640
4,3:12,1,10,ATL 29,34,23,Russell Wilson pass incomplete,3.640,3.100
4,3:06,2,10,ATL 29,34,29,"Russell Wilson pass complete deep middle to Doug Baldwin for 29 yards, touchdown. Penalty on Takkarist McKinley: Defensive Offside (Declined)",3.100,7.000
4,3:00,,,ATL 2,34,31,"Two Point Attempt: Russell Wilson pass complete to Jimmy Graham, conversion succeeds",0.000,1.000
4,3:00,,,SEA 35,34,31,"Blair Walsh kicks off 60 yards, returned by Andre Roberts for 10 yards (tackle by D.J. Alexander)",0.000,0.220
4,2:54,1,10,ATL 15,34,31,Tevin Coleman left tackle for 6 yards (tackle by Bobby Wagner),-0.220,0.210
4,2:10,2,4,ATL 21,34,31,Tevin Coleman middle for 1 yard (tackle by Bradley McDougald),0.210,-0.510
4,2:00,3,3,ATL 22,34,31,Matt Ryan sacked by Sheldon Richardson for -5 yards,-0.510,0.000
4,1:55,,,,,,Timeout #3 by Seattle Seahawks,0.000,2.320
4,1:55,4,8,ATL 17,34,31,"Matthew Bosher punts 48 yards, returned by Tyler Lockett for no gain. Penalty on Josh Forrest: Offensive Holding, 10 yards",-2.320,-0.610
4,1:46,1,10,SEA 25,34,31,Russell Wilson pass complete short right to Jimmy Graham for 11 yards (tackle by De'Vondre Campbell),0.610,1.330
4,1:23,1,10,SEA 36,34,31,Russell Wilson pass incomplete short right intended for Doug Baldwin (defended by Vic Beasley),1.330,0.790
4,1:17,2,10,SEA 36,34,31,"Russell Wilson pass incomplete deep middle intended for Doug Baldwin (defended by Desmond Trufant). Penalty on Vic Beasley: Defensive Offside, 5 yards (no play)",0.790,1.470
4,1:09,2,5,SEA 41,34,31,Russell Wilson pass incomplete short middle intended for Jimmy Graham (defended by Desmond Trufant),1.470,0.760
4,1:06,3,5,SEA 41,34,31,Russell Wilson middle for 10 yards (tackle by Deion Jones),0.760,2.320
4,0:46,1,10,ATL 49,34,31,Russell Wilson pass complete short middle to Jimmy Graham for 5 yards (tackle by Keanu Neal),2.320,2.460
4,0:30,2,5,ATL 44,34,31,Russell Wilson pass complete short left to J.D. McKissic for 2 yards (tackle by Brian Poole),2.460,0.000
4,0:21,,,,,,Timeout #1 by Atlanta Falcons,0.000,-2.020
4,0:21,3,3,ATL 42,34,31,Russell Wilson pass complete short middle to Paul Richardson for 8 yards (tackle by Robert Alford and Keanu Neal),2.020,3.310
4,0:08,1,10,ATL 34,34,31,Russell Wilson spiked the ball,3.310,0.000
4,0:07,,,,,,Timeout #2 by Atlanta Falcons,0.000,-2.770
4,0:07,2,10,ATL 34,34,31,Blair Walsh 52 yard field goal no good,2.770,-1.730
4,0:02,1,10,ATL 42,34,31,Matt Ryan kneels for -1 yards,1.730,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
