Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2,,,,DEN 30,0,20,"Micah Knorr kicks off 61 yards, returned by Leon Johnson for 14 yards (tackle by Reuben Droughns)",0.000,0.480
2,8:20,1,10,SDG 23,0,20,LaDainian Tomlinson right tackle for 1 yard (tackle by Dorsett Davis),0.480,0.070
2,7:35,2,9,SDG 24,0,20,Doug Flutie sacked by Nick Ferguson for -13 yards,0.070,-2.820
2,6:58,3,22,SDG 11,0,20,LaDainian Tomlinson up the middle for 16 yards (tackle by Donnie Spragan),-2.820,-1.570
2,6:21,4,6,SDG 27,0,20,"Darren Bennett punts 49 yards, fair catch by Rod Smith",-1.570,-0.540
2,6:13,1,10,DEN 24,0,20,"Jake Plummer sacked by Ben Leber for -6 yards. Jake Plummer fumbles (forced by Ben Leber), recovered by Zeke Moreno at DEN-18 (tackle by Ben Hamilton)",0.540,-4.370
2,6:06,1,10,DEN 18,0,20,Doug Flutie pass incomplete intended for Stephen Alexander is intercepted by Kelly Herndon at DEN-10 and returned for 16 yards (tackle by Phil Bogle),4.370,-0.670
2,5:55,1,10,DEN 26,0,20,Clinton Portis left tackle for no gain (tackle by Marcellus Wiley),0.670,0.130
2,5:15,2,10,DEN 26,0,20,Jake Plummer pass complete to Rod Smith for 5 yards (tackle by Quentin Jammer),0.130,0.100
2,4:30,3,5,DEN 31,0,20,Jake Plummer pass complete to Shannon Sharpe for 7 yards (tackle by Donnie Edwards),0.100,1.470
2,3:48,1,10,DEN 38,0,20,Clinton Portis left tackle for 1 yard (tackle by Zeke Moreno),1.470,1.060
2,3:11,2,9,DEN 39,0,20,Jake Plummer pass complete to Ashley Lelie for 48 yards (tackle by Quentin Jammer),1.060,4.710
2,2:22,1,10,SDG 13,0,20,Clinton Portis left tackle for 2 yards (tackle by Donnie Edwards),4.710,4.390
2,2:00,2,8,SDG 11,0,20,Jake Plummer pass incomplete intended for Rod Smith,4.390,3.450
2,1:54,3,8,SDG 11,0,20,Jake Plummer pass incomplete intended for Shannon Sharpe,3.450,2.700
2,1:51,4,8,SDG 11,0,20,Jason Elam 29 yard field goal no good,2.700,-0.280
2,1:47,1,10,SDG 20,0,20,Doug Flutie pass incomplete intended for Stephen Alexander (defended by Kenoy Kennedy),0.280,-0.270
2,1:43,2,10,SDG 20,0,20,Doug Flutie pass incomplete intended for Tim Dwight (defended by Kelly Herndon),-0.270,-0.960
2,1:38,3,10,SDG 20,0,20,Doug Flutie pass incomplete intended for David Boston (defended by Lenny Walls),-0.960,-2.030
2,1:33,4,10,SDG 20,0,20,"Darren Bennett punts 52 yards, returned by Rod Smith for 17 yards (tackle by Antonio Gates)",-2.030,-1.930
2,1:22,1,10,DEN 45,0,20,Jake Plummer pass complete to Rod Smith for 9 yards (tackle by Terrence Kiel),1.930,2.600
2,0:55,2,1,SDG 46,0,20,"Jake Plummer pass complete to Clinton Portis for 5 yards (tackle by Quentin Jammer). Penalty on Quentin Jammer: Face Mask (15 Yards), 15 yards",2.600,3.840
2,0:48,1,10,SDG 26,0,20,Clinton Portis right tackle for no gain (tackle by Marcellus Wiley),3.840,3.300
2,0:42,,,,0,20,Timeout #2 by Denver Broncos,0.000,3.300
2,0:42,2,10,SDG 26,0,20,Jake Plummer pass incomplete intended for Ashley Lelie,3.300,2.610
2,0:39,3,10,SDG 26,0,26,"Jake Plummer pass complete to Shannon Sharpe for 26 yards, touchdown",2.610,7.000
2,,,,SDG 2,0,27,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,0,27,"Micah Knorr kicks off 65 yards, returned by Leon Johnson for 20 yards (tackle by Reuben Droughns)",0.000,0.610
2,0:25,1,10,SDG 25,0,27,Doug Flutie kneels for -2 yards,0.610,-0.210
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,0,27,"Steve Christie kicks off 71 yards, returned by Chris Cole for 25 yards (tackle by Vernon Fox)",0.000,0.540
3,14:55,1,10,DEN 24,0,27,Jake Plummer pass incomplete intended for Shannon Sharpe (defended by Jerry Wilson),0.540,0.000
3,14:51,2,10,DEN 24,0,27,Clinton Portis right tackle for 1 yard (tackle by Jamal Williams),0.000,-0.560
3,14:12,3,9,DEN 25,0,27,"Jake Plummer pass incomplete intended for Rod Smith. Penalty on Jerry Wilson: Defensive Offside, 5 yards (no play)",-0.560,0.100
3,14:08,3,4,DEN 30,0,27,Jake Plummer pass complete to Chris Cole for 6 yards (tackle by Terrence Kiel),0.100,1.330
3,13:46,1,10,DEN 36,0,27,Clinton Portis up the middle for 3 yards (tackle by Jamal Williams),1.330,1.200
3,13:00,2,7,DEN 39,0,27,"Clinton Portis left tackle for no gain (tackle by Quentin Jammer). Penalty on Otis Leverette: Defensive Offside, 5 yards (no play)",1.200,1.870
3,12:38,2,2,DEN 44,0,27,Clinton Portis left tackle for 1 yard (tackle by Zeke Moreno and Otis Leverette),1.870,1.290
3,11:57,3,1,DEN 45,0,27,Jake Plummer pass complete to Rod Smith for 7 yards (tackle by Quentin Jammer),1.290,2.390
3,11:29,1,10,SDG 48,0,27,Clinton Portis left tackle for no gain (tackle by Zeke Moreno),2.390,1.850
3,10:46,2,10,SDG 48,0,27,Jake Plummer pass complete to Shannon Sharpe for 15 yards (tackle by Jason Fisk),1.850,3.380
3,9:58,1,10,SDG 33,0,27,"Clinton Portis up the middle for 2 yards (tackle by Donnie Edwards). Penalty on Tom Nalen: Offensive Holding, 10 yards",3.380,2.850
3,9:29,1,18,SDG 41,0,27,Jake Plummer pass complete to Quentin Griffin for -1 yards (tackle by Quentin Jammer),2.850,1.620
3,8:43,2,19,SDG 42,0,27,Jake Plummer pass complete to Shannon Sharpe for 11 yards (tackle by Kwamie Lassiter),1.620,2.410
3,7:58,3,8,SDG 31,0,27,"Jake Plummer pass incomplete is intercepted by Sammy Davis at SDG-16 and returned for 41 yards (tackle by Jake Plummer). Penalty on Marcellus Wiley: Taunting, 15 yards",2.410,-1.730
3,7:45,1,10,SDG 42,0,27,LaDainian Tomlinson left end for -3 yards (tackle by Lenny Walls),1.730,0.780
3,7:06,2,13,SDG 39,0,27,Doug Flutie pass complete to Lorenzo Neal for 7 yards (tackle by Al Wilson),0.780,1.030
3,6:24,3,6,SDG 46,0,27,Doug Flutie pass incomplete intended for Stephen Alexander (defended by Jimmy Spencer),1.030,-0.320
3,6:19,4,6,SDG 46,0,27,"Darren Bennett punts 39 yards, fair catch by Rod Smith",-0.320,0.220
3,6:12,1,10,DEN 15,0,27,Clinton Portis left tackle for 7 yards (tackle by Otis Leverette),-0.220,0.350
3,5:33,2,3,DEN 22,0,27,Clinton Portis right guard for 6 yards (tackle by Kwamie Lassiter and Donnie Edwards),0.350,0.810
3,4:51,1,10,DEN 28,0,27,Jake Plummer pass complete to Rod Smith for 15 yards,0.810,1.800
3,4:30,1,10,DEN 43,0,27,Clinton Portis right tackle for 1 yard (tackle by Donnie Edwards),1.800,1.390
3,3:46,2,9,DEN 44,0,27,"Jake Plummer pass incomplete intended for Rod Smith. Penalty on Quentin Jammer: Defensive Pass Interference, 7 yards (no play)",1.390,2.320
3,3:41,1,10,SDG 49,0,27,Ashley Lelie left end for 13 yards (tackle by Jerry Wilson),2.320,3.180
3,3:08,1,10,SDG 36,0,27,Clinton Portis right tackle for 5 yards (tackle by Donnie Edwards),3.180,3.310
3,2:24,,,,0,27,Timeout #1 by Denver Broncos,0.000,3.310
3,2:24,2,5,SDG 31,0,27,Clinton Portis left end for 5 yards (tackle by Donnie Edwards),3.310,3.840
3,1:37,1,10,SDG 26,0,33,"Jake Plummer pass complete to Shannon Sharpe for 26 yards, touchdown",3.840,7.000
3,,,,SDG 2,0,34,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,0,34,"Micah Knorr kicks off 64 yards, returned by Leon Johnson for 28 yards (tackle by Jashon Sykes)",0.000,1.200
3,1:21,1,10,SDG 34,0,34,Doug Flutie pass incomplete,1.200,0.660
3,1:15,2,10,SDG 34,0,34,Doug Flutie pass incomplete intended for Reche Caldwell,0.660,-0.030
3,1:09,3,10,SDG 34,0,34,"Penalty on Cory Raymer: False Start, 5 yards (no play)",-0.030,-0.690
3,1:09,3,15,SDG 29,0,34,"Doug Flutie sacked by Reggie Hayward for -1 yards. Doug Flutie fumbles (forced by Reggie Hayward), recovered by Reggie Hayward at SDG-28 (tackle by Stephen Alexander). Penalty on Phil Bogle: Offensive Holding (Declined)",-0.690,-3.710
3,1:00,1,10,SDG 28,0,34,Quentin Griffin left end for 4 yards (tackle by Zeke Moreno),3.710,3.710
3,0:17,2,6,SDG 24,0,34,Quentin Griffin left tackle for 2 yards (tackle by Jason Fisk),3.710,3.270
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,SDG 22,0,34,"Quentin Griffin up the middle for -1 yards (tackle by Zeke Moreno). Penalty on Adrian Dingle: Unnecessary Roughness, 12 yards",3.270,4.840
4,14:47,1,10,SDG 11,0,34,"Quentin Griffin left tackle for 7 yards (tackle by Zeke Moreno and Jerry Wilson). Penalty on Dan Neil: Unnecessary Roughness, 15 yards",4.840,3.150
4,14:18,2,18,SDG 19,0,34,Quentin Griffin up the middle for 3 yards (tackle by Otis Leverette),3.150,2.890
4,13:35,3,15,SDG 16,0,34,Ashley Lelie left end for 7 yards (tackle by Jerry Wilson),2.890,2.830
4,13:15,4,8,SDG 9,0,37,Micah Knorr 27 yard field goal good,2.830,3.000
4,,,,DEN 30,0,37,"Micah Knorr kicks off 71 yards, returned by Leon Johnson for 34 yards (tackle by Scott Turner)",0.000,1.140
4,13:05,1,10,SDG 33,0,37,LaDainian Tomlinson right guard for 15 yards (tackle by Nick Ferguson),1.140,2.130
4,12:35,1,10,SDG 48,0,37,Doug Flutie pass incomplete intended for Lorenzo Neal,2.130,1.580
4,12:27,2,10,SDG 48,0,37,Doug Flutie pass incomplete intended for Stephen Alexander (defended by Al Wilson),1.580,0.890
4,12:22,,,,0,37,Timeout #1 by San Diego Chargers,0.000,0.890
4,12:22,3,10,SDG 48,0,37,Doug Flutie up the middle for 12 yards (tackle by Willie Middlebrooks),0.890,2.920
4,11:52,1,10,DEN 40,0,37,Doug Flutie pass complete to LaDainian Tomlinson for 5 yards (tackle by Donnie Spragan),2.920,3.050
4,11:23,2,5,DEN 35,0,37,Doug Flutie pass complete to Reche Caldwell for 14 yards (tackle by Willie Middlebrooks),3.050,4.170
4,10:41,1,10,DEN 21,0,37,Doug Flutie pass complete to LaDainian Tomlinson for 2 yards (tackle by Willie Middlebrooks),4.170,3.900
4,10:19,2,8,DEN 19,6,37,"Doug Flutie pass complete to Kassim Osgood for 19 yards, touchdown",3.900,7.000
4,,,,,8,37,"Two Point Attempt: Doug Flutie pass complete to Stephen Alexander, conversion succeeds",1.000,1.000
4,,,,SDG 30,8,37,"Steve Christie kicks off 58 yards, returned by Chris Cole for 19 yards (tackle by Kevin House)",0.000,1.000
4,10:07,1,10,DEN 31,8,37,Quentin Griffin right end for 8 yards (tackle by Donnie Edwards),1.000,1.540
4,9:22,2,2,DEN 39,8,37,"Danny Kanell for no gain. Danny Kanell fumbles, recovered by Danny Kanell at DEN-37",1.540,0.560
4,8:48,,,,8,37,Timeout #2 by Denver Broncos,0.000,0.560
4,8:48,3,4,DEN 37,8,37,Danny Kanell pass incomplete intended for Chris Cole is intercepted by Quentin Jammer at SDG-41,0.560,-1.660
4,8:40,1,10,SDG 41,8,37,Doug Flutie pass incomplete intended for Reche Caldwell,1.660,1.120
4,8:34,2,10,SDG 41,8,37,Doug Flutie pass complete to David Boston for 8 yards (tackle by Nick Ferguson),1.120,1.490
4,8:04,3,2,SDG 49,8,37,Doug Flutie pass incomplete intended for Stephen Alexander (defended by Donnie Spragan),1.490,-0.130
4,8:00,4,2,SDG 49,8,37,"Darren Bennett punts 39 yards, fair catch by Rod Smith",-0.130,0.320
4,7:52,1,10,DEN 13,8,37,Quentin Griffin left tackle for 3 yards (tackle by Otis Leverette),-0.320,-0.440
4,7:10,2,7,DEN 16,8,37,Quentin Griffin left tackle for 6 yards (tackle by Donnie Edwards and Zeke Moreno),-0.440,-0.350
4,6:26,3,1,DEN 22,8,37,Quentin Griffin left tackle for 1 yard (tackle by Donnie Edwards),-0.350,0.480
4,5:41,1,10,DEN 23,8,37,Quentin Griffin left tackle for 7 yards (tackle by DeQuincy Scott and Donnie Edwards),0.480,0.880
4,4:58,2,3,DEN 30,8,37,"Penalty on Dwayne Carswell: False Start, 5 yards (no play)",0.880,0.200
4,4:56,2,8,DEN 25,8,37,Quentin Griffin up the middle for 3 yards (tackle by Donnie Edwards),0.200,-0.100
4,4:15,3,5,DEN 28,8,37,Quentin Griffin up the middle for 7 yards (tackle by Marcellus Wiley),-0.100,1.270
4,3:31,1,10,DEN 35,8,37,Quentin Griffin up the middle for 2 yards (tackle by DeQuincy Scott),1.270,0.990
4,2:47,2,8,DEN 37,8,37,Quentin Griffin left tackle for 1 yard (tackle by DeQuincy Scott),0.990,0.430
4,2:00,3,7,DEN 38,8,37,Adrian Madise right end for 10 yards (tackle by Terrence Kiel),0.430,2.130
4,1:52,1,10,DEN 48,8,37,Danny Kanell kneels for -1 yards,2.130,1.450
4,1:05,2,11,DEN 47,8,37,Danny Kanell kneels for -2 yards,1.450,0.500
4,0:31,3,13,DEN 45,8,37,Danny Kanell kneels for -1 yards,0.500,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
