Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
David Bakhtiari,T,79,100%,0,0%,5,19%
Billy Turner,G,79,100%,0,0%,5,19%
Elgton Jenkins,G,79,100%,0,0%,5,19%
Corey Linsley,C,79,100%,0,0%,0,0%
Aaron Rodgers,QB,79,100%,0,0%,0,0%
Marquez Valdes-Scantling,WR,68,86%,0,0%,0,0%
Aaron Jones,RB,66,84%,0,0%,0,0%
Geronimo Allison,WR,63,80%,0,0%,10,37%
Jimmy Graham,TE,56,71%,0,0%,0,0%
Davante Adams,WR,55,70%,0,0%,0,0%
Alex Light,T,51,65%,0,0%,5,19%
Bryan Bulaga,T,28,35%,0,0%,3,11%
Danny Vitale,FB,19,24%,0,0%,17,63%
Robert Tonyan,TE,19,24%,0,0%,16,59%
Marcedes Lewis,TE,17,22%,0,0%,5,19%
Darrius Shepherd,WR,15,19%,0,0%,4,15%
Allen Lazard,WR,14,18%,0,0%,13,48%
Lucas Patrick,C,2,3%,0,0%,5,19%
Jamaal Williams,RB,1,1%,0,0%,0,0%
Darnell Savage Jr.,SS,0,0%,62,100%,8,30%
Adrian Amos,FS,0,0%,62,100%,6,22%
Blake Martinez,LB,0,0%,62,100%,5,19%
Jaire Alexander,CB,0,0%,62,100%,1,4%
Kenny Clark,NT,0,0%,60,97%,0,0%
Kevin King,CB,0,0%,55,89%,0,0%
Dean Lowry,DE,0,0%,54,87%,9,33%
Preston Smith,LB,0,0%,52,84%,5,19%
Tramon Williams,CB,0,0%,48,77%,1,4%
Za'Darius Smith,LB,0,0%,47,76%,5,19%
Tyler Lancaster,NT,0,0%,30,48%,8,30%
Will Redmond,SS,0,0%,26,42%,11,41%
Rashan Gary,LB,0,0%,18,29%,2,7%
Kyler Fackrell,LB,0,0%,13,21%,3,11%
Josh Jackson,CB,0,0%,10,16%,19,71%
B.J. Goodson,LB,0,0%,7,11%,21,78%
Kingsley Keke,DE,0,0%,7,11%,0,0%
Chandon Sullivan,CB,0,0%,5,8%,15,56%
Fadol Brown,DE,0,0%,2,3%,13,48%
Ty Summers,LB,0,0%,0,0%,17,63%
Tremon Smith,CB,0,0%,0,0%,16,59%
Mason Crosby,K,0,0%,0,0%,11,41%
Evan Baylis,TE,0,0%,0,0%,9,33%
JK Scott,P,0,0%,0,0%,7,26%
Hunter Bradley,LS,0,0%,0,0%,7,26%
Tony Brown,CB,0,0%,0,0%,4,15%
