#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:47,NYG 27,11,6:15,73,Touchdown
2,1,5:14,NYG 18,6,3:01,82,Touchdown
3,2,13:31,NYG 22,3,1:23,-1,Fumble
4,2,10:43,NYG 38,4,2:22,62,Touchdown
5,2,7:09,NYG 34,9,4:25,27,Punt
6,2,1:39,NYG 45,6,1:22,14,Interception
7,3,15:00,NYG 23,5,2:19,29,Punt
8,3,8:43,NYG 13,7,4:09,34,Interception
9,3,3:49,NYG 8,13,7:57,79,Field Goal
10,4,9:35,NYG 14,5,4:05,18,Punt
11,4,4:50,NYG 33,4,1:42,67,Touchdown
12,4,2:17,NYG 40,3,0:38,8,Punt
