Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,TEN,12,7,124,1,5,109,15.6,15,2.1,14.3,0,,0,0.0,0,121.5
Tyjae Spears,TEN,8,6,89,0,5,29,4.8,60,10.0,3.0,0,,0,0.0,1,71.4
Chigoziem Okonkwo,TEN,6,5,46,0,3,9,1.8,37,7.4,2.7,0,,0,0.0,0,98.6
Nick Westbrook-Ikhine,TEN,4,2,28,0,1,23,11.5,5,2.5,10.3,0,,1,25.0,0,72.9
Treylon Burks,TEN,3,1,1,0,,-3,-3.0,4,4.0,20.0,0,,0,0.0,0,42.4
Derrick Henry,TEN,2,1,17,0,1,17,17.0,0,0.0,2.0,0,,0,0.0,0,79.2
Chris Moore,TEN,1,1,22,0,1,17,17.0,5,5.0,17.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jaylen Waddle,MIA,8,6,79,0,3,50,8.3,29,4.8,7.8,1,6.0,0,0.0,0,105.7
De'Von Achane,MIA,9,5,24,0,1,1,0.2,23,4.6,6.3,0,,0,0.0,0,60.9
Tyreek Hill,MIA,5,4,61,0,3,64,16.0,-3,-0.8,13.4,0,,0,0.0,0,117.5
Braxton Berrios,MIA,2,2,13,0,,4,2.0,9,4.5,2.0,1,2.0,0,0.0,0,93.7
Durham Smythe,MIA,3,2,16,0,,14,7.0,2,1.0,9.0,0,,0,0.0,0,79.9
Cedrick Wilson Jr.,MIA,4,2,30,0,1,27,13.5,3,1.5,9.8,0,,0,0.0,0,75.0
Alec Ingold,MIA,1,1,13,0,1,2,2.0,11,11.0,2.0,0,,0,0.0,0,118.7
Raheem Mostert,MIA,1,1,4,0,0,-6,-6.0,10,10.0,-6.0,0,,0,0.0,0,83.3
