Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,5:04,3,18,GNB 43,0,7,Josh McCown pass complete short middle to Kahlil Bell for 12 yards (tackle by Erik Walden and Charlie Peprah),0.960,1.340
1,4:21,4,6,GNB 31,0,7,Robbie Gould 49 yard field goal no good,1.340,-1.530
1,4:16,1,10,GNB 39,0,7,"Aaron Rodgers pass incomplete deep right intended for Jermichael Finley. Penalty on Amobi Okoye: Defensive Offside, 5 yards (no play)",1.530,2.260
1,4:09,1,5,GNB 44,0,7,"James Starks right end for 4 yards (tackle by Charles Tillman). James Starks fumbles (forced by Charles Tillman), recovered by James Starks at GNB-48",2.260,2.200
1,3:33,2,1,GNB 48,0,7,Aaron Rodgers pass incomplete short right intended for Jermichael Finley,2.200,1.490
,,,,,,,"GNB challenged the incomplete pass ruling, and the play was upheld.",,
1,3:26,3,1,GNB 48,0,7,Ryan Grant right guard for no gain (tackle by Craig Steltz),1.490,-0.190
1,2:47,4,1,GNB 48,0,7,"Tim Masthay punts 48 yards, returned by Devin Hester for 7 yards (tackle by Patrick Lee)",-0.190,0.370
1,2:38,1,10,CHI 11,0,7,Kahlil Bell right tackle for 8 yards (tackle by Desmond Bishop and C.J. Wilson),-0.370,0.170
1,1:57,2,2,CHI 19,0,7,Kahlil Bell right guard for 9 yards (tackle by Erik Walden),0.170,0.810
1,1:23,1,10,CHI 28,0,7,Kahlil Bell right guard for 6 yards (tackle by Desmond Bishop and A.J. Hawk),0.810,1.070
1,0:48,2,4,CHI 34,0,7,Kahlil Bell up the middle for no gain (tackle by Desmond Bishop and A.J. Hawk),1.070,0.370
1,0:08,3,4,CHI 34,0,7,Josh McCown pass incomplete short middle intended for Roy E. Williams (defended by Charles Woodson),0.370,-1.110
1,0:03,4,4,CHI 34,0,7,"Adam Podlesh punts 42 yards, fair catch by Randall Cobb",-1.110,-0.540
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 24,0,7,Aaron Rodgers pass complete short right to Randall Cobb for 3 yards (tackle by Nick Roach),0.540,0.400
2,14:39,2,7,GNB 27,0,7,Ryan Grant right end for 3 yards (tackle by Major Wright and Craig Steltz),0.400,0.100
2,14:02,3,4,GNB 30,0,7,Aaron Rodgers pass incomplete deep left intended for James Jones,0.100,-1.370
2,13:57,4,4,GNB 30,0,7,Tim Masthay punts 51 yards,-1.370,-0.150
2,13:44,1,10,CHI 19,0,7,Armando Allen right end for 2 yards (tackle by C.J. Wilson),0.150,-0.060
2,13:10,2,8,CHI 21,0,7,Armando Allen right end for -1 yards (tackle by C.J. Wilson),-0.060,-0.940
2,12:29,3,9,CHI 20,0,7,Josh McCown pass complete deep right to Roy E. Williams for 20 yards (tackle by Charlie Peprah),-0.940,1.600
2,12:08,1,10,CHI 40,0,7,"Josh McCown pass complete short right to Kahlil Bell for -3 yards (tackle by Clay Matthews). Kahlil Bell fumbles (forced by Clay Matthews), recovered by Josh McCown at CHI-37",1.600,0.650
2,11:25,2,13,CHI 37,0,7,Armando Allen right guard for 5 yards (tackle by A.J. Hawk and Desmond Bishop),0.650,0.630
2,10:47,3,8,CHI 42,0,7,Josh McCown pass complete short right to Kahlil Bell for 19 yards (tackle by Tramon Williams and Charlie Peprah),0.630,2.980
2,10:06,1,10,GNB 39,0,7,Armando Allen left guard for 6 yards (tackle by A.J. Hawk and Charlie Peprah),2.980,3.250
2,9:30,2,4,GNB 33,0,7,Armando Allen left guard for 6 yards (tackle by C.J. Wilson),3.250,3.780
2,8:52,1,10,GNB 27,0,7,Armando Allen left end for 5 yards (tackle by Charles Woodson),3.780,3.910
2,8:22,2,5,GNB 22,0,7,Josh McCown pass incomplete short right intended for Tyler Clutts is intercepted by Clay Matthews at GNB-24 and returned for 2 yards (tackle by Kahlil Bell),3.910,-0.670
2,8:17,1,10,GNB 26,0,7,James Starks left end for 1 yard (tackle by Amobi Okoye),0.670,0.270
2,7:41,2,9,GNB 27,0,7,Aaron Rodgers pass complete short middle to James Starks for 6 yards (tackle by Charles Tillman),0.270,0.370
2,7:05,3,3,GNB 33,0,7,Aaron Rodgers pass incomplete short left intended for Randall Cobb,0.370,-1.180
2,6:57,4,3,GNB 33,0,7,"Tim Masthay punts 45 yards, returned by Devin Hester for no gain",-1.180,-0.410
2,6:47,1,10,CHI 22,0,7,Kahlil Bell up the middle for 1 yard (tackle by A.J. Hawk and Charlie Peprah),0.410,0.000
2,6:12,2,9,CHI 23,0,7,Josh McCown pass complete short middle to Dane Sanzenbacher for 16 yards (tackle by Charlie Peprah),0.000,1.530
2,5:38,1,10,CHI 39,0,7,Kahlil Bell left end for 9 yards (tackle by Erik Walden and Desmond Bishop),1.530,2.200
2,5:01,2,1,CHI 48,0,7,Kahlil Bell left tackle for 20 yards (tackle by Morgan Burnett),2.200,3.450
2,4:34,1,10,GNB 32,0,7,Armando Allen left tackle for 13 yards (tackle by Charlie Peprah and Morgan Burnett),3.450,4.310
2,3:54,1,10,GNB 19,0,7,Armando Allen left end for 2 yards (tackle by Charles Woodson),4.310,4.030
2,3:17,2,8,GNB 17,0,7,Armando Allen up the middle for 4 yards (tackle by Clay Matthews),4.030,3.960
2,2:36,3,4,GNB 13,0,7,Armando Allen up the middle for -4 yards (tackle by A.J. Hawk),3.960,2.310
2,2:00,4,8,GNB 17,3,7,Robbie Gould 35 yard field goal good. Penalty on Jarrett Bush: Defensive Offside (Declined),2.310,3.000
2,,,,CHI 35,3,7,"Robbie Gould kicks off 64 yards, returned by Randall Cobb for 34 yards (tackle by Corey Graham)",0.000,1.270
2,1:50,1,10,GNB 35,3,7,Aaron Rodgers pass incomplete short middle intended for James Jones,1.270,0.720
2,1:45,2,10,GNB 35,3,7,Aaron Rodgers pass complete short middle to James Jones for 32 yards (tackle by Major Wright),0.720,3.380
2,1:06,1,10,CHI 33,3,7,Aaron Rodgers pass incomplete deep middle intended for Jermichael Finley,3.380,2.840
2,1:01,2,10,CHI 33,3,7,Aaron Rodgers right guard for 3 yards (tackle by Brian Urlacher),2.840,2.540
2,0:50,,,,3,7,Timeout #2 by Green Bay Packers,0.000,2.540
2,0:50,3,7,CHI 30,3,7,Aaron Rodgers pass complete short right to Jordy Nelson for 17 yards (tackle by Charles Tillman). Penalty on Amobi Okoye: Defensive Offside (Declined),2.540,4.710
2,0:43,1,10,CHI 13,3,7,Aaron Rodgers pass complete short middle to Donald Driver for 11 yards (tackle by Lance Briggs),4.710,6.740
2,0:18,,,,3,7,Timeout #2 by Chicago Bears,0.000,6.740
2,0:18,1,2,CHI 2,3,13,"Aaron Rodgers pass complete short left to James Jones for 2 yards, touchdown",6.740,7.000
2,,,,CHI 2,3,14,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 35,3,14,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
2,0:16,1,10,CHI 20,3,14,Josh McCown kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,3,14,"Mason Crosby kicks off 63 yards, returned by Devin Hester for 27 yards (tackle by Jarrett Bush)",0.000,0.870
3,14:56,1,10,CHI 29,3,14,Kahlil Bell up the middle for 6 yards (tackle by A.J. Hawk and Erik Walden),0.870,1.140
3,14:24,2,4,CHI 35,3,14,Kahlil Bell left end for 10 yards (tackle by Desmond Bishop and Morgan Burnett),1.140,1.930
3,13:47,1,10,CHI 45,3,14,Kahlil Bell left end for -2 yards (tackle by Desmond Bishop),1.930,1.110
3,13:15,2,12,CHI 43,3,14,Josh McCown left end for 7 yards (tackle by Morgan Burnett),1.110,1.360
3,12:30,3,5,,3,14,Josh McCown pass complete short right to Earl Bennett for 49 yards (tackle by Charlie Peprah),1.360,6.970
3,11:41,,,,3,14,Timeout #1 by Chicago Bears,0.000,6.970
3,11:41,1,1,GNB 1,9,14,"Kahlil Bell left end for no gain (tackle by Charlie Peprah). Kahlil Bell fumbles (forced by Charlie Peprah), touchdown",6.970,7.000
3,,,,GNB 2,10,14,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 35,10,14,"Robbie Gould kicks off 73 yards, touchback",0.000,0.280
3,11:35,1,10,GNB 20,10,14,Aaron Rodgers left end for 1 yard (tackle by Zackary Bowman),0.280,-0.130
3,10:58,2,9,GNB 21,10,14,Ryan Grant left end for 24 yards (tackle by Henry Melton and Zackary Bowman),-0.130,1.930
3,10:13,1,10,GNB 45,10,14,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,1.930,1.380
3,10:11,2,10,GNB 45,10,20,"Aaron Rodgers pass complete deep middle to Jordy Nelson for 55 yards, touchdown",1.380,7.000
3,,,,CHI 2,10,21,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 35,10,21,"Mason Crosby kicks off 66 yards, returned by Devin Hester for 21 yards (tackle by Brad Jones)",0.000,0.280
3,9:59,1,10,CHI 20,10,21,Kahlil Bell left guard for 2 yards (tackle by A.J. Hawk and Mike Neal),0.280,0.000
3,9:25,2,8,CHI 22,10,21,Josh McCown pass complete short left to Roy E. Williams for 5 yards (tackle by Sam Shields),0.000,-0.030
3,8:42,3,3,CHI 27,10,21,Josh McCown pass incomplete short left intended for Roy E. Williams,-0.030,-1.570
3,8:37,4,3,CHI 27,10,21,"Adam Podlesh punts 56 yards, returned by Randall Cobb for 8 yards (tackle by Jabara Williams)",-1.570,-0.610
3,8:21,1,10,GNB 25,10,21,Aaron Rodgers pass complete short right to Randall Cobb for 19 yards (tackle by Craig Steltz),0.610,1.860
3,7:41,1,10,GNB 44,10,21,James Starks left end for no gain (tackle by Stephen Paea),1.860,1.320
3,6:57,2,10,GNB 44,10,21,James Starks up the middle for 5 yards (tackle by Brian Urlacher),1.320,1.290
3,6:17,3,5,GNB 49,10,21,Aaron Rodgers left tackle for 12 yards (tackle by Lance Briggs),1.290,2.980
3,5:33,1,10,CHI 39,10,21,James Starks right guard for 3 yards (tackle by Henry Melton),2.980,2.850
3,4:51,2,7,CHI 36,10,21,Aaron Rodgers pass incomplete short left intended for Jermichael Finley,2.850,2.150
3,4:47,3,7,CHI 36,10,21,Aaron Rodgers pass complete short middle to Donald Driver for 18 yards (tackle by D.J. Moore),2.150,4.370
3,4:06,1,10,CHI 18,10,21,Aaron Rodgers left tackle for 2 yards (tackle by Craig Steltz),4.370,4.090
3,3:26,2,8,CHI 16,10,21,Aaron Rodgers pass incomplete deep left intended for Donald Driver,4.090,3.300
3,3:22,3,8,CHI 16,10,21,Aaron Rodgers pass complete short middle to James Jones for 9 yards (tackle by Charles Tillman),3.300,5.600
3,2:41,1,7,CHI 7,10,21,James Starks up the middle for no gain (tackle by Major Wright),5.600,4.760
3,1:57,2,7,CHI 7,10,27,"Aaron Rodgers pass complete short left to James Jones for 7 yards, touchdown",4.760,7.000
3,,,,CHI 2,10,28,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 35,10,28,"Mason Crosby kicks off 60 yards, returned by Devin Hester for 18 yards (tackle by Jarrett Bush)",0.000,0.480
3,1:49,1,10,CHI 23,10,28,Armando Allen left tackle for 2 yards (tackle by Vic So'oto),0.480,0.200
3,1:12,2,8,CHI 25,10,28,Josh McCown pass incomplete short left intended for Roy E. Williams,0.200,-0.490
3,1:06,3,8,CHI 25,10,28,Josh McCown pass incomplete deep middle intended for Earl Bennett is intercepted by Charlie Peprah at GNB-46 and returned for 21 yards (tackle by Kahlil Bell),-0.490,-3.380
3,0:55,1,10,CHI 33,10,28,Aaron Rodgers pass complete deep left to Jordy Nelson for 25 yards (tackle by Zackary Bowman). Penalty on Zackary Bowman: Defensive Pass Interference (Declined),3.380,5.370
3,0:26,1,8,CHI 8,10,28,Ryan Grant right end for 3 yards (tackle by Craig Steltz),5.370,5.150
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,CHI 5,10,28,"Aaron Rodgers pass incomplete short left intended for James Jones. Penalty on Zackary Bowman: Defensive Holding, 3 yards (no play)",5.150,6.740
4,14:57,1,2,CHI 2,10,34,"Aaron Rodgers pass complete short left to Jordy Nelson for 2 yards, touchdown",6.740,7.000
4,,,,CHI 2,10,35,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 35,10,35,"Mason Crosby kicks off 67 yards, returned by Devin Hester for 35 yards (tackle by Jarrett Bush)",0.000,1.140
4,14:47,1,10,CHI 33,10,35,Josh McCown pass complete short right to Roy E. Williams for 14 yards (tackle by Morgan Burnett),1.140,2.060
4,14:24,1,10,CHI 47,10,35,Kahlil Bell right end for 7 yards (tackle by A.J. Hawk and Morgan Burnett),2.060,2.460
4,13:46,2,3,GNB 46,10,35,Kahlil Bell right tackle for no gain (tackle by Desmond Bishop and B.J. Raji),2.460,1.750
4,13:05,3,3,GNB 46,10,35,Josh McCown pass complete short middle to Kellen Davis for 11 yards (tackle by Charlie Peprah),1.750,3.250
4,12:27,1,10,GNB 35,10,35,Josh McCown pass complete short middle to Roy E. Williams for 9 yards (tackle by Sam Shields and A.J. Hawk),3.250,3.920
4,11:50,2,1,GNB 26,10,35,Josh McCown pass complete short middle to Tyler Clutts for 2 yards (tackle by Clay Matthews),3.920,3.970
4,11:11,1,10,GNB 24,10,35,Josh McCown pass complete short right to Kellen Davis for 9 yards,3.970,4.850
4,10:41,2,1,GNB 15,10,35,Josh McCown right end for 2 yards (tackle by Mike Neal),4.850,4.710
4,10:05,1,10,GNB 13,10,35,Kahlil Bell left guard for 9 yards (tackle by Morgan Burnett),4.710,5.730
4,9:21,2,1,GNB 4,10,35,Josh McCown up the middle for 3 yards (tackle by Clay Matthews),5.730,6.970
4,8:42,1,1,GNB 1,10,35,Kahlil Bell left guard for no gain (tackle by Jarius Wynn),6.970,5.910
4,7:59,2,1,GNB 1,16,35,"Josh McCown pass complete short right to Kellen Davis for 1 yard, touchdown",5.910,7.000
4,,,,,18,35,"Two Point Attempt: Josh McCown up the middle, conversion succeeds",1.000,1.000
4,,,,CHI 35,18,35,Robbie Gould kicks off 32 yards,0.000,1.600
4,7:54,1,10,GNB 40,18,35,Ryan Grant right end for 9 yards (tackle by Major Wright),1.600,2.270
4,7:07,2,1,GNB 49,18,35,Ryan Grant up the middle for 3 yards (tackle by Stephen Paea and Charles Tillman),2.270,2.390
4,6:24,1,10,CHI 48,18,35,Ryan Grant right end for -1 yards (tackle by Nick Roach),2.390,1.710
4,5:38,2,11,CHI 49,18,35,Brandon Saine left tackle for 8 yards (tackle by Stephen Paea and Henry Melton),1.710,2.080
4,4:54,3,3,CHI 41,18,35,Matt Flynn sacked by Charles Tillman for -1 yards,2.080,0.460
4,4:45,,,,18,35,Timeout #2 by Chicago Bears,0.000,0.460
4,4:45,4,4,CHI 42,18,35,Tim Masthay punts 32 yards,0.460,0.380
4,4:33,1,10,CHI 10,18,35,"Penalty on J'Marcus Webb: False Start, 5 yards (no play)",-0.380,-0.570
4,4:33,1,15,CHI 5,18,35,Josh McCown pass complete short left to Dane Sanzenbacher for 7 yards (tackle by Desmond Bishop),-0.570,-0.630
4,4:07,2,8,CHI 12,18,35,Josh McCown pass complete deep left to Dane Sanzenbacher for 21 yards (tackle by Desmond Bishop),-0.630,1.140
4,4:01,1,10,CHI 33,18,35,Josh McCown pass complete short left to Roy E. Williams for 16 yards,1.140,2.190
4,3:51,1,10,CHI 49,18,35,Josh McCown pass complete short middle to Kahlil Bell for 10 yards (tackle by Vic So'oto),2.190,2.850
4,3:30,1,10,GNB 41,18,35,Josh McCown left tackle for 5 yards (tackle by Brad Jones),2.850,2.980
4,2:58,2,5,GNB 36,18,35,Josh McCown right end for 6 yards (tackle by Desmond Bishop),2.980,3.580
4,2:20,1,10,GNB 30,18,35,Josh McCown pass incomplete short right intended for Dane Sanzenbacher,3.580,3.030
,,,,,,,"GNB challenged the pass completion ruling, and the original play was overturned.",,
4,2:17,2,10,GNB 30,18,35,Josh McCown left guard for 7 yards (tackle by Jarrett Bush),3.030,3.270
4,2:00,3,3,GNB 23,18,35,Josh McCown pass complete short left to Dane Sanzenbacher for 7 yards,3.270,4.510
4,1:56,1,10,GNB 16,18,35,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",4.510,4.170
4,1:56,1,15,GNB 21,18,35,Josh McCown right tackle for 9 yards (tackle by Tramon Williams and Mike Neal),4.170,4.570
4,1:25,2,6,GNB 12,18,35,Josh McCown pass incomplete short right intended for Dane Sanzenbacher (defended by Tramon Williams),4.570,3.730
4,1:22,3,6,GNB 12,18,35,Josh McCown pass incomplete short left intended for Dane Sanzenbacher (defended by Sam Shields),3.730,2.660
4,1:15,4,6,GNB 12,21,35,Robbie Gould 30 yard field goal good,2.660,3.000
4,,,,CHI 35,21,35,Robbie Gould kicks onside 10 yards,0.000,2.590
4,1:11,1,10,CHI 45,21,35,Matt Flynn kneels for -1 yards,2.590,1.910
4,0:33,2,11,CHI 46,21,35,Matt Flynn kneels for -1 yards,1.910,1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
