0,1
Game Info,Game Info
Won Toss,Broncos (deferred)
Roof,outdoors
Surface,grass
Duration,3:17
Attendance,76554
Weather,"18 degrees, relative humidity 63%, wind 5 mph, wind chill 11"
Vegas Line,Denver Broncos -13.5
Over/Under,49.5 (over)
