0,1
Game Info,Game Info
Won Toss,Vikings (deferred)
Roof,outdoors
Surface,sportturf
Duration,3:24
Attendance,70921
Weather,"33 degrees, relative humidity 67%, wind 7 mph, wind chill 28"
Vegas Line,Baltimore Ravens -6.0
Over/Under,41.5 (over)
