Quarter,Time,Down,ToGo,Location,MIN,SEA,Detail,EPB,EPA
2,11:45,4,7,MIN 43,7,7,"Britton Colquitt punts 45 yards, returned by David Moore for 9 yards (tackle by Kentrell Brothers)",-0.520,-0.340
2,11:33,1,10,SEA 21,7,7,Rashaad Penny left guard for 2 yards (tackle by Anthony Barr and Shamar Stephen),0.340,0.070
2,10:49,2,8,SEA 23,7,7,Russell Wilson pass incomplete deep middle intended for Jacob Hollister,0.070,-0.630
2,10:45,3,8,SEA 23,7,7,Russell Wilson pass complete short left to Jacob Hollister for 7 yards (tackle by Eric Kendricks and Anthony Barr),-0.630,-1.370
2,9:59,4,1,SEA 30,7,7,"Michael Dickson punts 51 yards, fair catch by Mike Hughes at MIN-19",-1.370,-0.150
2,9:51,1,10,MIN 19,7,7,Dalvin Cook up the middle for 6 yards (tackle by Bradley McDougald),0.150,0.480
2,9:18,2,4,MIN 25,7,7,Kirk Cousins pass complete short right to Stefon Diggs for 3 yards (tackle by Shaquill Griffin),0.480,0.100
2,9:01,3,1,MIN 28,7,7,Kirk Cousins pass complete short left to C.J. Ham for 6 yards (tackle by Bobby Wagner),0.100,1.200
2,8:25,1,10,MIN 34,7,7,Dalvin Cook right end for 2 yards (tackle by K.J. Wright and Bobby Wagner),1.200,0.930
2,7:42,2,8,MIN 36,7,7,Kirk Cousins pass complete short left to Irv Smith Jr. for 6 yards (tackle by Quandre Diggs and K.J. Wright),0.930,1.030
2,6:56,3,2,MIN 42,7,7,Kirk Cousins pass incomplete deep left,1.030,-0.590
2,6:49,4,2,MIN 42,7,7,Britton Colquitt punts 51 yards downed by Ameer Abdullah,-0.590,0.380
2,6:38,1,10,SEA 7,7,7,Chris Carson right tackle for 14 yards (tackle by Anthony Harris and Harrison Smith),-0.380,0.340
2,6:02,1,10,SEA 21,7,7,Chris Carson right tackle for 1 yard (tackle by Armon Watts and Eric Kendricks),0.340,-0.070
2,5:18,2,9,SEA 22,13,7,"Russell Wilson pass short middle (defended by Armon Watts) intended for Jacob Hollister is intercepted by Anthony Harris at SEA-20 and returned for 20 yards, touchdown",-0.070,-7.000
2,5:09,,,SEA 15,14,7,Dan Bailey kicks extra point good,0.000,0.000
2,5:09,,,MIN 35,14,7,"Dan Bailey kicks off 65 yards, returned by Travis Homer for 27 yards (tackle by Kris Boyd and Holton Hill)",0.000,0.740
2,5:03,1,10,SEA 27,14,7,Russell Wilson pass complete short middle to D.K. Metcalf for 20 yards (tackle by Xavier Rhodes),0.740,2.060
2,4:27,1,10,SEA 47,14,7,Chris Carson up the middle for 4 yards (tackle by Danielle Hunter),2.060,2.060
2,3:50,2,6,MIN 49,14,7,Russell Wilson pass complete short right to Rashaad Penny for 5 yards (tackle by Harrison Smith),2.060,2.020
2,3:43,3,1,MIN 44,14,7,Russell Wilson pass complete short right to Jacob Hollister for 16 yards (tackle by Anthony Barr),2.020,3.710
2,3:02,1,10,MIN 28,14,7,Russell Wilson left tackle for 3 yards (tackle by Jaleel Johnson),3.710,3.570
2,2:23,2,7,MIN 25,14,7,Rashaad Penny left end for 13 yards (tackle by Harrison Smith),3.570,4.780
2,2:00,1,10,MIN 12,14,7,Russell Wilson pass complete short right to Jacob Hollister for 1 yard (tackle by Trae Waynes),4.780,4.270
2,1:16,2,9,MIN 11,14,7,Russell Wilson pass incomplete short right intended for Rashaad Penny,4.270,3.290
2,1:08,,,,,,Timeout #1 by Seattle Seahawks,,
2,1:08,3,9,MIN 11,14,7,Russell Wilson pass incomplete short middle intended for Tyler Lockett (defended by Harrison Smith),3.290,2.700
2,1:02,4,9,MIN 11,14,10,Jason Myers 29 yard field goal good,2.700,3.000
2,0:58,,,SEA 35,14,10,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
2,0:58,1,10,MIN 25,14,10,Kirk Cousins pass incomplete short middle intended for Dalvin Cook,0.610,0.060
2,0:55,2,10,MIN 25,14,10,Dalvin Cook right tackle for 9 yards (tackle by Bradley McDougald and Bobby Wagner),0.060,0.560
2,0:34,3,1,MIN 34,14,10,Dalvin Cook up the middle for 1 yard (tackle by Jadeveon Clowney),0.560,1.270
2,0:26,,,,,,Timeout #1 by Minnesota Vikings,,
2,0:26,1,10,MIN 35,14,10,Kirk Cousins pass incomplete deep middle intended for Stefon Diggs,1.270,0.720
2,0:22,2,10,MIN 35,14,10,"Kirk Cousins pass complete short left to Dalvin Cook for 15 yards (tackle by Jadeveon Clowney and Quandre Diggs). Dalvin Cook fumbles (forced by Jadeveon Clowney), recovered by Pat Elflein at MIN-35",0.720,2.260
2,0:12,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:12,1,10,MIN 50,14,10,Kirk Cousins pass complete short left to Kyle Rudolph for 11 yards (tackle by K.J. Wright),2.260,2.980
2,0:07,1,10,SEA 39,14,10,Kirk Cousins pass complete short right to Stefon Diggs for 10 yards (tackle by Akeem King and Shaquill Griffin),2.980,3.640
2,0:01,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:01,1,10,SEA 29,17,10,Dan Bailey 47 yard field goal good,3.640,3.000
Quarter,Time,Down,ToGo,Location,MIN,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,17,10,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIN 25,17,10,Kirk Cousins pass complete short right to Tyler Conklin for 3 yards (tackle by K.J. Wright),0.610,0.470
3,14:17,2,7,MIN 28,17,10,Dalvin Cook up the middle for 1 yard (tackle by Bobby Wagner),0.470,-0.100
3,13:32,3,6,MIN 29,17,10,Kirk Cousins pass incomplete short middle intended for Kyle Rudolph,-0.100,-1.440
3,13:28,4,6,MIN 29,17,10,"Britton Colquitt punts 42 yards, fair catch by David Moore at SEA-29",-1.440,-0.870
3,13:22,1,10,SEA 29,17,10,Chris Carson right tackle for 4 yards (tackle by Danielle Hunter and Anthony Harris),0.870,0.870
3,12:47,2,6,SEA 33,17,10,Chris Carson up the middle for 6 yards (tackle by Anthony Barr),0.870,1.530
3,12:01,1,10,SEA 39,17,10,Russell Wilson pass incomplete deep middle intended for Tyler Lockett,1.530,0.990
3,11:55,2,10,SEA 39,17,10,Russell Wilson pass complete short left to Jacob Hollister for 9 yards (tackle by Anthony Barr),0.990,1.490
3,11:42,3,1,SEA 48,17,10,Russell Wilson pass complete short left to D.K. Metcalf for 8 yards (tackle by Xavier Rhodes),1.490,2.650
3,11:05,1,10,MIN 44,17,10,"Chris Carson left end for -1 yards (tackle by Xavier Rhodes). Penalty on Xavier Rhodes: Unnecessary Roughness, 15 yards",2.650,3.580
3,10:33,1,10,MIN 30,17,10,Chris Carson right tackle for 25 yards (tackle by Eric Wilson),3.580,6.060
3,9:47,1,5,MIN 5,17,10,Rashaad Penny left guard for 4 yards (tackle by Eric Wilson),6.060,5.910
3,9:06,2,1,MIN 1,17,16,"Rashaad Penny left end for 1 yard, touchdown",5.910,7.000
3,9:02,,,MIN 15,17,17,Jason Myers kicks extra point good,0.000,0.000
3,9:02,,,SEA 35,17,17,"Jason Myers kicks off 65 yards, returned by Ameer Abdullah for 22 yards (tackle by Marquise Blair and Shaquem Griffin)",0.000,0.410
3,8:56,1,10,MIN 22,17,17,"Dalvin Cook up the middle for no gain (tackle by Rasheem Green). Dalvin Cook fumbles (forced by Rasheem Green), recovered by Bradley McDougald at MIN-26 (tackle by Garrett Bradbury)",0.410,-3.840
3,8:50,1,10,MIN 26,17,17,Chris Carson left end for 2 yards (tackle by Harrison Smith and Linval Joseph),3.840,3.570
3,8:06,2,8,MIN 24,17,17,Russell Wilson pass complete short left to Chris Carson for 7 yards (tackle by Anthony Barr),3.570,3.950
3,7:25,3,1,MIN 17,17,17,Rashaad Penny right tackle for 3 yards (tackle by Danielle Hunter and Eric Kendricks),3.950,4.650
3,6:41,1,10,MIN 14,17,17,Russell Wilson pass complete short right to Jacob Hollister for 3 yards (tackle by Mackensie Alexander),4.650,4.520
3,5:59,2,7,MIN 11,17,17,Russell Wilson pass incomplete short middle intended for David Moore,4.520,3.620
3,5:55,3,7,MIN 11,17,17,Russell Wilson pass incomplete short right intended for David Moore,3.620,2.700
3,5:49,4,7,MIN 11,17,20,Jason Myers 29 yard field goal good,2.700,3.000
3,5:46,,,SEA 35,17,20,"Jason Myers kicks off 62 yards, returned by Ameer Abdullah for 19 yards (tackle by Ugochukwu Amadi)",0.000,0.410
3,5:41,1,10,MIN 22,17,20,Kirk Cousins pass incomplete short middle intended for Olabisi Johnson (defended by Bobby Wagner),0.410,-0.130
3,5:35,2,10,MIN 22,17,20,Kirk Cousins pass complete short right to Alexander Mattison for 16 yards (tackle by Tre Flowers and Quandre Diggs),-0.130,1.470
3,5:06,1,10,MIN 38,17,20,Alexander Mattison left tackle for no gain (tackle by Rasheem Green),1.470,0.920
3,4:25,2,10,MIN 38,17,20,"Penalty on Josh Kline: False Start, 5 yards (no play)",0.920,0.250
3,4:04,2,15,MIN 33,17,20,Kirk Cousins pass incomplete short right intended for Olabisi Johnson (defended by Ezekiel Ansah),0.250,-0.430
3,4:00,3,15,MIN 33,17,20,Kirk Cousins pass complete short left to Alexander Mattison for 11 yards (tackle by K.J. Wright and Bradley McDougald),-0.430,-0.460
3,3:07,4,4,MIN 44,17,20,"Britton Colquitt punts 32 yards, fair catch by David Moore at SEA-24",-0.460,-0.540
3,2:59,1,10,SEA 24,17,20,Chris Carson up the middle for 7 yards (tackle by Armon Watts),0.540,0.940
3,2:15,2,3,SEA 31,17,20,Chris Carson right tackle for 4 yards (tackle by Harrison Smith and Jaleel Johnson),0.940,1.270
3,1:29,,,,,,Timeout #1 by Seattle Seahawks,,
3,1:29,1,10,SEA 35,17,20,Russell Wilson pass complete short right to Jaron Brown for 6 yards (tackle by Trae Waynes),1.270,1.530
3,0:49,2,4,SEA 41,17,20,Chris Carson left end for -1 yards (tackle by Xavier Rhodes and Mackensie Alexander),1.530,0.700
3,0:13,3,5,SEA 40,17,26,"Russell Wilson pass complete deep left to David Moore for 60 yards, touchdown",0.700,7.000
3,0:05,,,MIN 15,17,27,Jason Myers kicks extra point good,0.000,0.000
3,0:05,,,SEA 35,17,27,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,0:05,1,10,MIN 25,17,27,Kirk Cousins pass incomplete deep left intended for Kyle Rudolph,0.610,0.060
Quarter,Time,Down,ToGo,Location,MIN,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,MIN 25,17,27,Kirk Cousins pass short left intended for Stefon Diggs is intercepted by Tre Flowers at MIN-25 and returned for no gain,0.060,-3.910
4,14:55,1,10,MIN 25,17,27,Rashaad Penny left end for 10 yards (tackle by Anthony Harris),3.910,4.580
4,14:19,1,10,MIN 15,17,27,Rashaad Penny left guard for 2 yards (tackle by Linval Joseph and Danielle Hunter),4.580,4.280
4,13:37,2,8,MIN 13,17,33,"Russell Wilson pass complete short left to Rashaad Penny for 13 yards, touchdown",4.280,7.000
4,13:30,,,MIN 15,17,34,Jason Myers kicks extra point good,0.000,0.000
4,13:30,,,SEA 35,17,34,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,13:30,1,10,MIN 25,17,34,Kirk Cousins pass incomplete short left intended for Stefon Diggs,0.610,0.060
4,13:26,2,10,MIN 25,17,34,Kirk Cousins pass complete short right to Alexander Mattison for 17 yards (tackle by Bobby Wagner),0.060,1.730
4,12:59,1,10,MIN 42,23,34,"Kirk Cousins pass complete deep right to Laquon Treadwell for 58 yards, touchdown",1.730,7.000
4,12:49,,,SEA 15,24,34,Dan Bailey kicks extra point good,0.000,0.000
4,12:49,,,MIN 35,24,34,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
4,12:49,1,10,SEA 25,24,34,Russell Wilson pass complete short right to D.K. Metcalf for 6 yards (tackle by Trae Waynes),0.610,0.870
4,12:11,2,4,SEA 31,24,34,Rashaad Penny up the middle for 1 yard (tackle by Eric Kendricks and Stephen Weatherly),0.870,0.300
4,11:23,,,,,,Timeout #2 by Seattle Seahawks,,
4,11:23,3,3,SEA 32,24,34,Russell Wilson pass incomplete short middle intended for Chris Carson,0.300,-1.240
4,11:18,4,3,SEA 32,24,34,Travis Homer right end for 29 yards (tackle by Mike Hughes),-1.240,2.980
4,10:25,1,10,MIN 39,24,34,Russell Wilson pass incomplete deep left intended for Tyler Lockett,2.980,2.440
4,10:19,2,10,MIN 39,24,34,Chris Carson left guard for 4 yards (tackle by Anthony Barr),2.440,2.280
4,9:40,3,6,MIN 35,24,34,"Russell Wilson pass complete short left to D.K. Metcalf for 7 yards (tackle by Xavier Rhodes). D.K. Metcalf fumbles (forced by Xavier Rhodes), recovered by Mackensie Alexander at MIN-28",2.280,-0.810
4,9:34,1,10,MIN 28,24,34,Kirk Cousins pass incomplete short left intended for Irv Smith Jr.,0.810,0.260
4,9:30,2,10,MIN 28,24,34,Kirk Cousins pass complete deep right to Kyle Rudolph for 17 yards (tackle by Bradley McDougald),0.260,1.930
4,9:10,1,10,MIN 45,24,34,Kirk Cousins pass incomplete deep right intended for Stefon Diggs,1.930,1.380
4,9:05,2,10,MIN 45,24,34,Kirk Cousins pass incomplete short right intended for Alexander Mattison,1.380,0.700
4,9:01,3,10,MIN 45,24,34,"Kirk Cousins pass incomplete deep left intended for Stefon Diggs (defended by Tre Flowers). Penalty on Tre Flowers: Defensive Pass Interference, 30 yards (no play)",0.700,3.910
4,8:55,1,10,SEA 25,24,34,Alexander Mattison left tackle for 15 yards (tackle by Bobby Wagner),3.910,4.910
4,8:31,1,10,SEA 10,24,34,Alexander Mattison left end for 8 yards (tackle by Tre Flowers and Rasheem Green),4.910,5.720
4,8:05,2,2,SEA 2,24,34,Alexander Mattison up the middle for -1 yards (tackle by Jadeveon Clowney),5.720,4.720
4,7:19,3,3,SEA 3,30,34,"Kirk Cousins pass complete short middle to Kyle Rudolph for 3 yards, touchdown",4.720,7.000
4,7:14,,,SEA 15,30,34,Dan Bailey kicks extra point no good wide left,0.000,-1.000
4,7:14,,,MIN 35,30,34,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
4,7:14,1,10,SEA 25,30,34,Russell Wilson pass complete short right to Jacob Hollister for 8 yards (tackle by Trae Waynes),0.610,1.140
4,6:36,2,2,SEA 33,30,34,Rashaad Penny right tackle for 6 yards (tackle by Eric Wilson and Ifeadi Odenigbo),1.140,1.530
4,5:53,1,10,SEA 39,30,34,Rashaad Penny right tackle for 4 yards (tackle by Armon Watts and Eric Wilson),1.530,1.530
4,5:07,2,6,SEA 43,30,34,Russell Wilson sacked by Ifeadi Odenigbo for -13 yards,1.530,-0.890
4,4:15,,,,,,Timeout #3 by Seattle Seahawks,,
4,4:15,3,19,SEA 30,30,34,Russell Wilson pass complete short left to D.K. Metcalf for 15 yards (tackle by Harrison Smith),-0.890,-0.390
4,3:34,4,4,SEA 45,30,34,Michael Dickson punts 39 yards out of bounds,-0.390,0.140
4,3:27,1,10,MIN 16,30,34,Kirk Cousins pass complete short middle to Kyle Rudolph for 19 yards (tackle by Bobby Wagner),-0.140,1.270
4,3:04,1,10,MIN 35,30,34,Kirk Cousins pass incomplete short left intended for Stefon Diggs,1.270,0.720
4,3:00,2,10,MIN 35,30,34,Kirk Cousins pass complete short middle to Alexander Mattison for 7 yards (tackle by Ezekiel Ansah and K.J. Wright),0.720,0.960
4,2:36,3,3,MIN 42,30,34,Kirk Cousins pass incomplete short middle intended for Laquon Treadwell (defended by K.J. Wright),0.960,-0.590
4,2:31,4,3,MIN 42,30,34,Kirk Cousins pass incomplete short left intended for Irv Smith Jr.,-0.590,-2.790
4,2:27,1,10,MIN 42,30,34,Chris Carson right guard for 6 yards (tackle by Stephen Weatherly),2.790,3.050
4,2:22,,,,,,Timeout #1 by Minnesota Vikings,,
4,2:22,2,4,MIN 36,30,34,Chris Carson up the middle for 3 yards (tackle by Eric Wilson and Eric Kendricks),3.050,2.740
4,2:17,,,,,,Timeout #2 by Minnesota Vikings,,
4,2:17,3,1,MIN 33,30,34,Chris Carson up the middle for 11 yards (tackle by Eric Wilson and Anthony Harris),2.740,4.110
4,2:00,1,10,MIN 22,30,34,Rashaad Penny right tackle for 5 yards (tackle by Harrison Smith),4.110,4.290
4,1:55,,,,,,Timeout #3 by Minnesota Vikings,,
4,1:55,2,5,MIN 17,30,34,Chris Carson up the middle for -2 yards (tackle by Eric Kendricks and Stephen Weatherly),4.290,3.260
4,1:07,3,7,MIN 19,30,34,Chris Carson left end for 1 yard (tackle by Harrison Smith),3.260,2.270
4,0:25,4,6,MIN 18,30,37,Jason Myers 36 yard field goal good,2.270,3.000
4,0:21,,,SEA 35,30,37,"Jason Myers kicks off 51 yards, returned by C.J. Ham for 16 yards (tackle by Malik Turner). C.J. Ham fumbles (forced by Malik Turner), recovered by Travis Homer at MIN-31 (tackle by Kris Boyd)",0.000,-3.510
4,0:14,1,10,MIN 31,30,37,Russell Wilson kneels for -1 yards,3.510,2.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
