Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
1,7:31,2,5,TEN 5,0,0,Chris Brown middle for 2 yards (tackle by Sen'Derrick Marks and Nick Harper),5.150,4.720
1,6:48,3,3,TEN 3,0,6,"Matt Schaub pass complete short middle to Steve Slaton for 3 yards, touchdown",4.720,7.000
1,,,,TEN 2,0,7,Kris Brown kicks extra point good,0.000,0.000
1,,,,HOU 30,0,7,"Kris Brown kicks off 70 yards, returned by Michael Griffin for 14 yards (tackle by Andre' Davis)",0.000,-0.280
1,6:28,1,10,TEN 14,0,7,Vince Young pass complete short right to Nate Washington for 14 yards (tackle by Glover Quin),-0.280,0.810
1,6:01,1,10,TEN 28,0,7,Vince Young pass incomplete short right intended for Kenny Britt,0.810,0.260
1,5:55,2,10,TEN 28,0,7,Chris Johnson middle for 6 yards (tackle by Brian Cushing),0.260,0.370
1,5:12,3,4,TEN 34,0,7,Vince Young pass incomplete short left intended for Nate Washington (defended by Glover Quin),0.370,-1.110
1,5:05,4,4,TEN 34,0,7,"Brett Kern punts 51 yards, returned by Glenn Martinez for no gain. Penalty on Tim Bulman: Offensive Holding, 7 yards",-1.110,0.380
1,4:54,1,10,HOU 8,0,7,Matt Schaub pass incomplete short middle intended for Kevin Walter (defended by Kevin Vickerson),-0.380,-0.780
1,4:50,2,10,HOU 8,0,7,Matt Schaub pass complete deep right to Kevin Walter for 27 yards (tackle by Nick Harper),-0.780,1.270
1,4:36,1,10,HOU 35,0,7,Steve Slaton left guard for 5 yards (tackle by Cortland Finnegan),1.270,1.400
1,3:56,2,5,HOU 40,0,7,Steve Slaton right tackle for 9 yards (tackle by Nick Harper and William Hayes),1.400,2.190
1,3:24,1,10,HOU 49,0,7,Matt Schaub pass incomplete short left intended for Andre Johnson,2.190,1.650
1,3:16,2,10,HOU 49,0,7,Matt Schaub pass complete short middle to Chris Brown for 6 yards (tackle by Stephen Tulloch and Gerald McRath),1.650,1.750
1,2:34,3,4,TEN 45,0,7,Matt Schaub pass incomplete deep right intended for Steve Slaton,1.750,0.270
1,2:27,4,4,TEN 45,0,7,"Matt Turk punts 45 yards, touchback",0.270,-0.280
1,2:18,1,10,TEN 20,0,7,"Vince Young pass incomplete deep left intended for Kenny Britt. Penalty on Dunta Robinson: Illegal Contact, 5 yards (no play)",0.280,0.610
1,2:08,1,10,TEN 25,0,7,Chris Johnson right tackle for 3 yards (tackle by Antonio Smith),0.610,0.470
1,1:28,2,7,TEN 28,0,7,Vince Young pass incomplete deep left intended for Nate Washington,0.470,-0.230
1,1:18,3,7,TEN 28,0,7,Vince Young pass complete short middle to Bo Scaife for 13 yards (tackle by Bernard Pollard and Jacques Reeves),-0.230,1.660
1,0:44,1,10,TEN 41,0,7,Chris Johnson middle for 6 yards (tackle by Zach Diles),1.660,1.930
1,0:01,,,,0,7,Timeout #1 by Tennessee Titans,0.000,1.930
1,0:01,2,4,TEN 47,0,7,Chris Johnson right end for 17 yards (tackle by Zach Diles),1.930,3.180
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 36,0,7,Vince Young pass complete short right to Kenny Britt for 16 yards (tackle by Eugene Wilson),3.180,4.240
2,14:19,1,10,HOU 20,0,7,Chris Johnson middle for 3 yards (tackle by Brian Cushing and Amobi Okoye),4.240,4.120
2,13:40,2,7,HOU 17,0,7,Chris Johnson middle for 4 yards (tackle by Brian Cushing and Eugene Wilson),4.120,4.100
2,12:57,3,3,HOU 13,6,7,"Vince Young pass complete short right to Kenny Britt for 13 yards, touchdown",4.100,7.000
2,,,,HOU 2,7,7,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,7,7,"Rob Bironas kicks off 67 yards, returned by Andre' Davis for 37 yards (tackle by Rob Bironas)",0.000,1.600
2,12:42,1,10,HOU 40,7,7,Matt Schaub pass complete short left to Andre Johnson for 2 yards (tackle by Kyle Vanden Bosch),1.600,1.320
2,12:03,2,8,HOU 42,7,7,Chris Brown right end for 7 yards (tackle by Stephen Tulloch),1.320,1.550
2,11:19,3,1,HOU 49,7,7,Matt Schaub pass complete short right to David Anderson for 4 yards (tackle by Vincent Fuller),1.550,2.460
2,10:38,1,10,TEN 47,7,7,Chris Brown left guard for -2 yards (tackle by Stephen Tulloch and Michael Griffin),2.460,1.640
2,10:07,2,12,TEN 49,7,7,Matt Schaub sacked by Vincent Fuller for -7 yards,1.640,0.040
2,9:36,3,19,HOU 44,7,7,Matt Schaub sacked by Kyle Vanden Bosch for -5 yards,0.040,-0.780
2,9:19,4,24,HOU 39,7,7,"Matt Turk punts 45 yards, fair catch by Kevin Kaesviharn",-0.780,0.140
2,9:10,1,10,TEN 16,7,7,Vince Young right end for 2 yards (tackle by Dunta Robinson),-0.140,-0.350
2,8:27,2,8,TEN 18,7,7,Chris Johnson right tackle for 1 yard (tackle by Brian Cushing),-0.350,-0.950
2,7:40,,,,7,7,Timeout #2 by Tennessee Titans,0.000,-0.950
2,7:40,3,7,TEN 19,7,7,"Penalty on Jake Scott: False Start, 5 yards (no play)",-0.950,-1.610
2,7:40,3,12,TEN 14,7,7,Chris Johnson right tackle for no gain (tackle by Glover Quin and Brian Cushing),-1.610,-2.470
2,7:02,4,12,TEN 14,7,7,"Brett Kern punts 44 yards, fair catch by Glenn Martinez",-2.470,-1.730
2,6:54,1,10,HOU 42,7,7,Matt Schaub pass incomplete short left intended for James Casey,1.730,1.190
2,6:49,2,10,HOU 42,7,7,Steve Slaton right end for 7 yards (tackle by Stephen Tulloch),1.190,1.420
2,6:04,3,3,HOU 49,7,7,Matt Schaub pass complete deep right to James Casey for 32 yards (tackle by Michael Griffin),1.420,4.310
2,5:27,1,10,TEN 19,7,7,Matt Schaub pass complete short middle to Kevin Walter for 5 yards (tackle by Stephen Tulloch),4.310,4.530
2,4:48,2,5,TEN 14,7,7,Chris Brown right guard for 2 yards (tackle by Stephen Tulloch and Tony Brown),4.530,4.190
2,4:06,3,3,TEN 12,7,13,"Matt Schaub pass complete short right to Andre Johnson for 12 yards, touchdown",4.190,7.000
2,,,,TEN 2,7,14,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,7,14,"Kris Brown kicks off 71 yards, returned by Michael Griffin for 26 yards (tackle by Kevin Bentley)",0.000,0.610
2,3:54,1,10,TEN 25,7,14,Chris Johnson middle for 1 yard (tackle by Amobi Okoye),0.610,0.200
2,3:15,2,9,TEN 26,7,14,Vince Young pass complete short right to Kenny Britt for 8 yards (tackle by Dunta Robinson and DeMeco Ryans),0.200,0.560
2,2:33,3,1,TEN 34,7,14,Chris Johnson left guard for 5 yards (tackle by Bernard Pollard),0.560,1.530
2,2:00,1,10,TEN 39,7,14,Chris Johnson right tackle for 36 yards (tackle by Eugene Wilson),1.530,3.910
2,1:48,1,10,HOU 25,7,14,Vince Young pass complete short left to Alge Crumpler for 11 yards (tackle by Zach Diles and Eugene Wilson),3.910,4.650
2,1:14,1,10,HOU 14,7,14,LenDale White right guard for 3 yards (tackle by Shaun Cody),4.650,4.520
2,1:08,,,,7,14,Timeout #1 by Houston Texans,0.000,4.520
2,1:08,2,7,HOU 11,7,14,Vince Young right end for 10 yards (tackle by Zach Diles),4.520,6.970
2,0:54,,,,7,14,Timeout #2 by Houston Texans,0.000,6.970
2,0:54,1,1,HOU 1,13,14,"LenDale White left guard for 1 yard, touchdown",6.970,7.000
2,,,,HOU 2,14,14,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,14,14,"Rob Bironas kicks off 51 yards, returned by Andre' Davis for 7 yards (tackle by Michael Griffin)",0.000,0.670
2,0:44,1,10,HOU 26,14,14,Matt Schaub pass complete short middle to Steve Slaton for 7 yards (tackle by Tony Brown),0.670,1.070
2,0:25,2,3,HOU 33,14,14,Matt Schaub pass complete short right to David Anderson for 8 yards (tackle by Nick Harper),1.070,1.660
2,0:19,,,,14,14,Timeout #3 by Houston Texans,0.000,1.660
2,0:19,1,10,HOU 41,14,14,Matt Schaub pass complete short middle to Steve Slaton for 4 yards (tackle by Nick Harper),1.660,1.660
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,14,14,"Kris Brown kicks off 72 yards, returned by Michael Griffin for 27 yards (tackle by Kevin Bentley)",0.000,0.610
3,14:54,1,10,TEN 25,14,14,Chris Johnson left tackle for no gain (tackle by Shaun Cody),0.610,0.060
3,14:15,2,10,TEN 25,14,14,Vince Young pass complete deep right to Bo Scaife for 27 yards (tackle by Glover Quin),0.060,2.390
3,13:38,1,10,HOU 48,14,14,Chris Johnson middle for 2 yards (tackle by Mario Williams and DeMeco Ryans),2.390,2.120
3,12:57,2,8,HOU 46,14,14,"Vince Young right end for 3 yards (tackle by Brian Cushing). Penalty on Brian Cushing: Unnecessary Roughness, 15 yards",2.120,3.710
3,12:35,1,10,HOU 28,14,14,"Vince Young middle for 10 yards (tackle by Zach Diles). Vince Young fumbles (forced by Zach Diles), recovered by Bernard Pollard at HOU-16 (tackle by Ahmard Hall)",3.710,0.140
3,12:26,1,10,HOU 16,14,14,Matt Schaub pass incomplete short right intended for Andre Johnson,-0.140,-0.660
3,12:20,2,10,HOU 16,14,14,Chris Brown left guard for 5 yards (tackle by Jovan Haye),-0.660,-0.700
3,11:35,3,5,HOU 21,14,14,Matt Schaub pass complete short left to Steve Slaton for 5 yards (tackle by Keith Bulluck),-0.700,0.670
3,10:57,1,10,HOU 26,14,14,Matt Schaub pass complete deep middle to Joel Dreessen for 23 yards (tackle by Cortland Finnegan),0.670,2.190
3,10:14,1,10,HOU 49,14,14,Matt Schaub pass complete short right to Vonta Leach for 14 yards (tackle by Gerald McRath),2.190,3.120
3,9:43,1,10,TEN 37,14,14,Chris Brown left guard for 1 yard (tackle by Sen'Derrick Marks),3.120,2.710
3,9:02,2,9,TEN 36,14,14,Matt Schaub pass complete short right to Chris Brown for 5 yards (tackle by Gerald McRath),2.710,2.680
3,8:18,3,4,TEN 31,14,14,Matt Schaub pass incomplete short middle intended for James Casey (defended by Keith Bulluck),2.680,1.370
3,8:12,4,4,TEN 31,14,14,Kris Brown 49 yard field goal no good,1.370,-1.600
3,8:08,1,10,TEN 40,14,14,Chris Johnson left end for 6 yards (tackle by Eugene Wilson),1.600,1.860
3,7:25,2,4,TEN 46,14,14,Vince Young pass incomplete deep left intended for Nate Washington (defended by Dunta Robinson),1.860,1.160
3,7:17,3,4,TEN 46,14,14,Vince Young right end for 6 yards (tackle by Brian Cushing),1.160,2.390
3,6:50,1,10,HOU 48,14,14,Chris Johnson right guard for -2 yards (tackle by Antonio Smith),2.390,1.580
3,6:10,2,12,,14,14,Chris Johnson right guard for 3 yards (tackle by Bernard Pollard),1.580,1.290
3,5:30,3,9,HOU 47,14,14,Vince Young left end for 12 yards (tackle by Brian Cushing),1.290,3.250
3,4:59,1,10,HOU 35,14,14,Chris Johnson middle for 3 yards (tackle by Amobi Okoye and Zach Diles),3.250,3.110
3,4:20,2,7,HOU 32,14,14,Chris Johnson left guard for 2 yards (tackle by DeMeco Ryans),3.110,2.680
3,3:39,3,5,HOU 30,14,14,Vince Young left end for -2 yards (tackle by Bernard Pollard and Tim Bulman),2.680,1.240
3,2:54,4,7,HOU 32,17,14,Rob Bironas 50 yard field goal good,1.240,3.000
3,,,,TEN 30,17,14,"Rob Bironas kicks off 44 yards, returned by Vonta Leach for 8 yards (tackle by Jason McCourty)",0.000,1.200
3,2:42,1,10,HOU 34,17,14,Chris Brown right end for 3 yards (tackle by Nick Harper and Dave Ball),1.200,1.060
3,2:01,2,7,HOU 37,17,14,Chris Brown right guard for 6 yards (tackle by Stephen Tulloch and Tony Brown),1.060,1.160
3,1:19,3,1,HOU 43,17,14,Matt Schaub pass complete deep right to Andre Johnson for 49 yards (tackle by Michael Griffin),1.160,5.370
3,0:55,1,8,TEN 8,17,14,Steve Slaton left tackle for no gain (tackle by Vincent Fuller),5.370,4.570
3,0:12,2,8,TEN 8,17,14,Matt Schaub pass incomplete short middle intended for Andre Johnson,4.570,3.580
3,0:06,3,8,TEN 8,17,14,Matt Schaub pass incomplete short left intended for Steve Slaton,3.580,2.950
3,0:02,4,8,TEN 8,17,17,Kris Brown 26 yard field goal good,2.950,3.000
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,,,,HOU 30,17,17,"Kris Brown kicks off 68 yards, returned by Michael Griffin for 31 yards (tackle by John Busing)",0.000,1.140
4,14:53,1,10,TEN 33,17,17,Vince Young pass complete short left to Ahmard Hall for 4 yards (tackle by Zach Diles),1.140,1.130
4,14:07,2,6,TEN 37,17,17,Vince Young left end for 10 yards (tackle by Dunta Robinson),1.130,2.060
4,13:37,1,10,TEN 47,17,17,Chris Johnson right tackle for 5 yards (tackle by Bernard Pollard and DeMeco Ryans),2.060,2.190
4,12:59,2,5,HOU 48,17,17,Vince Young pass complete short middle to Bo Scaife for 3 yards (tackle by Zach Diles),2.190,1.880
4,12:17,3,2,HOU 45,17,17,"Vince Young pass incomplete short left intended for Kenny Britt. Penalty on Antonio Smith: Unnecessary Roughness, 15 yards, Penalty on Bernard Pollard: Defensive Holding (Declined) (no play)",1.880,3.580
4,12:11,1,10,HOU 30,17,17,Chris Johnson right guard for 1 yard (tackle by Amobi Okoye),3.580,3.170
4,11:29,2,9,HOU 29,17,17,"Penalty on Michael Roos: False Start, 5 yards (no play)",3.170,2.490
4,11:03,2,14,HOU 34,17,17,Chris Johnson middle for 3 yards (tackle by DeMeco Ryans),2.490,2.210
4,10:29,3,11,HOU 31,17,17,Vince Young pass incomplete short middle intended for Bo Scaife (defended by Bernard Pollard),2.210,1.320
4,10:22,4,11,HOU 31,17,17,Rob Bironas 49 yard field goal no good,1.320,-1.530
4,10:18,1,10,HOU 39,17,17,Chris Brown right guard for 5 yards (tackle by Tony Brown),1.530,1.660
4,9:40,2,5,HOU 44,17,17,Matt Schaub sacked by Tony Brown for -9 yards,1.660,-0.230
4,9:02,3,14,HOU 35,17,17,Matt Schaub pass incomplete deep middle intended for Andre Johnson (defended by Keith Bulluck),-0.230,-1.040
4,8:55,4,14,HOU 35,17,17,"Matt Turk punts 55 yards, fair catch by Kevin Kaesviharn",-1.040,0.380
4,8:45,1,10,TEN 10,17,17,Chris Johnson right guard for 2 yards (tackle by Mario Williams),-0.380,-0.630
4,8:07,2,8,TEN 12,17,17,Vince Young for 11 yards (tackle by Bernard Pollard),-0.630,0.480
4,7:39,1,10,TEN 23,17,17,Vince Young pass complete short middle to Alge Crumpler for 7 yards (tackle by Zach Diles),0.480,0.880
4,7:01,2,3,TEN 30,17,17,Chris Johnson right guard for 5 yards (tackle by Dunta Robinson and Bernard Pollard),0.880,1.270
4,6:26,1,10,TEN 35,17,17,Chris Johnson middle for 3 yards (tackle by Antonio Smith and Jeff Zgonina),1.270,1.130
4,5:41,2,7,TEN 38,17,17,Vince Young pass incomplete short left intended for Bo Scaife,1.130,0.430
4,5:34,3,7,TEN 38,17,17,Vince Young pass incomplete short left intended for Bo Scaife,0.430,-0.850
4,5:28,4,7,TEN 38,17,17,"Penalty on Brett Kern: Delay of Game, 5 yards (no play)",-0.850,-1.180
4,5:28,4,12,TEN 33,17,17,"Brett Kern punts 47 yards, returned by Glenn Martinez for -1 yards (tackle by Stanford Keglar). Penalty on Glover Quin: Offensive Holding, 10 yards, Penalty on Tim Bulman: Offensive Holding (Declined)",-1.180,0.380
4,5:14,1,10,HOU 9,17,17,Matt Schaub pass incomplete short middle intended for Andre Johnson (defended by Nick Harper),-0.380,-0.780
4,5:09,2,10,HOU 9,17,17,Matt Schaub pass complete short right to David Anderson for 15 yards (tackle by Nick Harper),-0.780,0.540
4,4:43,1,10,HOU 24,17,17,Matt Schaub pass complete short middle to Steve Slaton for 23 yards (tackle by Cortland Finnegan),0.540,2.060
4,3:55,1,10,HOU 47,17,17,Steve Slaton left tackle for no gain (tackle by Tony Brown and Jacob Ford),2.060,1.520
4,3:13,2,10,HOU 47,17,17,Matt Schaub pass incomplete deep middle intended for Andre Johnson (defended by Chris Hope),1.520,0.830
4,3:07,3,10,HOU 47,17,17,Matt Schaub pass incomplete short middle intended for Steve Slaton,0.830,-0.260
4,3:00,4,10,HOU 47,17,17,"Matt Turk punts 47 yards, fair catch by Kevin Kaesviharn",-0.260,0.380
4,2:52,1,10,TEN 6,17,17,"Chris Johnson right end for 3 yards (tackle by John Busing). Penalty on John Busing: Horse Collar, 15 yards",-0.380,0.540
4,2:43,1,10,TEN 24,17,17,"Penalty on Jake Scott: False Start, 5 yards (no play)",0.540,0.130
4,2:43,1,15,TEN 19,17,17,Chris Johnson middle for 22 yards (tackle by DeMeco Ryans),0.130,1.660
4,2:00,1,10,TEN 41,17,17,Chris Johnson middle for 7 yards (tackle by Glover Quin and Brian Cushing),1.660,2.070
4,1:22,2,3,TEN 48,17,17,Vince Young pass incomplete intended for Alge Crumpler,2.070,1.360
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:17,3,3,TEN 48,17,17,Vince Young left end for 12 yards (tackle by John Busing),1.360,2.920
4,1:09,1,10,HOU 40,17,17,Vince Young pass incomplete short middle intended for Chris Johnson,2.920,2.370
4,1:03,2,10,HOU 40,17,17,Vince Young pass incomplete short left intended for Lavelle Hawkins (defended by Glover Quin),2.370,1.680
4,0:57,3,10,HOU 40,17,17,Vince Young pass complete short middle to Kenny Britt for 5 yards (tackle by Bernard Pollard),1.680,0.980
4,0:52,,,,17,17,Timeout #1 by Houston Texans,0.000,0.980
4,0:52,4,5,HOU 35,20,17,Rob Bironas 53 yard field goal good,0.980,3.000
4,,,,TEN 30,20,17,"Rob Bironas kicks off 47 yards, returned by Vonta Leach for 15 yards (tackle by Stanford Keglar)",0.000,1.470
4,0:44,1,10,HOU 38,20,17,Matt Schaub pass complete short middle to David Anderson for 11 yards (tackle by Kevin Kaesviharn),1.470,2.190
4,0:28,1,10,HOU 49,20,17,Matt Schaub pass complete short left to David Anderson for 14 yards (tackle by Cortland Finnegan),2.190,3.120
4,0:21,,,,20,17,Timeout #2 by Houston Texans,0.000,3.120
4,0:21,1,10,TEN 37,20,17,Matt Schaub pass complete short middle to Kevin Walter for 6 yards,3.120,3.380
4,0:08,2,4,TEN 31,20,17,Matt Schaub spiked the ball,3.380,2.680
4,0:08,3,4,TEN 31,20,17,Matt Schaub middle for no gain (tackle by Keith Bulluck),2.680,1.370
4,0:06,,,,20,17,Timeout #3 by Houston Texans,0.000,1.370
4,0:06,4,4,TEN 31,20,17,Kris Brown 49 yard field goal no good,1.370,-1.530
4,0:01,1,10,TEN 39,20,17,Vince Young kneels for -1 yards,1.530,0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
