#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:31,CHI 34,3,0:58,-1,Punt
2,1,6:41,CHI 3,3,1:14,1,Punt
3,1,3:27,CHI 35,5,2:37,20,Interception
4,1,0:50,CHI 23,5,2:10,38,Fumble
5,2,10:50,CHI 22,4,1:18,33,Interception
6,2,6:51,CHI 10,6,3:08,31,Punt
7,2,0:49,CHI 27,1,0:15,0,Interception
8,2,0:34,CHI 28,1,0:34,-1,End of Half
9,3,15:00,CHI 32,3,1:17,-5,Punt
10,3,10:51,CHI 18,7,2:50,65,Interception
11,3,7:02,CHI 32,8,3:40,21,Punt
12,3,1:28,CHI 25,3,0:54,75,Touchdown
13,4,10:39,CHI 32,5,2:09,45,Interception
