Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,7:49,3,15,SFO 33,6,7,Brock Purdy pass incomplete deep left intended for Brandon Aiyuk,-0.430,-1.180
1,7:42,4,15,SFO 33,6,7,"Mitch Wishnowsky punts 44 yards, returned by Pharoh Cooper for 7 yards (tackle by Jordan Mason)",-1.180,-0.940
1,7:31,1,10,ARI 30,6,7,Corey Clement up the middle for 4 yards (tackle by Azeez Al-Shaair and Kerry Hyder),0.940,0.930
1,7:00,2,6,ARI 34,6,7,"David Blough pass complete short right to Corey Clement for 3 yards (tackle by Fred Warner). Penalty on Pharoh Cooper: Offensive Holding, 10 yards (accepted)",0.930,-0.010
1,6:54,2,13,ARI 27,6,7,David Blough pass complete short left to Greg Dortch for 10 yards (tackle by Deommodore Lenoir),-0.010,0.630
1,5:50,3,3,ARI 37,6,7,David Blough pass complete short middle to Greg Dortch for 2 yards (tackle by Jimmie Ward),0.630,-0.780
1,5:27,4,1,ARI 39,6,7,David Blough up the middle for no gain (tackle by Michael Dwumfour),-0.780,-2.980
1,5:16,1,10,ARI 39,6,7,Christian McCaffrey right tackle for -2 yards (tackle by Michael Dogbe),2.980,2.170
1,4:36,2,12,ARI 41,6,7,Brock Purdy pass incomplete short right intended for Deebo Samuel (defended by J.J. Watt),2.170,1.490
1,4:33,3,12,ARI 41,6,7,Brock Purdy sacked by Isaiah Simmons for -17 yards,1.490,-0.590
1,3:52,4,29,SFO 42,6,7,"Mitch Wishnowsky punts 42 yards, returned by Pharoh Cooper for 10 yards (tackle by George Odum)",-0.590,-0.670
1,3:41,1,10,ARI 26,6,7,David Blough pass complete short left to Greg Dortch for 3 yards (tackle by Jimmie Ward),0.670,0.470
1,3:02,2,7,ARI 28,6,7,"David Blough pass incomplete short right intended for Greg Dortch (defended by Jimmie Ward). Penalty on Josh Jones: Offensive Holding, 10 yards (accepted) (no play)",0.470,-0.870
1,3:02,2,17,ARI 19,6,7,David Blough pass complete short left to Marquise Brown for 7 yards (tackle by Deommodore Lenoir),-0.870,-0.560
1,2:26,3,10,ARI 26,6,7,David Blough pass complete short right to Corey Clement for 5 yards (tackle by Fred Warner),-0.560,-1.310
1,1:44,4,5,ARI 31,6,7,"Andy Lee punts 53 yards, returned by Ray-Ray McCloud for 14 yards (tackle by Tanner Vallejo)",-1.310,-0.940
1,1:35,1,10,SFO 30,6,7,Brock Purdy pass complete short middle to Brandon Aiyuk for 11 yards (tackle by Christian Matthew),0.940,1.660
1,0:59,1,10,SFO 41,6,7,Brock Purdy pass complete short left to George Kittle for 9 yards (tackle by Jalen Thompson and Jace Whittaker),1.660,2.340
1,0:24,2,1,SFO 50,6,7,Elijah Mitchell left guard for 6 yards (tackle by Isaiah Simmons),2.340,2.650
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 44,6,7,Brock Purdy pass incomplete short right intended for Jauan Jennings,2.650,2.110
2,14:56,2,10,ARI 44,6,7,Brock Purdy right end for -8 yards (tackle by Myjai Sanders),2.110,0.370
2,14:14,3,18,SFO 48,6,7,Brock Purdy pass incomplete short left intended for George Kittle (defended by Jace Whittaker),0.370,-0.190
2,14:07,4,18,SFO 48,6,7,"Mitch Wishnowsky punts 39 yards, fair catch by Pharoh Cooper at ARI-13",-0.190,0.320
2,13:59,1,10,ARI 13,6,7,David Blough pass deep left intended for Marquise Brown is intercepted by Tashaun Gipson at ARI-30 and returned for 12 yards (tackle by Greg Dortch),-0.320,-4.370
2,13:50,1,10,ARI 18,6,7,Christian McCaffrey up the middle for 2 yards (tackle by Tanner Vallejo and Jace Whittaker),4.370,4.090
2,13:08,2,8,ARI 16,6,7,Brock Purdy pass complete short right to Christian McCaffrey for 6 yards (tackle by Leki Fotu and Christian Matthew),4.090,4.510
2,12:22,3,2,ARI 10,6,7,"Penalty on Leki Fotu: Encroachment, 5 yards (accepted) (no play)",4.510,6.060
2,12:12,1,5,ARI 5,6,13,"Elijah Mitchell left guard for 5 yards, touchdown",6.060,7.000
2,12:07,,,ARI 15,6,14,Robbie Gould kicks extra point good,0.000,0.000
2,12:07,,,SFO 35,6,14,"Robbie Gould kicks off 65 yards, touchback.",0.000,0.610
2,12:07,1,10,ARI 25,6,14,David Blough pass complete short right to Trey McBride for 23 yards (tackle by Charvarius Ward and Tashaun Gipson),0.610,2.130
2,11:43,1,10,ARI 48,6,14,Pharoh Cooper right guard for 6 yards (tackle by Fred Warner),2.130,2.390
2,11:10,2,4,SFO 46,6,14,"Penalty on Billy Price: False Start, 5 yards (accepted) (no play)",2.390,1.720
2,10:49,2,9,ARI 49,6,14,David Blough sacked by Nick Bosa for -5 yards,1.720,0.370
2,10:10,3,14,ARI 44,6,14,David Blough pass complete short middle to Corey Clement for 17 yards (tackle by Deommodore Lenoir),0.370,2.980
2,9:37,1,10,SFO 39,6,14,"Corey Clement up the middle for no gain (tackle by Azeez Al-Shaair). Penalty on Samson Ebukam: Defensive Offside, 5 yards (accepted) (no play)",2.980,3.710
2,9:19,1,5,SFO 34,6,14,Greg Dortch right end for 6 yards (tackle by Fred Warner),3.710,3.710
2,8:44,1,10,SFO 28,6,14,Corey Clement left guard for 1 yard (tackle by Azeez Al-Shaair),3.710,3.300
2,8:10,2,9,SFO 27,6,14,David Blough up the middle for -2 yards (tackle by T.Y. McGill),3.300,2.340
2,7:30,3,11,SFO 29,6,14,David Blough pass complete short left to Trey McBride for 11 yards (tackle by Azeez Al-Shaair),2.340,4.370
2,6:52,1,10,SFO 18,6,14,Greg Dortch left tackle for 9 yards (tackle by Talanoa Hufanga),4.370,5.420
2,6:14,2,1,SFO 9,6,14,Corey Clement up the middle for 3 yards (tackle by Oren Burks and Javon Kinlaw),5.420,5.830
2,5:28,1,6,SFO 6,6,14,Corey Clement up the middle for 5 yards (tackle by Tashaun Gipson and Fred Warner),5.830,5.910
2,4:44,2,1,SFO 1,12,14,"Corey Clement up the middle for 1 yard, touchdown",5.910,7.000
2,4:41,,,SFO 15,13,14,Matt Prater kicks extra point good,0.000,0.000
2,4:41,,,ARI 35,13,14,"Matt Prater kicks off 64 yards, returned by Ray-Ray McCloud for 33 yards (tackle by Josh Thomas and Dennis Gardeck)",0.000,1.200
2,4:34,1,10,SFO 34,13,14,Brock Purdy pass complete short middle to Brandon Aiyuk for 22 yards (tackle by Jalen Thompson and Ben Niemann),1.200,2.650
2,3:52,1,10,ARI 44,13,14,"Christian McCaffrey left tackle for no gain (tackle by Isaiah Simmons and Markus Golden). Penalty on Markus Golden: Defensive Offside, 5 yards (accepted) (no play)",2.650,3.380
2,3:24,1,5,ARI 39,13,14,Christian McCaffrey right tackle for 10 yards (tackle by Christian Matthew),3.380,3.640
2,2:44,1,10,ARI 29,13,14,Christian McCaffrey up the middle for -1 yards (tackle by J.J. Watt),3.640,2.970
2,2:00,2,11,ARI 30,13,14,"Brock Purdy pass complete short right to Jauan Jennings for 11 yards (tackle by Christian Matthew) Replay Assistant challenged the first down ruling, and the original play was overturned. Brock Purdy pass complete short right to Jauan Jennings for 10 yards (tackle by Christian Matthew and Zeke Turner)",2.970,3.600
2,1:34,3,1,ARI 20,13,14,"Penalty on Jake Brendel: False Start, 5 yards (accepted) (no play)",3.600,2.940
2,1:34,3,6,ARI 25,13,14,Brock Purdy pass complete short left to Christian McCaffrey for 7 yards (tackle by Jalen Thompson),2.940,4.370
2,1:06,1,10,ARI 18,13,14,Brock Purdy pass complete to Deebo Samuel for 9 yards (tackle by Ben Niemann),4.370,5.420
2,0:36,2,1,ARI 9,13,14,Christian McCaffrey right guard for 5 yards (tackle by Jalen Thompson and Zeke Turner),5.420,6.280
2,0:29,,,,,,Timeout #1 by Arizona Cardinals,,
2,0:29,1,4,ARI 4,13,14,Christian McCaffrey left tackle for no gain (tackle by Ben Niemann and Markus Golden),6.280,5.340
2,0:24,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:24,2,4,ARI 4,13,20,"Brock Purdy pass complete short left to George Kittle for 4 yards, touchdown",5.340,7.000
2,0:19,,,ARI 15,13,21,Robbie Gould kicks extra point good,0.000,0.000
2,0:19,,,SFO 35,13,21,"Robbie Gould kicks off 65 yards, touchback.",0.000,0.610
2,0:19,1,10,ARI 25,13,21,Corey Clement left tackle for 1 yard (tackle by Fred Warner and Azeez Al-Shaair),0.610,0.200
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,13,21,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,SFO 25,13,21,Brock Purdy pass complete short middle to Brandon Aiyuk for 20 yards (tackle by Isaiah Simmons),0.610,1.930
3,14:21,1,10,SFO 45,13,21,Christian McCaffrey up the middle for 3 yards (tackle by Zeke Turner),1.930,1.790
3,13:44,2,7,SFO 48,13,21,Brock Purdy sacked by J.J. Watt for -10 yards,1.790,-0.230
3,13:01,3,17,SFO 38,13,21,Christian McCaffrey left tackle for 19 yards (tackle by Jace Whittaker and Josh Thomas),-0.230,2.720
3,12:21,1,10,ARI 43,13,21,Brock Purdy pass incomplete short left intended for George Kittle,2.720,2.180
3,12:15,2,10,ARI 43,13,21,Elijah Mitchell right end for 37 yards (tackle by Manny Jones and Zeke Turner),2.180,5.830
3,11:36,1,6,ARI 6,13,27,"Elijah Mitchell left tackle for 6 yards, touchdown",5.830,7.000
3,11:32,,,ARI 15,13,28,Robbie Gould kicks extra point good,0.000,0.000
3,11:32,,,SFO 35,13,28,"Robbie Gould kicks off 66 yards, returned by Pharoh Cooper for 16 yards (tackle by George Odum)",0.000,-0.220
3,11:27,1,10,ARI 15,13,28,Corey Clement up the middle for 5 yards (tackle by Nick Bosa),-0.220,0.080
3,11:01,2,5,ARI 20,13,28,"Penalty on Billy Price: False Start, 5 yards (accepted) (no play)",0.080,-0.710
3,10:44,2,10,ARI 15,13,28,David Blough pass incomplete short left intended for Corey Clement,-0.710,-1.370
3,10:38,3,10,ARI 15,13,28,David Blough pass deep left intended for Marquise Brown is intercepted by Tashaun Gipson at SF-43 and returned for 23 yards (tackle by Billy Price),-1.370,-3.310
3,10:23,1,10,ARI 34,13,28,Brock Purdy pass complete short left to Deebo Samuel for 11 yards (tackle by Jalen Thompson),3.310,4.040
3,9:48,1,10,ARI 23,13,28,Jordan Mason left guard for 3 yards (tackle by Ben Niemann and Isaiah Simmons),4.040,3.900
3,9:09,2,7,ARI 20,13,28,Jordan Mason up the middle for 5 yards (tackle by Isaiah Simmons),3.900,4.050
3,8:27,3,2,ARI 15,13,28,Kyle Juszczyk up the middle for 3 yards (tackle by Michael Dogbe),4.050,4.780
3,7:46,1,10,ARI 12,13,28,Deebo Samuel right end for 4 yards (tackle by Kamu Grugier-Hill),4.780,4.830
3,7:10,2,6,ARI 8,13,28,Brock Purdy scrambles left end for 2 yards (tackle by Ben Niemann),4.830,4.380
3,6:32,3,4,ARI 6,13,28,Brock Purdy sacked by Cameron Thomas for -3 yards,4.380,2.830
3,5:50,4,7,ARI 9,13,31,Robbie Gould 27 yard field goal good,2.830,3.000
3,5:47,,,SFO 35,13,31,"Robbie Gould kicks off 67 yards, returned by Pharoh Cooper for 26 yards (tackle by George Odum and Talanoa Hufanga). Penalty on Dennis Gardeck: Offensive Holding, 10 yards (accepted)",0.000,-0.280
3,5:40,1,10,ARI 14,13,31,David Blough pass complete short left to Greg Dortch for 15 yards (tackle by Deommodore Lenoir),-0.280,0.870
3,4:59,1,10,ARI 29,13,31,David Blough pass complete short right to Keaontay Ingram for 1 yard (tackle by Fred Warner),0.870,0.460
3,4:22,2,9,ARI 30,13,31,"David Blough sacked by Jordan Willis for -2 yards. David Blough fumbles (forced by Jordan Willis), recovered by Michael Dwumfour at ARI-28 (tackle by Jordan Willis)",0.460,-3.710
3,4:13,1,10,ARI 28,13,31,Jordan Mason up the middle for 6 yards (tackle by Isaiah Simmons),3.710,3.980
3,3:32,2,4,ARI 22,13,31,Jordan Mason right tackle for 2 yards (tackle by Michael Dogbe and J.J. Watt),3.980,3.530
3,2:48,3,2,ARI 20,13,31,Brock Purdy pass complete short middle to George Kittle for 15 yards (tackle by Jalen Thompson and Josh Thomas),3.530,6.060
3,1:59,1,5,ARI 5,13,31,"Jordan Mason right guard for 5 yards, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Jordan Mason right guard for 4 yards (tackle by J.J. Watt and Michael Dogbe)",6.060,5.910
3,1:48,2,1,ARI 1,13,31,Brock Purdy up the middle for no gain (tackle by Manny Jones),5.910,5.170
3,1:06,3,1,ARI 1,13,37,"Brock Purdy pass complete short right to George Kittle for 1 yard, touchdown",5.170,7.000
3,1:01,,,ARI 15,13,38,Robbie Gould kicks extra point good,0.000,0.000
3,1:01,,,SFO 35,13,38,"Robbie Gould kicks off 65 yards, returned by Pharoh Cooper for 33 yards (tackle by Oren Burks)",0.000,1.140
3,0:55,1,10,ARI 33,13,38,Corey Clement up the middle for 3 yards (tackle by Oren Burks),1.140,1.000
3,0:26,2,7,ARI 36,13,38,Trace McSorley pass incomplete deep left intended for Marquise Brown,1.000,0.300
3,0:22,3,7,ARI 36,13,38,Trace McSorley scrambles left guard for 9 yards (tackle by Azeez Al-Shaair),0.300,1.930
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 45,13,38,Pharoh Cooper left tackle for 1 yard (tackle by Jordan Willis and Azeez Al-Shaair),1.930,1.520
4,14:25,2,9,ARI 46,13,38,Trace McSorley pass complete deep middle to A.J. Green for 18 yards (tackle by Jimmie Ward),1.520,3.180
4,13:49,1,10,SFO 36,13,38,Trace McSorley pass incomplete short left intended for Keaontay Ingram,3.180,2.640
4,13:45,2,10,SFO 36,13,38,Keaontay Ingram up the middle for no gain (tackle by Jordan Willis),2.640,1.950
4,13:00,,,,,,Timeout #1 by Arizona Cardinals,,
4,13:00,3,10,SFO 36,13,38,Trace McSorley left tackle for 5 yards (tackle by Talanoa Hufanga),1.950,1.350
4,12:18,4,5,SFO 31,13,38,Trace McSorley pass complete short left to Keaontay Ingram for -3 yards (tackle by Deommodore Lenoir),1.350,-1.200
4,12:11,1,10,SFO 34,13,38,Jordan Mason left tackle for 2 yards (tackle by Dennis Gardeck and Tanner Vallejo),1.200,0.930
4,11:27,2,8,SFO 36,13,38,Jordan Mason left end for -2 yards (tackle by Jalen Thompson),0.930,-0.030
4,10:43,3,10,SFO 34,13,38,Jordan Mason up the middle for 8 yards (tackle by Kamu Grugier-Hill and Josh Thomas),-0.030,-0.590
4,9:57,4,2,SFO 42,13,38,"Mitch Wishnowsky punts 46 yards, fair catch by Pharoh Cooper at ARI-12",-0.590,0.350
4,9:50,1,10,ARI 12,13,38,Trace McSorley pass complete short left to A.J. Green for -4 yards (tackle by Samuel Womack and Azeez Al-Shaair),-0.350,-1.070
4,9:09,2,14,ARI 8,13,38,Trace McSorley pass complete short right to Trey McBride for 7 yards (tackle by Azeez Al-Shaair),-1.070,-1.180
4,8:27,3,8,ARI 15,13,38,"Trace McSorley pass complete short left to Ty'Son Williams for 5 yards (tackle by Deommodore Lenoir and Azeez Al-Shaair). Penalty on Kelvin Beachum: Offensive Holding, 10 yards (declined)",-1.180,-2.030
4,7:58,4,2,ARI 20,13,38,Andy Lee punts 51 yards out of bounds,-2.030,-0.870
4,7:49,1,10,SFO 29,13,38,Tyrion Davis-Price right tackle for 12 yards (tackle by Jalen Thompson and Christian Matthew),0.870,1.660
4,7:10,1,10,SFO 41,13,38,Tyrion Davis-Price up the middle for 4 yards (tackle by Manny Jones and Dennis Gardeck),1.660,1.660
4,6:26,2,6,SFO 45,13,38,Tyrion Davis-Price up the middle for 2 yards (tackle by Michael Dogbe and Dennis Gardeck),1.660,1.220
4,5:39,3,4,SFO 47,13,38,Tyrion Davis-Price left tackle for 3 yards (tackle by Michael Dogbe and Ben Niemann),1.220,-0.060
4,4:54,4,1,SFO 50,13,38,Mitch Wishnowsky punts 47 yards downed by Danny Gray,-0.060,0.380
4,4:44,1,10,ARI 3,13,38,Keaontay Ingram up the middle for 1 yard (tackle by Deommodore Lenoir and Azeez Al-Shaair),-0.380,-0.710
4,4:04,2,9,ARI 4,13,38,Trace McSorley pass complete short right to Andre Baccellia for 6 yards (tackle by Jackrabbit Jenkins and Oren Burks),-0.710,-0.600
4,3:20,3,3,ARI 10,13,38,Keaontay Ingram up the middle for 4 yards (tackle by Kerry Hyder and Azeez Al-Shaair),-0.600,-0.280
4,2:47,1,10,ARI 14,13,38,Trace McSorley pass deep middle intended for A.J. Green is intercepted by George Odum at ARI-38 and returned for 25 yards (tackle by Keaontay Ingram),-0.280,-4.710
4,2:29,,,,,,Timeout #1 by San Francisco 49ers,,
4,2:29,1,10,ARI 13,13,38,Tyrion Davis-Price left tackle for no gain (tackle by Michael Dogbe and Eric Banks),4.710,4.050
4,2:00,2,10,ARI 13,13,38,Tyrion Davis-Price right tackle for 2 yards (tackle by Isaiah Simmons and Ben Niemann),4.050,3.450
4,1:15,3,8,ARI 11,13,38,Tyrion Davis-Price up the middle for 1 yard (tackle by Michael Dogbe),3.450,2.760
4,0:34,4,7,ARI 10,13,38,Tyrion Davis-Price left tackle for 3 yards (tackle by Tanner Vallejo and Isaiah Simmons),2.760,0.380
4,0:27,1,10,ARI 7,13,38,Trace McSorley kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
