Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,5:24,1,10,BUF 13,0,3,Stevan Ridley left end for 4 yards (tackle by Alex Carrington),4.710,4.770
1,4:49,2,6,BUF 9,0,3,"Tom Brady pass incomplete short left intended for Rob Gronkowski. Penalty on George Wilson: Defensive Pass Interference, 8 yards (no play)",4.770,6.970
1,4:45,1,1,BUF 1,0,3,Stevan Ridley right tackle for -2 yards (tackle by Nick Barnett and George Wilson),6.970,5.530
1,4:01,2,3,BUF 3,0,3,"Tom Brady pass incomplete short right intended for Brandon Lloyd. Penalty on Stephon Gilmore: Defensive Pass Interference, 2 yards (no play)",5.530,6.970
1,3:58,1,1,BUF 1,0,9,"Stevan Ridley right tackle for 1 yard, touchdown",6.970,7.000
1,3:58,,,BUF 2,0,10,Stephen Gostkowski kicks extra point good,0.000,0.000
1,3:54,,,NWE 35,0,10,"Stephen Gostkowski kicks off 73 yards, touchback",0.000,0.280
1,3:54,1,10,BUF 20,0,10,"Fred Jackson left tackle for 4 yards. Penalty on Eric Wood: Offensive Holding, 10 yards (no play)",0.280,-0.760
1,3:28,1,20,BUF 10,0,10,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones,-0.760,-1.510
1,3:25,2,20,BUF 10,0,10,Ryan Fitzpatrick pass complete short right to Lee Smith for 5 yards (tackle by Brandon Spikes),-1.510,-1.860
1,2:39,3,15,BUF 15,0,10,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 15 yards (tackle by Tavon Wilson and Jerod Mayo),-1.860,0.940
1,1:54,1,10,BUF 30,0,10,C.J. Spiller right end for 7 yards (tackle by Devin McCourty),0.940,1.340
1,1:20,2,3,BUF 37,0,10,Fred Jackson up the middle for 5 yards (tackle by Jerod Mayo and Dont'a Hightower),1.340,1.730
1,0:35,1,10,BUF 42,0,10,Ryan Fitzpatrick pass complete deep left to Donald Jones for 22 yards (tackle by Alfonzo Dennard),1.730,3.180
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NWE 36,0,10,"Fred Jackson left tackle for 2 yards (tackle by Vince Wilfork). Penalty on Vince Wilfork: Face Mask (15 Yards), 15 yards",3.180,4.310
2,14:34,1,10,NWE 19,0,10,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 4 yards (tackle by Brandon Spikes),4.310,4.350
2,13:51,2,6,NWE 15,0,10,C.J. Spiller right end for 4 yards (tackle by Jerod Mayo),4.350,4.430
2,13:07,3,2,NWE 11,0,10,"C.J. Spiller right tackle for 2 yards (tackle by Jerod Mayo). Penalty on Chris Hairston: Offensive Holding, 10 yards (no play)",4.430,2.810
2,12:42,3,12,NWE 21,0,10,Ryan Fitzpatrick sacked by Rob Ninkovich for -2 yards,2.810,1.930
2,12:11,4,14,NWE 23,3,10,Rian Lindell 41 yard field goal good,1.930,3.000
2,12:07,,,BUF 35,3,10,"Rian Lindell kicks off 65 yards, returned by Devin McCourty for 17 yards (tackle by Ron Brooks)",0.000,-0.060
2,12:02,1,10,NWE 17,3,10,Tom Brady pass incomplete short left intended for Deion Branch,-0.060,-0.580
2,11:58,2,10,NWE 17,3,10,Tom Brady pass complete short right to Wes Welker for 19 yards (tackle by Leodis McKelvin),-0.580,1.330
2,11:24,1,10,NWE 36,3,10,Tom Brady pass complete deep middle to Rob Gronkowski for 24 yards (tackle by Da'Norris Searcy),1.330,2.920
2,10:54,1,10,BUF 40,3,10,Tom Brady pass complete short right to Wes Welker for 7 yards,2.920,3.320
2,10:35,2,3,BUF 33,3,10,Shane Vereen up the middle for -4 yards (tackle by Da'Norris Searcy),3.320,2.080
2,9:59,3,7,BUF 37,3,10,Tom Brady pass complete short middle to Danny Woodhead for 15 yards (tackle by Justin Rogers),2.080,4.110
2,9:35,1,10,BUF 22,3,10,Tom Brady pass complete short right to Danny Woodhead for 7 yards (tackle by Marcell Dareus),4.110,4.650
2,9:13,2,3,BUF 15,3,16,"Danny Woodhead up the middle for 15 yards, touchdown",4.650,7.000
2,9:13,,,BUF 2,3,17,Stephen Gostkowski kicks extra point good,0.000,0.000
2,9:09,,,NWE 35,3,17,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
2,9:09,1,10,BUF 20,3,17,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 2 yards (tackle by Steve Gregory),0.280,0.000
2,8:36,2,8,BUF 22,3,17,C.J. Spiller up the middle for 12 yards (tackle by Jerod Mayo and Brandon Spikes),0.000,1.200
2,7:59,1,10,BUF 34,3,17,Ryan Fitzpatrick pass complete deep left to Scott Chandler for 23 yards (tackle by Jerod Mayo and Devin McCourty),1.200,2.720
2,7:19,1,10,NWE 43,3,17,Ryan Fitzpatrick pass complete short middle to Scott Chandler for 17 yards (tackle by Dont'a Hightower),2.720,0.000
2,6:46,,,,3,17,Timeout #1 by Buffalo Bills,0.000,3.840
2,6:46,1,10,NWE 26,3,17,C.J. Spiller left end for 12 yards (tackle by Kyle Arrington and Devin McCourty),3.840,4.650
2,6:09,1,10,NWE 14,9,17,"Fred Jackson left guard for 14 yards, touchdown",4.650,7.000
2,6:09,,,NWE 2,10,17,Rian Lindell kicks extra point good,0.000,0.000
2,6:03,,,BUF 35,10,17,"Rian Lindell kicks off 66 yards, returned by Devin McCourty for 19 yards (tackle by Chris White)",0.000,0.040
2,5:56,1,10,NWE 18,10,17,Tom Brady pass incomplete deep right intended for Michael Hoomanawanui,0.040,-0.490
2,5:50,2,10,NWE 18,10,17,Tom Brady pass incomplete short right intended for Stevan Ridley,-0.490,-1.170
2,5:46,3,10,NWE 18,10,17,"Tom Brady pass incomplete deep right intended for Julian Edelman. Penalty on Jairus Byrd: Defensive Pass Interference, 17 yards (no play)",-1.170,1.270
2,5:40,1,10,NWE 35,10,17,Stevan Ridley left end for 1 yard (tackle by Mario Williams),1.270,0.860
2,5:03,2,9,NWE 36,10,17,"Tom Brady pass complete short left to Shane Vereen for 11 yards (tackle by Stephon Gilmore). Penalty on Stephon Gilmore: Face Mask (15 Yards), 15 yards",0.860,3.050
2,4:42,1,10,BUF 38,10,17,"Tom Brady pass incomplete deep right intended for Brandon Lloyd. Penalty on Stephon Gilmore: Defensive Pass Interference, 37 yards (no play)",3.050,6.970
2,4:33,1,1,BUF 1,10,17,Stevan Ridley right end for -1 yards (tackle by Alex Carrington),6.970,5.720
2,3:58,2,2,BUF 2,10,23,"Tom Brady pass complete short right to Rob Gronkowski for 2 yards, touchdown",5.720,7.000
2,3:58,,,BUF 2,10,24,Stephen Gostkowski kicks extra point good,0.000,0.000
2,3:54,,,NWE 35,10,24,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
2,3:54,1,10,BUF 20,10,24,Fred Jackson up the middle for no gain (tackle by Kyle Love and Vince Wilfork),0.280,-0.270
2,3:17,2,10,BUF 20,10,24,Ryan Fitzpatrick pass complete short right to Steve Johnson for 14 yards,-0.270,1.200
2,2:46,1,10,BUF 34,10,24,Fred Jackson up the middle for 2 yards (tackle by Jerod Mayo and Brandon Spikes),1.200,0.930
2,2:01,2,8,BUF 36,10,24,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones,0.930,0.230
2,1:57,3,8,BUF 36,10,24,Ryan Fitzpatrick pass complete short middle to Scott Chandler for 14 yards (tackle by Steve Gregory),0.230,2.260
2,1:28,1,10,,10,24,Ryan Fitzpatrick pass complete short right to Fred Jackson for 9 yards (tackle by Brandon Spikes),2.260,2.930
2,1:01,2,1,NWE 41,10,24,"Ryan Fitzpatrick for 5 yards. Penalty on Alfonzo Dennard: Unnecessary Roughness, 15 yards",2.930,4.170
2,0:54,1,10,NWE 21,10,24,Ryan Fitzpatrick pass incomplete deep right intended for Steve Johnson,4.170,3.630
2,0:50,2,10,NWE 21,10,24,Ryan Fitzpatrick pass complete deep middle to Donald Jones for 18 yards (tackle by Devin McCourty and Jerod Mayo),3.630,0.000
2,0:41,,,,10,24,Timeout #2 by Buffalo Bills,0.000,6.510
2,0:41,1,3,NWE 3,10,24,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,6.510,5.530
2,0:36,2,3,NWE 3,16,24,"Ryan Fitzpatrick pass complete short left to Scott Chandler for 3 yards, touchdown",5.530,7.000
2,0:36,,,NWE 2,17,24,Rian Lindell kicks extra point good,0.000,0.000
2,0:31,,,BUF 35,17,24,"Rian Lindell kicks off 71 yards, touchback",0.000,0.280
2,0:31,1,10,NWE 20,17,24,Tom Brady pass incomplete short left intended for Brandon Lloyd,0.280,-0.270
2,0:27,2,10,NWE 20,17,24,Tom Brady pass complete short middle to Danny Woodhead for 6 yards (tackle by Nick Barnett),-0.270,-0.160
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,17,24,"Rian Lindell kicks off 68 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,17,24,Tom Brady pass incomplete deep left intended for Wes Welker,0.280,-0.270
3,14:56,2,10,NWE 20,17,24,Stevan Ridley up the middle for 15 yards (tackle by Jairus Byrd),-0.270,1.270
3,14:31,1,10,NWE 35,17,24,Tom Brady pass complete short left to Rob Gronkowski for 5 yards (tackle by Nick Barnett),1.270,1.400
3,14:06,2,5,NWE 40,17,24,Stevan Ridley left guard for 4 yards (tackle by George Wilson),1.400,1.220
3,13:44,3,1,NWE 44,17,24,Stevan Ridley left end for 5 yards (tackle by Nick Barnett),1.220,2.190
3,13:10,1,10,NWE 49,17,24,Stevan Ridley right tackle for 4 yards (tackle by Spencer Johnson and Arthur Moats),2.190,2.190
3,13:10,2,6,BUF 47,17,24,Tom Brady pass complete short right to Brandon Lloyd for 11 yards (tackle by Stephon Gilmore),2.190,3.180
3,12:24,1,10,BUF 36,17,24,Shane Vereen right guard for 5 yards (tackle by Kyle Moore and George Wilson),3.180,3.310
3,11:58,2,5,BUF 31,17,24,Shane Vereen left guard for no gain (tackle by George Wilson),3.310,2.610
3,11:18,3,5,BUF 31,17,24,Tom Brady sacked by Marcell Dareus and Kyle Williams for -7 yards,2.610,0.720
3,10:59,4,12,BUF 38,17,24,"Zoltan Mesko punts 25 yards, fair catch by Leodis McKelvin",0.720,0.320
3,10:53,1,10,BUF 13,17,24,Fred Jackson left end for no gain (tackle by Steve Gregory),-0.320,-0.770
3,10:21,2,10,BUF 13,17,24,Ryan Fitzpatrick sacked by Jermaine Cunningham for -6 yards,-0.770,-2.120
3,9:44,3,16,BUF 7,17,24,"Penalty on Ryan Fitzpatrick: Delay of Game, 3 yards (no play)",-2.120,-2.470
3,9:28,3,19,BUF 4,17,24,Fred Jackson left tackle for 4 yards (tackle by Jerod Mayo and Vince Wilfork),-2.470,-2.490
3,8:53,4,15,BUF 8,17,24,"Shawn Powell punts 50 yards, returned by Julian Edelman for 4 yards (tackle by Ron Brooks). Penalty on Ron Brooks: Unnecessary Roughness, 15 yards",-2.490,-2.980
3,8:44,1,10,BUF 39,17,24,Tom Brady pass complete short left to Deion Branch for 13 yards (tackle by Justin Rogers),2.980,3.840
3,8:19,1,10,BUF 26,17,24,Tom Brady pass complete short middle to Wes Welker for 6 yards (tackle by Nick Barnett),3.840,4.110
3,7:54,2,4,BUF 20,17,24,Shane Vereen left guard for 2 yards (tackle by Mario Williams),4.110,3.750
3,7:14,3,2,BUF 18,17,30,"Tom Brady pass complete short middle to Danny Woodhead for 18 yards, touchdown",3.750,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,7:14,,,BUF 2,17,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,7:06,,,NWE 35,17,31,"Stephen Gostkowski kicks off 70 yards, returned by Leodis McKelvin for 21 yards (tackle by Derrick Martin)",0.000,-0.140
3,7:03,1,10,BUF 16,17,31,Ryan Fitzpatrick pass complete deep middle to Steve Johnson for 19 yards (tackle by Kyle Arrington),-0.140,1.270
3,6:22,1,10,BUF 35,17,31,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 20 yards (tackle by Kyle Arrington),1.270,2.590
3,5:46,1,10,NWE 45,17,31,Ryan Fitzpatrick pass complete short right to Donald Jones for 12 yards (tackle by Steve Gregory and Rob Ninkovich),2.590,3.380
3,5:02,1,10,NWE 33,17,31,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson,3.380,2.840
3,4:59,2,10,NWE 33,17,31,C.J. Spiller up the middle for 6 yards (tackle by Steve Gregory and Dont'a Hightower),2.840,2.940
3,4:17,3,4,NWE 27,17,31,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones,2.940,1.750
3,4:12,4,4,NWE 27,17,31,Ryan Fitzpatrick pass complete short right to Steve Johnson for 13 yards (tackle by Alfonzo Dennard),1.750,4.650
3,3:39,1,10,NWE 14,17,31,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 12 yards (tackle by Kyle Arrington). Penalty on Brandon Spikes: Encroachment (Declined),4.650,6.740
3,3:15,1,2,NWE 2,17,31,"Penalty on Cordy Glenn: False Start, 5 yards (no play)",6.740,5.600
3,2:59,1,7,NWE 7,17,31,Ryan Fitzpatrick pass complete short middle to Donald Jones for 6 yards (tackle by Alfonzo Dennard),5.600,5.910
3,2:21,2,1,NWE 1,17,31,Fred Jackson left guard for no gain (tackle by Devin McCourty),5.910,5.170
3,1:40,3,1,NWE 1,23,31,"Fred Jackson left tackle for 1 yard, touchdown",5.170,7.000
3,1:40,,,NWE 2,24,31,Rian Lindell kicks extra point good,0.000,0.000
3,1:37,,,BUF 35,24,31,"Rian Lindell kicks off 72 yards, touchback",0.000,0.280
3,1:37,1,10,NWE 20,24,31,Tom Brady pass complete short right to Deion Branch for 6 yards (tackle by Leodis McKelvin),0.280,0.540
3,1:21,2,4,NWE 26,24,31,Tom Brady pass complete short middle to Wes Welker for 12 yards (tackle by Nick Barnett and Justin Rogers),0.540,1.470
3,0:55,1,10,NWE 38,24,31,Stevan Ridley right guard for 24 yards (tackle by Justin Rogers),1.470,3.050
3,0:20,1,10,BUF 38,24,31,Shane Vereen right guard for 2 yards (tackle by Kyle Moore and Bryan Scott),3.050,2.780
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,BUF 36,24,31,Tom Brady pass incomplete short middle intended for Danny Woodhead,2.780,2.080
4,14:57,3,8,BUF 36,24,31,Tom Brady pass complete short left to Brandon Lloyd for 6 yards (tackle by Stephon Gilmore),2.080,1.500
4,14:15,4,2,BUF 30,24,34,Stephen Gostkowski 48 yard field goal good,1.500,3.000
4,14:10,,,NWE 35,24,34,"Stephen Gostkowski kicks off 66 yards, returned by Brad Smith for 19 yards (tackle by Matt Slater). Penalty on Tashard Choice: Illegal Block Above the Waist, 6 yards",0.000,-0.380
4,14:05,1,10,BUF 6,24,34,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler,-0.380,-0.780
4,14:01,2,10,BUF 6,24,34,Fred Jackson left end for 9 yards (tackle by Jerod Mayo),-0.780,-0.370
4,13:20,3,1,BUF 15,24,34,Fred Jackson up the middle for 2 yards (tackle by Brandon Spikes and Justin Francis),-0.370,-0.060
4,12:39,1,10,BUF 17,24,34,Fred Jackson right tackle for 13 yards (tackle by Devin McCourty),-0.060,0.940
4,11:59,1,10,BUF 30,24,34,Ryan Fitzpatrick pass complete short left to T.J. Graham for 11 yards (tackle by Kyle Arrington and Brandon Spikes),0.940,1.660
4,11:19,1,10,BUF 41,24,34,C.J. Spiller up the middle for 1 yard (tackle by Rob Ninkovich and Brandon Spikes),1.660,1.260
4,10:40,2,9,BUF 42,24,34,"Ryan Fitzpatrick pass incomplete short middle intended for C.J. Spiller. Penalty on Jermaine Cunningham: Encroachment, 5 yards (no play)",1.260,1.930
4,10:36,2,4,BUF 47,24,34,"Ryan Fitzpatrick pass incomplete short right intended for Scott Chandler. Penalty on Brandon Spikes: Roughing the Passer, 15 yards (no play)",1.930,3.050
4,10:33,1,10,NWE 38,24,34,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 25 yards (tackle by Kyle Arrington and Devin McCourty),3.050,4.710
4,9:43,1,10,NWE 13,24,34,"Fred Jackson left guard for 12 yards (tackle by Devin McCourty). Fred Jackson fumbles (forced by Devin McCourty), recovered by Kyle Arrington at NWE-1 (tackle by Fred Jackson)",4.710,0.380
,,,,,,,"NWE challenged the fumble ruling, and the original play was overturned.",,
4,9:35,1,10,NWE 1,24,34,Tom Brady pass incomplete short right intended for Wes Welker (defended by Marcell Dareus),-0.380,-0.780
4,9:32,2,10,NWE 1,24,34,Tom Brady pass incomplete short middle intended for Wes Welker,-0.780,-1.420
4,9:28,3,10,NWE 1,24,34,Tom Brady pass incomplete short left intended for Deion Branch,-1.420,-2.490
4,9:24,4,10,NWE 1,24,34,Zoltan Mesko punts 44 yards,-2.490,-2.590
4,9:16,1,10,NWE 45,24,34,"C.J. Spiller right tackle for 14 yards (tackle by Jerod Mayo). Penalty on Jerod Mayo: Unnecessary Roughness, 15 yards",2.590,4.510
4,8:55,1,10,NWE 16,24,34,C.J. Spiller for 11 yards,4.510,0.000
4,8:24,,,,24,34,Timeout #1 by Buffalo Bills,0.000,6.060
4,8:24,1,5,NWE 5,24,34,Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson (defended by Kyle Arrington),6.060,5.150
4,8:21,2,5,NWE 5,24,34,"Fred Jackson up the middle for no gain. Penalty on Rob Ninkovich: Encroachment, 3 yards (no play)",5.150,5.720
4,7:55,2,2,NWE 2,24,34,Ryan Fitzpatrick pass incomplete short middle intended for Brad Smith (defended by Brandon Spikes),5.720,4.950
4,7:51,3,2,NWE 2,30,34,"Ryan Fitzpatrick pass complete short middle to Donald Jones for 2 yards, touchdown",4.950,7.000
4,7:51,,,NWE 2,31,34,Rian Lindell kicks extra point good,0.000,0.000
4,7:47,,,BUF 35,31,34,"Rian Lindell kicks off 65 yards, returned by Julian Edelman for 32 yards (tackle by Ron Brooks)",0.000,1.070
4,7:40,1,10,NWE 32,31,34,Stevan Ridley right guard for 5 yards (tackle by Marcell Dareus),1.070,1.200
4,7:15,2,5,NWE 37,31,34,Stevan Ridley right end for no gain (tackle by Spencer Johnson),1.200,0.500
4,6:38,3,5,NWE 37,31,34,Tom Brady pass complete short middle to Brandon Lloyd for 12 yards (tackle by Jairus Byrd),0.500,2.190
4,6:03,1,10,NWE 49,31,34,Stevan Ridley left tackle for 2 yards (tackle by Mario Williams),2.190,1.920
4,5:31,2,8,BUF 49,31,34,Stevan Ridley up the middle for 9 yards (tackle by Jairus Byrd and Bryan Scott),1.920,2.920
4,4:57,1,10,BUF 40,31,34,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,2.920,2.370
4,4:50,2,10,BUF 40,31,34,Tom Brady pass complete short right to Wes Welker for 23 yards (tackle by Jairus Byrd),2.370,4.440
4,4:39,1,10,BUF 17,31,34,Stevan Ridley left guard for no gain (tackle by Bryan Scott),4.440,3.850
4,3:56,2,10,BUF 17,31,34,Tom Brady pass complete short left to Brandon Lloyd for 5 yards (tackle by Stephon Gilmore),3.850,3.880
4,3:14,3,5,BUF 12,31,34,Stevan Ridley up the middle for 10 yards (tackle by Da'Norris Searcy),3.880,6.740
4,2:54,1,2,BUF 2,31,34,Stevan Ridley right tackle for -2 yards (tackle by Kyle Williams),6.740,5.340
4,2:21,2,4,BUF 4,31,34,"Penalty on Stevan Ridley: False Start, 5 yards (no play)",5.340,4.380
4,2:21,2,9,BUF 9,31,34,Tom Brady pass incomplete short middle intended for Deion Branch,4.380,3.360
4,2:15,3,9,BUF 9,31,34,Tom Brady pass incomplete short right intended for Danny Woodhead,3.360,2.830
4,2:10,4,9,BUF 9,31,37,Stephen Gostkowski 27 yard field goal good,2.830,3.000
4,2:06,,,NWE 35,31,37,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,2:06,1,10,BUF 20,31,37,Ryan Fitzpatrick pass incomplete short left intended for Scott Chandler,0.280,-0.270
4,2:01,2,10,BUF 20,31,37,Ryan Fitzpatrick for 1 yard,-0.270,-0.820
4,1:56,3,9,BUF 21,31,37,Ryan Fitzpatrick pass complete short right to Steve Johnson for 21 yards,-0.820,1.730
4,1:50,1,10,BUF 42,31,37,Ryan Fitzpatrick pass complete short middle to Donald Jones for 14 yards (tackle by Rob Ninkovich),1.730,2.650
4,1:24,1,10,NWE 44,31,37,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones,2.650,0.000
4,1:15,,,,31,37,Timeout #2 by Buffalo Bills,0.000,2.110
4,1:15,2,10,NWE 44,31,37,"Ryan Fitzpatrick pass complete short right to Fred Jackson for 7 yards (tackle by Brandon Spikes). Fred Jackson fumbles (forced by Brandon Spikes), recovered by Corey McIntyre at NWE-37",2.110,0.000
4,0:59,,,,31,37,Timeout #3 by Buffalo Bills,0.000,2.350
4,0:59,3,3,NWE 37,31,37,Ryan Fitzpatrick pass complete short right to Scott Chandler for 8 yards (tackle by Tavon Wilson and Marquice Cole),2.350,3.640
4,0:39,1,10,NWE 29,31,37,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 14 yards,3.640,4.580
4,0:33,1,10,NWE 15,31,37,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler,4.580,3.950
4,0:28,2,10,NWE 15,31,37,Ryan Fitzpatrick pass incomplete deep right intended for T.J. Graham is intercepted by Devin McCourty at NWE--3,3.950,-0.280
4,0:23,1,10,NWE 20,31,37,Tom Brady kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
