Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,8:53,1,20,DAL 21,7,7,DeMarco Murray right tackle for 5 yards (tackle by Jameel McClain),0.340,-0.220
2,8:19,2,15,DAL 26,7,7,Tony Romo pass incomplete is intercepted by Prince Amukamara at NYG-35 and returned for 38 yards,-0.220,-3.780
2,8:00,1,10,DAL 27,13,7,"Eli Manning pass complete deep left to Daniel Fells for 27 yards, touchdown",3.780,7.000
2,8:00,,,DAL 2,14,7,Josh Brown kicks extra point good,0.000,0.000
2,8:00,,,NYG 35,14,7,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
2,7:53,1,10,DAL 20,14,7,DeMarco Murray right guard for 3 yards (tackle by Zackary Bowman and Devon Kennard),0.280,0.140
2,7:12,2,7,DAL 23,14,7,DeMarco Murray up the middle for 1 yard (tackle by Devon Kennard),0.140,-0.430
2,6:30,3,6,DAL 24,14,7,Tony Romo pass complete short right to Dez Bryant for 8 yards (tackle by Prince Amukamara),-0.430,1.070
2,5:56,1,10,DAL 32,14,7,DeMarco Murray right end for 10 yards (tackle by Jacquian Williams),1.070,1.730
2,5:24,1,10,DAL 42,14,7,Lance Dunbar left end for 1 yard (tackle by Markus Kuhn),1.730,1.320
2,4:37,2,9,DAL 43,14,7,Tony Romo pass incomplete deep left intended for Dez Bryant (defended by Prince Amukamara),1.320,0.630
2,4:29,3,9,DAL 43,14,7,Tony Romo pass complete short right to Jason Witten for 15 yards (tackle by Jayron Hosley),0.630,2.790
2,3:49,1,10,NYG 42,14,7,DeMarco Murray right end for 21 yards (tackle by Quintin Demps),2.790,4.170
2,3:07,1,10,NYG 21,14,7,Joseph Randle right tackle for 3 yards (tackle by Quintin Demps),4.170,4.040
2,2:27,2,7,NYG 18,14,13,"Tony Romo pass complete deep middle to Terrance Williams for 18 yards, touchdown",4.040,7.000
2,2:27,,,NYG 2,14,14,Dan Bailey kicks extra point good,0.000,0.000
2,2:27,,,DAL 35,14,14,"Dan Bailey kicks off 71 yards, returned by Michael Cox for 26 yards (tackle by C.J. Spillman)",0.000,-0.280
2,2:11,1,10,NYG 20,14,14,Peyton Hillis right guard for 2 yards (tackle by Justin Durant and Tyrone Crawford),0.280,0.000
2,2:00,2,8,NYG 22,14,14,Eli Manning pass complete short right to Peyton Hillis for 4 yards (tackle by Barry Church),0.000,-0.160
2,1:37,3,4,NYG 26,14,14,Eli Manning pass incomplete deep left intended for Preston Parker,-0.160,-1.630
2,1:31,4,4,NYG 26,14,14,"Steve Weatherford punts 53 yards, returned by Dwayne Harris for 6 yards (tackle by Mark Herzlich)",-1.630,-0.740
2,1:21,1,10,DAL 27,14,14,Tony Romo sacked by Jason Pierre-Paul for -9 yards,0.740,-1.120
2,0:43,2,19,DAL 18,14,14,Tony Romo pass incomplete short left intended for Dez Bryant,-1.120,-1.880
2,0:39,3,19,DAL 18,14,14,Lance Dunbar left tackle for 13 yards (tackle by Quintin Demps),-1.880,-1.880
2,0:33,3,19,DAL 18,14,14,Timeout #1 by New York Giants,-1.880,-1.310
2,0:32,4,6,DAL 31,14,14,"Chris Jones punts 53 yards, returned by Odell Beckham for 13 yards (tackle by Anthony Hitchens)",-1.310,-0.870
2,0:19,1,10,NYG 29,14,14,Eli Manning pass incomplete short middle intended for Peyton Hillis,0.870,0.330
2,0:14,2,10,NYG 29,14,14,Peyton Hillis right tackle for 9 yards (tackle by Rolando McClain),0.330,0.330
2,0:04,2,10,NYG 29,14,14,Timeout #2 by New York Giants,0.330,0.830
2,0:04,3,1,NYG 38,14,14,Peyton Hillis up the middle for 10 yards (tackle by Anthony Spencer),0.830,2.130
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,14,14,"Dan Bailey kicks off 70 yards, returned by Michael Cox for 40 yards (tackle by Dan Bailey)",0.000,1.270
3,14:54,1,10,NYG 35,14,14,Andre Williams right guard for 6 yards (tackle by Kyle Wilber and Nick Hayden),1.270,1.530
3,14:15,2,4,NYG 41,14,14,Eli Manning pass incomplete short right intended for Andre Williams (defended by George Selvie),1.530,0.830
3,14:07,3,4,NYG 41,14,14,"Penalty on Justin Pugh: False Start, 5 yards (no play)",0.830,0.170
3,14:07,3,9,NYG 36,14,14,Eli Manning left end for 11 yards (tackle by Orlando Scandrick),0.170,2.060
3,13:30,1,10,NYG 47,14,14,Andre Williams left tackle for -1 yards (tackle by Terrell McClain),2.060,1.380
3,12:54,2,11,NYG 46,14,14,Andre Williams right end for 6 yards (tackle by Henry Melton),1.380,1.490
3,12:18,3,5,DAL 48,14,14,Eli Manning pass complete short left to Preston Parker for 13 yards (tackle by Orlando Scandrick),1.490,3.250
3,11:44,1,10,DAL 35,14,14,Andre Williams up the middle for -3 yards (tackle by Terrell McClain),3.250,2.300
3,10:49,2,13,DAL 38,14,14,"Penalty on Weston Richburg: False Start, 5 yards (no play)",2.300,1.620
3,10:29,2,18,DAL 43,14,14,Peyton Hillis left tackle for no gain (tackle by Tyrone Crawford and Justin Durant),1.620,0.960
3,9:48,3,18,DAL 43,14,14,Eli Manning pass incomplete short right intended for Rueben Randle,0.960,0.400
3,9:43,4,18,DAL 43,14,14,Steve Weatherford punts 36 yards,0.400,0.380
3,9:33,1,10,DAL 7,14,14,DeMarco Murray left tackle for 2 yards (tackle by Johnathan Hankins),-0.380,-0.630
3,9:03,2,8,DAL 9,14,14,DeMarco Murray left guard for 7 yards (tackle by Devon Kennard),-0.630,-0.370
3,9:03,3,1,DAL 16,14,14,"Penalty on Travis Frederick: False Start, 5 yards (no play)",-0.370,-0.950
3,8:02,3,6,DAL 11,14,14,Tony Romo pass complete deep left to Dez Bryant for 44 yards (tackle by Antrel Rolle),-0.950,2.590
3,7:39,1,10,NYG 45,14,14,DeMarco Murray right tackle for 2 yards (tackle by Zackary Bowman),2.590,2.310
3,7:07,2,8,NYG 43,14,14,Tony Romo pass complete short right to Dez Bryant for 17 yards (tackle by Prince Amukamara),2.310,3.840
3,6:22,1,10,NYG 26,14,20,"Tony Romo pass complete deep middle to Gavin Escobar for 26 yards, touchdown",3.840,7.000
3,6:22,,,NYG 2,14,21,Dan Bailey kicks extra point good,0.000,0.000
3,6:22,,,DAL 35,14,21,"Dan Bailey kicks off 70 yards, returned by Michael Cox for 21 yards (tackle by Joseph Randle)",0.000,0.140
3,6:10,1,10,NYG 16,14,21,Andre Williams left end for 3 yards (tackle by Terrell McClain),-0.140,-0.180
3,5:38,2,7,NYG 19,14,21,Andre Williams right tackle for -1 yards (tackle by Rolando McClain),-0.180,-1.070
3,4:54,3,8,NYG 18,14,21,Eli Manning pass complete short middle to Rueben Randle for 17 yards (tackle by Justin Durant),-1.070,1.270
3,4:23,1,10,NYG 35,14,21,Peyton Hillis up the middle for 4 yards (tackle by Justin Durant and Barry Church),1.270,1.260
3,3:46,2,6,NYG 39,14,21,Eli Manning pass complete deep middle to Larry Donnell for 21 yards (tackle by Jeff Heath),1.260,2.920
3,3:10,1,10,DAL 40,14,21,"Eli Manning pass complete short left to Preston Parker for 2 yards (tackle by Kyle Wilber). Penalty on Rueben Randle: Offensive Holding, 10 yards (no play)",2.920,2.260
3,2:51,1,20,,14,21,Andre Williams up the middle for 1 yard (tackle by Rolando McClain),2.260,1.160
3,2:18,2,19,DAL 49,14,21,Eli Manning pass incomplete deep right intended for Odell Beckham,1.160,0.500
3,2:12,3,19,DAL 49,14,21,Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Justin Durant),0.500,0.590
3,1:29,4,10,DAL 40,14,21,Steve Weatherford punts 27 yards,0.590,0.320
3,1:20,1,10,DAL 13,14,21,DeMarco Murray left guard for 15 yards (tackle by Zackary Bowman),-0.320,0.810
3,0:43,1,10,DAL 28,14,21,Tony Romo pass complete short middle to Dez Bryant for 23 yards (tackle by Antrel Rolle),0.810,2.320
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 49,14,21,DeMarco Murray right tackle for 1 yard (tackle by Quintin Demps),2.320,1.920
4,14:23,2,9,NYG 48,14,21,DeMarco Murray right guard for 3 yards (tackle by Robert Ayers),1.920,1.620
4,13:37,3,6,NYG 45,14,21,Tony Romo pass complete short right to Dez Bryant for 5 yards (tackle by Prince Amukamara),1.620,0.590
4,12:49,4,1,NYG 40,14,21,"Penalty on Chris Jones: Delay of Game, 5 yards (no play)",0.590,0.270
4,12:39,4,6,NYG 45,14,21,"Chris Jones punts 34 yards, fair catch by Rueben Randle",0.270,0.370
4,12:33,1,10,NYG 11,14,21,Andre Williams left guard for 1 yard (tackle by Justin Durant and Tyrone Crawford),-0.370,-0.710
4,12:02,2,9,NYG 12,14,21,"Eli Manning pass incomplete short right intended for Odell Beckham. Penalty on Brandon Carr: Defensive Pass Interference, 5 yards (no play)",-0.710,-0.060
4,11:58,1,10,NYG 17,14,21,Eli Manning pass incomplete short right intended for Andre Williams,-0.060,-0.580
4,11:53,2,10,NYG 17,14,21,Andre Williams right end for 2 yards (tackle by Rolando McClain),-0.580,-1.000
4,11:13,3,8,NYG 19,14,21,"Eli Manning pass complete short middle to Larry Donnell for 8 yards (tackle by Barry Church). Larry Donnell fumbles (forced by Barry Church), recovered by Justin Durant at NYG-27 (tackle by Odell Beckham)",-1.000,-3.780
4,11:05,1,10,NYG 27,14,21,Tony Romo pass complete short right to DeMarco Murray for 4 yards (tackle by Jacquian Williams),3.780,3.770
4,10:26,2,6,NYG 23,14,21,DeMarco Murray left tackle for -2 yards (tackle by Jameel McClain),3.770,2.810
4,9:40,3,8,NYG 25,14,21,Tony Romo pass complete deep left to Dez Bryant for 24 yards (tackle by Prince Amukamara),2.810,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
4,9:17,1,1,NYG 1,14,27,"DeMarco Murray up the middle for 1 yard, touchdown",6.970,7.000
4,9:17,,,NYG 2,14,28,Dan Bailey kicks extra point good,0.000,0.000
4,9:17,,,DAL 35,14,28,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
4,9:11,1,10,NYG 20,14,28,Eli Manning pass complete short right to Larry Donnell for 9 yards (tackle by George Selvie),0.280,0.950
4,8:53,2,1,NYG 29,14,28,Andre Williams up the middle for no gain (tackle by Lavar Edwards),0.950,0.230
4,8:15,3,1,NYG 29,14,28,Andre Williams left end for 9 yards (tackle by Barry Church),0.230,1.470
4,7:36,1,10,NYG 38,14,28,Eli Manning pass complete short middle to Larry Donnell for 17 yards (tackle by Jeff Heath). Penalty on J.J. Wilcox: Defensive Holding (Declined),1.470,2.590
4,7:17,1,10,DAL 45,14,28,Eli Manning pass complete short left to Rueben Randle for 16 yards (tackle by Sterling Moore and Jeff Heath),2.590,3.640
4,6:48,1,10,DAL 29,14,28,Eli Manning pass complete short middle to Rueben Randle for 13 yards (tackle by Jeff Heath),3.640,4.510
4,6:18,1,10,DAL 16,14,28,Eli Manning pass complete short middle to Odell Beckham for 11 yards (tackle by Brandon Carr),4.510,6.060
4,5:51,1,5,DAL 5,14,28,Eli Manning pass incomplete short right intended for Odell Beckham,6.060,5.150
4,5:46,2,5,DAL 5,14,28,Eli Manning pass incomplete short right intended for Peyton Hillis,5.150,4.260
4,5:40,3,5,DAL 5,14,28,Eli Manning pass incomplete short left intended for Rueben Randle (defended by Sterling Moore),4.260,3.010
4,5:34,4,5,DAL 5,20,28,"Eli Manning pass complete short right to Odell Beckham for 5 yards, touchdown",3.010,7.000
4,5:34,,,DAL 2,21,28,Josh Brown kicks extra point good,0.000,0.000
4,5:34,,,NYG 35,21,28,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
4,5:28,1,10,DAL 20,21,28,DeMarco Murray right guard for -1 yards (tackle by Jason Pierre-Paul),0.280,-0.460
4,4:54,2,11,DAL 19,21,28,Tony Romo pass complete short middle to Dez Bryant for 10 yards (tackle by Prince Amukamara),-0.460,0.230
4,4:04,3,1,DAL 29,21,28,DeMarco Murray right tackle for 8 yards (tackle by Devon Kennard),0.230,1.400
4,3:21,1,10,DAL 37,21,28,DeMarco Murray right end for 17 yards (tackle by Quintin Demps),1.400,2.520
4,2:33,1,10,NYG 46,21,28,DeMarco Murray left tackle for 1 yard (tackle by Jason Pierre-Paul),2.520,2.520
4,2:28,1,10,NYG 46,21,28,Timeout #1 by New York Giants,2.520,2.110
4,2:28,2,9,NYG 45,21,28,Tony Romo pass complete short left to Dez Bryant for 13 yards (tackle by Prince Amukamara),2.110,3.450
4,2:00,1,10,NYG 32,21,28,DeMarco Murray up the middle for 1 yard (tackle by Jameel McClain and Mike Patterson),3.450,3.450
4,1:56,1,10,NYG 32,21,28,Timeout #2 by New York Giants,3.450,3.040
4,1:56,2,9,NYG 31,21,28,DeMarco Murray right tackle for no gain (tackle by Mike Patterson),3.040,3.040
4,1:51,2,9,NYG 31,21,28,Timeout #3 by New York Giants,3.040,2.340
4,1:51,3,9,NYG 31,21,28,DeMarco Murray left tackle for no gain (tackle by Jacquian Williams),2.340,2.340
4,1:04,3,9,NYG 31,21,28,Timeout #1 by Dallas Cowboys,2.340,1.320
4,1:04,4,9,NYG 31,21,31,Dan Bailey 49 yard field goal good,1.320,3.000
4,1:04,,,DAL 35,21,31,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
4,0:59,1,10,NYG 20,21,31,Eli Manning pass complete short middle to Larry Donnell for 13 yards (tackle by Barry Church),0.280,1.140
4,0:41,1,10,NYG 33,21,31,"Eli Manning pass complete short middle to Larry Donnell for 6 yards (tackle by Justin Durant). Larry Donnell fumbles (forced by Justin Durant), recovered by Henry Melton at NYG-39 and returned for 1 yards (tackle by John Jerry)",1.140,-3.050
4,0:35,1,10,NYG 38,21,31,Tony Romo kneels for -1 yards,3.050,2.370
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
