#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:33,DAL 23,3,0:46,6,Punt
2,1,11:50,DAL 24,3,0:44,-2,Fumble
3,1,10:58,DAL 13,4,1:32,45,Fumble
4,1,7:37,DAL 13,5,1:45,16,Downs
5,1,4:26,DAL 32,1,0:16,8,Fumble
6,1,1:06,DAL 25,11,3:57,75,Touchdown
7,2,5:58,DAL 25,11,4:12,60,Field Goal
9,3,15:00,DAL 26,7,2:37,74,Touchdown
10,3,7:01,DAL 17,8,2:47,83,Touchdown
11,4,14:23,DAL 24,5,1:37,19,Downs
12,4,7:57,DAL 25,10,3:00,75,Touchdown
13,4,2:57,DAL 24,9,1:08,76,Touchdown
14,4,1:49,DAL 46,6,1:49,26,Field Goal
