Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jake Scott,G,66,100%,0,0%,2,9%
Dennis Kelly,T,66,100%,0,0%,2,9%
Dallas Reynolds,G,66,100%,0,0%,2,9%
Evan Mathis,G,66,100%,0,0%,2,9%
King Dunlap,T,66,100%,0,0%,2,9%
Jeremy Maclin,WR,62,94%,0,0%,0,0%
Michael Vick,QB,60,91%,0,0%,0,0%
Riley Cooper,WR,59,89%,0,0%,7,30%
Jason Avant,WR,49,74%,0,0%,5,22%
Brent Celek,TE,48,73%,0,0%,2,9%
LeSean McCoy,RB,37,56%,0,0%,0,0%
Damaris Johnson,WR,18,27%,0,0%,2,9%
Bryce Brown,RB,17,26%,0,0%,4,17%
Stanley Havili,FB,14,21%,0,0%,15,65%
Emil Igwenagu,TE,10,15%,0,0%,9,39%
Dion Lewis,RB,10,15%,0,0%,2,9%
Trent Edwards,QB,6,9%,0,0%,0,0%
Marvin McNutt,WR,5,8%,0,0%,10,43%
DeMeco Ryans,LB,0,0%,63,100%,0,0%
Jamar Chaney,LB,0,0%,59,94%,12,52%
Kurt Coleman,FS,0,0%,56,89%,10,43%
Colt Anderson,SS,0,0%,56,89%,9,39%
Dominique Rodgers-Cromartie,CB,0,0%,55,87%,6,26%
Trent Cole,DE,0,0%,52,83%,6,26%
Brandon Graham,DE,0,0%,49,78%,6,26%
Akeem Jordan,LB,0,0%,47,75%,17,74%
Derek Landri,DT,0,0%,46,73%,6,26%
Nnamdi Asomugha,CB,0,0%,45,71%,0,0%
Cullen Jenkins,DT,0,0%,43,68%,0,0%
Brandon Boykin,CB,0,0%,22,35%,5,22%
Cedric Thornton,DT,0,0%,21,33%,8,35%
Antonio Dixon,DT,0,0%,21,33%,0,0%
Phillip Hunt,DE,0,0%,20,32%,5,22%
Curtis Marsh,CB,0,0%,17,27%,11,48%
Nate Allen,SS,0,0%,7,11%,21,91%
David Sims,SS,0,0%,6,10%,8,35%
Vinny Curry,DE,0,0%,6,10%,6,26%
Ryan Rau,LB,0,0%,1,2%,14,61%
Casey Matthews,LB,0,0%,1,2%,4,17%
Matt Tennant,C,0,0%,0,0%,9,39%
Brandon Hughes,CB,0,0%,0,0%,8,35%
Mat McBriar,P,0,0%,0,0%,6,26%
Jon Dorenbos,LS,0,0%,0,0%,6,26%
Alex Henery,K,0,0%,0,0%,4,17%
