Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Melvin Gordon,DEN,13,68,0,5,40,3.1,28,2.2,1,13.0
Phillip Lindsay,DEN,11,24,0,2,13,1.2,11,1.0,0,
Drew Lock,DEN,6,4,0,0,3,0.5,1,0.2,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mike Davis,CAR,11,51,2,2,32,2.9,19,1.7,1,11.0
Teddy Bridgewater,CAR,3,31,1,2,30,10.0,1,0.3,0,
Robbie Chosen,CAR,2,13,0,1,13,6.5,0,0.0,0,
Curtis Samuel,CAR,2,22,0,2,19,9.5,3,1.5,0,
Rodney Smith,CAR,2,10,0,1,6,3.0,4,2.0,0,
Trenton Cannon,CAR,1,-2,0,,-2,-2.0,0,0.0,0,
