Player,Pos
Austin Davis,QB
Zac Stacy,HB
Brian Quick,WR
Jared Cook,TE
Cory Harkey,TE
Lance Kendricks,TE
Jake Long,LT
Rodger Saffold,LG
Scott Wells,C
Davin Joseph,RG
Joe Barksdale,RT
William Hayes,LDE
Kendall Langford,LDT
Michael Brockers,RDT
Robert Quinn,RDE
Alec Ogletree,LLB
James Laurinaitis,MLB
Jo-Lonn Dunbar,RLB
E.J. Gaines,LCB
Jackrabbit Jenkins,RCB
T.J. McDonald,SS
Rodney McLeod,S
