Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2,12:38,1,10,DET 34,0,7,Joey Harrington pass complete to Bill Schroeder for 5 yards (tackle by Ken Irvin),1.200,1.330
2,11:58,2,5,DET 39,0,7,Joey Harrington pass incomplete intended for Shawn Bryson,1.330,0.630
2,11:51,3,5,DET 39,0,7,Joey Harrington pass incomplete intended for David Kircus (defended by Denard Walker),0.630,-0.780
2,11:48,4,5,DET 39,0,7,"Nick Harris punts 45 yards, returned by Keenan Howry for 3 yards (tackle by Bracy Walker)",-0.780,-0.150
2,11:36,1,10,MIN 19,0,7,Michael Bennett left tackle for 7 yards (tackle by Corey Harris),0.150,0.610
2,10:59,2,3,MIN 26,0,7,Michael Bennett left guard for 2 yards (tackle by Dan Wilkinson and Shaun Rogers),0.610,0.100
2,10:17,3,1,MIN 28,0,7,Daunte Culpepper pass complete to Moe Williams for 10 yards (tackle by Otis Smith),0.100,1.470
2,9:46,3,1,MIN 28,0,7,Timeout #1 by Minnesota Vikings,0.100,1.470
2,9:46,1,10,MIN 38,0,7,Michael Bennett right tackle for 8 yards (tackle by Barrett Green),1.470,2.000
2,9:09,2,2,MIN 46,0,7,Michael Bennett left end for 9 yards (tackle by Brian Walker),2.000,2.590
2,8:29,1,10,DET 45,0,7,"Daunte Culpepper pass incomplete intended for Randy Moss is intercepted by Brian Walker at DET--6. Penalty on Mike Rosenthal: Unnecessary Roughness, 15 yards",2.590,-1.270
2,8:12,1,10,DET 35,0,7,Joey Harrington pass complete to Olandis Gary for 2 yards (tackle by Nick Rogers),1.270,0.990
2,7:32,2,8,DET 37,0,7,"Joey Harrington pass complete to Olandis Gary for 7 yards (tackle by Brian Williams). Penalty on Jeff Backus: Offensive Holding, 10 yards (no play)",0.990,-0.360
2,6:59,2,18,DET 27,0,7,"Joey Harrington pass incomplete intended for Reggie Swinton. Penalty on Talance Sawyer: Defensive Offside, 5 yards (no play)",-0.360,0.320
2,6:55,2,13,DET 32,0,7,Shawn Bryson up the middle for -1 yards (tackle by Chris Hovan),0.320,-0.490
2,6:13,3,14,DET 31,0,7,Joey Harrington pass complete to Bill Schroeder for 23 yards (tackle by Mike Nattiel),-0.490,2.520
2,5:49,1,10,MIN 46,0,7,Olandis Gary right end for -1 yards (tackle by Kenny Mixon),2.520,1.840
2,5:10,2,11,MIN 47,0,7,Joey Harrington up the middle for 26 yards (tackle by Brian Russell),1.840,4.170
2,4:24,1,10,MIN 21,0,7,Olandis Gary left end for no gain (tackle by Brian Russell and Ken Irvin),4.170,3.630
2,3:43,2,10,MIN 21,0,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Brian Williams at MIN-3 and returned for 11 yards (tackle by Olandis Gary),3.630,0.280
2,3:32,1,10,MIN 14,0,7,Daunte Culpepper pass incomplete intended for Randy Moss,-0.280,-0.750
2,3:27,2,10,MIN 14,0,7,Michael Bennett right end for -1 yards (tackle by Shaun Rogers),-0.750,-1.530
2,2:47,3,11,MIN 13,0,7,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,-1.530,-2.490
2,2:42,4,11,MIN 13,0,7,"Eddie Johnson punts 37 yards, returned by Reggie Swinton for no gain",-2.490,-2.260
2,2:33,1,10,,0,7,Olandis Gary left guard for 2 yards (tackle by Chris Hovan),2.260,1.980
2,2:00,2,8,MIN 48,0,7,Joey Harrington pass complete to Az-Zahir Hakim for 17 yards (tackle by Brian Russell),1.980,3.510
2,1:22,1,10,MIN 31,0,7,Joey Harrington pass incomplete intended for Olandis Gary (defended by Henri Crockett),3.510,2.970
2,1:15,2,10,MIN 31,0,7,Joey Harrington pass complete to Mikhael Ricks for 1 yard (tackle by Mike Nattiel),2.970,2.410
2,1:10,3,9,MIN 30,0,7,"Joey Harrington pass incomplete intended for Casey Fitzsimmons. Penalty on Kenny Mixon: Roughing the Passer, 15 yards (no play)",2.410,4.580
2,1:03,3,9,MIN 30,0,7,Timeout #2 by Minnesota Vikings,2.410,4.580
2,1:03,1,10,MIN 15,0,7,Joey Harrington pass complete to Az-Zahir Hakim for 10 yards (tackle by Brian Russell),4.580,6.060
2,0:29,1,5,MIN 5,0,7,"Joey Harrington pass complete to Casey Fitzsimmons for 5 yards. Penalty on Cory Schlesinger: Offensive Pass Interference, 10 yards (no play)",6.060,4.370
2,0:20,1,15,MIN 15,0,7,Joey Harrington pass incomplete intended for Bill Schroeder (defended by Ken Irvin),4.370,3.460
2,0:15,2,15,MIN 15,0,7,"Joey Harrington pass incomplete intended for Az-Zahir Hakim. Penalty on Stockar McDougle: Offensive Holding, 10 yards (no play)",3.460,2.330
2,0:10,2,25,MIN 25,0,7,Shawn Bryson up the middle for 5 yards (tackle by Corey Chavous),2.330,2.340
2,0:04,2,25,MIN 25,0,7,Timeout #2 by Detroit Lions,2.330,2.340
2,0:04,3,20,MIN 20,0,7,"Penalty on Jason Hanson: Delay of Game, 5 yards (no play)",2.340,1.680
2,0:04,3,25,MIN 25,0,7,Jason Hanson 43 yard field goal no good,1.680,1.070
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,0,7,"Aaron Elling kicks off no gain, returned by Reggie Swinton for 23 yards (tackle by E.J. Henderson)",0.000,0.870
3,14:55,1,10,DET 29,0,7,Olandis Gary right guard for 2 yards (tackle by Henri Crockett),0.870,0.600
3,14:18,2,8,DET 31,0,7,Joey Harrington pass incomplete intended for Casey Fitzsimmons (defended by Chris Hovan),0.600,-0.100
3,14:14,3,8,DET 31,0,7,Joey Harrington pass complete to Mikhael Ricks for 7 yards (tackle by Denard Walker),-0.100,-0.850
3,13:35,4,1,DET 38,0,7,"Nick Harris punts 48 yards, returned by Keenan Howry for 52 yards (tackle by Jeff Gooch)",-0.850,-3.310
3,13:15,1,10,DET 34,0,7,Daunte Culpepper pass incomplete intended for Randy Moss,3.310,2.770
3,13:08,2,10,DET 34,0,7,Daunte Culpepper pass complete to Randy Moss for 14 yards (tackle by Barrett Green),2.770,4.240
3,12:27,1,10,DET 20,6,7,"Moe Williams right end for -1 yards (tackle by Dre' Bly). Moe Williams fumbles (forced by Dre' Bly), recovered by Dre' Bly at DET-21 and returned for 44 yards, lateral to Corey Harris for 34 yards, touchdown",4.240,-7.000
,,,,,,,"MIN challenged the ruling, and the play was upheld.",,
3,12:11,,,MIN 2,7,7,Jason Hanson kicks extra point good,0.000,0.000
3,12:11,,,DET 30,7,7,"Jason Hanson kicks off 69 yards, returned by Onterrio Smith for 18 yards (tackle by Bracy Walker)",0.000,0.150
3,12:04,1,10,MIN 19,7,7,Michael Bennett right end for 1 yard (tackle by Otis Smith and Corey Harris),0.150,-0.200
3,11:23,2,9,MIN 20,7,7,Daunte Culpepper up the middle for 5 yards (tackle by James Hall),-0.200,-0.290
3,10:39,3,4,MIN 25,7,7,Daunte Culpepper pass complete to Jim Kleinsasser for 7 yards (tackle by Shaun Rogers),-0.290,1.070
3,9:56,1,10,MIN 32,7,7,Michael Bennett left tackle for 2 yards (tackle by Barrett Green),1.070,0.800
3,9:16,2,8,MIN 34,7,7,Moe Williams up the middle for 1 yard (tackle by Barrett Green and Jared DeVries),0.800,0.230
3,8:43,3,7,MIN 35,7,7,Daunte Culpepper pass incomplete intended for Randy Moss,0.230,-1.040
3,8:37,4,7,MIN 35,7,7,"Eddie Johnson punts 54 yards, returned by Reggie Swinton for 28 yards (tackle by Eddie Johnson)",-1.040,-1.530
3,8:23,1,10,DET 39,7,7,Joey Harrington pass incomplete intended for Olandis Gary,1.530,0.990
3,8:19,2,10,DET 39,7,7,Shawn Bryson up the middle for 4 yards (tackle by Brian Russell),0.990,0.830
3,7:43,3,6,DET 43,7,7,Joey Harrington pass complete to Az-Zahir Hakim for 10 yards (tackle by Corey Chavous),0.830,2.460
3,7:05,1,10,MIN 47,7,7,Joey Harrington pass complete to Casey Fitzsimmons for 6 yards (tackle by Brian Williams),2.460,2.720
3,6:43,2,4,MIN 41,7,7,Olandis Gary right tackle for no gain (tackle by Corey Chavous and Greg Biekert),2.720,2.010
3,6:04,3,4,MIN 41,7,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Chris Claiborne),2.010,0.530
3,6:00,4,4,MIN 41,7,7,"Nick Harris punts 41 yards, touchback",0.530,-0.280
3,5:47,1,10,MIN 20,7,7,Daunte Culpepper pass incomplete intended for Randy Moss,0.280,-0.270
3,5:41,2,10,MIN 20,7,7,Daunte Culpepper pass complete to Nate Burleson for 6 yards (tackle by Terrence Holt),-0.270,-0.160
3,4:57,3,4,MIN 26,7,7,Daunte Culpepper pass complete to Moe Williams for 2 yards (tackle by Barrett Green),-0.160,-1.500
3,4:15,4,2,MIN 28,7,7,"Eddie Johnson punts 38 yards, fair catch by Reggie Swinton",-1.500,-1.200
3,4:07,1,10,DET 34,7,7,Olandis Gary right end for 1 yard (tackle by Nick Rogers),1.200,0.790
3,3:27,2,9,DET 35,7,7,Joey Harrington pass complete to Cory Schlesinger for 2 yards (tackle by Chris Claiborne),0.790,0.370
3,2:45,3,7,DET 37,7,7,Joey Harrington pass complete to Shawn Bryson for 4 yards (tackle by Brian Russell),0.370,-0.650
3,2:09,4,3,DET 41,7,7,"Nick Harris punts 34 yards, returned by Keenan Howry for 4 yards (tackle by Corey Harris)",-0.650,-0.870
3,2:00,1,10,MIN 29,7,7,Daunte Culpepper right end for 10 yards (tackle by Brian Walker),0.870,1.530
3,1:28,1,10,MIN 39,7,7,Michael Bennett left end for 5 yards (tackle by Terrence Holt),1.530,1.660
3,0:51,2,5,MIN 44,7,7,Daunte Culpepper pass complete to Kelly Campbell for 9 yards (tackle by Doug Evans),1.660,2.460
3,0:15,1,10,DET 47,7,7,Michael Bennett up the middle for 3 yards (tackle by Boss Bailey),2.460,2.320
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DET 44,7,7,Daunte Culpepper pass incomplete intended for Randy Moss,2.320,1.620
4,14:53,3,7,DET 44,7,7,Daunte Culpepper sacked by Robert Porcher for -4 yards,1.620,0.070
4,14:23,4,11,DET 48,7,7,"Penalty on Nick Rogers: False Start, 5 yards (no play)",0.070,-0.260
4,14:23,4,16,MIN 47,7,7,"Eddie Johnson punts 26 yards, out of bounds",-0.260,-0.740
4,14:09,1,10,DET 27,7,7,Olandis Gary right end for 2 yards (tackle by Greg Biekert),0.740,0.470
4,13:32,2,8,DET 29,7,7,Joey Harrington pass complete to Bill Schroeder for 16 yards (tackle by Greg Biekert),0.470,1.930
4,13:06,1,10,DET 45,7,7,Joey Harrington pass complete to Shawn Bryson for -1 yards (tackle by Henri Crockett),1.930,1.250
4,12:26,2,11,DET 44,7,7,Shawn Bryson right guard for 2 yards (tackle by Kevin Williams and Chris Claiborne),1.250,0.830
4,11:46,3,9,DET 46,7,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim,0.830,-0.320
4,11:39,4,9,DET 46,7,7,"Nick Harris punts 33 yards, returned by Keenan Howry for no gain",-0.320,-0.340
4,11:34,1,10,MIN 21,7,7,Daunte Culpepper pass complete to Nate Burleson for 15 yards (tackle by Dre' Bly),0.340,1.330
4,10:55,1,10,MIN 36,7,7,Moe Williams up the middle for 5 yards (tackle by James Hall),1.330,1.470
4,10:26,2,5,MIN 41,7,7,Daunte Culpepper pass complete to Kelly Campbell for 10 yards (tackle by Doug Evans),1.470,2.320
4,9:48,1,10,DET 49,7,7,Moe Williams up the middle for 2 yards (tackle by Barrett Green),2.320,2.050
4,9:10,2,8,DET 47,7,7,Daunte Culpepper pass complete to Randy Moss for 7 yards (tackle by Cory Redding and James Hall),2.050,2.280
4,8:28,3,1,DET 40,7,7,Daunte Culpepper right end for 3 yards (tackle by Corey Harris),2.280,3.120
4,7:44,1,10,DET 37,7,7,Daunte Culpepper pass incomplete intended for Randy Moss (defended by Otis Smith),3.120,2.570
4,7:36,1,10,DET 37,7,7,Timeout #2 by Minnesota Vikings,3.120,2.570
4,7:36,2,10,DET 37,7,7,Daunte Culpepper pass complete to Moe Williams for 12 yards (tackle by Boss Bailey),2.570,3.910
4,6:55,1,10,DET 25,7,7,"Moe Williams right tackle for 4 yards (tackle by Barrett Green). Penalty on Mike Rosenthal: Offensive Holding, 10 yards (no play)",3.910,3.250
4,6:28,1,20,DET 35,7,7,Daunte Culpepper up the middle for 5 yards (tackle by Barrett Green),3.250,2.690
4,5:47,2,15,DET 30,7,7,Daunte Culpepper pass complete to Kelly Campbell for 10 yards (tackle by Doug Evans),2.690,3.340
4,5:04,3,5,DET 20,7,7,Daunte Culpepper pass complete to Moe Williams for 19 yards (tackle by Brian Walker),3.340,6.970
4,4:20,1,1,DET 1,7,7,"Penalty on Chris Liwienski: False Start, 5 yards (no play)",6.970,5.830
4,4:15,1,6,DET 6,7,7,"Daunte Culpepper pass incomplete intended for Moe Williams. Penalty on Chris Liwienski: Ineligible Downfield Pass, 5 yards (no play)",5.830,4.770
4,4:10,1,11,DET 11,7,7,Daunte Culpepper pass incomplete intended for Moe Williams,4.770,4.020
4,4:06,2,11,DET 11,7,7,Daunte Culpepper pass complete to Moe Williams for 7 yards (tackle by Barrett Green),4.020,4.490
4,3:31,3,4,DET 4,7,7,Daunte Culpepper pass complete to Randy Moss for -2 yards (tackle by Otis Smith),4.490,2.990
4,2:49,4,6,DET 6,7,10,Aaron Elling 24 yard field goal good,2.990,3.000
4,2:49,,,MIN 30,7,10,"Aaron Elling kicks off 72 yards, touchback",0.000,0.280
4,2:45,1,10,DET 20,7,10,Joey Harrington pass incomplete intended for Casey Fitzsimmons,0.280,-0.270
4,2:41,2,10,DET 20,7,10,Joey Harrington pass incomplete intended for Bill Schroeder,-0.270,-0.960
4,2:36,3,10,DET 20,7,10,"Penalty on Kevin Williams: Neutral Zone Infraction, 5 yards (no play)",-0.960,-0.300
4,2:36,3,5,DET 25,7,16,"Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Corey Chavous at DET-32 and returned for 32 yards, touchdown",-0.300,-7.000
4,2:26,,,DET 2,7,17,Aaron Elling kicks extra point good,0.000,0.000
4,2:26,,,MIN 30,7,17,"Aaron Elling kicks off 68 yards, returned by Reggie Swinton for 34 yards (tackle by Aaron Elling)",0.000,1.330
4,2:16,1,10,DET 36,7,23,"Joey Harrington pass incomplete intended for David Kircus is intercepted by Brian Williams at DET-42 and returned for 42 yards, touchdown",1.330,-7.000
4,2:06,,,DET 2,7,24,Aaron Elling kicks extra point good,0.000,0.000
4,2:06,,,MIN 30,7,24,"Aaron Elling kicks off 58 yards, returned by Reggie Swinton for 31 yards. Reggie Swinton fumbles, ball out of bounds at DET-43",0.000,1.800
4,1:56,1,10,DET 43,7,24,Shawn Bryson left end for 11 yards (tackle by Brian Russell),1.800,2.520
4,1:42,1,10,DET 43,7,24,Timeout #1 by Detroit Lions,1.800,2.520
4,1:42,1,10,MIN 46,7,24,Joey Harrington pass complete to Mikhael Ricks for 13 yards (tackle by E.J. Henderson),2.520,3.380
4,1:34,1,10,MIN 33,7,24,Joey Harrington pass incomplete intended for Paul Smith (defended by Kevin Williams),3.380,2.840
4,1:29,2,10,MIN 33,7,24,Joey Harrington pass complete to Mikhael Ricks for 14 yards (tackle by Ken Irvin),2.840,4.310
4,1:15,2,10,MIN 33,7,24,Timeout #2 by Detroit Lions,2.840,4.310
4,1:15,1,10,MIN 19,7,24,Joey Harrington pass complete to Az-Zahir Hakim for 14 yards (tackle by Brian Russell),4.310,6.060
4,0:48,1,5,MIN 5,7,24,Joey Harrington pass incomplete intended for Bill Schroeder,6.060,5.150
4,0:44,2,5,MIN 5,7,24,Joey Harrington pass incomplete intended for David Kircus (defended by Ken Irvin),5.150,4.260
4,0:38,3,5,MIN 5,13,24,"Joey Harrington pass complete to Az-Zahir Hakim for 5 yards, touchdown",4.260,7.000
4,0:38,,,MIN 2,14,24,"Jason Hanson kicks extra point good. Penalty on Az-Zahir Hakim: Unsportsmanlike Conduct, 15 yards",0.000,0.000
4,0:38,,,DET 15,14,24,Jason Hanson kicks onside 11 yards. Penalty on Earl Holmes: Offside on Free Kick (Declined),0.000,-3.840
4,0:21,1,10,DET 26,14,24,Daunte Culpepper kneels for -1 yards,3.840,3.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
