Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mike Boone,MIN,13,56,2,3,22,1.7,34,2.6,0,
Dalvin Cook,MIN,9,27,0,1,6,0.7,21,2.3,1,9.0
Ameer Abdullah,MIN,5,25,0,1,14,2.8,11,2.2,0,
Kirk Cousins,MIN,3,14,0,1,9,3.0,5,1.7,0,
Sean Mannion,MIN,3,-3,0,,-3,-1.0,0,0.0,0,
Stefon Diggs,MIN,1,4,0,0,2,2.0,2,2.0,0,
C.J. Ham,MIN,1,5,0,0,-1,-1.0,6,6.0,1,1.0
Olabisi Johnson,MIN,1,6,0,0,4,4.0,2,2.0,0,
Adam Thielen,MIN,1,3,0,0,0,0.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Austin Ekeler,LAC,7,19,0,1,7,1.0,12,1.7,0,
Melvin Gordon,LAC,7,28,0,1,15,2.1,13,1.9,0,
Justin Jackson,LAC,5,15,0,1,0,0.0,15,3.0,1,5.0
