Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,9:23,1,10,TAM 15,7,7,"Peyton Barber middle for 4 yards. Peyton Barber fumbles, recovered by Peyton Barber at TAM-19",-0.220,-0.110
1,8:48,2,6,TAM 19,7,7,Jameis Winston pass incomplete deep right intended for Adam Humphries,-0.110,-0.880
1,8:40,3,6,TAM 19,7,7,Jameis Winston for 17 yards (tackle by Marcus Williams),-0.880,1.330
1,8:06,1,10,TAM 36,7,7,Peyton Barber middle for 5 yards (tackle by Manti Te'o and Tony McDaniel),1.330,1.470
1,7:25,2,5,TAM 41,7,7,"Penalty on Evan Dietrich-Smith: False Start, 5 yards (no play)",1.470,0.790
1,7:21,2,10,TAM 36,7,7,Jameis Winston pass complete short right to Chris Godwin for 5 yards (tackle by Ken Crawley),0.790,0.760
1,6:43,3,5,TAM 41,7,7,Jameis Winston pass complete short right to Adam Humphries for 15 yards (tackle by Marcus Williams),0.760,2.650
1,6:09,1,10,NOR 44,7,7,Jameis Winston pass incomplete short right intended for Mike Evans is intercepted by Marcus Williams at NOR-35,2.650,-1.270
1,6:00,1,10,NOR 35,7,7,Mark Ingram right tackle for 2 yards (tackle by T.J. Ward and Brent Grimes),1.270,0.990
1,5:24,2,8,NOR 37,7,7,Drew Brees pass complete deep right to Michael Thomas for 43 yards (tackle by Chris Conte),0.990,4.240
1,4:41,1,10,TAM 20,7,7,Alvin Kamara right end for no gain (tackle by Kwon Alexander and William Gholston),4.240,3.690
1,4:07,2,10,TAM 20,7,7,Drew Brees pass complete short right to Alvin Kamara for 6 yards (tackle by Kwon Alexander),3.690,3.890
1,3:22,3,4,TAM 14,7,7,Drew Brees pass complete short middle to Alvin Kamara for 7 yards (tackle by Robert McClain),3.890,5.600
1,2:41,1,7,TAM 7,13,7,"Alvin Kamara middle for 7 yards, touchdown",5.600,7.000
1,2:36,,,TAM 15,14,7,Wil Lutz kicks extra point good,0.000,0.000
1,2:36,,,NOR 35,14,7,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
1,2:36,1,10,TAM 25,14,7,Jameis Winston pass incomplete deep middle intended for Mike Evans (defended by Ken Crawley),0.610,0.060
1,2:28,2,10,TAM 25,14,7,Doug Martin middle for -1 yards (tackle by David Onyemata),0.060,-0.760
1,1:53,3,11,TAM 24,14,7,Jameis Winston pass complete short right to Cameron Brate for 12 yards (tackle by Ken Crawley),-0.760,1.330
1,1:10,1,10,TAM 36,14,7,Doug Martin middle for 1 yard (tackle by Tyeler Davison and George Johnson),1.330,0.930
1,0:30,2,9,TAM 37,14,7,Jameis Winston right guard for 8 yards (tackle by Manti Te'o),0.930,1.290
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,TAM 45,14,7,Doug Martin left guard for -3 yards (tackle by Manti Te'o),1.290,-0.590
2,14:23,4,4,TAM 42,14,7,"Bryan Anger punts 46 yards, fair catch by Tommylee Lewis",-0.590,0.350
2,14:14,1,10,NOR 12,14,7,Mark Ingram right tackle for 3 yards (tackle by T.J. Ward and Brent Grimes),-0.350,-0.500
2,13:41,2,7,NOR 15,14,7,Alvin Kamara left guard for 7 yards (tackle by Clinton McDonald and T.J. Ward),-0.500,0.410
2,12:57,1,10,NOR 22,14,7,Drew Brees pass complete short left to Mark Ingram for 6 yards (tackle by Kwon Alexander),0.410,0.680
2,12:25,2,4,NOR 28,14,7,Drew Brees pass incomplete short right intended for Michael Thomas,0.680,-0.030
2,12:19,3,4,NOR 28,14,7,Drew Brees pass incomplete deep middle intended for Ted Ginn,-0.030,-1.500
2,12:13,4,4,NOR 28,14,7,"Thomas Morstead punts 47 yards, fair catch by Adam Humphries",-1.500,-0.610
2,12:05,1,10,TAM 25,14,7,Jameis Winston pass incomplete deep left intended for Mike Evans,0.610,0.060
2,11:58,2,10,TAM 25,14,7,Jameis Winston pass complete short right to Peyton Barber for 9 yards (tackle by Manti Te'o),0.060,0.560
2,11:31,3,1,TAM 34,14,7,Jameis Winston pass complete short right to Alan Cross for 11 yards (tackle by Marcus Williams),0.560,1.930
2,10:54,1,10,TAM 45,14,7,Jameis Winston pass complete short middle to Jacquizz Rodgers for 15 yards (tackle by Vonn Bell),1.930,2.920
2,10:13,1,10,NOR 40,14,7,Peyton Barber left tackle for 2 yards (tackle by Rafael Bush and Tyeler Davison),2.920,2.640
2,9:32,2,8,NOR 38,14,7,Jameis Winston pass complete short right to Chris Godwin for 17 yards (tackle by Vonn Bell),2.640,4.170
2,8:58,1,10,NOR 21,14,7,Jameis Winston pass incomplete deep right intended for Mike Evans,4.170,3.630
2,8:52,2,10,NOR 21,14,7,Peyton Barber right end for 8 yards (tackle by Vonn Bell),3.630,4.240
2,8:04,3,2,NOR 13,14,7,Peyton Barber left end for 6 yards (tackle by Rafael Bush),4.240,5.600
2,7:18,1,7,NOR 7,14,7,Jameis Winston middle for 1 yard (tackle by Cameron Jordan),5.600,4.950
2,6:35,2,6,NOR 6,14,7,Jameis Winston pass complete short right to Chris Godwin for 5 yards (tackle by P.J. Williams),4.950,5.170
,,,,,,,"NOR challenged the pass completion ruling, and the play was upheld.",,
2,5:57,3,1,NOR 1,14,13,"Jameis Winston middle for 1 yard, touchdown",5.170,7.000
2,5:50,,,NOR 15,14,13,Patrick Murray kicks extra point no good,0.000,-1.000
2,5:50,,,TAM 35,14,13,"Patrick Murray kicks off 46 yards, returned by Garrett Griffin for 12 yards (tackle by Keith Tandy)",0.000,-1.000
2,5:46,1,10,NOR 31,14,13,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by Ryan Smith),1.000,1.680
2,5:17,2,1,NOR 40,14,13,Zach Line middle for 5 yards (tackle by Kwon Alexander and Will Clarke),1.680,1.930
2,4:44,1,10,NOR 45,14,13,Drew Brees pass complete short left to Alvin Kamara for 10 yards (tackle by Kendell Beckwith),1.930,2.590
2,4:11,1,10,TAM 45,14,13,Mark Ingram right end for 10 yards (tackle by Brent Grimes and Chris Conte),2.590,3.250
2,3:27,1,10,TAM 35,14,13,Drew Brees pass incomplete short right intended for Brandon Coleman,3.250,2.700
2,3:21,2,10,TAM 35,14,13,Drew Brees pass incomplete short left intended for Michael Thomas,2.700,2.010
2,3:16,3,10,TAM 35,14,13,Drew Brees pass complete short middle to Alvin Kamara for 5 yards (tackle by Clinton McDonald),2.010,1.450
2,2:39,4,5,TAM 30,14,13,Wil Lutz right end for 4 yards (tackle by Kwon Alexander),1.450,-0.670
2,2:32,1,10,TAM 26,14,13,Jameis Winston pass complete short middle to Peyton Barber for 9 yards (tackle by Craig Robertson),0.670,1.350
2,2:05,2,1,TAM 35,14,13,"Peyton Barber right end for 3 yards (tackle by Sheldon Rankins). Penalty on David Onyemata: Defensive Holding, 5 yards",1.350,1.800
2,2:00,1,10,TAM 43,14,13,Jameis Winston pass incomplete short left intended for Peyton Barber is intercepted by Craig Robertson at NOR-42,1.800,-1.730
2,1:50,1,10,NOR 42,14,13,Drew Brees pass incomplete short right intended for Alvin Kamara,1.730,1.190
2,1:44,2,10,NOR 42,14,13,Alvin Kamara middle for 1 yard (tackle by Lavonte David and Gerald McCoy),1.190,0.630
2,1:09,3,9,NOR 43,14,13,Drew Brees pass incomplete deep left intended for Josh Hill,0.630,-0.520
2,1:03,4,9,NOR 43,14,13,"Thomas Morstead punts 44 yards, fair catch by Adam Humphries",-0.520,0.320
2,0:56,1,10,TAM 13,14,13,Jameis Winston pass incomplete deep left intended for Mike Evans (defended by Marshon Lattimore),-0.320,-0.770
2,0:50,2,10,TAM 13,14,13,Charles Sims for 6 yards (tackle by P.J. Williams),-0.770,0.000
2,0:46,,,,,,Timeout #2 by New Orleans Saints,0.000,0.710
2,0:46,3,4,TAM 19,14,13,Jameis Winston pass complete short right to Chris Godwin for 9 yards (tackle by Ken Crawley and Rafael Bush),-0.710,0.000
2,0:41,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-0.810
2,0:41,1,10,TAM 28,14,13,Jameis Winston middle for 5 yards (tackle by Craig Robertson),0.810,0.000
2,0:33,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,-0.940
2,0:33,2,5,TAM 33,14,13,Jameis Winston sacked by Cameron Jordan for -7 yards,0.940,-0.690
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,14,13,"Patrick Murray kicks off 54 yards, returned by Alvin Kamara for 21 yards (tackle by Isaiah Johnson)",0.000,-1.070
3,14:55,1,10,NOR 32,14,13,Mark Ingram left tackle for 7 yards (tackle by Chris Conte and Keith Tandy),1.070,1.470
3,14:28,2,3,NOR 39,14,13,Mark Ingram right tackle for 2 yards (tackle by Ryan Smith and William Gholston),1.470,1.030
3,13:56,3,1,NOR 41,14,13,Drew Brees middle for 2 yards (tackle by William Gholston),1.030,1.800
3,13:21,1,10,NOR 43,14,13,Drew Brees pass complete short right to Garrett Griffin for 4 yards (tackle by Kwon Alexander),1.800,1.790
3,12:53,2,6,NOR 47,14,13,"Alvin Kamara right tackle for 11 yards (tackle by Brent Grimes). Penalty on Ted Ginn: Illegal Shift, 5 yards (no play)",1.790,1.120
3,12:28,2,11,NOR 42,14,13,Drew Brees pass complete short left to Josh Hill for 8 yards (tackle by Robert McClain),1.120,1.490
3,11:55,3,3,,14,13,Drew Brees sacked by Ryan Russell for -7 yards. Penalty on Larry Warford: Offensive Holding (Declined),1.490,-0.520
3,11:41,4,10,NOR 43,14,13,Thomas Morstead punts 47 yards,-0.520,0.380
3,11:28,1,10,TAM 10,14,13,Peyton Barber middle for 1 yard (tackle by Cameron Jordan),-0.380,-0.710
3,10:48,2,9,TAM 11,14,13,Jameis Winston pass complete short left to Chris Godwin for 19 yards (tackle by Vonn Bell),-0.710,0.940
3,10:17,1,10,TAM 30,14,13,Jameis Winston pass complete short right to Adam Humphries for 8 yards (tackle by P.J. Williams),0.940,1.470
3,9:38,2,2,TAM 38,14,13,Jameis Winston pass incomplete short left intended for Peyton Barber,1.470,0.760
3,9:31,3,2,TAM 38,14,13,Jameis Winston pass complete deep left to Adam Humphries for 43 yards (tackle by Marcus Williams),0.760,4.310
3,9:04,1,10,NOR 19,14,13,Jameis Winston pass incomplete deep right intended for Chris Godwin,4.310,3.750
3,8:57,2,10,NOR 19,14,13,Jesus Wilson left end for -4 yards (tackle by Marcus Williams),3.750,2.540
3,8:14,3,14,NOR 23,14,13,Jameis Winston pass incomplete deep left intended for Mike Evans is intercepted by Marcus Williams at NOR-0,2.540,-0.280
3,8:02,1,10,NOR 20,14,13,Drew Brees pass complete short left to Ted Ginn for 4 yards (tackle by Keith Tandy),0.280,0.270
3,7:35,2,6,NOR 24,14,13,Alvin Kamara middle for 3 yards (tackle by Clinton McDonald),0.270,-0.030
3,6:53,3,3,NOR 27,14,13,Drew Brees pass complete short left to Michael Thomas for 7 yards (tackle by Lavonte David),-0.030,1.200
3,6:19,1,10,NOR 34,14,13,Mark Ingram right tackle for 1 yard (tackle by Chris Baker and Sealver Siliga),1.200,0.790
3,5:43,2,9,NOR 35,14,13,Drew Brees pass complete deep right to Alvin Kamara for 40 yards (tackle by Lavonte David),0.790,3.910
3,4:59,1,10,TAM 25,14,13,Mark Ingram right tackle for no gain (tackle by Gerald McCoy),3.910,3.360
3,4:24,2,10,TAM 25,14,13,Drew Brees pass complete short right to Mark Ingram for -4 yards (tackle by Lavonte David),3.360,2.150
3,3:40,3,14,TAM 29,14,13,"Penalty on Brandon Coleman: False Start, 5 yards (no play)",2.150,1.490
3,3:28,3,19,TAM 34,14,13,Drew Brees pass complete short right to Mark Ingram for 4 yards (tackle by Kendell Beckwith),1.490,1.410
3,2:48,4,15,TAM 30,17,13,Wil Lutz 48 yard field goal good,1.410,3.000
3,2:44,,,NOR 35,17,13,Wil Lutz kicks off 56 yards (tackle by Michael Mauti),0.000,-0.810
3,2:36,1,10,TAM 28,17,13,Peyton Barber middle for 4 yards (tackle by Tony McDaniel),0.810,0.800
3,2:02,2,6,TAM 32,17,13,Jameis Winston pass incomplete,0.800,0.100
3,1:53,3,6,TAM 32,17,13,Jameis Winston pass complete short left to Freddie Martino for 9 yards (tackle by Marshon Lattimore),0.100,1.660
3,1:33,1,10,TAM 41,17,13,Jameis Winston pass complete short right to Adam Humphries for 7 yards (tackle by Vonn Bell),1.660,2.070
3,1:01,2,3,TAM 48,17,13,"Peyton Barber left end for 4 yards (tackle by Marcus Williams). Penalty on Joe Hawley: Offensive Holding, 10 yards (no play)",2.070,0.720
3,0:43,2,13,TAM 38,17,13,Jameis Winston pass complete short middle to Jacquizz Rodgers for 5 yards (tackle by Jonathan Freeny),0.720,0.700
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,TAM 43,17,13,Jameis Winston sacked by Vonn Bell for -11 yards,0.700,-1.240
4,14:19,4,19,TAM 32,17,19,"Bryan Anger punts 54 yards, returned by Tommylee Lewis for -7 yards (tackle by Josh Robinson). Tommylee Lewis fumbles (forced by Josh Robinson), recovered by Isaiah Johnson at NOR-7 and returned for 7 yards, touchdown",-1.240,7.000
4,14:04,,,TAM 35,17,20,"Patrick Murray kicks off 62 yards, returned by Alvin Kamara for 22 yards (tackle by Josh Robinson). Penalty on Arthur Maulet: Offensive Holding, 8 yards",0.000,0.380
4,13:58,1,10,NOR 8,17,20,Alvin Kamara left end for 19 yards (tackle by Ryan Smith),-0.380,0.740
4,13:34,1,10,NOR 27,17,20,Drew Brees pass incomplete short right intended for Ted Ginn (defended by Brent Grimes),0.740,0.200
4,13:27,2,10,NOR 27,17,20,Mark Ingram right guard for 3 yards (tackle by Lavonte David),0.200,-0.100
4,12:45,3,7,NOR 30,17,20,Drew Brees pass complete short right to Mark Ingram for 13 yards (tackle by Keith Tandy),-0.100,1.800
4,12:12,1,10,NOR 43,17,20,Mark Ingram right tackle for no gain (tackle by Kwon Alexander and Kendell Beckwith),1.800,1.250
4,11:39,2,10,NOR 43,17,20,Drew Brees pass complete short left to Ted Ginn for 6 yards (tackle by Ryan Smith),1.250,1.350
4,11:08,3,4,NOR 49,17,20,Mark Ingram middle for 4 yards (tackle by Gerald McCoy and Keith Tandy),1.350,2.460
4,10:33,1,10,TAM 47,17,20,Alvin Kamara middle for 2 yards (tackle by Kwon Alexander and Clinton McDonald),2.460,2.180
4,9:58,2,8,TAM 45,17,20,Drew Brees pass complete short right to Michael Thomas for 19 yards (tackle by Robert McClain),2.180,3.840
4,9:16,1,10,TAM 26,17,20,Ted Ginn right end for 2 yards (tackle by Keith Tandy),3.840,3.570
4,8:33,2,8,TAM 24,17,20,Drew Brees pass complete short middle to Alvin Kamara for 16 yards (tackle by Kwon Alexander),3.570,5.370
4,7:48,1,8,TAM 8,17,20,Alvin Kamara right guard for 5 yards (tackle by Kwon Alexander),5.370,5.530
4,7:13,2,3,TAM 3,23,20,"Drew Brees pass complete short right to Zach Line for 3 yards, touchdown",5.530,7.000
4,7:07,,,TAM 15,24,20,Wil Lutz kicks extra point good,0.000,0.000
4,7:07,,,NOR 35,24,20,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
4,7:07,1,10,TAM 25,24,20,Jameis Winston pass incomplete deep left intended for Chris Godwin,0.610,0.060
4,6:59,2,10,TAM 25,24,20,Jameis Winston pass complete short left to Adam Humphries for 12 yards (tackle by Marcus Williams),0.060,1.400
4,6:19,1,10,TAM 37,24,20,Jameis Winston pass complete short middle to Mike Evans for 9 yards (tackle by Marshon Lattimore),1.400,2.070
4,5:42,2,1,TAM 46,24,20,Peyton Barber middle for 8 yards (tackle by Ken Crawley and Vonn Bell),2.070,2.520
4,5:05,1,10,NOR 46,24,20,Jameis Winston pass incomplete short middle intended for Cameron Brate,2.520,1.980
4,4:58,2,10,NOR 46,24,20,"Penalty on Cameron Jordan: Defensive Offside, 5 yards (no play)",1.980,2.650
4,4:58,2,5,NOR 41,24,20,Jameis Winston pass complete short left to Chris Godwin for 17 yards (tackle by Marcus Williams),2.650,3.970
4,4:51,1,10,NOR 24,24,20,Jameis Winston pass incomplete deep left intended for Chris Godwin,3.970,3.430
4,4:46,2,10,NOR 24,24,20,Jameis Winston pass incomplete short middle intended for Chris Godwin,3.430,2.740
4,4:40,3,10,NOR 24,24,20,Jameis Winston pass incomplete short right intended for Cameron Brate,2.740,1.870
4,4:35,4,10,NOR 24,24,23,Patrick Murray 42 yard field goal good,1.870,3.000
4,4:31,,,TAM 35,24,23,"Patrick Murray kicks off 65 yards, touchback",0.000,-0.610
4,4:31,1,10,NOR 25,24,23,Drew Brees pass incomplete short left intended for Ted Ginn (defended by Ryan Smith),0.610,0.060
4,4:25,2,10,NOR 25,24,23,Drew Brees pass complete short right to Michael Thomas for 9 yards (tackle by Brent Grimes),0.060,0.560
4,4:03,3,1,NOR 34,24,23,Mark Ingram right guard for 3 yards (tackle by Riley Bullough),0.560,1.400
4,3:20,1,10,NOR 37,24,23,Mark Ingram middle for no gain (tackle by William Gholston and Lavonte David),1.400,0.000
4,3:15,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-0.860
4,3:15,2,10,NOR 37,24,23,Drew Brees pass complete deep left to Ted Ginn for 23 yards (tackle by Ryan Smith),0.860,0.000
4,3:05,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,-2.920
4,3:05,1,10,TAM 40,24,23,Mark Ingram right tackle for no gain (tackle by Sealver Siliga),2.920,0.000
4,3:00,,,,,,Timeout #3 by Tampa Bay Buccaneers,0.000,-2.370
4,2:59,2,10,TAM 40,24,23,Alvin Kamara left end for no gain (tackle by Kwon Alexander),2.370,0.000
4,2:54,,,,,,Timeout #1 by New Orleans Saints,0.000,-1.680
4,2:54,3,10,TAM 40,24,23,Drew Brees sacked by Clinton McDonald for -7 yards,1.680,0.130
4,2:07,4,17,TAM 47,24,23,"Penalty on Thomas Morstead: Delay of Game, 5 yards (no play)",0.130,-0.190
4,2:07,4,22,NOR 48,24,23,Thomas Morstead punts 47 yards,-0.190,0.380
4,1:58,1,10,TAM 5,24,23,Jameis Winston pass incomplete short middle intended for Adam Humphries (defended by Craig Robertson),-0.380,-0.780
4,1:52,2,10,TAM 5,24,23,Jameis Winston pass incomplete short right intended for Adam Humphries (defended by George Johnson),-0.780,-1.420
4,1:47,3,10,TAM 5,24,23,Jameis Winston pass incomplete short right intended for Mike Evans (defended by Craig Robertson),-1.420,-2.490
4,1:41,4,10,TAM 5,24,23,Jameis Winston pass complete short middle to Cameron Brate for 12 yards (tackle by Rafael Bush),-2.490,-0.060
4,1:26,1,10,TAM 17,24,23,Jameis Winston pass complete short right to Mike Evans for 9 yards (tackle by Ken Crawley),-0.060,0.750
4,1:06,2,1,TAM 26,24,23,Jameis Winston pass incomplete short right intended for Mike Evans (defended by Ken Crawley),0.750,-0.120
4,1:01,3,1,TAM 26,24,23,Jameis Winston pass complete short left to Mike Evans for 9 yards (tackle by Marshon Lattimore),-0.120,1.270
4,0:43,1,10,TAM 35,24,23,Jameis Winston pass complete deep left to Mike Evans for 16 yards,1.270,2.320
4,0:37,1,10,NOR 49,24,23,Jameis Winston pass incomplete short right intended for Adam Humphries (defended by P.J. Williams),2.320,1.780
4,0:32,2,10,NOR 49,24,23,Jameis Winston pass complete short middle to Adam Humphries for 10 yards (tackle by Rafael Bush),1.780,0.000
4,0:15,,,,,,Timeout #2 by New Orleans Saints,0.000,-2.980
4,0:15,1,10,NOR 39,24,29,"Jameis Winston pass complete deep right to Chris Godwin for 39 yards, touchdown",2.980,7.000
4,0:09,,,NOR 2,24,31,"Two Point Attempt: Jameis Winston pass complete to Mike Evans, conversion succeeds",0.000,1.000
4,0:09,,,TAM 35,24,31,"Patrick Murray kicks off 54 yards, returned by Alvin Kamara for 15 yards (tackle by Josh Robinson)",0.000,-0.670
4,0:02,1,10,NOR 26,24,31,Drew Brees pass complete short left to Michael Thomas for 7 yards,0.670,1.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
