Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Larry Warford,G,58,100%,0,0%,5,19%
Max Unger,C,58,100%,0,0%,5,19%
Ryan Ramczyk,T,58,100%,0,0%,5,19%
Andrus Peat,G,58,100%,0,0%,5,19%
Drew Brees,QB,58,100%,0,0%,0,0%
Senio Kelemete,G,56,97%,0,0%,4,15%
Michael Thomas,WR,53,91%,0,0%,1,4%
Josh Hill,TE,48,83%,0,0%,1,4%
Ted Ginn Jr.,WR,37,64%,0,0%,1,4%
Mark Ingram,RB,33,57%,0,0%,0,0%
Alvin Kamara,RB,31,53%,0,0%,6,23%
Willie Snead,WR,27,47%,0,0%,4,15%
Brandon Coleman,WR,22,38%,0,0%,1,4%
Garrett Griffin,TE,16,28%,0,0%,4,15%
Josh LeRibeus,C,12,21%,0,0%,5,19%
Zach Line,FB,11,19%,0,0%,8,31%
Tommylee Lewis,WR,2,3%,0,0%,2,8%
Vonn Bell,FS,0,0%,83,100%,9,35%
Cameron Jordan,DE,0,0%,83,100%,4,15%
Ken Crawley,CB,0,0%,80,96%,4,15%
Marcus Williams,FS,0,0%,79,95%,9,35%
Marshon Lattimore,CB,0,0%,78,94%,4,15%
Craig Robertson,LB,0,0%,73,88%,9,35%
Sheldon Rankins,DT,0,0%,68,82%,0,0%
David Onyemata,DT,0,0%,67,81%,6,23%
Manti Te'o,LB,0,0%,58,70%,4,15%
P.J. Williams,CB,0,0%,58,70%,1,4%
George Johnson,DE,0,0%,55,66%,16,62%
Tyeler Davison,DT,0,0%,39,47%,0,0%
Rafael Bush,SS,0,0%,35,42%,0,0%
Jonathan Freeny,LB,0,0%,27,33%,6,23%
Tony McDaniel,DT,0,0%,22,27%,9,35%
Al-Quadin Muhammad,DE,0,0%,4,5%,0,0%
Chris Banjo,SS,0,0%,2,2%,17,65%
Sterling Moore,CB,0,0%,2,2%,1,4%
Michael Mauti,LB,0,0%,0,0%,21,81%
Trey Edmunds,RB,0,0%,0,0%,17,65%
Arthur Maulet,DB,0,0%,0,0%,16,62%
Justin Hardee,DB,0,0%,0,0%,16,62%
Gerald Hodges,LB,0,0%,0,0%,16,62%
Taysom Hill,QB,0,0%,0,0%,15,58%
Wil Lutz,K,0,0%,0,0%,10,38%
Thomas Morstead,P,0,0%,0,0%,9,35%
Zach Wood,LS,0,0%,0,0%,9,35%
John Fullington,G,0,0%,0,0%,1,4%
