Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1,8:01,2,4,CHI 37,7,0,Matt Forte left end for 6 yards (tackle by Devin Taylor),1.270,1.800
1,7:17,1,10,CHI 43,7,0,Jay Cutler pass complete short left to Cameron Meredith for 3 yards (tackle by Darius Slay),1.800,1.660
1,6:57,2,7,CHI 46,7,0,Jay Cutler pass complete short left to Cameron Meredith for 16 yards (tackle by Josh Bynes),1.660,3.050
1,6:17,1,10,DET 38,7,0,Matt Forte right guard for 3 yards (tackle by Stephen Tulloch),3.050,2.910
1,5:42,2,7,DET 35,7,0,Matt Forte left guard for 5 yards (tackle by Jermelle Cudjo),2.910,2.870
1,5:01,3,2,DET 30,7,0,Matt Forte left guard for 7 yards (tackle by Tahir Whitehead and Devin Taylor),2.870,4.040
1,4:20,1,10,DET 23,7,0,Jay Cutler left guard for 11 yards (tackle by Isa Abdul-Quddus),4.040,4.780
1,3:40,1,10,DET 12,7,0,Jay Cutler pass complete short right to Marc Mariani for 2 yards (tackle by Nevin Lawson),4.780,4.450
1,3:08,2,8,DET 10,7,0,Matt Forte right guard for 5 yards (tackle by Stephen Tulloch),4.450,4.610
1,2:30,3,3,DET 5,7,0,Jay Cutler pass incomplete short right intended for Cameron Meredith is intercepted by James Ihedigbo at DET--8,4.610,-0.280
1,2:22,1,10,DET 20,7,0,Matthew Stafford pass incomplete short middle intended for Golden Tate,0.280,-0.270
1,2:17,2,10,DET 20,7,0,Matthew Stafford sacked by Lamarr Houston for -6 yards,-0.270,-2.030
1,1:29,3,16,DET 14,7,0,Matthew Stafford sacked by Greg Scruggs for 0 yards,-2.030,-2.470
1,0:50,4,16,DET 14,7,0,"Sam Martin punts 58 yards, returned by Marc Mariani for 19 yards (tackle by Theo Riddick). Penalty on Sherrick McManis: Face Mask (15 Yards), 15 yards",-2.470,0.220
1,0:37,1,10,CHI 15,7,0,Ka'Deem Carey left tackle for 10 yards (tackle by Stephen Tulloch),-0.220,0.610
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CHI 25,7,0,Jay Cutler pass complete short left to Matt Forte for 6 yards (tackle by James Ihedigbo),0.610,0.870
2,14:25,2,4,CHI 31,7,0,Matt Forte left guard for 3 yards (tackle by Caraun Reid),0.870,0.560
2,13:48,3,1,CHI 34,7,0,Matt Forte left end for -1 yards (tackle by Tahir Whitehead),0.560,-1.180
2,13:04,4,2,CHI 33,7,0,"Pat O'Donnell punts 47 yards, fair catch by Golden Tate",-1.180,-0.280
2,12:56,1,10,DET 20,7,0,Joique Bell right guard for no gain (tackle by Kyle Fuller),0.280,-0.270
2,12:12,2,10,DET 20,7,0,Matthew Stafford pass complete short right to Theo Riddick for 3 yards (tackle by Lamarr Houston),-0.270,-0.560
2,11:24,3,7,DET 23,7,0,Matthew Stafford pass complete short right to Eric Ebron for 8 yards (tackle by Harold Jones-Quartey). Penalty on Greg Scruggs: Defensive Offside (Declined),-0.560,1.000
2,10:58,1,10,DET 31,7,0,Ameer Abdullah left end for no gain (tackle by Tracy Porter),1.000,0.460
2,9:56,2,10,DET 31,7,0,Matthew Stafford pass complete deep left to Calvin Johnson for 20 yards,0.460,2.320
2,9:16,1,10,CHI 49,7,0,Matthew Stafford pass complete short right to Eric Ebron for 4 yards (tackle by Harold Jones-Quartey),2.320,2.320
2,8:50,2,6,CHI 45,7,0,Matthew Stafford pass complete short left to Golden Tate for 6 yards (tackle by John Timu),2.320,2.980
2,8:02,1,10,CHI 39,7,0,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Tracy Porter),2.980,2.440
2,7:56,2,10,CHI 39,7,0,Theo Riddick left guard for 3 yards (tackle by John Timu),2.440,2.150
2,7:10,3,7,CHI 36,7,0,Matthew Stafford pass incomplete short right intended for Eric Ebron (defended by Alan Ball),2.150,0.880
2,7:01,4,7,CHI 36,7,0,Matt Prater 54 yard field goal no good,0.880,-1.860
2,6:56,1,10,CHI 44,7,0,Jay Cutler sacked by Devin Taylor for -5 yards,1.860,0.640
2,6:28,2,15,CHI 39,7,0,Jeremy Langford right guard for 3 yards,0.640,0.370
2,5:42,3,12,CHI 42,7,0,Jay Cutler pass incomplete deep right intended for Josh Bellamy,0.370,-0.590
2,5:36,4,12,CHI 42,7,0,Pat O'Donnell punts 55 yards,-0.590,0.380
2,5:24,1,10,DET 3,7,0,Joique Bell left guard for 5 yards (tackle by Will Sutton),-0.380,-0.420
2,4:42,2,5,DET 8,7,0,Matthew Stafford pass complete short middle to Golden Tate for 8 yards (tackle by Kyle Fuller),-0.420,-0.140
2,3:54,1,10,DET 16,7,0,Matthew Stafford pass complete short left to Calvin Johnson for 2 yards (tackle by Kyle Fuller),-0.140,-0.350
2,3:09,2,8,DET 18,7,0,Matthew Stafford pass complete short middle to Joique Bell for 13 yards (tackle by Christian Jones),-0.350,1.000
2,2:24,1,10,DET 31,7,0,Matthew Stafford left guard for 1 yard,1.000,0.600
2,2:00,2,9,DET 32,7,0,Matthew Stafford pass complete short right to Golden Tate for 12 yards (tackle by Greg Scruggs),0.600,1.860
2,1:35,1,10,DET 44,7,0,Matthew Stafford pass complete short left to Calvin Johnson for 14 yards (tackle by Tracy Porter),1.860,2.790
2,1:14,1,10,CHI 42,7,0,Matthew Stafford pass complete short middle to Eric Ebron for 7 yards (tackle by Harold Jones-Quartey),2.790,3.190
2,0:55,2,3,CHI 35,7,0,Matthew Stafford sacked by Bryce Callahan for 0 yards,3.190,2.480
2,0:48,3,3,CHI 35,7,0,Matthew Stafford pass incomplete short left intended for Theo Riddick,2.480,0.990
2,0:43,4,3,CHI 35,7,0,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,0.990,-1.270
2,0:39,1,10,CHI 35,7,0,Jay Cutler sacked by Ezekiel Ansah for -3 yards,1.270,1.270
2,0:31,1,10,CHI 35,7,0,Timeout #2 by Chicago Bears,1.270,0.320
2,0:31,2,13,CHI 32,7,0,Jay Cutler pass complete short middle to Marc Mariani for 24 yards (tackle by Nevin Lawson),0.320,2.650
2,0:23,1,10,DET 44,7,0,Jay Cutler pass incomplete short right intended for Marc Mariani is intercepted by Tahir Whitehead at DET-36 and returned for 26 yards,2.650,2.650
2,0:11,1,10,DET 44,7,0,Timeout #3 by Chicago Bears,2.650,-3.050
2,0:11,1,10,CHI 38,7,0,Matthew Stafford sacked by Lamarr Houston for -10 yards,3.050,3.050
2,0:06,1,10,CHI 38,7,0,Timeout #1 by Detroit Lions,3.050,1.160
2,0:06,2,20,CHI 48,7,0,Matthew Stafford pass complete short left to Calvin Johnson for 8 yards (tackle by Tracy Porter),1.160,1.160
2,0:01,2,20,CHI 48,7,0,Timeout #2 by Detroit Lions,1.160,1.550
2,0:01,3,12,CHI 40,10,0,Matt Prater 59 yard field goal good,1.550,3.000
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,10,0,"Sam Martin kicks off 69 yards, returned by Deonte Thompson for 21 yards (tackle by Don Carey)",0.000,0.060
3,14:54,1,10,CHI 17,10,0,Matt Forte left guard for 7 yards (tackle by James Ihedigbo),-0.060,0.480
3,14:27,2,3,CHI 24,10,0,Matt Forte right guard for 2 yards (tackle by Stephen Tulloch),0.480,-0.120
3,13:47,3,1,CHI 26,10,0,Matt Forte left tackle for 5 yards (tackle by Tahir Whitehead and Darryl Tapp),-0.120,1.000
3,13:07,1,10,CHI 31,10,0,Jay Cutler pass complete short left to Josh Bellamy for 4 yards (tackle by Darius Slay),1.000,1.000
3,12:38,2,6,CHI 35,10,0,Jeremy Langford right guard for 3 yards (tackle by Caraun Reid),1.000,0.700
3,11:52,3,3,CHI 38,10,0,Jay Cutler pass complete short middle to Marc Mariani for 22 yards (tackle by Josh Bynes),0.700,2.920
3,11:13,1,10,DET 40,10,0,Jeremy Langford right guard for 1 yard (tackle by Jermelle Cudjo),2.920,2.510
3,10:44,2,9,DET 39,10,0,Marc Mariani sacked by Tahir Whitehead for -3 yards,2.510,1.420
3,9:56,3,12,DET 42,10,0,Jay Cutler pass complete short right to Josh Bellamy for 11 yards (tackle by Quandre Diggs),1.420,1.410
3,9:09,4,1,DET 31,10,3,Robbie Gould 49 yard field goal good,1.410,3.000
3,9:09,,,CHI 35,10,3,"Robbie Gould kicks off 67 yards, returned by Ameer Abdullah for 15 yards (tackle by Chris Prosinski)",0.000,0.320
3,8:58,1,10,DET 13,10,3,Ameer Abdullah left tackle for 2 yards (tackle by John Timu),-0.320,-0.570
3,8:16,2,8,DET 15,10,3,Matthew Stafford pass complete short right to Theo Riddick for -2 yards (tackle by Bryce Callahan),-0.570,-1.420
3,7:30,3,10,DET 13,10,3,"Penalty on Riley Reiff: False Start, 5 yards (no play)",-1.420,-2.010
3,7:06,3,15,DET 8,10,3,Matthew Stafford pass incomplete short right intended for Calvin Johnson,-2.010,-2.490
3,7:00,4,15,DET 8,10,3,"Sam Martin punts 40 yards, returned by Marc Mariani for 7 yards (tackle by Travis Lewis)",-2.490,-2.850
3,6:50,1,10,DET 41,10,3,Jeremy Langford left guard for 4 yards (tackle by Stephen Tulloch),2.850,2.850
3,6:20,2,6,DET 37,10,3,Jeremy Langford left guard for 3 yards (tackle by Ezekiel Ansah),2.850,2.540
3,5:37,3,3,DET 34,10,9,"Jay Cutler pass complete deep middle to Josh Bellamy for 34 yards, touchdown",2.540,7.000
3,5:37,,,DET 34,10,10,Robbie Gould kicks extra point good,0.000,0.000
3,5:37,,,CHI 35,10,10,"Robbie Gould kicks off 65 yards, returned by Ameer Abdullah for 28 yards (tackle by Kyle Fuller)",0.000,-0.810
3,5:22,1,10,DET 28,10,10,Matthew Stafford pass complete short left to Calvin Johnson for 11 yards (tackle by Harold Jones-Quartey),0.810,1.530
3,4:46,1,10,DET 39,10,10,Joique Bell right end for 4 yards (tackle by Will Sutton),1.530,1.530
3,4:07,2,6,DET 43,10,10,Ameer Abdullah right end for 6 yards (tackle by Harold Jones-Quartey),1.530,2.190
3,3:22,1,10,DET 49,10,10,Theo Riddick right guard for 1 yard (tackle by Lamarr Houston),2.190,1.780
3,2:40,2,9,,10,10,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,1.780,1.090
3,2:34,3,9,,10,10,Matthew Stafford left tackle for 12 yards,1.090,3.050
3,1:54,1,10,CHI 38,10,10,Ameer Abdullah right guard for 2 yards (tackle by Greg Scruggs),3.050,2.780
3,1:15,2,8,CHI 36,16,10,"Matthew Stafford pass complete deep left to Calvin Johnson for 36 yards, touchdown",2.780,7.000
3,1:15,,,CHI 36,17,10,Matt Prater kicks extra point good,0.000,0.000
3,1:15,,,DET 35,17,10,--,0.000,0.060
3,1:00,1,10,CHI 17,17,10,Jay Cutler sacked by C.J. Wilson for -3 yards,-0.060,-0.970
3,0:13,2,13,CHI 14,17,10,Matt Forte left tackle for 5 yards (tackle by Stephen Tulloch),-0.970,-1.000
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,CHI 19,17,10,Jay Cutler pass complete short right to Marc Mariani for 9 yards (tackle by Darius Slay),-1.000,0.810
4,14:39,1,10,CHI 28,17,10,Jay Cutler pass complete deep right to Deonte Thompson for 45 yards (tackle by James Ihedigbo),0.810,3.780
4,14:09,1,10,DET 27,17,10,Matt Forte right guard for 4 yards (tackle by Caraun Reid),3.780,3.770
4,13:29,2,6,DET 23,17,16,"Jay Cutler pass complete short left to Matt Forte for 23 yards, touchdown",3.770,7.000
4,13:29,,,DET 23,17,17,Robbie Gould kicks extra point good,0.000,0.000
4,13:29,,,CHI 35,17,17,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,13:20,1,10,DET 20,17,17,Matthew Stafford pass incomplete short right intended for Eric Ebron,0.280,-0.270
4,13:17,2,10,DET 20,17,17,Matthew Stafford pass complete short middle to Theo Riddick for 10 yards (tackle by Kyle Fuller),-0.270,0.940
4,12:33,1,10,DET 30,17,17,Matthew Stafford pass complete short left to Michael Burton for 8 yards (tackle by Kyle Fuller),0.940,1.470
4,11:56,2,2,DET 38,17,17,Matthew Stafford pass complete short right to Joique Bell for 36 yards (tackle by Christian Jones and Adrian Amos),1.470,3.840
4,11:02,1,10,CHI 26,17,17,Ameer Abdullah right end for 4 yards (tackle by Sam Acho),3.840,3.840
4,10:19,2,6,CHI 22,17,17,Matthew Stafford pass complete short middle to Theo Riddick for 18 yards (tackle by Christian Jones),3.840,6.280
4,9:37,1,4,CHI 4,17,17,Ameer Abdullah right guard for 3 yards (tackle by Pernell McPhee),6.280,5.910
4,8:52,2,1,CHI 1,23,17,"Matthew Stafford pass complete short right to Eric Ebron for 1 yard, touchdown",5.910,7.000
4,8:52,,,CHI 1,24,17,Matt Prater kicks extra point good,0.000,0.000
4,8:52,,,DET 35,24,17,"Sam Martin kicks off 65 yards, returned by Marc Mariani for 47 yards (tackle by Darius Slay)",0.000,-2.060
4,8:37,1,10,CHI 47,24,17,Matt Forte right guard for 3 yards (tackle by James Ihedigbo),2.060,1.920
4,8:02,2,7,,24,17,Jay Cutler pass complete short left to Rob Housler for 12 yards (tackle by James Ihedigbo),1.920,3.050
4,7:29,1,10,DET 38,24,17,"Penalty on Ezekiel Ansah: Neutral Zone Infraction, 5 yards (no play)",3.050,3.780
4,7:05,1,5,DET 33,24,17,Jay Cutler pass complete short right to Marc Mariani for 17 yards (tackle by Quandre Diggs),3.780,4.510
4,6:37,1,10,DET 16,24,17,Jay Cutler pass incomplete deep left intended for Cameron Meredith,4.510,3.900
4,6:32,2,10,DET 16,24,17,Jay Cutler sacked by Haloti Ngata for 0 yards,3.900,3.900
4,5:48,2,10,DET 16,24,17,Timeout #1 by Detroit Lions,3.900,3.080
4,5:48,3,10,DET 16,24,17,Jay Cutler pass incomplete short right intended for Marc Mariani,3.080,2.380
4,5:44,4,10,DET 16,24,20,Robbie Gould 34 yard field goal good,2.380,3.000
4,5:44,,,CHI 35,24,20,"Robbie Gould kicks off 64 yards, returned by Ameer Abdullah for 10 yards (tackle by Chris Prosinski). Penalty on Eric Ebron: Illegal Block Above the Waist, 4 yards",0.000,0.380
4,5:33,1,10,DET 4,24,20,Matthew Stafford pass complete short right to Calvin Johnson for 11 yards (tackle by Tracy Porter),-0.380,-0.220
4,4:53,1,10,DET 15,24,20,"Joique Bell left end for 4 yards (tackle by Kyle Fuller). Penalty on Bear Pascoe: Offensive Holding, 7 yards (no play)",-0.220,-0.650
4,4:46,1,17,DET 8,24,20,Matthew Stafford pass complete short middle to Calvin Johnson for 4 yards (tackle by Bryce Callahan),-0.650,-1.000
4,3:59,2,13,DET 12,24,20,Matthew Stafford pass incomplete deep left intended for T.J. Jones,-1.000,-1.770
4,3:50,3,13,DET 12,24,20,Matthew Stafford pass incomplete short left intended for Calvin Johnson,-1.770,-2.490
4,3:42,4,13,DET 12,24,20,"Sam Martin punts 45 yards, fair catch by Marc Mariani",-2.490,-1.800
4,3:35,1,10,CHI 43,24,20,Matt Forte right guard for 2 yards (tackle by Tahir Whitehead),1.800,1.520
4,3:03,2,8,CHI 45,24,20,Jay Cutler pass complete short right to Matt Forte for 5 yards (tackle by Stephen Tulloch),1.520,1.490
4,2:28,3,3,,24,20,Matt Forte right guard for 13 yards (tackle by Devin Taylor),1.490,3.120
4,2:00,1,10,DET 37,24,20,Jay Cutler pass incomplete deep left intended for Deonte Thompson is intercepted by Glover Quin at DET-12 and returned for 21 yards,3.120,-1.140
4,1:51,1,10,DET 33,24,20,Ameer Abdullah left end for 4 yards (tackle by John Timu),1.140,1.140
4,1:45,1,10,DET 33,24,20,Timeout #1 by Chicago Bears,1.140,1.130
4,1:45,2,6,DET 37,24,20,Matthew Stafford right end for 1 yard (tackle by Harold Jones-Quartey),1.130,1.130
4,1:36,2,6,DET 37,24,20,Timeout #2 by Chicago Bears,1.130,0.560
4,1:36,3,5,DET 38,24,20,Matthew Stafford pass complete short left to Calvin Johnson for 6 yards (tackle by Tracy Porter),0.560,0.560
4,1:28,3,5,DET 38,24,20,Timeout #3 by Chicago Bears,0.560,1.860
4,1:28,1,10,DET 44,24,20,Matthew Stafford kneels for -1 yards,1.860,1.180
4,0:47,2,11,DET 43,24,20,Matthew Stafford kneels for -1 yards,1.180,0.370
4,0:26,3,12,DET 42,24,20,Matthew Stafford kneels for -2 yards,0.370,-0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
